,acinar,alpha,beta,delta,duct,endothelial,mesenchymal,pp,unclear
PSMC1,1.1,0.1,1.1,0.1,1.1,1.1,1.1,0.6,0.6
CSE1L,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CERCAM,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
SRRM1,0.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
DUT,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
IMMT,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
STEAP4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TRMT112,1.1,2.1,2.1,1.1,1.1,1.1,1.1,1.1,1.1
IFT27,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RIC8A,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1
KIF21A,0.1,1.1,1.1,1.1,0.1,0.1,0.1,1.1,0.1
ANXA7,0.1,1.1,1.1,1.1,1.1,0.1,0.1,1.1,1.1
ACTC1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LRRC41,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ZNF451,0.1,0.1,0.6,0.1,0.1,0.1,0.1,0.1,1.1
SERPINB2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TNFRSF10D,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SLK,1.1,0.1,1.1,0.1,1.1,1.1,1.1,0.1,1.1
TRIM44,0.1,0.1,1.1,1.1,1.1,0.1,0.6,1.1,1.1
PTER,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
SNHG1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
RHOQ,1.1,0.1,1.1,0.1,1.1,0.1,2.1,0.1,0.1
SMIM15,0.1,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.1
SEC22C,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
MUC16,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CUL4A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
GSTP1,1.1,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.1
KLHL20,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NAA40,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RFK,0.1,1.1,1.1,1.1,0.1,1.1,0.1,1.1,1.1
DNTTIP2,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
SNX14,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BLVRB,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SMAD4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MRAS,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
SLC22A23,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
EML4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CCL18,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CTDNEP1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.6
S100P,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CCAR1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.5999999
SPEN,0.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.0999999
WBP1L,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
EIF2S1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
IDE,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LPP,1.1,1.1,1.1,1.1,2.1,1.1,2.1,1.1,1.1
ERG,0.1,0.1,0.1,0.1,0.1,3.1,0.1,0.1,0.1
OXTR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
DNAJA4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FOCAD,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SLC4A7,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
CYFIP1,1.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1,0.6
RAP1A,0.1,1.1,1.1,0.1,1.1,3.1,1.1,0.6,1.1
PHGDH,0.1,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1
BAG6,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.6
SF3B5,0.1,0.6,1.1,1.1,1.1,0.1,1.1,0.1,0.1
CELF2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
C6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MMGT1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
MRPS35,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
GTF3C1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MEF2D,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1
AKT1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CSTF3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ZFAND5,4.1,1.1,2.1,1.1,2.1,2.1,2.1,2.1,1.1
ELK3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PRDX3,1.1,1.1,1.1,2.1,2.1,1.1,1.1,1.1,0.1
LYST,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LDHB,2.1,0.1,0.1,0.1,0.1,3.1,2.1,0.1,0.1
SYNM,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TEP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SAV1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.6
SH3RF1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ANKS1A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ZNF706,1.1,0.1,1.1,1.1,1.1,1.1,0.1,0.1,0.1
XPO1,0.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1
SLC34A2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PALM,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NLN,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TSPAN2,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RNF141,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TMEM147,1.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
TERF2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
EIF3L,2.1,1.1,2.1,1.1,1.1,1.1,2.1,1.1,1.5999999
TRAP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
UVRAG,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ASS1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RPS21,6.1,3.1,4.1,3.1,4.1,2.1,4.1,3.1,2.6
CLCN4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NOTUM,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CACNA2D1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BEND4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HNRNPR,1.1,1.1,1.1,1.1,1.1,2.1,1.1,1.1,1.1
STX3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
STK33,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CRK,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,1.1
NEMF,0.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1
LTN1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CCNB1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RNASE1,1.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
DEPDC1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
IAPP,0.1,0.1,21.1,1.1,0.1,0.1,0.1,1.1,1.1
HOXB2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
E2F4,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
OLFM1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
GATAD1,0.1,0.1,1.1,1.1,0.1,1.1,0.1,1.1,0.1
GPI,0.1,1.1,1.1,1.1,1.1,0.1,0.1,1.1,0.1
TMX1,0.1,0.1,1.1,0.1,0.1,1.1,1.1,0.1,0.1
FBXO21,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HSD17B14,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SLC20A1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PRDX4,1.1,1.1,0.1,1.1,0.1,0.1,1.1,0.1,0.1
LDLRAP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
NAP1L5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MAPK13,0.1,0.1,0.1,1.1,0.1,0.1,0.1,1.1,0.1
SIAE,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TMTC4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
IGSF6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
EMCN,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
POLI,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SAA1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HRK,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MNX1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LAPTM4A,2.1,1.1,2.1,2.1,3.1,2.1,3.1,1.1,1.5999999
PCF11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ME1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AGL,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NES,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CD37,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
COMMD6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
EDN3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ZNF292,1.1,1.1,1.1,1.1,2.1,0.1,0.1,1.1,0.6
BIRC3,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
C11orf96,0.1,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1
GM2A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SLC9A7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FCGR2A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
IL13RA1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
CALU,1.1,0.1,0.1,0.1,1.1,2.1,5.1,0.1,0.1
ABHD16A,0.1,1.1,0.1,1.1,0.1,0.1,0.1,1.1,0.6
AGT,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
YTHDF1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
DSE,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AHCYL2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
GGA3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ARL3,0.1,1.1,1.1,1.1,0.1,0.1,1.1,1.1,0.1
LURAP1L,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CSNK2A1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TNFAIP8L1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
DIP2B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TMEM42,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PTPRD,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KRR1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HK1,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1
ABAT,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RAI14,0.1,0.1,0.1,0.1,0.1,2.1,2.1,0.1,0.1
CCDC14,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PPT1,0.1,1.1,2.1,1.1,1.1,2.1,1.1,1.1,0.1
FAM161B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
VGF,0.1,13.1,3.1,1.1,0.1,0.1,0.1,3.1,0.1
RAB2A,1.1,2.1,2.1,1.1,1.1,3.1,2.1,1.1,1.1
ZNF91,0.1,0.1,1.1,0.1,0.1,0.1,0.1,1.1,0.1
ZNF652,0.1,0.1,1.1,1.1,1.1,1.1,0.1,0.1,0.1
KIF14,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PON3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
C2CD2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
WWC3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SLC7A11,1.1,0.1,0.1,0.1,0.1,2.1,3.1,0.1,0.6
MICAL2,0.1,0.1,0.1,0.1,0.1,0.1,5.1,0.1,0.1
KCNJ13,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RRM2B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ABHD5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SOX6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SRRM2,1.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
AP2A2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LARP1B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
HMGCLL1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CC2D2A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
F2RL2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KLHL9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
VTCN1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
PLEK2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LGALS8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
UBE2G2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SPON2,0.1,0.1,0.1,0.1,0.1,0.1,4.1,0.1,0.1
ATP8A1,0.1,0.1,1.1,0.1,0.1,0.1,0.1,1.1,0.1
ABI2,0.1,1.1,1.1,1.1,0.1,0.1,0.1,1.1,0.1
PAPSS1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
QNG1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BTAF1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
P4HA1,0.1,0.1,0.1,0.1,0.1,0.1,0.6,0.1,0.1
CCDC50,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
NINJ1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RNF114,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
HS2ST1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ALG2,0.1,0.1,1.1,0.1,0.1,0.1,1.1,0.1,0.6
UBE2H,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,2.6
RASSF2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FKBP2,0.1,1.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1
SRD5A1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CAPZA1,1.1,0.1,0.1,0.1,1.1,1.1,1.1,0.1,0.6
SCARA3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SRI,1.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
ASTN2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ARL6IP1,2.1,1.1,1.1,1.1,3.1,1.1,0.1,1.1,2.1
MITF,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PSTPIP2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SLC26A2,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1,0.1
CLDN7,1.1,0.1,0.1,0.1,2.1,0.1,0.1,0.1,1.5999999
LMO1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PLSCR4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ZFYVE16,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MTOR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000231991,0.1,0.1,0.1,0.1,2.1,1.1,1.1,0.1,0.1
TMCO3,0.1,0.1,1.1,0.1,0.1,0.1,0.1,1.1,0.1
COBL,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HSD17B11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
REG4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RMND5A,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.6
DNAJC5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
KLF13,0.1,0.1,1.1,0.1,1.1,2.1,2.1,0.1,0.1
PAK2,0.1,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.1
LINC00261,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PGS1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ADD1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1
ARFGAP3,1.1,0.1,1.1,0.1,0.1,0.1,1.1,0.1,1.1
DDX42,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
IRF8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
IK,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TSG101,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
UBR1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TFF3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
YWHAQ,3.1,3.1,4.1,3.1,3.1,4.1,4.1,2.1,1.1
NFE2L2,1.1,0.1,1.1,0.1,1.1,2.1,1.1,1.1,2.1
RTCA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SST,14.1,27.1,28.1,653.1,15.1,13.1,18.1,41.1,24.1
VSIG4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
POLB,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PIK3C2A,0.1,0.1,1.1,1.1,1.1,1.1,0.1,0.1,1.1
MID2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CAPZB,0.1,1.1,1.1,1.1,1.1,1.1,3.1,2.1,1.1
CARD11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SCN3A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KPNA3,0.1,0.1,0.1,0.1,1.1,1.1,0.6,0.1,0.1
CALR,1.1,1.1,0.1,0.1,1.1,1.1,1.1,0.1,0.6
NHERF1,1.1,0.1,1.1,0.1,1.1,0.1,0.1,0.1,1.5999999
ATN1,0.1,1.1,1.1,1.1,1.1,1.1,0.1,1.1,0.6
SLC30A9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
LAT,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LASP1,2.1,0.1,0.1,0.1,2.1,1.1,1.1,0.1,0.6
SYAP1,0.1,0.1,1.1,1.1,1.1,0.1,0.1,1.1,1.5999999
COL5A2,0.1,0.1,0.1,0.1,0.1,0.1,8.1,0.1,0.1
PSMC2,0.1,0.1,1.1,0.1,0.1,1.1,0.1,0.1,0.1
GABRG2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FN3KRP,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MYRF,0.1,0.1,0.1,0.1,2.1,0.1,0.1,0.1,0.1
UBN2,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1
RAPGEF1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
SMC6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ELMOD2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CEBPG,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.6
ATRAID,0.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1,0.1
KCNK16,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TPM2,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
IFI6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
IRX1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SPNS2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FTH1,50.1,10.1,30.1,10.1,30.1,21.1,32.6,14.1,15.6
EEF1B2,5.1,2.1,2.1,3.1,3.1,2.1,6.1,1.1,3.1
FAM167A,0.1,0.1,0.1,1.1,0.1,0.1,0.1,1.1,0.1
RNF103,1.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1,0.6
GPRASP3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AMFR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AHNAK,0.1,0.1,0.1,0.1,2.1,1.1,3.1,0.1,0.6
ACAD10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NMB,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000230457,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ERLIN1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
B2M,40.1,19.1,7.1,10.1,28.1,22.1,11.1,9.6,12.1
CHMP4A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
DENND4A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
KPNA4,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,1.1
ALDH18A1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MPC1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TUBA4A,0.1,1.1,1.1,1.1,0.1,0.1,0.1,0.1,0.1
PTPRM,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
MSH3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ZWINT,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CNOT7,0.1,1.1,1.1,1.1,1.1,1.1,0.1,1.1,0.1
DCAF8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ARFGEF1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TRIM4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CUL1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MRPL1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NSFL1C,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SLC35E1,1.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.6
TTC1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BPGM,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ZNF609,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RAMP2-AS1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
UBA52,4.1,3.1,3.1,2.1,2.1,3.1,4.1,2.1,2.1
PSIP1,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.1,0.1
CLINT1,1.1,0.1,1.1,1.1,2.1,1.1,0.1,1.1,0.6
IL13RA2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
COL8A1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SMYD4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MGST2,1.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ARL1,0.1,1.1,1.1,1.1,0.1,1.1,1.1,1.1,0.1
PSMB5,0.1,1.1,1.1,0.1,0.1,1.1,1.1,0.1,0.6
SNRPE,0.1,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.6
ZSCAN18,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CCP110,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MARK3,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.6
COPS8,0.1,0.1,0.1,0.1,1.1,1.1,1.1,0.1,0.1
ABR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
APOD,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PPME1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LLGL2,0.1,1.1,1.1,0.1,1.1,0.1,0.1,1.1,0.1
C1QC,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
UNC119B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
UBE2Q2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CCNA2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
DGKE,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ACTR3,1.1,1.1,1.1,1.1,1.1,1.1,2.1,0.1,1.1
PTPN13,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ZBED5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
DHX29,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SEC16A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KAT2B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TCEAL4,0.1,1.1,1.1,1.1,0.6,1.1,0.6,1.1,0.1
CDC40,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TNFRSF12A,1.1,0.1,0.1,0.1,2.1,0.1,1.1,0.1,0.6
KLF10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
