,Aberrant erythroid,CD11c+ memory B cells,CD4+ cytotoxic T cells,CD4+ memory T cells,CD4+ naive T cells,CD56brightCD16- NK cells,CD56dimCD16+ NK cells,CD69+PD-1+ memory CD4+ T cells,CD8+ central memory T cells,CD8+ effector memory T cells,CD8+ naive T cells,CD8+CD103+ tissue resident memory T cells,Class switched memory B cells,Classical Monocytes,Conventional dendritic cell 1,Conventional dendritic cell 2,Early erythroid progenitor,Early promyelocytes,Eosinophil-basophil-mast cell progenitors,Erythro-myeloid progenitors,GammaDelta T cells,HSCs & MPPs,Immature B cells,Late erythroid progenitor,Late promyelocytes,Lymphomyeloid prog,Mature naive B cells,Megakaryocyte progenitors,Mesenchymal cells_1,Myelocytes,NK T cells,NK cell progenitors,Non-classical monocytes,Nonswitched memory B cells,Plasma cells,Plasmacytoid dendritic cell progenitors,Plasmacytoid dendritic cells,Pre-B cells,Pre-pro-B cells,Pro-B cells
ENSG00000171848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8531996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0308424,0.0,2.4498472,0.0,2.2620025
ENSG00000171490,0.0,2.4360251,3.2501197,3.2605035,3.5074313,2.9240205,2.9522412,3.0099514,2.5258176,3.2158089,3.1842077,3.0676715,2.9085948,2.0909004,2.3666706,2.469645,3.3319228,3.197431,2.864242,3.2547698,3.1035366,3.4918644,1.1557066,3.1584659,2.512976,3.1061852,2.6024969,3.0369754,3.166625,2.016291,2.962628,3.374501,2.4832354,2.8317087,2.1602285,2.1383035,2.3942845,2.6811829,3.0331652,2.7491164
ENSG00000148484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2186607,0.0,0.0,0.0,1.9490887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197747,0.0,0.0,3.8644125,3.6367588,2.8939679,2.9029408,2.8544729,3.04221,2.9453397,3.8355138,2.8212473,3.5426116,2.526327,3.5920079,4.4075947,4.1777506,0.0,0.0,0.0,0.0,3.461483,0.0,0.0,0.8172314,1.7943482,0.0,0.0,0.0,2.387057,3.799565,3.0934343,1.6062609,3.4806466,0.0,1.6197498,0.0,0.0,1.2961923,0.0,0.0
ENSG00000163191,0.0,2.3728223,3.2146614,3.0426197,0.0,0.0,0.0,0.0,0.0,2.9077759,0.0,2.450421,0.0,4.0867014,3.1918674,3.7238169,0.0,0.0,0.0,0.0,2.2834606,0.0,0.0,0.0,2.775249,0.0,0.0,0.0,4.8633604,3.878976,0.0,0.7383208,4.525181,0.0,2.05834,0.0,2.06099,0.0,0.0,0.0
ENSG00000196154,1.9194729,0.0,5.6351705,5.041477,3.1536555,3.298655,4.6834917,4.4482646,4.196763,5.3862886,3.1398087,4.7211475,2.9678566,4.928013,5.097687,4.981558,4.8620434,2.563105,3.7991128,3.6646852,4.9477673,3.3631854,0.0,4.95584,4.3573236,3.003381,0.0,4.225248,2.8445797,5.1556807,4.3510246,3.2641163,5.3446198,2.8453426,3.1762433,2.993171,3.4206598,2.2145221,2.9574163,2.0712657
ENSG00000143546,1.3699176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.400156,1.5587869,2.8378944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1195768,3.6858635,0.0,0.0,0.0,3.1240873,7.0687566,0.0,0.0,1.9194729,0.0,2.397913,0.0,0.0,0.0,0.0,0.0
ENSG00000163220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8568234,1.9224613,4.177188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6369943,3.2958226,0.0,0.0,0.0,0.0,7.0917606,0.0,0.0,3.3992743,0.0,1.5838842,0.0,0.0,0.0,0.0,0.0
ENSG00000130066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.512415,1.8383425,2.6537447,2.2585828,1.3698354,2.3196592,1.0515957,0.0,0.0,0.0,1.8845624,1.4723372,0.0,0.0,1.0618477,0.0,2.364339,0.0,0.54214346,4.7005186,0.0,0.9178425,1.6506383,0.0,1.169383,0.0,0.0
ENSG00000166562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9077957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2279978,0.0,0.0,0.0,0.0,0.0
ENSG00000106803,0.0,2.3728223,0.0,2.2938123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33237,0.0,2.2925446,3.0443604,2.5607872,3.096046,3.2677622,3.395127,2.7540257,0.0,2.26973,0.0,3.1108706,3.1097853,2.7539487,0.0,3.0884218,2.8445797,2.553579,0.0,2.4392843,2.1691058,0.0,3.15724,4.0187864,4.382057,2.806513,3.0579545,2.8134418
ENSG00000091490,0.0,1.9629009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6588748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0024955,1.9275923,2.6151245,2.63508,0.0,0.0,0.0
ENSG00000250722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8345447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188404,0.0,0.0,0.0,2.7707157,4.027974,4.447657,0.0,0.0,0.0,0.0,3.836993,1.0860932,3.0774934,3.0974605,3.5112734,3.128462,0.0,3.618887,1.897701,2.6057262,0.0,3.916266,0.0,0.0,2.7062492,3.8804984,3.731297,0.0,0.0,3.3921478,0.0,3.4926825,0.0,3.0127053,0.0,3.9046402,4.0873957,0.0,4.0799,1.8960383
ENSG00000149131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.166133,0.0,1.8597319,0.0,0.0,0.0,1.8747182,0.0,1.8303862,4.2558026,0.0,0.0,0.808096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2310371,0.0,2.558054,1.6328841,1.7216011,1.2130501,0.0,0.0,0.0,3.0465066,1.5734749,2.2441576,0.0,2.603124,0.0,0.0,0.0,0.0,0.0,0.0,0.68509674,2.2787268,0.0,2.3938498,0.0,3.1154132
ENSG00000160190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6628683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1533856,0.0,0.0,0.0,1.1280618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.618783,1.6146584,0.0,2.1591554,1.9279557,2.2644827,1.4096975,0.0,0.0,0.0,2.2756648,1.3820204,1.983768,0.0,2.186811,0.0,1.4226948,0.0,0.53533983,0.0,0.0,1.6937385,2.1964123,0.4555808,0.0,2.5018032,0.0
ENSG00000138449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.369713,0.0,2.2863672,3.7167006,0.0,0.0,0.0,2.8228831,0.0,0.65223014,0.0,3.2801585,1.9249493,0.0,0.0,1.4439166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2188708,0.0,1.5973719,0.0,0.0,0.0,0.0,0.0,0.0,2.24096,0.0,1.5874083,0.0,1.6169851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9552466,0.0,3.1439571,0.0,2.2918193
ENSG00000245910,0.0,3.0182397,3.7204266,4.2666864,4.3768315,3.5932326,3.3840523,3.8417392,3.742581,3.956653,4.0462003,4.148736,3.655541,2.6281383,3.7856157,3.2992618,4.3573346,4.376489,4.4172726,4.6884785,3.976987,4.6854672,3.4275877,3.8342829,4.037924,4.503662,3.5907164,4.4591866,2.6928759,2.982072,3.7077441,4.446382,2.5701346,3.5238984,2.2679553,4.053125,3.8206415,4.145782,4.571023,4.250539
ENSG00000269893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1760058,0.0,2.8313866,2.6096623,2.6256256,3.4107666,0.0,3.3686972,0.0,2.0693429,1.234329,2.7923799,0.0,2.8284078,0.0,0.0,0.0,3.2213922,0.0,0.0,0.7825377,1.2817144,1.8770461,0.0,2.387057,1.3505411
ENSG00000124766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3022971,0.0,2.5345721,1.8133311,2.6161036,2.6780677,0.0,1.7080132,0.0,0.96971667,0.0,1.8323371,0.0,1.9650102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.579284,1.876959,2.3059254,3.971863,2.1209989
ENSG00000113140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8149792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0550096,0.0,0.7429997,4.212953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5159721,0.0,0.0,0.0,3.8619995,0.0,0.0,0.0,4.1209383,0.0,0.0,0.0,0.0,0.0,3.2559836,0.0,0.0,0.0,1.7304751,0.0,0.0,3.8246753,0.0
ENSG00000167642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2024583,2.3717942,2.2147408,3.0899105,2.359117,2.5131364,3.1194842,0.0,2.9942727,2.375978,2.6418574,1.3638489,2.6974368,0.0,3.0805855,0.0,1.3550282,0.0,2.8364315,0.0,0.0,1.8167777,2.3745885,2.6384497,1.5324183,1.8874091,0.53373843
ENSG00000182557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5635467,0.0,0.0,1.5710006,0.0,0.0,0.0,0.0,0.0,0.0,1.9360334,1.5668371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3699098,2.0874894,0.0,0.0,0.0
ENSG00000164056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1240873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122862,0.0,0.0,3.911615,3.0637722,0.0,3.1398094,3.9951382,3.5249593,3.331868,3.8851821,0.0,3.1541936,0.0,3.2921848,3.0429683,3.487874,1.9807808,2.9247012,3.9360366,2.2506652,3.5673728,2.2504468,0.0,2.0341332,4.232891,1.505142,0.0,2.5303247,0.0,3.3741958,4.17494,2.6859558,3.4387276,0.0,3.093078,1.3668877,2.8827577,1.3553131,0.0,0.0
ENSG00000145687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5128253,0.0,0.0,1.4318057,0.0,2.0706542,0.0,0.8414739,0.0,1.8033113,0.0,1.6000674,0.0,0.0,0.0,1.6212404,0.0,0.0,0.0,0.9365125,0.0,2.6823459,2.490563,2.5527601
ENSG00000180879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5032473,0.0,0.0,0.0,0.0,0.0
ENSG00000117632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.537884,0.0,4.7594233,4.244384,4.242354,3.4901996,0.0,3.1984234,3.010868,4.699831,4.1029043,4.753743,0.0,4.3716702,2.1129642,0.0,0.0,3.0258121,0.0,0.0,0.0,5.68933,4.0753117,5.8921394,3.971863,5.725342
ENSG00000013810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6594388,1.5301325,0.0,0.762728,1.2386583,0.0,0.0,0.0,0.0,0.0,1.8466934,1.4269967,1.7639759,0.0,1.4171877,0.0,0.0,0.0,0.5859183,0.0,0.0,0.0,2.249497,0.0,2.937738,0.0,2.1933234
ENSG00000158710,0.0,0.0,3.3522592,3.2353027,0.0,3.6601248,2.9322536,2.9388542,1.4781344,3.402116,0.0,2.964363,3.5296664,2.1417444,3.9221394,3.2205875,3.6338072,3.083438,3.3990345,3.714421,3.2112277,3.1680775,3.0163913,3.547434,3.3637843,3.2531435,2.7749355,4.519294,0.0,2.3376784,2.8275328,2.6783295,2.4439428,3.147061,1.9725405,3.2088058,4.1827717,2.6454084,3.1158116,3.036428
ENSG00000162367,1.5547898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5785804,0.0,1.5203841,2.3170676,0.0,0.0,0.0,2.289656,0.0,0.0,0.0,2.176005,0.0,0.0,0.0,1.772613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177156,1.835745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3121572,2.9300332,2.593982,3.823124,3.6098218,3.4323757,3.907268,0.0,3.4980605,0.0,3.5351462,3.0782204,3.6406753,0.0,3.9669697,2.2247128,3.25937,0.0,3.4834678,2.5374453,0.0,1.1482098,2.8343434,2.1503198,2.40238,2.6196375,2.5155652
ENSG00000196628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4227403,1.6588551,0.0,0.0,0.0
ENSG00000100721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.947772,0.0,0.0,0.0,3.607228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3487673,0.0,1.4062722,2.8705034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0012965,0.0,0.0,0.0,1.7259498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000003436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6465275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000072274,3.2468169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8609362,1.5524471,0.0,4.0488644,2.2358274,2.9374557,3.564845,0.0,0.0,0.0,4.3091235,1.1158936,2.1582532,0.0,3.4651308,0.0,0.0,0.0,0.0,1.712246,0.0,0.94495606,2.0955763,2.1590424,0.0,2.4591775,0.0
ENSG00000120708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.438352,2.9352121,3.0939891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4739776,2.4411154,0.0,0.0,2.9983382,0.0,0.0,3.1543713,4.5979033,0.0,0.0,0.0
ENSG00000075131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6697007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9233148,0.0,0.0,0.0,0.0,0.0,0.0,1.6884553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0330352,0.0,1.9646937,0.0,0.0
ENSG00000034510,1.7805412,4.98985,5.902506,5.982626,6.1411257,5.4100785,5.6569004,5.402827,5.2047324,5.8713527,5.9153547,5.617629,5.300248,5.157969,5.9523263,5.8939657,5.0577326,4.720974,4.525306,4.600478,5.6093493,4.41765,5.8597717,4.2778616,5.476369,4.495156,5.5028863,4.413762,5.610487,5.3645954,5.2107577,4.670041,5.4806356,5.2453346,4.106322,5.525757,5.3613324,5.410629,5.64628,5.43117
ENSG00000205542,2.4755368,6.317427,6.809227,6.659577,6.6447716,6.4358006,6.6814995,6.8061347,6.6619577,6.732895,6.432441,6.6524863,5.997202,6.1281466,6.202821,6.420092,4.0639496,4.9752903,5.058605,4.9682302,6.6410155,4.807474,5.6088166,3.2646444,6.0941105,4.9376993,6.007495,5.5746355,6.209186,6.0755672,6.7494,5.702405,6.6669855,5.901321,4.4360867,5.8653183,5.949092,5.998204,6.250441,6.1789265
ENSG00000131747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8603423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2352474,0.0,3.7729962,0.0,1.745976
ENSG00000088325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4407424,0.0,0.0,0.0,0.0,0.0,0.0,1.9492174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4819576,0.0,2.9403863,0.0,0.0
ENSG00000277734,0.0,0.0,3.670342,4.0573034,3.6458006,0.0,0.0,4.5393934,4.0456486,3.8252237,4.0448213,4.0452814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8109076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.282505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000211829,0.0,0.0,0.0,0.0,0.0,3.963726,3.8747325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5494766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5056934,2.7100995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000227191,0.0,0.0,3.448144,0.0,0.0,3.255724,2.960883,2.3622913,3.5825472,3.61893,0.0,2.7390177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.361434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3710976,1.7971642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0917406,1.604973,2.1009095,2.9493794,0.0,2.9997714,0.0,2.5899637,0.0,2.471334,0.0,2.139635,3.7950006,0.0,0.0,3.0133202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123416,1.888616,2.7554133,3.2830863,3.232025,3.3840523,2.910235,3.0397053,3.056189,2.7999644,3.3125494,2.7581758,3.0517898,2.8732533,2.7088594,5.208702,3.9842577,4.637228,4.507024,4.1950865,3.424762,3.0994813,3.72854,2.7830925,5.4623356,4.523969,5.2285347,2.7580042,4.7967787,4.6033106,2.9565516,3.0081234,3.2314763,3.7825444,2.965526,3.1862268,5.823721,4.047678,6.491083,3.6242435,5.94069
ENSG00000196230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4390445,0.0,2.7756963,1.7997203,2.1934881,1.3532915,0.0,0.0,0.0,3.7720792,1.8025584,2.5359983,0.0,2.5126739,3.19537,0.0,0.0,1.3922005,0.0,0.0,0.0,3.613897,0.0,4.1825285,1.8770245,3.5413406
ENSG00000188229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6795238,2.6557698,1.7094511,2.4630475,1.7748777,2.2065227,0.0,0.0,0.0,0.0,3.2903247,2.164948,2.297829,0.0,2.308268,2.8701086,1.7453896,0.0,1.386661,1.3825636,0.0,1.523186,3.0540965,0.0,3.9254417,0.0,2.724596
ENSG00000176890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7323284,0.0,2.943,2.0272167,2.548312,0.0,0.0,0.0,0.0,3.7000656,2.0746005,3.5133133,0.0,3.4315004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8138862,0.0,3.976149,0.0,4.201313
ENSG00000011600,0.0,0.0,0.0,0.0,0.0,4.6529737,4.2733116,0.0,0.0,0.0,0.0,0.0,0.0,4.4660764,3.1982706,3.9318256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2062144,0.0,0.0,0.0,0.0,4.206161,0.0,2.7951334,4.9169216,0.0,1.1029518,2.0727766,3.537269,0.0,0.0,0.0
ENSG00000175063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8896628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55775,0.0,3.1467562,0.0,0.0
ENSG00000012963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7335446,0.0,1.5705981,0.0,0.0,0.0,0.0,0.0,0.0,1.7965673,0.0,1.5011292,0.0,1.6362619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5223418,0.0,0.0,0.0,1.4714891
ENSG00000148154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5350722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9301531,4.1750183,0.0,0.0,0.0
ENSG00000276043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9591839,0.0,0.51492584,1.2639459,0.0,0.0,0.0,0.0,0.0,2.2025757,1.8237727,2.0497432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9634917,0.0,3.5764062,0.0,4.1228724
ENSG00000076248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337426,0.0,2.5213566,1.7111182,1.2764738,0.0,0.0,0.0,0.0,3.129256,1.1198347,2.8378444,0.0,2.7475457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4419136
ENSG00000162607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8821728,0.0,2.154042,1.3882626,0.71196425,0.0,0.0,0.0,0.0,2.3267717,1.3515184,2.0751276,0.0,2.1361258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33153,0.0,2.7774072,0.0,2.796253
ENSG00000038427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.861544,0.0,2.007873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.484797,3.638861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000026025,0.0,3.4841766,4.3705473,4.7380176,4.422503,2.555582,3.10761,3.787597,3.5756526,4.2335434,3.9044416,4.273835,3.5590467,4.565614,5.269293,5.04797,2.4264069,4.1717653,4.380896,3.876012,3.8407006,4.4682536,3.2986345,1.2180736,4.9186535,3.943488,2.7084246,3.6698735,6.216606,4.8306613,3.920878,3.9243722,3.9614477,3.3888814,4.075258,4.497696,4.633346,4.608227,3.5802836,4.1998997
ENSG00000169575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9743695,2.4533293,3.8376684
ENSG00000128218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4860075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.118285,0.0,0.0,0.0,2.7123542,0.0,0.0,0.0,0.0,0.0,0.0,2.2291403,0.0,0.0,0.0,4.110508,0.0,3.8505907
ENSG00000100219,0.0,0.0,0.0,0.0,0.0,2.7819123,1.7734551,0.0,0.0,0.0,0.0,0.0,0.0,1.0656649,1.4466693,1.1209229,1.8847992,3.125127,2.3832319,2.3603525,0.0,2.6362557,0.0,1.6759835,2.2930114,2.7149,0.0,2.7365675,2.3915558,1.3746704,0.0,2.387113,0.0,0.0,4.2413683,2.2115746,2.3104074,2.213079,2.8680184,2.285049
ENSG00000088930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2336332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065978,2.292836,3.3685842,3.0565214,3.3622887,3.2849236,3.3690364,3.1764746,3.2980537,3.1226337,3.189772,3.4704947,3.3562582,3.3997808,3.106781,4.021687,3.5175838,4.6695566,4.1968436,3.9194505,3.9311259,3.3758314,3.7022576,3.207807,4.7720785,3.937666,4.1786327,3.2446733,4.4063168,2.7609472,3.1480916,3.2314456,3.3834312,3.9685683,3.3291059,2.548343,3.9350991,3.3819923,4.0317545,3.6684787,4.2928247
