,Aberrant erythroid,CD11c+ memory B cells,CD4+ cytotoxic T cells,CD4+ memory T cells,CD4+ naive T cells,CD56brightCD16- NK cells,CD56dimCD16+ NK cells,CD69+PD-1+ memory CD4+ T cells,CD8+ central memory T cells,CD8+ effector memory T cells,CD8+ naive T cells,CD8+CD103+ tissue resident memory T cells,Class switched memory B cells,Classical Monocytes,Conventional dendritic cell 1,Conventional dendritic cell 2,Early erythroid progenitor,Early promyelocytes,Eosinophil-basophil-mast cell progenitors,Erythro-myeloid progenitors,GammaDelta T cells,HSCs & MPPs,Immature B cells,Late erythroid progenitor,Late promyelocytes,Lymphomyeloid prog,Mature naive B cells,Megakaryocyte progenitors,Mesenchymal cells_1,Myelocytes,NK T cells,NK cell progenitors,Non-classical monocytes,Nonswitched memory B cells,Plasma cells,Plasmacytoid dendritic cell progenitors,Plasmacytoid dendritic cells,Pre-B cells,Pre-pro-B cells,Pro-B cells
IL32,0.0,0.0,0.7638392616540958,0.7575200948959742,0.7433958084155352,0.0,0.7362132928310297,0.764022905092973,0.7578836908707252,0.7596057729843335,0.7449408555642153,0.7569153232452197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76228378369258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7731144412969931,0.0,0.0,0.0,0.717948717948718,0.0,0.0,0.0,0.0,0.0
IL3RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.9798723245278383,0.0,0.0,0.0
IL4R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9943329156973423,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL7R,0.0,0.0,0.8636430914585407,0.8852504873887087,0.8799239106667347,0.0,0.0,0.0,0.0,0.0,0.8692678151986538,0.8783169725002387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8632807257847909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.0,0.0
IRF8,0.0,0.7219996910828811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7405961889487046,0.7009602739260747,0.77936790845333,0.7076714206964542,0.0,0.0,0.0,0.0,0.0,0.0,0.7319342921941708,0.0,0.7447932087458097,0.0,0.7454329805496411,0.0,0.0,0.6978951356349847,0.0,0.0,0.6923076923076923,0.7357538525874798,0.0,0.8374710831886683,0.8436696773920304,0.0,0.0,0.0
ITGA2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9430855069404993,0.0,0.9037881768666781,0.9128898535019312,0.0,0.0,0.0,0.8974358974358975,0.0,0.0,0.0,0.9518175033422617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGA4,0.0,0.45371226775340545,0.49996259884956556,0.0,0.0,0.28358530845397556,0.3483693187053387,0.466176402874482,0.38006154543314224,0.4828510101024921,0.0,0.3977436423301697,0.0,0.306780002056024,0.31018504882470155,0.3453427308645004,0.4364589681992164,0.4192590866333399,0.5094437752014551,0.4641457016651447,0.38425921323971873,0.4035761891267238,0.0,0.4613249240777431,0.28205128205128205,0.38226510469730085,0.0,0.3934338597150949,0.0,0.0,0.0,0.361956455768683,0.44314082310749936,0.0,0.3436877482976669,0.2834572868469434,0.32550615530747634,0.3713159820972345,0.6211214951979809,0.38753139361357075
ITGA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9816850163997748,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ITGAL,0.0,0.0,0.0,0.0,0.0,0.9487179487179487,0.0,0.9525332022935916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9513443983518161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGAM,0.0,0.0,0.0,0.0,0.0,0.917182418016287,0.9116574006202893,0.0,0.0,0.0,0.0,0.0,0.0,0.9027758347682464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9037682429338113,0.0,0.8974358974358975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGAX,0.0,0.8856138281333141,0.0,0.0,0.0,0.9051692791474171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8659373705203717,0.8461538461538461,0.8765463339976776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847839891910553,0.0,0.0,0.8867713809013367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGB1,0.0,0.0,0.8545476931792039,0.0,0.0,0.0,0.0,0.0,0.0,0.8396185758786324,0.0,0.0,0.0,0.0,0.7948717948717948,0.0,0.8241809071638645,0.0,0.0,0.0,0.0,0.0,0.0,0.8316586048175127,0.0,0.8003519452535189,0.0,0.8166255416014255,0.8652104368576636,0.0,0.0,0.0,0.8191210765105027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGB2,0.0,0.491355836391449,0.509790090414194,0.4681438085360405,0.0,0.5424960989218491,0.5718636833704435,0.5110930234957964,0.49177732528784335,0.5159104145490206,0.4494695082688943,0.4687503836093805,0.0,0.5556259460938282,0.4995133494719481,0.5091054515960889,0.0,0.42193884880114824,0.41025641025641024,0.0,0.49982140003106534,0.0,0.0,0.0,0.47851300086730564,0.41938958565394086,0.0,0.0,0.0,0.5324510152523334,0.4962874100758479,0.46057197069510436,0.5530263200784341,0.0,0.0,0.4302039497937912,0.4276042947402367,0.0,0.0,0.0
ITM2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6403720684540577,0.0,0.0,0.6508485858257,0.5973845475759262,0.5973290999730428,0.0,0.6399528919122158,0.6724161169467828,0.0,0.6297241067275022,0.676205555597941,0.0,0.5897435897435898,0.6090498948708559,0.0,0.0,0.6099654420828208,0.0,0.0,0.6892902912237705,0.7278376970535669,0.7530089112428519,0.6338184307783078,0.7070224147576553,0.6409503359061021
JCHAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8974358974358975,0.9061799645423889,0.9256689655475128,0.9424283489202842,0.0,0.9257776339848837,0.0
JPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6957376293646984,0.7109221999461834,0.6644803682963053,0.7380539943010379,0.6410256410256411,0.6740929560783582,0.0,0.0,0.0,0.0,0.7394123474756876,0.684331646332374,0.6610976686844459,0.0,0.7211917822177594,0.0,0.6592704210525904,0.0,0.0,0.8135957519213358,0.0,0.0,0.7094562175946358,0.0,0.7861071060865353,0.0,0.6995477569408906
JUN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9023350675900778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8974358974358975,0.0,0.0,0.0,0.9086902783467219,0.0,0.9246960129493322,0.0,0.0,0.9420239390471042,0.0,0.0,0.0,0.0,0.0
JUP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8111781691893553,0.0,0.7948717948717948,0.0,0.8526985523028251,0.8664898658410097,0.0,0.0,0.8373286938055967,0.0,0.0,0.8557393077092293,0.0,0.0,0.8247397144635519,0.0,0.0,0.0,0.0,0.0,0.8775128783323826,0.0,0.8725155454415542
KIF11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KIF20B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9770426475084745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0
KIF23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956537378139985,0.0,0.0
KIF2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9837321180563706,0.0,0.0
KIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8970125103608156,0.8962364013378437,0.8952554800571539,0.0,0.0,0.8717948717948718,0.0,0.88778123488793,0.0,0.8929549883573483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7662642750984583,0.7416822665776962,0.7257197422858996,0.0,0.6666666666666666,0.0,0.0,0.0,0.6755637022165152,0.0,0.6762847793407929,0.7143913431045337,0.7281395609562213,0.0,0.0,0.0,0.700890356149429,0.0,0.0,0.0,0.0,0.6779433244313949,0.6875776954186268,0.0,0.6847023887512012,0.7984409790772659,0.754490824846121
KLRB1,0.0,0.0,0.8974358974358975,0.0,0.0,0.902533485339238,0.9150725893485241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9059019363843478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8991602964890308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLRD1,0.0,0.0,0.0,0.0,0.0,0.9438401537063794,0.9414182916665689,0.0,0.0,0.9350547270897107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLRF1,0.0,0.0,0.0,0.0,0.0,0.958403698908977,0.9584420522054037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487179487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLRK1,0.0,0.0,0.0,0.0,0.0,0.8085435231526693,0.8128680892479725,0.0,0.8036895669423617,0.8052694293168875,0.8027642751351382,0.7996054490407308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016572090295645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095726875158457,0.7948717948717948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6354188796801444,0.6381061260516827,0.627038286282466,0.0,0.6387794797237103,0.0,0.6538749184363928,0.0,0.6153846153846154,0.6351523185387636,0.0,0.6372987841948484,0.6539747057816921,0.0,0.6580705123069959,0.0,0.6314682364463806,0.0,0.6608004356041933,0.0,0.0,0.0,0.6926398155016776,0.0,0.7275135868634933,0.7903691239846058,0.7321871671921167
LBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7181646686333877,0.6923076923076923,0.7637515908632523,0.7239256287232424,0.7311556186431494,0.0,0.0,0.0,0.0,0.809514296360505,0.7108014623324076,0.7215189459996346,0.0,0.0,0.0,0.7006342533307198,0.0,0.7045592008492886,0.0,0.0,0.0,0.729840066188421,0.0,0.8136135920500144,0.0,0.7655117465899541
LMNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.9888614202157046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6405480733284583,0.6399173690722539,0.6605899425653311,0.760799079369276,0.6918459213696994,0.6250837705074213,0.7449101072091323,0.0,0.7280523012845944,0.0,0.7397487132977216,0.6429488643621787,0.710590755328154,0.0,0.7312379800356351,0.0,0.633801764402634,0.0,0.6943313479423523,0.693706003519205,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0
LMO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8822490649345593,0.0,0.8461538461538461,0.0,0.9476812588862884,0.0,0.0,0.0,0.0,0.8705924657674936,0.0,0.0,0.0,0.0,0.9303364065977243,0.0,0.0,0.0,0.0,0.0,0.8935076670768933,0.0,0.0,0.8514015628741338,0.0,0.0
LST1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9425970728580768,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934482502631652,0.0,0.0,0.972218713699243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY6E,0.0,0.8541854849228492,0.0,0.0,0.0,0.8504308339877006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8252195456089118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8205128205128205,0.0,0.8395903018804697,0.8794498825684572,0.0,0.0,0.8292989914233868,0.8448125200393872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9331717582849356,0.0,0.0,0.0,0.0,0.9319905562278552,0.0,0.0,0.9560854603082706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYZ,0.4631413251925737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7648430787600003,0.7571527743950869,0.7509516981931833,0.47668501352652526,0.6014709319823828,0.4884105217762483,0.47323796382317174,0.0,0.4857264283375862,0.0,0.4617169621663216,0.7843337059020996,0.46612205108006793,0.0,0.4976577422557733,0.5527565815509894,0.7793256915532626,0.0,0.4358974358974359,0.6723770988293183,0.0,0.5765766226328336,0.45823856500478893,0.45262473057477903,0.4789732113862649,0.5745168679799789,0.4697652795375922
MBOAT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7243160070517124,0.7032978534698486,0.7156390425486442,0.6666666666666666,0.7534083617039216,0.7387406199406354,0.7414085498222938,0.0,0.8049157292414935,0.0,0.6749528111555637,0.7108724820308197,0.7838634863877908,0.0,0.0,0.0,0.7019422344672375,0.0,0.7630193141790537,0.0,0.0,0.0,0.6890965333351722,0.0,0.0,0.0,0.0
MCM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7508854132432204,0.0,0.7877652522845145,0.7509387211921887,0.7479873880361899,0.0,0.0,0.0,0.0,0.8052740891774496,0.7435897435897436,0.7842006683349609,0.0,0.7920112839111915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7568758802536206,0.0,0.7453178106210171,0.0,0.7852663779870058
MCM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8105102884463775,0.0,0.8169263265071771,0.0,0.0,0.0,0.0,0.0,0.0,0.8653696316939133,0.7981285147177868,0.8269314750646933,0.0,0.8344131692861899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8160178661346436,0.0,0.7948717948717948,0.0,0.8460531739088205
MCM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8026549648015927,0.0,0.8080482544043125,0.7692307692307693,0.7753171034348316,0.0,0.0,0.0,0.0,0.860019712876051,0.7737067143122355,0.8001265464684902,0.0,0.8129742573469113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7832681154593443,0.0,0.0,0.0,0.8206103016168643
MCM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.830716059758113,0.0,0.837731809188158,0.8166255110349411,0.0,0.0,0.0,0.0,0.0,0.8712684237040006,0.7948717948717948,0.8420167534779279,0.0,0.8472360861607087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8285443660540458,0.0,0.0,0.0,0.8537929806953821
MDK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9348553755344489,0.0,0.0,0.0,0.9283022101108844,0.0,0.0,0.964241379346603,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGST1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7374784625493563,0.7347851151075119,0.0,0.7316433466397799,0.8360004241649921,0.7621702689390916,0.0,0.0,0.7438068496875274,0.0,0.717948717948718,0.8065156982495234,0.7974866170149583,0.0,0.7298056957049247,0.0,0.77210206251878,0.0,0.7189048406405326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MINPP1,0.8740400809508103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8937006271802462,0.0,0.8717948717948718,0.8958120728150393,0.0,0.0,0.0,0.9066690527475797,0.0,0.0,0.0,0.8907505120986547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.9743949022048559
MPEG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872987265770252,0.841984090132591,0.849502532910078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8205128205128205,0.0,0.0,0.0,0.0,0.8488967953584133,0.0,0.0,0.867942350033002,0.0,0.0,0.8552258412043253,0.8844771965956076,0.0,0.0,0.0
MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707951148351034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722551351938492,0.0,0.0,0.0,0.9487179487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9751618473957746,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A1,0.0,0.9109333814718784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8983436777041509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8974358974358975,0.0,0.0,0.0,0.8998270065356524,0.0,0.0,0.0,0.0,0.0,0.0,0.8999196581351452,0.0,0.0,0.0,0.0,0.0,0.0
MS4A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9903834141217746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7990783682236304,0.0,0.8556001323920029,0.0,0.0,0.0,0.0,0.0,0.0,0.878766098083594,0.0,0.8341074203833555,0.0,0.8360538834180588,0.0,0.0,0.0,0.7948717948717948,0.0,0.0,0.0,0.8146191529738598,0.0,0.8206179554645832,0.0,0.8422660628954569
MSI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.7795326281816531,0.7752694808519803,0.8193931258641757,0.0,0.8313504977103992,0.0,0.0,0.0,0.8143397646072583,0.0,0.7852974151953672,0.0,0.0,0.0,0.8007560402919085,0.0,0.0,0.0,0.0,0.0,0.8013588037246313,0.0,0.8079505853163891
MSRB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.9397989572622837,0.0,0.0,0.0,0.9317364646838262,0.0,0.0,0.0,0.0,0.0,0.9380151598881452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MZB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8717948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.940000349130386,0.8847529490788778,0.9046180645624796,0.8816431470406361,0.0,0.880137209708874
NASP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8974358974358975,0.0,0.0,0.0,0.0,0.0,0.0,0.9007484515508016,0.0,0.9046552349359561,0.0,0.9107713653491094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918875318307143
NCAPD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9515398756051675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487179487179487,0.0,0.9666810417786623,0.0,0.0
NCOA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9452310647719946,0.0,0.0,0.0,0.0,0.0,0.926434895931146,0.0,0.9460988228137677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDC80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NEK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NFE2,0.7598256086691831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7950181884643359,0.7509093712537717,0.7601886040125138,0.7957142469210502,0.0,0.7406629889439313,0.0,0.7710643487098889,0.7181635926931332,0.738208743242117,0.0,0.7776437248939123,0.0,0.717948717948718,0.0,0.7320074759996854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFKBIZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKG7,0.0,0.0,0.7544435262680054,0.0,0.0,0.7642120917638143,0.7709351640481216,0.7241115722900782,0.7332986501547006,0.7630181969740452,0.0,0.7075601877310337,0.0,0.0,0.6642938607778305,0.0,0.0,0.6153846153846154,0.0,0.0,0.7534429125296764,0.0,0.0,0.0,0.6844071608323318,0.0,0.0,0.0,0.0,0.6500446918683175,0.7368381053973467,0.7225691981804676,0.0,0.0,0.6419441745831416,0.6298612371469156,0.0,0.0,0.0,0.0
NPM1,0.0,0.04699896543453901,0.05705957840650509,0.1173541729266827,0.17633047317847228,0.06450838920397636,0.05147987145643968,0.08492455268517518,0.08418600070170867,0.07400215436250736,0.19672371179629594,0.11038895753713754,0.08489167537444677,0.0282629010004875,0.11111860091869648,0.04680727384029291,0.28663800465754974,0.24113375559831277,0.18131244029754248,0.26201832905793804,0.08000654134994899,0.24665012879249376,0.06712144766098414,0.2549118567735721,0.12230476507773766,0.24797971890522882,0.07952990440221933,0.24262017470139724,0.04306744917845114,0.02564102564102564,0.050623773000179194,0.25171816196197117,0.032542088092901766,0.08392919026888333,0.02571740211584629,0.1603340384287712,0.10244102202928983,0.14059535203835902,0.16069918106763792,0.19891213453733003
