,author_cell_type,silhouette_score
4322,Proximal tubule,0.10715393754072652
4323,Type A intercalated cell,0.35393884401259673
4324,Proximal tubule,0.11638421364416471
4327,Proximal tubule,-0.008060268808594336
4331,B cell,0.5657154684858112
4334,Epithelial progenitor cell,0.0316950728677943
4337,MNP-a/classical monocyte derived,0.3136127432066527
4339,Proximal tubule,-0.08158556568756833
4342,Proximal tubule,0.016970632791694005
4343,CD4 T cell,-0.1243038157575772
4344,Proximal tubule,0.08619529359651322
4345,Proximal tubule,0.12652147808473233
4349,Glomerular endothelium,0.7201890087749525
4350,NKT cell,0.052596954746671275
4351,Proximal tubule,0.007771900869416931
4352,Proximal tubule,0.06917979427872824
4353,MNP-a/classical monocyte derived,0.2647074266759346
4356,CD4 T cell,-0.04302638416476986
4357,Proximal tubule,0.10298211869046152
4359,NKT cell,0.0030461666654373457
4360,Proximal tubule,0.013629160549542168
4363,CD8 T cell,-0.36812812543295287
4365,Peritubular capillary endothelium 1,0.363318325586393
4366,Proximal tubule,0.10167214542268353
4367,CD4 T cell,-0.457640873462896
4368,Epithelial progenitor cell,0.5689395687972794
4371,CD4 T cell,-0.11562545153315532
4372,CD4 T cell,0.004790429885728634
4373,Principal cell,0.1532068008283876
4375,Epithelial progenitor cell,-0.24727294071712275
4376,Proximal tubule,0.08739201673668792
4377,Proximal tubule,0.12839745418620635
4378,B cell,0.7538210840510294
4379,CD4 T cell,-0.24782600377805636
4385,CD4 T cell,0.01741400000303989
4386,Proximal tubule,-0.057011754714639096
4395,CD4 T cell,-0.586448831268738
4396,Proximal tubule,-0.03149238291386388
4398,Peritubular capillary endothelium 1,0.17351509346155364
4399,Proximal tubule,0.10509226814790967
4403,Proximal tubule,0.12253434455151865
4404,Indistinct intercalated cell,0.09719931182978339
4406,Glomerular endothelium,0.7633039488012573
4408,Glomerular endothelium,0.7887251386308427
4411,CD8 T cell,-0.08950418369759633
4416,CD8 T cell,0.09311506180839416
4417,NKT cell,-0.03149795341934328
4418,Proximal tubule,0.10958556091855778
4419,CD4 T cell,-0.038093067545147616
4420,CD4 T cell,-0.10180262434782336
4421,Proximal tubule,0.10884065705831293
4423,B cell,0.7262587058170705
4424,Proximal tubule,0.10018250620042185
4425,Proximal tubule,0.13249945440346855
4426,CD4 T cell,-0.057120911064759465
4429,B cell,0.7295075890809787
4432,CD4 T cell,-0.10920249139483572
4437,Proximal tubule,0.13322211668628578
4441,NK cell,0.07951073641356772
4442,Epithelial progenitor cell,0.3373958602999183
4445,Proximal tubule,0.1253231432149558
4447,Proximal tubule,-0.0674001595356062
4450,Proximal tubule,0.027703240811628605
4451,Myofibroblast,-0.5485366257652039
4453,CD8 T cell,-0.03382586182429314
4454,NK cell,0.22359362566881516
4455,Proximal tubule,0.09345091268900538
4456,Proximal tubule,0.08870257215017538
4457,Proximal tubule,0.11881583844616789
4460,B cell,0.7665235040332563
4461,Proximal tubule,0.04480800061505691
4462,CD4 T cell,-0.08256444226002325
4463,Proximal tubule,-0.0821453003494499
4465,NK cell,0.14279157080531993
4467,Proximal tubule,0.11895666815632919
4468,Proximal tubule,0.13029120689440318
4469,Proximal tubule,-0.08138312741742014
4471,Proximal tubule,-0.3488938768841734
4473,Principal cell,0.12928118628565102
4474,NK cell,-0.27698007078488324
4477,CD4 T cell,-0.12423963072940276
4478,Proximal tubule,0.1030425597146772
4480,CD4 T cell,-0.08981156728285611
4481,NK cell,0.21227133414097354
4482,Proximal tubule,0.017356399516193347
4486,NK cell,0.21025641011911672
4489,Thick ascending limb of Loop of Henle,0.44058045860500983
4493,Glomerular endothelium,0.7194227445256712
4496,CD8 T cell,-0.04188732647175977
4498,Proximal tubule,0.10792201891086294
4499,Peritubular capillary endothelium 1,0.025171707439701357
4501,Proximal tubule,0.12410926676387696
4503,Proximal tubule,0.128133020891026
4504,Proximal tubule,-0.006939797198783999
4505,Proximal tubule,-0.319096939248399
4506,CD4 T cell,-0.043909296474299066
4507,NK cell,0.31039756193551726
4508,Proximal tubule,-0.08000665064762044
4514,Proximal tubule,0.13628764171845978
4516,Proximal tubule,0.11782940491758018
4517,Proximal tubule,-0.3530546506176669
4518,B cell,0.7475770473800726
4521,Distinct proximal tubule 1,-0.38056418154254873
4522,MNP-c/dendritic cell,0.11816948170237335
4524,Proximal tubule,0.12827864183023516
4525,B cell,0.7005411727810984
4526,CD8 T cell,-0.4806373139474979
4527,NKT cell,-0.05392733476429842
4530,Proximal tubule,0.08962988871389004
4531,Proximal tubule,-0.08276351967899245
4537,MNP-c/dendritic cell,0.43296698221559776
4538,Peritubular capillary endothelium 1,0.34574131106582456
4541,Proximal tubule,-0.48343373778246573
4543,B cell,0.5110129044529489
4544,CD8 T cell,0.018488051221924477
4546,Glomerular endothelium,0.718501572143697
4548,CD4 T cell,-0.06682002822143254
4550,Proximal tubule,0.04028665427303577
4551,Glomerular endothelium,0.7689449142691148
4552,CD4 T cell,-0.05048913592238149
4553,NKT cell,-0.13218765945511565
4555,Proximal tubule,-0.23108589408163746
4556,NK cell,0.2828848757558749
4557,Proximal tubule,0.12325827623780633
4560,CD4 T cell,0.00018964974879552397
4563,Type B intercalated cell,0.4814949404133106
4564,CD4 T cell,-0.04833503937078445
4566,Proximal tubule,0.12778468416764333
4567,Proximal tubule,0.05674416022262246
4568,NK cell,0.29055296564200384
4569,Thick ascending limb of Loop of Henle,0.4469239158554122
4570,Proximal tubule,0.04191253788914936
4576,Proximal tubule,0.036778384223151564
4579,CD8 T cell,0.0871134871891314
4584,Proximal tubule,0.13145304113254325
4586,Principal cell,0.1222575636358345
4588,MNP-d/Tissue macrophage,-0.111821048405714
4589,Proximal tubule,0.13465044980030372
4590,Proximal tubule,-0.1544373996020671
4593,Proximal tubule,0.12914486287295296
4595,Proximal tubule,0.08209876334749769
4596,Proximal tubule,0.11106626883938409
4597,MNP-b/non-classical monocyte derived,0.29950808170259047
4599,CD8 T cell,0.05989105928929774
4602,NKT cell,0.10714184740296145
4605,Proximal tubule,0.07753284045983973
4608,Proximal tubule,0.11819526245168248
4609,NK cell,0.0028238699271052863
4610,Myofibroblast,-0.6207718782684176
4611,B cell,0.49861536389746774
4613,NKT cell,0.14529623697668081
4617,Proximal tubule,0.10617399013623488
4618,MNP-b/non-classical monocyte derived,0.07753749418161607
4621,Proximal tubule,0.07320854910487143
4622,Neutrophil,0.807038856550006
4627,Proximal tubule,0.11698894621868323
4629,Proximal tubule,-0.002901796719096109
4630,NK cell,0.2874467227829131
4631,Proximal tubule,0.11583499951167153
4633,Proximal tubule,0.13117730100471595
4634,Proximal tubule,-0.05342245833659539
4635,Proximal tubule,0.1286654207941238
4638,Proximal tubule,0.08439206201635414
4639,Proximal tubule,0.1193662313037102
4640,NK cell,0.26091634091200416
4641,Type A intercalated cell,-0.17023521112765422
4642,Distinct proximal tubule 1,0.5820842697622752
4645,CD8 T cell,0.22227545147172167
4646,Proximal tubule,0.022429997645609902
4647,Proximal tubule,-0.9291817480291337
4649,NKT cell,-0.2718833592033218
4653,Epithelial progenitor cell,0.5687293232356636
4655,Proximal tubule,0.11344274129424535
4659,Proximal tubule,0.09302905065474225
4660,Proximal tubule,-0.08281968490534941
4661,Type B intercalated cell,0.3909426852408843
4666,Proximal tubule,-0.0092442691548655
4667,Proximal tubule,0.09218709875829184
4671,NK cell,0.14820955566060356
4673,Glomerular endothelium,0.7960529211849051
4675,Connecting tubule,0.05422080696544888
4679,Proximal tubule,-0.3907429692164804
4680,MNP-b/non-classical monocyte derived,0.3102344125925607
4681,Proximal tubule,0.11521183728138301
4682,CD8 T cell,-0.2833881765896384
4684,CD8 T cell,-0.44469479119090294
4685,CD4 T cell,0.03751407716099373
4691,B cell,0.3712212871597768
4693,CD8 T cell,0.06356044107504989
4694,Glomerular endothelium,0.7906841158867544
4695,CD4 T cell,-0.14405450103582756
4696,NK cell,-0.08070619731710396
4700,Glomerular endothelium,0.7056403136886473
4701,Proximal tubule,0.0759243691790781
4708,MNP-a/classical monocyte derived,-0.7477950787240546
4710,Proximal tubule,0.02998515170439374
4711,Proximal tubule,-0.025426497186140935
4714,Proximal tubule,0.11456362115392313
4715,Thick ascending limb of Loop of Henle,0.4371017437444304
4716,Proximal tubule,-0.08173612093613225
4717,B cell,0.7056789229825944
4719,CD4 T cell,-0.15149196435151074
4720,MNP-a/classical monocyte derived,0.19837790212559883
4721,CD4 T cell,-0.1721455170695446
4725,Proximal tubule,0.11006047801655082
4728,Peritubular capillary endothelium 1,0.22034739598036823
4729,Thick ascending limb of Loop of Henle,0.15422307053449696
4730,Connecting tubule,-0.10935120278099368
4731,Peritubular capillary endothelium 1,0.3318218907473156
4733,Peritubular capillary endothelium 1,0.39519165548291607
4735,Proximal tubule,0.12629308746889498
4736,Peritubular capillary endothelium 1,0.39038874146730085
4738,Proximal tubule,0.11669608771086475
4739,Proximal tubule,0.06599386878259682
4742,CD4 T cell,0.06760475192617295
4748,MNP-b/non-classical monocyte derived,0.3423176743674487
4750,Proximal tubule,0.1332365113114457
4751,CD4 T cell,0.06956434702579348
4754,Proximal tubule,-0.04282227737456433
4757,MNP-b/non-classical monocyte derived,-0.048429693107947584
4758,Proximal tubule,0.12089311385405753
4759,Proximal tubule,0.11125873128482269
4760,Proximal tubule,0.014326513746586462
4763,Peritubular capillary endothelium 1,-0.1645362975521976
4764,B cell,0.731357790891665
4768,Glomerular endothelium,0.8018457021310493
4769,NK cell,-0.49716457508884926
4770,NK cell,0.255778772450256
4773,CD4 T cell,-0.050003327172026685
4778,Mast cell,-0.44870633293961615
4779,Proximal tubule,0.1187571292474142
4780,MNP-a/classical monocyte derived,0.009673141601871275
4781,Proximal tubule,-0.4837376159889297
4782,Proximal tubule,0.04149537931355507
4783,Type A intercalated cell,0.05746124370580284
4784,CD8 T cell,0.09782342436945995
4785,CD4 T cell,-0.05329688582331639
4788,CD4 T cell,-0.04133105156860161
4790,Proximal tubule,0.11560425508530336
4792,Proximal tubule,0.11372106054486499
4796,Distinct proximal tubule 1,-0.5557154875671809
4798,Proximal tubule,0.009846714748776676
4799,Proximal tubule,-0.028101041228765496
4801,CD4 T cell,0.0240236415435754
4805,Proximal tubule,-0.01673006017218013
4807,CD4 T cell,-0.04542118532418872
4812,Proximal tubule,-0.06744027688784944
4813,Proximal tubule,0.11971100603239108
4818,Proximal tubule,0.09381163899008267
4819,Proximal tubule,0.08155293630472657
4820,Proximal tubule,-0.08172656347425082
4822,Proximal tubule,0.0038255335297258442
4824,Glomerular endothelium,0.7915765638760489
4826,MNP-b/non-classical monocyte derived,0.17484980646209214
4828,CD4 T cell,-0.033194315321510494
4829,Proximal tubule,-0.02122007224191912
4831,CD8 T cell,0.025383901904359973
4832,NKT cell,-0.08729580388750777
4834,Proximal tubule,0.08482862529665239
4835,Proximal tubule,-0.30727365955907354
4836,Principal cell,-0.07808236960410853
4837,CD8 T cell,0.16935404169550974
4838,NKT cell,-0.39563939546843874
4840,B cell,0.5797848688259408
4841,CD4 T cell,-0.1001131001818265
4842,CD4 T cell,-0.02023282738657424
4843,CD8 T cell,0.08368088203540114
4845,Proximal tubule,-0.2030238167779621
4847,B cell,0.7483020621634433
4849,CD8 T cell,0.2255138080750438
4852,B cell,0.22078832522826494
4853,Epithelial progenitor cell,-0.24928701684838583
4855,Proximal tubule,-0.08193657681407307
4856,B cell,0.4772978400037808
4857,Connecting tubule,0.1268343028848781
4858,Proximal tubule,0.016910835397275538
4859,Proximal tubule,-0.0820306860036884
4861,Glomerular endothelium,0.35427517445028595
4862,CD8 T cell,0.23495352952099635
4863,Proximal tubule,0.1235102992431043
4864,Proximal tubule,-0.0018135364792700981
4866,Glomerular endothelium,0.7407076278170441
4869,NKT cell,0.1644836128201689
4872,Proximal tubule,0.12240297933934756
4873,Proximal tubule,0.07672037929860939
4876,Epithelial progenitor cell,0.49095301248068296
4880,Proximal tubule,-0.4675509953312398
4883,CD8 T cell,0.15835360803927812
4885,Proximal tubule,0.1290185401062757
4886,Proximal tubule,-0.9135842668713795
4890,Proximal tubule,0.07614091079472982
4892,Peritubular capillary endothelium 1,-0.15254771398835779
4895,CD4 T cell,-0.28787455614312163
4896,Proximal tubule,0.1232645572533268
4898,Proximal tubule,0.0858321576632972
4899,Proximal tubule,0.02818177461151441
4900,Proximal tubule,-0.009870915923051874
4904,Proximal tubule,0.030562417301138217
4905,Proximal tubule,0.07340746102044224
4907,Proximal tubule,0.12134565100939937
4908,NKT cell,0.08034956203333395
4909,Proximal tubule,0.1004273277596701
4910,NKT cell,-0.2673683104261071
4912,Proximal tubule,0.11299250315158206
4913,MNP-b/non-classical monocyte derived,0.35928697081107486
4914,Peritubular capillary endothelium 1,-0.3151444991206642
4916,Proximal tubule,0.13619628079803028
4917,Proximal tubule,0.050904784725164846
4921,NKT cell,-0.025843338878849507
4924,Proximal tubule,0.04557524986452903
4925,Ascending vasa recta endothelium,0.22121218567669776
4926,NK cell,-0.21299112964841457
4929,Proximal tubule,0.1173682164536762
4930,CD8 T cell,0.10505828979000124
4931,Proximal tubule,0.06627769913961584
4932,Proximal tubule,-0.08185301048489844
4935,CD4 T cell,0.037995175394874195
4940,NK cell,0.3297019734598229
4941,Proximal tubule,0.08926066408946863
4942,Proximal tubule,0.0485910916236177
4945,Proximal tubule,-0.004828498510901285
4946,Proximal tubule,0.11557237299200247
4947,CD8 T cell,0.04869084275040395
4948,Proximal tubule,0.07569145225209578
4952,Proximal tubule,0.13575013185831736
4953,CD4 T cell,-0.06924090573692167
4954,Proximal tubule,0.03544665925405117
4955,Proximal tubule,0.09031664764436376
4959,Peritubular capillary endothelium 1,0.3064901987159572
4961,CD8 T cell,0.08140472185316354
4962,Ascending vasa recta endothelium,0.28090737362336443
4965,Glomerular endothelium,0.7036209757892847
4966,Thick ascending limb of Loop of Henle,0.12159431866866938
4967,Proximal tubule,0.031456590930537244
4969,NK cell,0.07847098248328381
4971,CD8 T cell,-0.0028568535534801666
4973,Proximal tubule,-0.0796219433634239
4974,Ascending vasa recta endothelium,0.034267284501832654
4977,CD8 T cell,0.18414209020612993
4979,B cell,0.7307457268557713
4980,CD4 T cell,0.08122658571284973
4982,Proximal tubule,-0.2986769410068873
4984,CD4 T cell,0.06283041376734731
4985,Proximal tubule,0.007781148879787952
4986,Proximal tubule,0.13291769323434038
4989,B cell,0.7034613980376032
4991,Proximal tubule,0.10755195730983919
4994,Proximal tubule,0.11430037587245782
4995,Proximal tubule,0.03639421871637064
4998,CD4 T cell,0.10847041074191249
4999,Proximal tubule,0.033143955844793724
5001,Proximal tubule,0.06922830058838676
5002,Mast cell,-0.5471078999951009
5003,Proximal tubule,-0.12794740823920656
5005,Proximal tubule,-0.07989024450512436
5008,Connecting tubule,0.17849748500475998
5009,Glomerular endothelium,0.785562161628377
5010,NK cell,0.21659709894044793
5012,Proximal tubule,-0.1256301542266433
5015,Epithelial progenitor cell,0.1477468809055707
5017,CD8 T cell,-0.231708129001166
5018,Ascending vasa recta endothelium,0.14160687793982596
5019,MNP-c/dendritic cell,0.34536567769945703
5020,Proximal tubule,0.09917400667186253
5022,Proximal tubule,0.12160841521231848
5023,Proximal tubule,0.10489740934831056
5025,NKT cell,-0.9545834265278076
5026,NKT cell,0.11005258970824153
5028,Proximal tubule,0.13521296452423254
5033,B cell,0.6512327255280619
5036,NKT cell,-0.15376067837116877
5039,Proximal tubule,0.10444581023257757
5040,Type A intercalated cell,0.36131504995963326
5043,NKT cell,-0.04884068330422015
5046,Proximal tubule,0.12776268771767896
5047,CD8 T cell,0.1374691063891595
5048,B cell,0.5841474426374712
5050,Pelvic epithelium,0.630954098243411
5051,MNP-a/classical monocyte derived,-0.18308833077863265
5052,Proximal tubule,0.13303261404575656
5058,NKT cell,0.12506147268447845
5059,Proximal tubule,0.12626520784811932
5060,NK cell,-0.0677808642023954
5062,Proximal tubule,-0.27058552420448123
5063,Peritubular capillary endothelium 1,-0.2206215212037771
5066,Proximal tubule,0.045746922927171384
5067,Proximal tubule,0.028085006990945148
5070,CD4 T cell,0.004278069938569886
5071,Proximal tubule,0.1200089684930204
5075,Thick ascending limb of Loop of Henle,0.34899925979935614
5079,Proximal tubule,0.09520111639070362
5080,Peritubular capillary endothelium 2,0.12425788535974193
5081,Proximal tubule,0.02068726263087514
5082,Proximal tubule,0.0672644632877754
5084,B cell,0.7386596797005338
5085,Proximal tubule,0.06374885902931987
5092,Proximal tubule,0.1126989723768187
5093,Peritubular capillary endothelium 1,0.3957772208936527
5094,Proximal tubule,0.06281528961354917
5095,CD4 T cell,-0.0004168859177408749
5096,Proximal tubule,-0.01903014817128626
5097,NK cell,-0.0583397881978057
5099,CD4 T cell,0.07293072909510948
5100,Proximal tubule,0.10780464273846743
5101,Proximal tubule,-0.02478387383995135
5102,Peritubular capillary endothelium 2,0.4578830529936839
5104,Proximal tubule,0.09695118186642716
5105,CD4 T cell,-0.12429173440630914
