,acinar,alpha,beta,delta,duct,endothelial,mesenchymal,pp,unclear
ENSG00000139613,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000187391,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000204941,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000115268,1.1,1.1,1.1,1.1,1.1,1.1,1.1,2.1,0.1
ENSG00000145423,0.1,0.1,0.1,0.1,0.1,0.1,7.1,0.1,0.1
ENSG00000164687,0.1,1.1,0.1,0.1,0.1,4.1,0.1,1.1,0.1
ENSG00000124299,0.1,0.1,1.1,1.1,1.1,1.1,0.1,0.1,0.6
ENSG00000138061,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000065911,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,1.1
ENSG00000088205,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,1.1
ENSG00000182240,3.1,0.1,0.1,0.1,3.1,1.1,0.1,0.1,0.1
ENSG00000082175,0.1,1.1,0.1,0.1,0.1,0.1,0.1,1.5999999,0.1
ENSG00000135404,6.1,6.1,4.1,4.1,7.1,5.1,7.1,3.1,5.1
ENSG00000023516,0.1,1.1,1.1,1.1,0.1,0.1,1.1,1.1,0.1
ENSG00000065150,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1
ENSG00000239911,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000068308,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000023909,0.1,1.1,1.1,1.1,1.1,0.1,1.1,1.1,0.6
ENSG00000143222,1.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1,0.1
ENSG00000159713,0.1,0.1,0.1,2.1,0.1,0.1,0.1,0.1,0.1
ENSG00000103160,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000116254,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000176105,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000100266,1.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.6
ENSG00000114127,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,1.1
ENSG00000164756,0.1,9.1,11.1,4.1,0.1,0.1,0.1,4.1,0.6
ENSG00000058085,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
ENSG00000021355,2.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.6
ENSG00000134463,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000115993,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000138131,0.1,3.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000180304,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000039139,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000137040,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000136908,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000145476,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000167325,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000163728,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
ENSG00000091164,0.1,0.1,1.1,0.1,0.1,0.1,1.1,0.1,0.6
ENSG00000167522,1.1,1.1,2.1,1.1,1.1,5.1,3.1,2.1,0.1
ENSG00000170345,1.1,2.1,2.1,3.1,1.1,1.1,0.1,4.1,4.6
ENSG00000146006,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000183513,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000058091,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000184983,0.1,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.1
ENSG00000153094,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000171700,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000102409,0.1,2.1,2.1,3.1,1.1,1.1,1.1,2.1,0.1
ENSG00000141551,0.1,0.1,1.1,1.1,1.1,0.1,0.1,1.1,0.1
ENSG00000168002,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000170348,2.1,2.1,3.1,3.1,2.1,1.1,2.1,2.1,1.1
ENSG00000141759,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000054118,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
ENSG00000046653,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000101144,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000182985,0.1,0.1,2.1,2.1,0.6,0.1,0.1,1.1,0.1
ENSG00000069329,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
ENSG00000178397,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000118705,1.1,1.1,1.1,1.1,1.1,2.1,1.1,1.1,1.1
ENSG00000113621,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000177464,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1,0.1
ENSG00000172315,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000151304,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000143442,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000263465,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000111790,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000169905,1.1,1.1,1.1,1.1,1.1,1.1,0.6,1.1,1.1
ENSG00000139675,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000139352,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000161249,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000204287,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000134285,1.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000089053,0.1,1.1,1.1,1.1,0.1,1.1,1.1,0.1,0.1
ENSG00000100225,0.1,0.1,1.1,1.1,1.1,0.1,1.1,0.1,0.1
ENSG00000272391,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000005249,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000132436,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000168267,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000130429,1.1,1.1,0.1,0.1,2.1,3.1,2.1,0.1,0.1
ENSG00000204389,0.1,0.1,1.1,0.1,1.1,1.1,0.1,0.1,1.1
ENSG00000145780,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000196586,2.1,1.1,2.1,2.1,3.1,3.1,0.1,1.1,1.1
ENSG00000142453,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000095777,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000143786,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000198586,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000184203,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000118246,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000116183,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000130956,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000158828,0.1,0.1,0.1,1.1,1.1,1.1,0.1,0.1,0.1
ENSG00000196547,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000132507,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000179178,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000171621,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.6
ENSG00000186468,12.1,6.1,10.1,7.1,7.1,9.1,13.1,6.1,5.1
ENSG00000184939,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000170961,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000100030,1.1,0.1,1.1,1.1,1.1,1.1,1.1,0.1,0.6
ENSG00000134243,0.1,1.1,1.1,1.1,1.1,0.1,0.1,1.1,0.6
ENSG00000035681,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000135070,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000029725,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000204103,0.1,7.1,5.1,2.1,0.1,0.1,0.1,0.1,0.1
ENSG00000142188,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000135451,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000099622,0.1,1.1,2.1,2.1,1.1,0.1,0.1,2.1,1.1
ENSG00000064225,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000198961,1.1,1.1,2.1,2.1,1.1,1.1,1.1,2.1,0.1
ENSG00000117724,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000126351,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000135631,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000123353,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000168434,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000075539,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000037474,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000122254,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000147123,0.1,1.1,1.1,1.1,0.1,0.1,0.1,1.1,0.1
ENSG00000155008,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,1.1
ENSG00000106278,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000174943,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000113851,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000126261,0.1,1.1,1.1,0.1,0.1,1.1,1.1,1.1,0.1
ENSG00000140836,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.1,0.1
ENSG00000178573,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000160216,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
ENSG00000104853,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000134265,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000178662,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000156675,4.1,1.1,2.1,1.1,2.1,0.1,0.1,1.1,3.1
ENSG00000106066,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000138685,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000155463,1.1,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.1
ENSG00000149289,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000142687,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
ENSG00000165449,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000089127,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000155307,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000167741,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000114416,0.1,0.1,1.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000164266,61.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,26.1
ENSG00000185432,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000102974,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000136950,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000100554,0.1,1.1,1.1,1.1,1.1,0.1,0.1,0.1,0.1
ENSG00000107581,2.1,1.1,2.1,1.1,2.1,2.1,3.1,1.1,2.1
ENSG00000028203,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
ENSG00000179163,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.6
ENSG00000086712,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000110768,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000118640,1.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,1.1
ENSG00000146013,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000065000,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1
ENSG00000151465,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000104880,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000166200,0.1,0.1,1.1,0.1,0.1,1.1,1.1,0.1,0.1
ENSG00000140632,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000171992,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000198707,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000143575,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
ENSG00000165475,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000091527,1.1,0.1,1.1,0.1,1.1,1.1,1.1,0.1,1.1
ENSG00000081189,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000175426,0.1,0.1,6.1,12.1,0.1,0.1,0.1,2.1,0.1
ENSG00000148925,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000173467,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000107295,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000100592,0.1,1.1,1.1,0.1,1.1,0.1,0.1,1.1,1.5999999
ENSG00000187720,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000068745,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000272674,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000169413,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000153130,1.1,1.1,2.1,1.1,1.1,0.1,0.1,1.1,1.1
ENSG00000114125,0.1,0.1,1.1,1.1,1.1,1.1,1.1,0.1,0.6
ENSG00000145632,0.1,2.1,0.1,1.1,0.1,1.1,0.1,1.1,0.1
ENSG00000138771,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
ENSG00000121741,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000006042,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000140992,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000213853,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000173212,2.1,5.1,3.1,4.1,3.1,2.1,2.1,7.1,2.6
ENSG00000106785,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000162645,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000198040,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000168264,1.1,1.1,2.1,1.1,1.1,1.1,1.1,1.1,1.1
ENSG00000114520,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000126218,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000147010,0.1,0.1,0.1,0.1,0.1,2.1,2.1,0.1,0.1
ENSG00000180992,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000126821,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000226846,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000171729,1.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
ENSG00000075975,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000119318,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
ENSG00000074527,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000105810,0.1,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.1
ENSG00000156475,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000140280,0.1,0.1,1.1,1.1,0.1,0.1,0.1,0.1,0.1
ENSG00000081181,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000071242,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000162885,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000116337,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000075240,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000163807,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000053770,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000170832,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000135272,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000162896,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000089220,3.1,4.1,6.1,4.1,4.1,1.1,2.1,3.1,2.1
ENSG00000197601,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
ENSG00000196458,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000112902,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000125249,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000135346,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000173660,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1,0.1
ENSG00000157191,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000100142,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
ENSG00000068885,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000128791,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000189241,0.1,0.1,1.1,0.1,0.1,0.1,0.1,1.1,0.1
ENSG00000164252,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000170892,0.1,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000081870,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000132300,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000116514,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000197594,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000099860,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000165630,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000165280,1.1,1.1,1.1,2.1,1.1,3.1,2.1,1.1,1.5999999
ENSG00000179348,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000094631,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000172667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000115806,1.1,1.1,1.1,1.1,0.1,0.1,1.1,0.1,1.1
ENSG00000143341,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000075407,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.1,0.6
ENSG00000243279,0.1,1.1,1.1,1.1,0.1,1.1,1.1,1.1,0.1
ENSG00000145113,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000177666,1.1,0.1,0.1,0.1,1.1,1.1,0.1,1.1,2.6
ENSG00000168994,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000237984,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000104343,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000124802,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000104738,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000152056,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000184905,0.1,0.1,0.1,1.1,0.1,0.1,0.1,1.1,0.1
ENSG00000145592,9.1,4.1,5.1,4.1,5.1,4.1,7.1,4.1,6.1
ENSG00000164615,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000110696,1.1,1.1,1.1,1.1,1.1,2.1,1.1,1.1,0.6
ENSG00000168421,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000169116,1.1,2.1,1.1,0.1,0.1,0.1,0.1,2.1,0.1
ENSG00000171759,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000101493,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000120742,3.1,1.1,2.1,1.1,1.1,2.1,3.1,1.1,3.1
ENSG00000129460,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000181004,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000154001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000130643,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000153107,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000235162,0.1,2.1,1.1,0.1,2.1,0.1,0.1,1.1,0.1
ENSG00000278845,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000116962,0.1,0.1,0.1,0.1,0.1,1.1,3.1,0.1,0.1
ENSG00000066422,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000135407,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000141425,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000214022,0.1,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000198015,0.1,1.1,1.1,1.1,0.1,0.1,0.1,0.1,0.6
ENSG00000101966,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
ENSG00000169242,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000198056,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000171681,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
ENSG00000147364,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000181396,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000035664,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000145050,1.1,0.1,0.1,1.1,0.1,0.1,1.1,0.1,0.6
ENSG00000135052,2.1,0.1,0.1,0.1,3.1,0.1,0.1,0.1,2.1
ENSG00000062725,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.6
ENSG00000065615,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000132361,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000164283,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1,0.1
ENSG00000186462,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000110906,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1
ENSG00000184898,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000049860,1.1,1.1,1.1,1.1,2.1,1.1,1.1,1.1,1.1
ENSG00000089157,8.1,4.1,4.1,3.1,4.1,4.1,7.1,2.6,5.1
ENSG00000167491,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000168566,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000145246,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000170927,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000171223,1.1,1.1,1.1,1.1,1.1,3.1,2.1,2.1,1.5999999
ENSG00000073921,0.1,0.1,0.1,0.1,1.1,1.1,1.1,0.1,0.1
ENSG00000134419,8.1,4.1,6.1,5.1,5.1,6.1,7.6000004,4.1,4.1
ENSG00000244462,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000167085,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1,0.1
ENSG00000196363,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000135916,0.1,2.1,1.1,2.1,1.1,0.1,1.1,4.1,0.6
ENSG00000125869,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000166482,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000006756,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
ENSG00000183506,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000031081,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1,0.1
ENSG00000047457,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000011304,1.1,1.1,1.1,1.1,1.1,2.1,1.1,1.1,1.1
ENSG00000166228,1.1,2.1,1.1,1.1,1.1,0.1,0.1,1.1,0.1
ENSG00000114391,2.1,1.1,2.1,1.1,1.1,1.1,2.1,1.1,2.1
ENSG00000143418,1.1,0.1,0.1,0.1,1.1,0.1,0.1,1.1,0.1
ENSG00000134291,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000177700,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000021574,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000106609,0.1,0.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1
ENSG00000081818,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
