,ASDC,BFU-E,Basophilic Erythroblast,CD14 Mono,CD16 Mono,CD4 Central Memory,CD4 Effector Memory,CD4 Naive,CD4 Regulatory,CD8 Central Memory,CD8 Effector Memory 1,CD8 Effector Memory 2,CD8 Naive,CD8 Tissue Resident Memory,CFU-E,CLP,Cycling Progenitor,Early GMP,Early ProMono,EoBasoMast Precursor,GMP-Cycle,GMP-Mono,GMP-Neut,HSC,Immature B,LMPP,Large Pre-B,Late ProMono,MEP,MLP,MLP-II,MPP-MkEry,MPP-MyLy,Mature B,Megakaryocyte,Megakaryocyte Precursor,NK,NK CD56high,NK Proliferating,Orthochromatic Erythroblast,Plasma Cell,Polychromatic Erythroblast,Pre-ProB,Pre-cDC,Pre-pDC,Pre-pDC Cycling,Pro-B Cycling,Pro-B VDJ,Pro-Erythroblast,Small Pre-B,Stromal,T Proliferating,cDC1,cDC2,pDC
UTP11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21477133,0.0,0.0,0.0,0.0,0.0,0.0
UTP18,0.0,0.0,0.3302258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37512723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35591906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40896213,0.0,0.0,0.0,0.0,0.0,0.0
UXS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0249953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UXT,1.379657,1.5522888,1.161464,0.0,0.97663033,1.2736862,1.2736862,1.3438209,1.2159822,1.2364001,0.0,0.0,1.3541749,1.2218595,1.4324205,1.4984248,1.5573248,1.5061272,1.4197155,1.5735922,1.6383746,1.5698441,1.61599,1.4870603,1.2890958,1.5278157,1.2757972,1.1840477,1.605238,1.5009401,1.5669882,1.6067766,1.5192679,1.2265213,0.0,1.4643914,0.0,0.0,1.261401,0.0,0.6094881,0.80861086,1.3778788,1.3994334,1.5512731,1.5440388,1.2817144,1.3139168,1.2297046,1.4856045,0.0,1.1763767,1.1231465,1.1599774,1.354388
VAMP2,0.9211939,0.5985087,0.27703568,0.9749302,0.9572873,1.4743367,1.4093032,1.4906483,1.4993701,1.5814495,1.613611,1.5933149,1.4382622,1.4951954,0.4844644,1.067477,0.6724707,0.61731017,0.0,0.51686025,0.2927021,0.0,0.0,0.99726737,1.4976158,0.85740507,0.9143303,0.0,0.82666254,1.0344546,0.97725034,0.90175134,0.9450032,1.4984922,0.0,0.6146084,1.6527255,1.6100782,1.284542,0.0,0.5084371,0.19228603,1.0158842,0.7670183,0.66544616,0.74873835,0.98127365,1.5142696,0.3935868,1.6368726,1.2583264,1.2619257,0.890853,0.9790101,1.22051
VAMP5,0.0,0.0,0.0,0.0,1.06779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7888558,0.92808723,0.0,0.0,1.153924,0.7137665,1.2889054,1.065852,0.0,0.7475947,0.0,0.0,0.0,0.0,0.0,0.8545245,0.8770116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5246371,0.0,0.66971594,0.0,0.0,0.0,1.0850649,0.5296993,0.0,0.0,0.0
VAMP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6059929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAMP8,2.214372,1.5232217,0.68617094,1.5137166,1.1996155,0.0,0.0,0.0,1.0471349,0.0,0.0,0.0,0.0,0.0,1.250318,1.6958084,1.9460204,2.0936081,2.0673304,1.7492933,2.3381934,2.3502,2.3835497,1.4979753,0.0,1.8876469,1.6052909,1.5486419,1.5722094,1.8361788,1.8552446,1.6501707,1.6350416,0.0,0.0,1.388669,1.2761012,0.0,1.2425014,0.0,0.40663517,0.0,1.5217818,2.1560163,2.270453,2.715395,1.1401765,1.3756644,0.94099927,1.7955194,0.0,1.0558083,1.5685028,1.5851924,2.2592945
VAPA,0.9165411,1.1295602,0.74404144,1.229509,1.0824769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1911128,0.79974115,0.80581397,0.8051066,0.8017701,0.8611728,0.67862046,0.684267,0.0,0.8340355,0.0,0.8791073,0.9605118,1.1458145,0.9414123,0.94892323,0.9659227,0.8490541,0.8243551,0.0,1.8643265,1.0130827,0.0,0.0,0.98396504,0.0,0.4249728,0.4044676,0.87660193,0.92733634,0.7968856,0.88445854,0.92932636,0.0,0.9532771,0.0,1.0571953,0.89282453,0.7733634,0.97989273,0.5629576
VARS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28175354,0.0,0.0,0.0,0.0,0.0,0.0
VASP,0.0,0.5117005,0.0,0.0,1.3170087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23628789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5462459,1.1338125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32338145,0.71327126,0.7931226,0.0
VBP1,0.0,0.6517558,1.0680823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710132,0.0,0.6170546,0.43124384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85174143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81511956,0.0,0.0,0.0,0.0,0.0,0.92215055,0.0,0.47387588,0.49900505,0.7331684,0.8639025,0.0,0.94145995,0.0,0.0,0.16326329,0.0,0.0,0.0
VCAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8039594,0.0,0.0,0.0,0.0
VCAN,0.0,0.0,0.0,2.283065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3469712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2328486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8509579,0.0,0.0,0.67843056,0.0
VCL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2130475,0.52320486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCP,0.0,0.3991836,0.6010104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51356053,0.0,0.37853983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38297862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6458058,0.0,0.0,0.0,0.0,0.0,0.390713,0.0,0.0,0.0,0.49485862,0.41060698,0.0,0.60665405,0.0,0.0,0.5577065,0.0,0.0,0.0
VDAC1,0.89596415,1.0667888,0.5447735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95631075,0.6371835,1.0196502,1.0125431,0.0,0.7787235,0.7860975,0.696969,0.6078075,0.0,0.0,0.82120466,1.9066365,0.0,0.8096477,0.60901207,0.0,0.0,0.0,0.0,0.0,1.2539548,0.0,0.0,0.0,0.0,0.0,0.0,1.0628667,0.9875453,0.8747227,0.75265026,1.5007231,1.6826069,0.75639784,1.7314786,0.0,1.0801909,1.054693,0.9739038,0.0
VDAC2,0.99051505,1.1103371,0.8991717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0606601,0.8999295,1.0308424,1.0033904,0.0,0.90850234,0.81765515,0.6393112,0.51041245,1.0637976,0.0,1.0394665,1.1374705,0.0,1.1994739,0.89212126,0.9546753,1.1038394,1.0456892,0.0,0.0,1.2477263,0.0,0.0,0.0,0.0,0.31642818,0.40044555,1.0769573,0.9330529,0.95966613,1.0536234,1.1004279,0.0,1.0115966,0.0,0.0,0.9296534,0.98789907,0.8666908,0.0
VDAC3,0.69029284,0.9783102,1.4063885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0453602,0.0,0.9159833,0.8272777,0.0,0.7138485,0.7939187,0.602447,0.0,0.0,0.0,0.76667863,0.92756724,0.0,0.8460047,0.5445916,0.0,0.6922484,0.0,0.0,1.8696682,1.2402273,0.0,0.0,0.97154987,0.0,0.0,1.0358574,0.6220876,0.7455225,0.8146986,0.99776614,0.85803056,0.0,1.2898201,0.0,0.0,0.8643655,0.5215341,0.0,0.0
VGLL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81476873,0.0,0.0,0.0,0.0
VIM,3.7091193,1.522097,0.0,2.994498,2.3077908,2.1653938,2.2974265,1.7487147,2.1773262,1.7952054,1.5090356,1.5833951,1.649661,1.5682638,0.40706316,2.0188346,1.9495189,1.8705382,3.1617918,2.1969194,2.0061066,2.6111221,1.8038931,2.414236,0.0,1.8038325,2.4677014,3.2663753,1.7998466,1.9532318,1.9962397,2.038623,2.1073897,1.2736862,0.0,1.0120784,0.0,0.0,2.1019597,0.0,1.7797773,0.0,2.1345706,3.3523638,2.4754267,2.7673776,2.496565,1.6178101,0.0,1.5766609,3.948202,2.4383883,3.4431388,3.2873323,2.488029
VIM-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2517018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VKORC1,0.0,0.5793271,0.38251135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568551,0.0,0.72132945,0.5931159,0.0,0.46616966,0.8107913,0.0,0.45344546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71584547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43185025,0.49372414,0.0,0.0,0.0,0.54235107,0.0,0.0,0.0,0.0,0.0,0.0
VMA21,0.0,0.0,0.26775816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35035947,0.0,0.0,0.0,0.0,0.0,0.4266848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3917828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286254,0.0,0.0,0.0,0.0,0.42655087,0.0,0.0,0.0,0.0,0.0,0.0
VMP1,0.0,0.0,0.0,0.95659584,1.0489316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28760296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30214593,0.0,1.2875737,0.0,0.0,0.0,0.0
VOPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3957248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6388043,0.0,0.0
VPREB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6115868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4495606,0.0,0.0,0.6034417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972246,0.0,0.0,0.0,2.5929496,3.306958,0.0,2.4910707,0.0,0.0,0.0,0.0,0.0
VPREB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4743367,0.0,2.255931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60857004,0.0,0.0,0.0,2.5185733,3.3024082,0.0,2.749001,0.0,0.0,0.0,0.0,0.0
VPS25,0.0,0.0,0.4650878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39828396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2875155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49003363,0.0,0.0,0.0,0.0,0.0,0.0
VPS26A,0.0,0.0,0.37152475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2805441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3920162,0.0,0.0,0.0,0.0,0.0,0.0
VPS28,0.7393774,0.9406738,0.6083601,0.0,0.7380246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7895936,0.73587954,0.7218596,0.7397637,0.0,0.82912916,0.7403798,0.7256619,0.69001216,0.7653849,0.0,0.7875639,0.56856203,0.0,0.98606765,0.69550645,0.76820993,0.86561304,0.7672964,0.0,1.5423357,1.1461804,0.0,0.0,0.0,0.0,0.0,0.36863646,0.67647445,0.81464595,0.8101902,0.7655082,0.7732332,0.0,0.68314946,0.0,0.0,0.5887693,0.8554598,0.80764574,0.0
VPS29,0.98786736,0.7851231,1.2724208,0.0,1.0289899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89165366,0.0,0.7685969,0.62270766,0.96986914,0.6802291,0.80857635,0.76878303,0.0,0.0,0.0,0.0,0.96158344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95019364,0.0,0.0,0.98417485,0.0,0.0,0.93969905,0.6220876,1.1433699,0.855301,1.2729821,1.0369172,0.0,1.1645222,0.0,0.0,0.90618896,0.9253394,0.8969085,0.0
VPS35,0.0,0.45439819,0.30912083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47674188,0.0,0.5696433,0.55475235,0.0,0.0,0.5540587,0.0,0.0,0.0,0.0,0.0,0.41277164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304875,0.0,0.0,0.0,0.0,0.0,0.0,0.41246903,0.67604697,0.5501197,0.4981051,0.5742822,0.0,0.46405503,0.0,0.0,0.0,0.0,0.0,0.0
VPS37B,0.0,0.0,0.18604982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38663673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44138682,0.0,0.0,0.0,0.0,0.0,0.0
VPS4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2665234,0.0,0.0,0.0,0.0,0.0,0.0
VPS51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35253063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33092606,0.0,0.0,0.0,0.0,0.0,0.0
VPS72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26083177,0.0,0.0,0.0,0.0,0.0,0.0
VRK1,0.0,0.0,0.79123855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44278747,0.0,0.45513457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71993333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47894096,0.0,0.0,0.0,0.0,0.0,0.72670865,0.0,0.0,0.0,0.6639794,0.76365507,0.0,0.66585994,0.0,0.0,0.0,0.0,0.0,0.0
VRK2,0.0,0.0,0.21283038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29489523,0.0,0.0,0.0,0.0,0.0,0.0
VSIR,0.7163815,0.0,0.0,0.0,1.5022135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4810289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50212914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48841488,0.8069235,0.0
VTI1B,0.0,0.289003,0.36615893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42439157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4953465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47084892,0.0,0.0,0.0,0.0,0.0,0.0
WAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35226405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.360727,0.0,0.0,0.0,0.0,0.0,0.0
WAPL,0.0,0.0,0.34248745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41450378,0.0,0.0,0.0,0.0,0.0,0.0
WARS1,0.0,0.0,0.0,0.0,1.1407194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAS,0.5751995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4553666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6203579,0.4809265,0.66958547,0.0
WASF2,0.7993031,0.59580886,0.32407126,0.0,0.9424628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5292832,1.0192115,0.6268202,0.583359,0.0,0.1343205,0.3269251,0.0,0.0,0.0,0.0,0.7152846,0.9418894,0.0,0.64296925,0.9110286,0.6866177,0.0,0.0,0.0,0.0,0.6015506,0.0,0.0,0.0,0.0,0.0,0.39492524,1.0424092,0.561967,0.7646477,0.84802365,0.9501289,1.388398,0.47806197,0.0,0.0,0.0,0.0,0.0,0.0
WBP11,0.0,0.36292738,0.7203665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5682135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4172703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41036633,0.0,0.7304252,0.0,0.0,0.0,0.0,0.0,0.0
WBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9880359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBP4,0.0,0.0,0.2378348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34113076,0.0,0.0,0.0,0.0,0.0,0.0
WDFY2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43209594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDFY4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6876448,0.0,0.0
WDR1,0.68565416,0.5355519,0.313448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55993205,0.0,0.43950403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69328475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.282145,1.0016794,0.0,0.0,0.9711419,0.0,0.0,0.0,0.0,0.70147496,0.49419725,0.7154447,0.67119414,0.0,0.5014216,0.0,0.0,1.291219,0.7951866,0.5853411,0.0
WDR12,0.0,0.0,0.24622646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26923412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37508804,0.0,0.0,0.0,0.0,0.0,0.0
WDR18,0.0,0.0,0.24102578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3913247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44650546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3978383,0.0,0.0,0.0,0.0,0.0,0.0
WDR33,0.0,0.0,0.22897255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42213243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3552068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39690235,0.0,0.0,0.0,0.0,0.0,0.0
