,AntiB,C-Hepato,C-Hepato2,CD4T,Chol,Chol--Stellate-Doublet,Chol-Doublet,CholMucus,Fibroblast,Hepato-Doublet,I-Hepato,Kupffer,Kupffer-Doublet,Monocyte,P-Hepato,P-Hepato2,Prolif,Stellate,Stellate-Doublet,Tcell-Doublet,VSMC,aStellate,cvEndo,cvLSEC,cvLSEC--Mac,cvLSEC-Doublet,lrNK,ppLSEC
CCSER1,0.49018064,0.0,0.0,0.0,0.0,0.0,0.0,0.7519236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948265,0.62727845,0.29142594,0.16411388,0.0,0.55827975
SLIT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45444894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFNA5,0.0,0.0,0.0,0.0,0.6805223,0.42787737,0.23002529,0.9444507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81261766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COLEC10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44593862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAML2,0.88478976,0.0,0.0,1.0273747,1.3900561,1.1577767,0.7271719,1.0362092,0.21978277,0.0,0.0,1.2047434,0.2681916,0.96597165,0.0,0.0,0.0,0.7100663,0.1782663,0.07512037,0.9859592,0.54033923,0.0,0.680516,1.0287578,0.20291789,0.67323107,0.36273438
SS18L1,0.0,0.1472326,0.0,0.0,0.0,0.0,0.0974813,0.0,0.0,0.15268852,0.0,0.0,0.106710956,0.0,0.08264727,0.11471584,0.12105931,0.0,0.14035136,0.0,0.0,0.0,0.0,0.0,0.0,0.10492345,0.0,0.0
COPB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09590018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079634175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNTC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2508926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR27,0.0,0.0,0.0,0.0,0.0,0.13570695,0.10367946,0.0,0.0,0.09851934,0.0,0.0,0.0,0.0,0.0,0.0,0.09529896,0.0,0.056777623,0.0,0.0,0.0,0.0,0.0,0.11393343,0.0,0.0,0.0
TMEM255B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14114296,0.0,0.0,0.0
PROS1,0.0,0.66923845,0.55843973,0.0,0.0,0.2428312,0.5489018,0.0,0.42092997,0.7223768,0.58530855,0.0,0.5732897,0.0,0.698044,0.70587003,0.6232555,0.0,0.60224783,0.6497056,0.2504745,0.0,0.26566577,0.0,0.0,0.580373,0.0,0.0
PDE4B,0.0,0.0,0.0,0.0,0.0,0.26890436,0.0,0.0,0.0,0.0,0.0,1.06169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096681,0.0,0.0,0.0
C14orf180,0.0,0.0,0.0,0.0,0.0,0.13570695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNH7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11393343,0.0,0.0,0.0
SEPTIN9,0.0,0.384175,0.35252434,0.0,0.36203992,0.16712923,0.39479098,0.33135208,0.24138007,0.3800248,0.35585186,0.0,0.30337435,0.0,0.37917408,0.29223633,0.4223886,0.0,0.3040193,0.38719332,0.10873366,0.0,0.0,0.0,0.10095533,0.30740398,0.0,0.0
RALYL,0.0,0.0,0.0,0.0,1.3631558,0.23632182,0.6642654,2.5726764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100415386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13913262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2G2,0.0,0.15805072,0.0,0.0,0.0,0.0,0.16375026,0.0,0.0,0.16992797,0.0,0.0,0.17959635,0.0,0.15778203,0.12963527,0.14307058,0.0,0.17491136,0.14248574,0.0,0.0,0.0,0.0,0.0,0.14694518,0.0,0.0
APOO,0.34377155,0.0,0.0,0.0,0.0,0.13570695,0.082259536,0.0,0.0,0.0,0.0,0.0,0.10699094,0.0,0.0,0.17059633,0.07147075,0.0,0.11608349,0.08119578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM33,0.34377155,0.4361298,0.35321632,0.0,0.30678624,0.13570695,0.41540042,0.2367261,0.2637838,0.48610952,0.43634728,0.0,0.4743568,0.0,0.49837667,0.3808076,0.4144327,0.0,0.4253754,0.50059885,0.065711215,0.0,0.0,0.0,0.21339788,0.38494852,0.0,0.0
IMMP2L,0.41801363,1.1324193,0.88256836,0.4625146,1.4742268,1.0838435,1.2414839,1.0821468,0.97192293,1.1702628,1.1881096,0.5164891,0.9506696,0.6016252,1.1009092,0.8855454,1.1464148,0.57886153,1.0303044,1.1032789,0.8908433,0.72346836,0.6961049,0.5649176,0.57628095,0.9930508,0.0,0.63390434
SIVA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A10,0.0,0.20295921,0.0,0.0,0.0,0.0,0.14593549,0.0,0.0,0.26288453,0.0,0.0,0.11364888,0.0,0.2363046,0.17822707,0.143495,0.0,0.1746971,0.0,0.0,0.0,0.0,0.0,0.0,0.1365444,0.0,0.0
ROBO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3991337,0.36248744,0.32942444,0.0,0.39038864
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73380333,0.27648455,0.2814063,0.0,0.81547076
SEMA4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09324678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101084754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKS1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40793866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLRT2,0.0,0.0,0.0,0.0,0.0,0.46987033,0.0,1.0542625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAF1,0.6248981,0.7772147,0.6636366,0.44848052,0.7673629,0.74949336,0.7615141,0.56779927,0.6489216,0.7907866,0.7645863,0.5458556,0.7177679,0.5261482,0.7613283,0.5855143,1.0903311,0.4313288,0.698338,0.80826235,0.8551902,0.5336933,0.5756113,0.5602865,0.57459044,0.6997962,0.69010025,0.4275368
HSF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10095533,0.0,0.0,0.0
PURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18471944,0.0,0.078706436,0.0,0.0,0.0,0.0,0.0,0.0,0.0964944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRBP2,0.0,0.16034265,0.0,0.0,0.0,0.0,0.18511379,0.0,0.0,0.18802859,0.0,0.0,0.10429366,0.0,0.18771441,0.14291134,0.20393918,0.0,0.15124625,0.0,0.0,0.0,0.0,0.0,0.0,0.108360305,0.0,0.0
TNFAIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45053533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRMT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050181106,0.0,0.0,0.0,0.0,0.0,0.0,0.098614395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05302134,0.0,0.0,0.0
KIAA0825,0.0,0.17746344,0.0,0.0,0.0,0.23632182,0.23683876,0.2199404,0.0,0.24979985,0.0,0.0,0.16272213,0.0,0.21193843,0.13398403,0.17084622,0.0,0.17747116,0.20932859,0.3306133,0.0,0.0,0.0,0.0,0.19659391,0.0,0.0
ARL15,0.41801363,0.35310605,0.0,0.7472144,0.45172626,0.31944504,0.4154588,0.56779927,0.41148883,0.44536042,0.3720141,0.5591608,0.4783455,0.7448829,0.44372588,0.34499928,0.3721832,0.0,0.44997865,0.4252224,0.63594323,0.0,0.57046795,1.0101317,1.3971632,0.6906069,0.37297744,1.6388758
CDK10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09115018,0.0,0.0,0.0,0.0,0.0,0.0,0.117760405,0.0,0.10762814,0.021251764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMYD3,1.0371488,0.4990114,0.39054304,0.8966507,0.6092782,0.9750165,0.58746094,0.61174434,0.57393926,0.57203865,0.47631377,0.5367738,0.47004113,0.0,0.54007757,0.45391995,0.64110905,0.50076544,0.58154607,0.6925286,0.7816944,0.3797327,0.5706707,0.98818,0.9261032,0.7052809,0.8509017,0.7514795
TMT1A,0.0,0.1585215,0.19766602,0.0,0.26225013,0.0,0.22587676,0.19620693,0.157327,0.14415471,0.15996993,0.0,0.2021154,0.0,0.160743,0.66195863,0.2472584,0.0,0.23052281,0.0,0.0,0.0,0.0,0.0,0.2550764,0.17141715,0.0,0.0
IFNLR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09884583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04111614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKG1,0.0,0.0,0.0,0.0,0.0,1.6445906,0.0,0.95649713,1.9174728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0100281,0.80832064,0.0,1.365068,2.3227665,0.0,0.0,0.0,0.0,0.0,0.7756435
NR2F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019057548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCGF3,0.0,0.0,0.0,0.0,0.0,0.09051539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4HB,0.0,0.20391443,0.33836868,0.0,0.0,0.0,0.23304062,0.26090705,0.16409689,0.15824491,0.28276807,0.0,0.26504537,0.0,0.20362273,0.91346294,0.23117854,0.0,0.2671199,0.19010037,0.12071875,0.0,0.0,0.0,0.16695477,0.26618084,0.0,0.0
PBX1,0.0,0.0,0.0,0.0,0.70484954,0.841275,0.4361056,1.1364739,0.6107974,0.12720376,0.0,0.0,0.0,0.0,0.0,0.0,0.13702253,0.58416533,0.3105579,0.041407526,0.33488983,0.8480605,0.2888839,0.29681948,0.14114296,0.21163453,0.0,0.0
ZFP36L1,0.0,0.39910942,0.30784512,0.0,0.31979555,0.33284938,0.32403946,0.22698379,0.15110871,0.3978784,0.34873614,0.3289324,0.39558998,0.34204975,0.36490914,0.31842306,0.33848602,0.0,0.3669209,0.3165077,0.1691687,0.0,0.0,0.0,0.10095533,0.35432288,0.0,0.0
UBE2L3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048570916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRWD1,0.0,0.38103238,0.30684546,0.0,0.39299202,0.09051539,0.43902364,0.39248368,0.25489235,0.43594867,0.36207047,0.0,0.37152478,0.0,0.41872403,0.324938,0.3975321,0.0,0.40190977,0.41083255,0.3419625,0.0,0.31048918,0.090400524,0.50786465,0.39682257,0.0,0.26391965
SYN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1625511,0.0,0.0,0.0
ENSG00000185684,0.0,0.1874013,0.0,0.0,0.0,0.0,0.13531384,0.0,0.0,0.19309048,0.0,0.0,0.0,0.0,0.17330828,0.19839725,0.25815326,0.0,0.223976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYBL1,0.0,0.0,0.0,0.3070591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69953537,0.0
ANKFY1,0.0,0.0,0.0,0.0,0.0,0.15231581,0.1483428,0.18996313,0.0,0.09344734,0.0,0.0,0.0,0.0,0.0,0.0,0.0780586,0.0,0.08590643,0.0,0.0,0.0,0.0,0.0,0.34126437,0.08372388,0.0,0.0
YTHDF3,0.0,0.1669423,0.0,0.0,0.0,0.5997037,0.15903935,0.0,0.0,0.16605315,0.0,0.0,0.11364888,0.0,0.13733323,0.12847751,0.15948449,0.0,0.16154805,0.1718393,0.052108753,0.0,0.0,0.0,0.05302134,0.12088348,0.0,0.0
NRG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6826282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72364026,0.0,1.2899144,0.59335154,0.11393343,0.27359942,0.0,1.7505116
MORF4L1,0.0,0.0,0.0,0.0,0.0,0.0,0.08842998,0.0,0.0,0.10292646,0.0,0.0,0.0,0.0,0.0,0.07183127,0.10719186,0.0,0.13466837,0.026301093,0.0,0.0,0.0,0.0,0.30369407,0.04522486,0.0,0.0
IKZF1,0.0,0.0,0.0,0.8798081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714291,0.0,0.0,0.0,0.0,0.0,0.0,0.8184865,0.0
BCAP31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13282387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAH14,0.0,0.29653132,0.23073164,0.0,0.36485678,0.13570695,0.3722943,0.5009789,0.0,0.34754246,0.29867262,0.0,0.278683,0.0,0.3520541,0.26177138,0.42033997,0.0,0.25979984,0.3408795,0.0,0.0,0.0,0.0,0.0,0.20852293,0.0,0.0
LAMP1,0.0,0.0,0.0,0.0,0.0,0.09051539,0.045439646,0.0,0.0,0.0,0.0,0.0,0.08916573,0.0,0.0,0.33887076,0.0,0.0,0.04893464,0.0,0.0,0.0,0.0,0.0,0.05302134,0.0,0.0,0.0
RNPC3,0.0,0.0,0.0,0.0,0.0,0.0,0.08788754,0.0,0.0,0.11820118,0.0,0.0,0.08746066,0.0,0.0,0.0,0.09544642,0.0,0.020181932,0.0,0.0,0.0,0.0,0.0,0.05302134,0.0,0.0,0.0
IRS2,0.0,0.22138277,0.0,0.0,0.0,0.0,0.23125419,0.0,0.0,0.28569597,0.0,0.0,0.23687634,0.0,0.2182217,0.18872264,0.0,0.0,0.22149841,0.16106743,0.0,0.0,0.0,0.0,0.0,0.17021792,0.0,0.0
TMLHE,0.0,0.0,0.0,0.0,0.0,0.09051539,0.0,0.0,0.0,0.08063683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRCH3,0.0,0.19616833,0.0,0.0,0.0,0.0,0.21068351,0.31020343,0.22157577,0.22336878,0.0,0.0,0.16272213,0.0,0.19977239,0.14866501,0.16729371,0.32644057,0.24383643,0.19417259,0.08683518,0.15263015,0.28133005,0.0,0.25862676,0.23325904,0.0,0.0
CDIN1,0.0,0.0,0.0,0.0,0.0,0.16712923,0.14652456,0.0,0.0,0.10010351,0.0,0.0,0.0,0.0,0.0,0.0,0.20563683,0.0,0.07855925,0.0,0.0,0.0,0.0,0.0,0.11393343,0.0,0.0,0.0
GSAP,0.0,0.17031965,0.0,0.0,0.0,0.0,0.20142098,0.21967359,0.0,0.1966676,0.0,0.6830523,0.22038905,0.4323231,0.17031237,0.1211621,0.16750494,0.0,0.17060587,0.28502834,0.0,0.0,0.0,0.0,0.0,0.13839929,0.0,0.0
CYP4F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0872964,0.0,0.0,0.0,0.0,0.0,0.12224655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WWOX,1.2261807,1.4074899,1.2964778,0.917342,1.3006225,1.1440992,1.3822048,1.3088439,1.1374428,1.4472841,1.4266099,0.7769105,1.3095734,0.6341122,1.4253287,1.1854591,1.6522019,0.64126235,1.3239621,1.4123826,1.0396031,0.84388393,1.0519807,0.73543304,0.7244816,1.280346,0.7562994,0.87733966
CENATAC,0.0,0.0,0.0,0.0,0.0,0.13570695,0.09027325,0.0,0.0,0.115722544,0.0,0.0,0.0,0.0,0.0,0.06429809,0.15391958,0.0,0.09809169,0.11884778,0.0,0.0,0.0,0.0,0.0,0.0908849,0.0,0.0
ZNRF1,0.0,0.0,0.0,0.0,0.0,0.0,0.12795348,0.0,0.0,0.10292646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP4F12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11655977,0.0,0.0,0.08582329,0.0,0.0,0.06120928,0.070953056,0.0,0.047850356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTARC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12477221,0.0,0.0,0.0,0.0,0.0,0.08065319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRTFB,0.0,0.4350215,0.2784877,0.0,0.38679534,0.0,0.46199414,0.29011935,0.49395198,0.49974337,0.38075706,0.0,0.33813766,0.0,0.43077844,0.32775754,0.41481715,0.0,0.392869,0.33307776,0.26298767,0.0,0.0,0.0,0.0,0.36854714,0.0,0.0
PRELID2,0.0,0.0,0.0,0.0,0.0,0.0,0.13531384,0.18996313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32862368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE1,0.0,0.0,0.0,0.0,0.0,0.09051539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RXRA,0.0,0.20080209,0.1486853,0.0,0.0,0.0,0.18688321,0.0,0.039676595,0.19618763,0.17453644,0.0,0.2318871,0.0,0.20771872,0.27483374,0.16357756,0.0,0.2612939,0.22036782,0.0,0.0,0.0,0.0,0.14469332,0.20611818,0.0,0.0
ZNF75D,0.0,0.17871135,0.0,0.0,0.0,0.0,0.1708008,0.0,0.0,0.23125419,0.0,0.0,0.16314784,0.0,0.18175665,0.14295995,0.16208649,0.0,0.17466864,0.10602775,0.0,0.0,0.0,0.0,0.05302134,0.19284768,0.0,0.0
KPNA4,0.0,0.13237645,0.0,0.0,0.0,0.0,0.16673303,0.0,0.0,0.16132775,0.0,0.0,0.097733974,0.0,0.11959525,0.113210976,0.14034161,0.0,0.15551119,0.10779668,0.0,0.0,0.0,0.0,0.28583628,0.17021792,0.0,0.0
GNG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47207966,0.0
PCLO,0.0,0.0,0.0,0.0,0.2421458,0.0,0.0,0.3703071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSIG1,0.0,0.4361298,0.6137456,0.0,0.0,0.0,0.4895075,0.0,0.37640464,0.70962846,0.18424162,0.0,0.51826817,0.0,0.74048024,0.7345885,0.33713067,0.0,0.6111276,0.45113063,0.14144443,0.0,0.0,0.0,0.0,0.48483568,0.0,0.0
SEPTIN10,0.0,0.1578383,0.0,0.0,0.0,0.22622234,0.17416565,0.0,0.0,0.17024697,0.0,0.0,0.060088355,0.0,0.1346115,0.103294924,0.21358791,0.0,0.15292914,0.12862466,0.0,0.0,0.0,0.0,0.0,0.14200167,0.0,0.0
CYP4F3,0.0,0.7358417,0.7483859,0.0,0.0,0.0,0.50357234,0.0,0.27961951,0.71140957,0.6526368,0.0,0.60830283,0.0,0.6742598,0.61898506,0.47087717,0.0,0.60416174,0.7550783,0.2537448,0.0,0.0,0.0,0.0,0.55280197,0.0,0.0
GPATCH8,0.0,0.3072909,0.0,0.28532666,0.44133812,0.13570695,0.38426214,0.39846477,0.21925601,0.32507554,0.26005414,0.0,0.2963985,0.0,0.2911828,0.22175232,0.35158515,0.38416252,0.34418496,0.3664509,0.27806443,0.41660014,0.41562515,0.28528666,0.34746224,0.32084095,0.9094787,0.30641901
CEACAM19,0.0,0.0,0.0,0.0,0.0,0.23632182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2H,0.34377155,0.4197868,0.2934634,0.0,0.26775914,0.36925548,0.41235256,0.3177055,0.29065543,0.44914624,0.35585186,0.3078929,0.3475323,0.0,0.40160686,0.3365294,0.24866201,0.30416474,0.42630208,0.432062,0.30071068,0.2910121,0.0,0.0,0.27648455,0.3618718,0.0,0.0
PDE2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05302134,0.0,0.0,0.0
BCR,0.0,0.0,0.0,0.0,0.0,0.09051539,0.11930241,0.0,0.0,0.076958075,0.0,0.0,0.0,0.0,0.0,0.047350865,0.0,0.0,0.0,0.08367132,0.0,0.0,0.0,0.0,0.05302134,0.12305803,0.0,0.0
ZNF397,0.0,0.0,0.0,0.0,0.0,0.13570695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPCN1,0.0,0.100506656,0.0,0.0,0.0,0.0,0.1483428,0.21894923,0.07518261,0.17646638,0.0,0.0,0.13833217,0.0,0.1629613,0.12945884,0.1312907,0.0,0.15600821,0.10714291,0.0,0.0,0.0,0.0,0.0,0.13839929,0.0,0.0
MAPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17409472,0.0,0.0,0.0,0.0,0.0,0.04675387,0.0,0.0,0.07933013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDHHC17,0.0,0.0,0.0,0.0,0.0,0.09051539,0.12303529,0.20219742,0.0,0.11415539,0.0,0.0,0.0,0.0,0.0,0.05458848,0.0,0.0,0.08658402,0.0,0.29535717,0.0,0.0,0.0,0.10095533,0.0,0.0,0.0
SERPINA11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15390112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPARA,0.0,0.8672774,0.7417017,0.0,0.0,0.0,0.5190935,0.0,0.4918722,0.75810915,0.7396921,0.0,0.71921265,0.0,0.67597574,0.575701,0.5737406,0.0,0.5764556,0.7213234,0.0,0.0,0.0,0.0,0.0,0.62692165,0.0,0.0
EFCAB6,0.0,0.0,0.0,0.0,0.0,0.2428312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPRSS6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08543079,0.0,0.0,0.0,0.0,0.0,0.19680277,0.11828552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP4A11,0.0,0.20001629,0.0,0.0,0.0,0.0,0.15237382,0.0,0.0,0.21318562,0.0,0.0,0.17885557,0.0,0.20955355,0.2546528,0.19681431,0.0,0.17636356,0.08390076,0.0,0.0,0.0,0.0,0.0,0.13410528,0.0,0.0
TEAD1,0.0,0.729175,0.5932608,0.0,0.8519281,0.6057159,0.7976226,0.64760274,0.5100826,0.79422873,0.76911426,0.0,0.5792063,0.0,0.70562667,0.548718,0.73095936,0.97565055,0.74054277,0.6545129,0.5501292,0.7625975,0.51763314,0.3062365,0.3671315,0.6619282,0.0,0.39558998
ENTPD5,0.0,0.20657754,0.0,0.0,0.0,0.0,0.1705453,0.0,0.0,0.18275593,0.0,0.0,0.17885557,0.0,0.14984602,0.21611673,0.20752276,0.0,0.13590327,0.1247728,0.0,0.0,0.0,0.0,0.0,0.1362308,0.0,0.0
MITF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21967359,0.0,0.0,0.0,0.4509486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1625511,0.0,0.0,0.0
HEATR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08392777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAP1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1569128,0.0,0.05901011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMC1,0.0,0.10483005,0.0,0.0,0.0,0.0,0.14593549,0.21967359,0.0,0.16284606,0.0,0.0,0.0,0.0,0.0,0.08932555,0.16263622,0.0,0.09423865,0.14333569,0.0,0.0,0.0,0.0,0.10095533,0.103120334,0.0,0.0
