,PP,alpha_MHC II,alpha_immature,alpha_mature,alpha_stress II,beta_MHC/autoantigen,beta_immature,beta_mature,beta_mtDNA deficient,beta_stress I,beta_stress II,delta
ENSG00000205336,0.0,0.0,0.0,0.0,0.48947176,1.3040609,0.7793028,0.9800509,0.0,0.0,0.0,0.0
ENSG00000070761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4563279,0.27327186,0.0
ENSG00000103034,0.0,0.0,0.0,0.0,0.0,0.0,0.75652766,0.0,0.0,0.0,0.0,0.0
ENSG00000217555,0.0,0.0,1.0181044,0.88178635,0.8582368,0.0,0.4925932,0.51924014,0.0,0.0,0.0,0.81261927
ENSG00000135720,0.0,0.0,0.5046422,0.0,0.5356819,0.0,0.0,0.3700959,0.0,0.0,0.0,0.5891201
ENSG00000166595,1.2568026,0.0,1.8608292,1.7150612,1.7966014,0.9307082,1.4158,1.3007185,1.6295445,1.489124,1.5383352,1.5903494
ENSG00000140939,0.0,0.0,0.0,0.0,0.0,0.0,0.5997074,0.7337793,0.0,0.0,0.0,0.0
ENSG00000168701,1.2450495,1.7043575,1.4407868,1.4558401,1.5820568,1.8512144,1.3280119,1.5568037,1.6467149,1.1603051,1.4586097,1.538563
ENSG00000159713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4531906,0.0,1.2028688,0.0,0.7665616
ENSG00000159720,0.91000485,0.0,1.1122485,1.1790811,1.267952,0.93932605,0.8216474,0.77916414,0.7718689,1.2775152,1.0602573,1.0919868
ENSG00000102898,0.72310805,0.0,1.2762022,1.111144,1.1419436,0.0,0.72487193,0.65410656,0.0,0.0,0.5410804,0.81949323
ENSG00000039068,0.0,0.0,0.56318384,0.6254579,0.5089485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168802,0.0,0.0,0.0,0.0,0.0,0.0,0.59428227,0.0,0.0,0.0,0.59988624,0.0
ENSG00000157315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32585773
ENSG00000182149,0.0,0.0,0.0,0.0,0.0,0.0,0.37948936,0.0,0.0,0.0,0.0,0.0
ENSG00000140836,0.0,0.0,0.0,0.0,0.0,0.0,0.5166205,0.0,0.0,0.0,0.0,0.0
ENSG00000103035,0.8730625,0.0,1.1890086,0.950888,1.2909274,1.2802718,1.2507874,0.9546194,0.96535325,1.3419203,1.4194081,1.0040673
ENSG00000186187,0.7604213,0.0,0.0,0.3522991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000050820,0.0,0.0,0.56102663,0.0,0.0,0.0,0.63863754,0.3807665,0.0,0.0,0.0,0.0
ENSG00000153774,0.64863425,0.0,0.82860386,0.87892014,0.83409786,0.0,0.6025947,0.6646119,0.0,0.0,0.2918858,0.8396652
ENSG00000034713,1.6055499,0.0,1.5190287,1.7774781,1.482893,1.4812397,1.8183006,1.8747109,2.1461456,2.033717,1.8338459,1.8464198
ENSG00000065427,0.5738993,0.0,0.7149037,0.7013587,0.68934107,0.0,0.6884645,0.57254994,0.0,0.0,0.6728784,0.6266923
ENSG00000166848,1.1329883,0.0,1.1826713,1.2633237,1.4041046,1.3447044,1.574499,1.2656066,1.3689675,1.5095131,1.9073372,1.2291932
ENSG00000103121,0.0,0.0,0.0,0.62526375,0.6071978,0.0,0.5588527,0.595915,0.0,0.0,0.0,0.5416559
ENSG00000140905,0.0,0.0,0.0,0.0,0.0,0.0,0.5936871,0.72816545,0.0,0.0,0.8066682,0.0
ENSG00000153815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6539761,0.0,0.0,0.0,0.0
ENSG00000230989,1.7906059,0.52117294,2.1817954,2.1604998,2.010257,1.231853,1.6249993,1.7120366,1.9182346,1.3397684,1.2880784,1.9463518
ENSG00000103187,0.0,0.0,0.0,0.8623328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131143,2.6355271,2.1475596,2.4369566,2.5637333,2.370065,2.659911,2.6257243,2.6657715,3.1136546,3.41722,2.7866116,2.6232593
ENSG00000140941,0.7879982,0.0,1.159147,1.0557057,1.6722977,0.0,1.5086364,1.1149398,1.425524,1.900632,2.44628,0.9564766
ENSG00000198931,1.3513005,0.0,1.4293689,1.4833524,1.1149721,0.0,0.8273868,1.1584842,1.3481367,1.0827504,0.67697895,1.3244262
ENSG00000167515,0.9314997,0.0,0.7824766,0.88591164,0.7293134,0.0,0.65196073,0.8093814,0.98483545,0.6946423,0.0,0.8631338
ENSG00000167522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43591455,0.0,0.0,0.0,0.0
ENSG00000167526,4.0611997,2.5959342,3.934058,4.0392056,3.5865848,3.193029,4.2049108,4.286975,4.620359,4.9345813,4.3666067,3.9806743
ENSG00000131165,0.0,0.0,0.56264865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141002,1.0371188,0.8688599,0.9389003,1.0598618,0.85946906,0.41456002,0.7535422,0.94901824,0.0,0.41383502,0.8470829,1.0685632
ENSG00000181031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6603871,0.0,0.6760868,0.0,0.0
ENSG00000167699,0.0,0.0,0.42710537,0.0,0.50967234,0.0,0.48365185,0.0,0.0,0.0,0.0,0.0
ENSG00000108953,1.8827813,1.5887066,2.2836418,2.2363255,2.223392,1.6792859,2.0809047,2.029714,2.3163047,1.9967736,1.9808477,2.1603203
ENSG00000236618,0.0,0.0,0.0,0.0,0.0,0.0,0.51677805,0.4014434,0.0,0.0,0.5183781,0.0
ENSG00000167703,1.1025584,0.0,0.0,0.0,0.0,0.9503502,0.0,0.7522188,0.0,0.0,0.0,0.0
ENSG00000174231,0.61001545,0.0,0.0,0.39168847,0.0,0.0,0.4042509,0.483024,0.0,0.0,0.0,0.41776398
ENSG00000186594,0.0,0.0,0.0,0.0,0.0,0.0,0.5308732,0.0,0.0,0.0,1.6325175,0.0
ENSG00000007168,0.0,0.0,0.0,0.0,0.35634214,0.0,0.6686803,0.5525831,0.0,0.0,0.39775226,0.0
ENSG00000132359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6819122,0.0,0.0,0.0,0.0
ENSG00000213977,0.64026254,0.0,0.94918066,0.7600576,0.7563264,0.0,0.35675198,0.0,0.0,0.0,0.0,0.7520402
ENSG00000127774,0.6684806,0.0,0.9336602,0.8025875,0.9263809,0.0,0.99245536,0.7494448,0.0,0.0,1.0862516,0.7436007
ENSG00000083457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5853661,0.0,0.0,0.0,0.0
ENSG00000074370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51689696,0.0,0.0,0.0,0.0
ENSG00000167740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46431226,0.0,0.0,0.0,0.0
ENSG00000142507,1.4740174,1.6073048,1.7204998,1.7817923,1.7862657,1.4281156,1.4855187,1.5378883,1.9666717,1.6984401,1.545156,1.7250757
ENSG00000108528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41958135,0.0,0.0,0.0,0.0
ENSG00000108523,0.5700933,0.0,0.7581966,0.7337819,0.75388175,0.9901307,0.8603865,0.67022884,0.0,0.0,0.6291395,0.6607871
ENSG00000108518,2.1045597,2.2206783,3.3405092,2.9254067,3.2534106,1.6857702,2.3547423,2.2239459,2.3875632,1.8878697,2.0792313,2.5886219
ENSG00000091640,0.7947923,0.0,0.84084594,0.8973653,0.81273985,0.0,0.7443065,0.75387496,0.8359272,0.0,0.7644301,0.85780185
ENSG00000108509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5962602,0.0
ENSG00000029725,0.0,0.0,0.0,0.0,0.0,0.0,0.33168215,0.0,0.0,0.0,0.0,0.0
ENSG00000129197,0.0,0.0,0.7169194,0.7682875,0.6876782,0.0,0.7010902,0.7660679,0.0,0.0,1.0341418,0.7761147
ENSG00000108561,0.6117236,0.0,1.0970595,1.2074935,0.9715944,1.2213707,1.0366255,1.1640614,1.3244046,1.4767005,0.7698634,1.001344
ENSG00000072849,0.0,0.0,0.6547112,0.5476778,0.761541,1.1717174,0.6586375,0.5348802,0.0,0.0,1.5485114,0.57615334
ENSG00000167842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9747214,0.0
ENSG00000091592,1.7593678,0.0,0.0,1.0943748,0.0,0.90753424,1.1513152,1.920556,1.5423517,1.9775879,0.8973754,2.070022
ENSG00000129235,1.0997385,0.0,1.506255,1.415036,1.2833194,0.0,0.9147478,1.0760884,1.4896059,0.80712944,0.68943495,1.3346401
ENSG00000108590,0.0,0.0,0.0,0.0,0.0,0.0,0.49166948,0.45144114,0.0,0.0,0.7163145,0.0
ENSG00000072778,1.0795716,1.338377,1.0977017,1.1323779,0.8706232,0.9188122,0.6176437,0.7936808,0.0,1.592175,0.77433985,0.9611774
ENSG00000170296,1.2547164,0.0,0.9526334,1.1110991,0.91544896,0.0,1.0991678,1.1062449,1.4211398,1.0858924,0.9972749,1.0808343
ENSG00000175826,0.79480594,0.0,0.8225576,0.7729826,0.75216657,0.0,0.72854745,0.63450485,0.0,0.0,0.87616843,0.68540716
ENSG00000170291,0.0,0.0,0.0,0.4099022,0.0,0.0,0.0,0.39988136,0.0,0.0,0.0,0.0
ENSG00000181885,0.83778393,1.7397513,1.4749043,1.1679863,1.4295295,1.5869415,0.7480221,0.9464686,0.0,0.0,0.65168726,1.1745447
ENSG00000132507,1.111699,0.99963415,1.6261796,1.5531292,1.6050841,0.0,1.3364242,1.1974459,1.3114352,1.0346601,1.6265477,1.3772438
ENSG00000205544,0.0,0.0,0.0,0.55227286,0.0,0.0,0.0,0.4511812,0.0,0.0,0.0,0.0
ENSG00000161960,1.6109202,1.9913207,2.2640884,1.8796563,2.1186101,1.5567822,1.4142778,1.4413766,1.6636672,1.6469144,1.4827098,1.8318299
ENSG00000129226,0.0,0.0,1.1533602,0.6460832,1.0420743,0.53084826,0.58705,0.4717792,0.0,0.0,0.0,1.0186247
ENSG00000129255,0.0,0.0,0.5613963,0.6474148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141504,0.52566016,0.0,0.60757667,0.6987654,0.58823586,0.0,0.96620196,0.93786055,0.0,1.2202649,1.1973094,0.76772857
ENSG00000183011,1.2725075,0.0,0.69646513,1.0395362,0.0,0.0,0.6947445,1.1945884,1.2309262,0.9692641,0.0,0.9393625
ENSG00000170043,1.1207855,0.0,1.5859865,1.5309081,1.388748,1.0651277,1.2143496,1.329958,1.778307,0.4424217,0.9520575,1.454215
ENSG00000220205,1.8325614,1.5640535,1.8063692,1.8295757,1.8019159,1.5751913,1.9335554,2.005678,1.9380203,2.2923627,2.2133646,1.9215881
ENSG00000108961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43290147,0.0,0.0,0.0,0.0
ENSG00000161970,3.1701758,2.1696901,3.521768,3.5007627,3.409124,2.692064,3.6827414,3.737644,4.2184563,4.263823,3.911668,3.4443417
ENSG00000166579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6736527,0.0
ENSG00000214941,0.0,0.0,0.7849646,0.71806717,0.76603293,0.0,0.4284136,0.61297816,0.0,0.0,0.0,0.7482361
ENSG00000011295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42642778,0.0,0.0,0.0,0.0
ENSG00000141027,0.5165888,0.0,0.76909935,0.7347274,0.7355339,0.0,0.7379523,0.67745125,0.0,0.0,0.0,0.7672058
ENSG00000170315,2.7891977,2.3002918,2.548569,2.7719724,2.2718842,1.9633806,1.7233399,2.1225688,2.567326,3.3542879,2.012158,2.341859
ENSG00000141030,0.0,0.0,0.61903244,0.3937347,0.6931092,0.0,0.54882306,0.0,0.0,0.0,0.77207774,0.5231061
ENSG00000108551,1.6864687,1.5788243,0.51266605,1.6636211,0.0,2.0617018,2.5663195,2.4096308,1.8951569,0.0,0.6508275,1.2561419
ENSG00000133027,0.0,0.80422735,0.0,1.0880083,0.0,1.5895506,0.90896523,1.7914703,2.0530498,1.3892303,0.0,0.0
ENSG00000072310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5565149,0.0,0.0,0.0,0.0
ENSG00000091542,0.0,0.0,0.5330497,0.5564366,0.55484694,0.0,0.8097274,0.60309845,0.0,0.683259,1.0157074,0.0
ENSG00000108641,0.7438887,0.0,0.40510172,0.6953397,0.0,0.0,0.0,0.41279796,0.0,0.0,0.0,0.7022893
ENSG00000178307,0.0,0.0,0.32485494,0.0,0.70492023,0.0,0.5797145,0.0,0.0,0.0,0.78183436,0.0
ENSG00000034152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74696314,0.0,0.0
ENSG00000109046,0.8416751,1.1442258,0.5652792,0.66903657,0.7117678,0.0,0.641424,0.58915085,0.0,0.0,0.50934,0.36257035
ENSG00000109083,0.0,0.0,0.0,0.0,0.0,0.0,0.56038857,0.5043015,0.0,1.0852164,0.96687,0.5022015
ENSG00000004142,0.0,0.0,0.44789776,0.0,0.0,0.0,0.546647,0.5107953,0.0,0.0,0.42498183,0.0
ENSG00000132581,0.52502066,0.0,0.828807,0.7817856,0.96505123,1.3918219,1.0011876,0.8873945,0.0,0.0,0.96699274,0.7283461
ENSG00000198242,3.4435709,2.1203356,3.431996,3.600642,3.2681224,2.6281993,3.5793943,3.631439,4.084049,4.2233815,3.838573,3.4362092
ENSG00000167543,0.46414688,1.3205774,0.9105743,0.8942557,0.8414899,0.80899626,0.5264462,0.56512266,0.0,0.0,0.0,0.0
ENSG00000141298,0.0,0.0,0.0,0.0,0.0,0.0,0.60966456,0.0,0.0,0.8875302,0.0,0.0
ENSG00000126653,0.0,0.0,0.7436238,0.6648844,0.8135533,0.0,0.6947739,0.6348062,0.0,0.0,0.62020975,0.6558623
ENSG00000108582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27753547,0.0,0.0,0.0,0.0
ENSG00000108587,0.0,0.0,0.0,0.0,0.6230675,0.0,0.47254243,0.37772793,0.0,0.0,0.6310469,0.3554096
ENSG00000172301,0.0,0.0,0.68406665,0.6945449,0.6980076,0.0,0.80272436,0.8233098,0.0,0.0,0.3495949,0.7037638
ENSG00000010244,0.51399475,0.0,0.7058824,0.68810827,0.6692648,0.0,0.0,0.54810995,0.0,0.3850559,0.0,0.62785125
ENSG00000108671,0.6342413,0.0,0.8301446,0.7035881,0.81610745,0.0,0.83045846,0.6517202,0.0,0.0,0.8044879,0.7372673
ENSG00000267321,0.0,0.0,0.0,0.0,0.0,0.0,0.5774491,0.64837086,0.0,0.0,0.0,0.0
ENSG00000006125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55922467,0.0,0.0,0.0,0.5216846
ENSG00000125691,2.6167545,1.6176869,2.7642503,2.7544677,2.5578642,1.8674703,2.792536,2.936322,3.3360403,3.006333,2.750224,2.7897537
ENSG00000108298,3.6522539,2.7908819,3.7690945,3.868818,3.657198,3.09263,3.8736136,3.9690645,4.293332,4.5691085,4.066703,3.772444
ENSG00000141741,1.2427995,0.0,1.1449225,1.2275779,0.98200923,0.0,0.8905819,1.1436819,1.3618486,1.0239215,0.590448,1.1077758
ENSG00000108344,0.0,0.0,0.67933387,0.5443734,0.7075938,0.0,0.7888479,0.56105936,0.0,0.0,0.6047612,0.61432767
ENSG00000073584,0.0,0.0,0.43790767,0.47753224,0.0,0.0,0.6147119,0.5952435,0.0,0.0,0.0,0.48649612
ENSG00000186395,2.3221884,1.2015787,2.14165,2.110071,2.175657,1.5278682,2.2297742,2.1172771,2.3895993,2.4943993,2.5580947,2.484038
ENSG00000167920,0.0,0.0,0.0,0.0,0.0,0.0,0.63774866,0.34707734,0.0,0.0,0.6543959,0.0
ENSG00000171345,0.0,0.0,0.58154184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39706004
ENSG00000173812,3.0692298,2.5644035,3.3021882,3.2298768,3.4543188,2.8598464,3.6471212,3.2251961,3.528111,4.53968,4.4534345,3.2724922
ENSG00000141698,0.0,0.0,0.6114996,0.42448816,0.0,0.0,0.5156666,0.5376383,0.0,0.0,0.0,0.39128008
ENSG00000131473,0.8654901,0.0,0.0,0.6472133,0.0,0.0,0.70348406,0.8424191,0.0,0.0,0.0,0.0
ENSG00000173786,0.0,0.0,0.0,0.0,0.0,0.0,0.81774735,1.00882,1.0731272,0.0,0.0,0.63329995
ENSG00000168259,0.8697705,0.0,0.8543673,0.7961313,0.8223954,0.8980146,0.9514946,1.1917299,1.3140203,0.0,0.785521,1.002813
ENSG00000108774,0.8608564,0.0,1.28316,1.1839999,1.2589645,0.0,1.1721697,0.96086293,1.1013627,0.69355404,0.98071855,1.0703766
ENSG00000168610,0.96955276,0.0,0.8427954,0.868108,0.9065394,0.0,0.9729977,0.9571857,0.0,0.0,0.5902688,0.8518255
ENSG00000033627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43270877,0.0,0.0,0.0,0.0
ENSG00000068120,0.0,0.0,0.0,0.0,0.0,0.0,0.6095561,0.0,0.0,0.0,0.7430672,0.0
ENSG00000108788,0.0,0.0,0.59505534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131462,0.0,0.0,0.5567164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131475,0.45723647,0.0,0.9157284,0.82567745,0.9751574,0.7133625,0.76777434,0.66047806,0.0,0.0,0.7233144,0.7230518
ENSG00000183978,1.3416357,0.0,0.933108,1.3576531,0.8779196,0.0,1.0349882,1.2842488,1.5347588,0.0,0.58465606,0.99974084
ENSG00000131469,2.8583019,2.0052311,3.123161,3.1095197,2.9955027,2.3031573,2.8743036,3.0342293,3.511234,3.3207111,2.9258711,2.9500477
ENSG00000068079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4917389,0.0,0.0,0.0,0.0
ENSG00000108828,0.0,0.0,0.0,0.0,0.0,0.0,0.7061737,0.73268443,0.0,0.0,0.33976036,0.56665885
ENSG00000108861,0.0,0.0,0.0,0.0,0.6177698,0.0,0.3300204,0.41442332,0.0,0.0,0.0,0.0
ENSG00000108849,5.181424,0.0,0.0,0.0,0.0,0.0,0.4706452,0.0,0.0,0.0,0.0,0.0
ENSG00000161654,0.0,0.0,0.0,0.0,0.0,0.0,0.43054923,0.0,0.0,0.0,0.0,0.0
ENSG00000141349,0.8117144,1.11638,0.7412857,0.7889368,0.65881586,0.5301588,0.0,0.45391026,0.0,0.0,0.0,0.74180955
ENSG00000108309,0.6945084,0.0,0.8310871,0.769251,0.728293,0.0,0.55089486,0.6137442,0.0,0.0,0.0,0.7577721
ENSG00000013306,0.86512375,0.0,1.3081261,1.3057474,1.1777917,0.0,1.0365487,1.1748815,1.2345401,0.9321767,1.0372618,1.1862468
ENSG00000030582,1.3579524,2.1972995,1.1591014,1.3045522,1.2775202,2.0076592,0.87959534,1.0749514,0.0,0.3584361,0.41470784,1.2067937
ENSG00000131094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7337072,0.0,0.0,0.0,0.0
ENSG00000108424,0.78360116,0.0,0.8376052,0.73988366,0.87464523,0.0,0.76597345,0.6410661,0.0,0.0,0.88000363,0.68693477
ENSG00000082641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28204957,0.0
ENSG00000108468,0.0,0.0,0.0,0.0,0.0,0.0,0.622348,0.0,0.0,0.0,0.0,0.0
ENSG00000136436,0.0,0.0,0.48891473,0.611567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159199,1.5934021,0.0,1.7935404,1.7769257,1.5271366,1.2384171,1.2497976,1.6732147,1.9990079,1.291443,1.1682264,1.708521
ENSG00000159210,0.77873313,0.0,0.87339616,0.95319825,0.7082969,0.0,0.6273236,0.86687076,1.2390832,0.5675907,0.5493423,1.0940964
ENSG00000167085,0.8993102,1.2343166,1.2340609,1.1494944,1.0781221,1.3909101,0.80377156,1.0343513,1.0098374,0.5261135,0.0,1.2389373
ENSG00000121067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4221075,0.0
ENSG00000121073,0.86762905,1.384228,0.9152771,0.9717879,0.8964493,1.5959187,1.0311313,1.0145539,0.9943303,0.79865044,1.4863408,0.9939571
ENSG00000108826,0.9294859,0.0,1.1509318,1.0521102,1.2073474,0.0,1.0221162,0.9957174,1.1620834,0.0,0.70994353,0.9665171
ENSG00000108829,0.0,0.0,0.9338677,0.55300885,0.92047155,0.0,0.6174288,0.0,0.0,0.0,1.1325628,0.52027553
ENSG00000108848,0.81602144,0.99592024,0.77263814,0.8259492,0.7800317,0.9694075,0.7788585,0.8256661,0.0,0.0,0.7525333,0.76247436
ENSG00000239672,0.96068096,0.0,1.4222239,1.3871056,1.1064159,0.0,0.73142487,1.0969741,1.4764336,0.4239595,0.0,1.3064579
ENSG00000166260,0.0,0.0,0.0,0.60260636,0.0,0.0,0.5343632,0.63676333,0.0,0.0,0.0,0.5991348
ENSG00000153944,0.0,0.0,0.0,0.0,0.0,0.0,0.64337254,0.6626579,0.0,0.0,0.0,0.0
ENSG00000181610,0.0,0.0,0.76912194,0.70110106,0.7823193,0.0,0.77384275,0.6148027,0.0,0.0,0.73976713,0.6144553
ENSG00000136450,0.0,0.0,0.54213715,0.4349802,0.0,0.0,0.5827629,0.46028778,0.0,0.0,0.8087479,0.0
ENSG00000213246,0.68264514,0.0,0.73726225,0.72694784,0.82674694,0.0,0.8283539,0.6760638,0.61952317,0.0,0.91741085,0.6987874
ENSG00000141367,0.8954579,0.0,0.7177466,0.7400683,0.7477887,0.0,0.7152699,0.7318749,0.0,0.0,0.6539118,0.760977
ENSG00000062716,2.1359236,0.0,1.5808885,0.9719199,0.9449115,1.512011,1.0877981,0.93647873,0.0,0.0,0.69235075,2.067303
ENSG00000008283,0.0,0.0,0.53454024,0.0,0.0,0.0,0.39917746,0.54437906,0.0,0.0,0.7361098,0.0
ENSG00000136485,0.0,0.0,0.0,0.0,0.54923415,0.0,0.33301625,0.32418543,0.0,0.0,0.0,0.0
ENSG00000108588,0.0,0.0,0.72455263,0.59967697,0.8266741,1.0341903,0.5805748,0.48509482,0.0,0.0,0.6453487,0.56074256
ENSG00000087191,1.3065794,0.0,1.4924929,1.4829559,1.3111181,1.2153876,1.2984517,1.4515016,1.7758052,1.5154738,1.1425817,1.4825704
ENSG00000108654,1.7914714,1.9530773,1.7750678,1.6881787,1.658101,1.7887444,1.3559638,1.6253479,1.3559642,1.3705198,1.2118535,1.6990529
ENSG00000091583,0.7483479,1.6846869,1.0451121,0.80075616,0.91568786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197170,0.0,0.0,0.70067096,0.0,0.8363072,0.0,0.7307619,0.39493182,0.0,0.5835997,0.97480935,0.5780749
ENSG00000154217,0.0,0.0,0.63702005,0.0,0.0,0.0,0.0,0.44652325,0.0,0.0,0.0,0.0
ENSG00000171634,0.0,0.0,0.0,0.0,0.0,0.0,0.4621221,0.5715115,0.0,0.0,0.0,0.44547576
ENSG00000196704,0.0,0.0,0.0,0.0,0.0,0.0,0.7351336,0.59018594,0.0,0.0,0.95957965,0.0
ENSG00000070540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7298356,0.0
ENSG00000108946,0.9136643,0.0,0.88765395,0.969578,0.92486954,0.0,0.6913061,0.7922968,0.0,0.72980624,0.7142198,0.8758302
ENSG00000154265,0.0,0.0,0.0,0.0,0.0,0.36908427,0.0,0.5202075,0.0,0.0,0.0,0.3142678
ENSG00000227036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62447566,0.0,0.0,0.0,0.0
ENSG00000133193,0.0,0.0,0.0,0.0,0.0,0.0,0.5852481,0.45794046,0.0,0.0,0.0,0.0
ENSG00000172809,2.6659207,1.6378431,2.890452,2.9309914,2.783648,2.0352452,2.7963989,2.88455,3.3103771,3.249904,2.9797308,2.7955983
ENSG00000170412,0.48302445,0.0,0.6935445,0.6028374,0.6711813,0.0,0.45176324,0.0,0.0,0.0,0.0,0.6377312
ENSG00000109062,0.7844221,0.0,0.0,0.56853867,0.0,0.0,0.46945763,0.73409814,0.0,0.0,0.0,0.0
ENSG00000167863,1.3290125,0.0,1.352266,1.504373,1.2054422,0.0,0.9485447,1.306994,1.8195212,1.0950805,0.8454274,1.528403
ENSG00000125458,0.0,0.0,0.7954262,0.67189527,0.72277486,0.0,0.31114578,0.3783932,0.0,0.0,0.0,0.65764946
ENSG00000189159,0.0,0.0,1.1835206,0.955662,0.83711845,0.0,0.669812,0.6665607,0.0,0.0,0.0,0.8070626
ENSG00000188612,1.8790238,0.768746,2.2590585,2.249119,2.1904733,1.530631,2.1192274,2.1311634,2.392136,2.0752923,1.6411492,2.1822197
ENSG00000125445,0.68053275,0.0,0.77870345,0.7513548,0.75196904,0.0,0.71664566,0.6656229,0.0,0.0,0.29759333,0.7270693
ENSG00000177885,0.0,0.0,0.6194538,0.4571066,0.57991296,0.0,0.592658,0.42082283,0.0,0.0,0.39917985,0.5653233
ENSG00000073350,0.69386786,0.0,0.0,0.0,0.0,0.0,0.0,0.38458073,0.0,0.0,0.0,0.0
ENSG00000259120,0.737873,0.0,0.0,0.6916634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67274535
ENSG00000132475,2.92677,2.6917715,3.3975217,3.1528203,3.2917821,2.3418708,2.7246096,2.739245,2.8127313,3.3743494,2.8743322,3.1761558
ENSG00000132471,0.0,0.0,0.0,0.0,0.548987,0.0,0.8429153,0.5956119,0.0,0.0,0.7170443,0.67787087
ENSG00000257949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34712848,0.0,0.0,0.0,0.0
ENSG00000167881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6829795,0.0
ENSG00000182473,0.45004973,0.0,0.0,0.0,0.0,0.0,0.0,0.37291715,0.0,0.0,0.0,0.0
ENSG00000182534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4854773,0.0,0.0,0.0,0.0
ENSG00000070495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7403212,0.0
ENSG00000181038,0.0,0.0,0.0,0.0,0.0,0.0,0.59334815,0.47580785,0.0,0.0,0.7068868,0.0
ENSG00000161547,1.0796613,0.0,1.1329725,1.1637243,1.0675447,0.0,0.8655147,1.0014004,0.0,1.376858,1.0783287,1.188941
ENSG00000108639,0.0,0.0,0.6672469,0.65546066,0.66302955,0.28918716,0.5821946,0.5769869,0.0,0.0,0.0,0.67336935
ENSG00000184557,0.0,0.0,0.6475867,0.0,0.0,0.0,0.33460647,0.0,0.0,0.0,0.0,0.0
ENSG00000035862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66606313,0.0,0.0,0.0,0.0
ENSG00000108679,0.8693259,1.3083129,0.0,0.5611837,0.0,1.3213538,0.0,0.38066682,0.0,0.49719918,0.0,0.601509
ENSG00000141543,0.0,0.0,0.6660425,0.0,0.87050897,0.0,0.3729816,0.0,0.0,0.0,0.0,0.0
ENSG00000173821,0.0,0.0,0.5002632,0.598535,0.53124326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3712361,0.0
ENSG00000224877,1.1420448,0.0,1.1353774,1.3481389,0.9036463,0.0,0.8650458,1.2478011,1.4941431,0.0,0.0,1.1866919
ENSG00000157637,0.7904487,1.0589812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
