,Cell_label,silhouette_score
120684_BM1_120684_9,GammaDelta T cells,-0.47510043585391337
591572_BM1_591572_9,CD4+ memory T cells,-0.4420392844154515
2051_BM1_2051_9,Mature naive B cells,0.4941982505086062
399763_BM1_399763_9,CD8+CD103+ tissue resident memory T cells,-0.11322551563510472
801430_BM1_801430_9,CD56dimCD16+ NK cells,-0.11205891938903906
771965_BM1_771965_9,CD4+ memory T cells,-0.4396643470638254
483096_BM1_483096_9,CD8+ effector memory T cells,0.008546369444364132
116647_BM1_116647_9,Nonswitched memory B cells,-0.462746528571853
807424_BM1_807424_9,CD4+ memory T cells,0.24347388491400193
263946_BM1_263946_9,CD4+ memory T cells,0.23772446517475554
244373_BM1_244373_9,CD4+ memory T cells,0.0076048517256596775
439827_BM1_439827_9,CD4+ naive T cells,0.29380203196928073
4678_BM1_4678_9,Immature B cells,0.7058769821272681
774134_BM1_774134_9,Mature naive B cells,0.5311818178620099
582404_BM1_582404_9,CD8+ naive T cells,0.6515036460602439
420434_BM1_420434_9,Immature B cells,0.748626423412931
250995_BM1_250995_9,HSCs & MPPs,-0.13727628878055245
57116_BM1_57116_9,CD8+CD103+ tissue resident memory T cells,-0.14931219217947206
376971_BM1_376971_9,Immature B cells,0.6675771257180257
182597_BM1_182597_9,CD56dimCD16+ NK cells,-0.18757198514734102
771807_BM1_771807_9,Lymphomyeloid prog,-0.02520769067038872
129314_BM1_129314_9,CD8+ effector memory T cells,0.33651513206307415
24742_BM1_24742_9,Mature naive B cells,0.5431685859161542
638661_BM1_638661_9,CD8+ central memory T cells,0.10817975004753813
445701_BM1_445701_9,CD4+ naive T cells,0.17667286275075555
772687_BM1_772687_9,CD56dimCD16+ NK cells,-0.14824983205313277
692417_BM1_692417_9,Nonswitched memory B cells,-0.26943914359767895
663979_BM1_663979_9,Nonswitched memory B cells,-0.48018787293967524
400023_BM1_400023_9,CD8+ effector memory T cells,-0.4588932106893094
781082_BM1_781082_9,Mature naive B cells,0.5872424492999118
311087_BM1_311087_9,Immature B cells,0.7144513282353457
569492_BM1_569492_9,CD4+ memory T cells,-0.46215873899841575
493492_BM1_493492_9,CD4+ memory T cells,0.0792058651967513
461436_BM1_461436_9,Mature naive B cells,-0.19298818140671709
121337_BM1_121337_9,Myelocytes,-0.3605601446783333
764062_BM1_764062_9,CD56dimCD16+ NK cells,-0.1338030759958319
753956_BM1_753956_9,Mature naive B cells,0.2673822313612842
620112_BM1_620112_9,CD56dimCD16+ NK cells,-0.10946979566472069
233767_BM1_233767_9,Mature naive B cells,0.41995311171988114
644182_BM1_644182_9,Plasmacytoid dendritic cells,0.5944435622361416
92018_BM1_92018_9,CD56brightCD16- NK cells,0.28318627454179535
603093_BM1_603093_9,Conventional dendritic cell 1,0.1790491895516422
799815_BM1_799815_9,CD69+PD-1+ memory CD4+ T cells,-0.3332920804998594
420167_BM1_420167_9,Mature naive B cells,0.0480253376909022
379777_BM1_379777_9,GammaDelta T cells,-0.5221448796198156
160147_BM1_160147_9,Late promyelocytes,0.3559832621794618
825987_BM1_825987_9,CD8+ central memory T cells,0.03173134573381433
820062_BM1_820062_9,Mature naive B cells,0.46538259491277906
835711_BM1_835711_9,CD4+ naive T cells,0.24030624876849993
497674_BM1_497674_9,Immature B cells,0.7390410774723323
338181_BM1_338181_9,Plasmacytoid dendritic cells,0.682718983816774
87000_BM1_87000_9,Late promyelocytes,-0.23182438068179756
789134_BM1_789134_9,CD4+ memory T cells,-0.3373476124240888
388035_BM1_388035_9,Immature B cells,-0.45812585727245014
845858_BM1_845858_9,Mature naive B cells,0.34889661489484114
711192_BM1_711192_9,Late promyelocytes,-0.29254358166566624
321008_BM1_321008_9,Mature naive B cells,0.5261822660200095
2019_BM1_2019_9,Immature B cells,0.5632791428872884
389438_BM1_389438_9,Conventional dendritic cell 2,0.633669280631944
115081_BM1_115081_9,Nonswitched memory B cells,-0.10206134098025385
616245_BM1_616245_9,Immature B cells,0.3846484715774009
267113_BM1_267113_9,Nonswitched memory B cells,0.20003321403354393
52435_BM1_52435_9,CD8+CD103+ tissue resident memory T cells,-0.6014106414228401
385783_BM1_385783_9,Immature B cells,0.6522429519992669
200505_BM1_200505_9,CD8+CD103+ tissue resident memory T cells,-0.09642785509184705
482657_BM1_482657_9,Mature naive B cells,0.45739014291753743
798455_BM1_798455_9,CD56dimCD16+ NK cells,-0.08530694137899324
799476_BM1_799476_9,CD8+ central memory T cells,-0.2124498157018367
799006_BM1_799006_9,CD8+ naive T cells,0.5636476798305573
693541_BM1_693541_9,Pro-B cells,0.39524676801907693
880966_BM1_880966_9,Mature naive B cells,0.3486069452295747
263242_BM1_263242_9,Mature naive B cells,0.47080436169720963
583190_BM1_583190_9,Mature naive B cells,0.5793074386218034
349336_BM1_349336_9,Mature naive B cells,0.4059101566563637
260486_BM1_260486_9,CD4+ naive T cells,0.3798438408843919
794635_BM1_794635_9,CD8+CD103+ tissue resident memory T cells,-0.21847318189592807
567461_BM1_567461_9,CD56dimCD16+ NK cells,-0.2771699214610849
481462_BM1_481462_9,CD8+ central memory T cells,0.009135688463954962
272829_BM1_272829_9,CD8+ naive T cells,0.5707811818574151
417355_BM1_417355_9,CD4+ memory T cells,-0.11678922557066362
97151_BM1_97151_9,Immature B cells,-0.20716417029266998
729511_BM1_729511_9,Nonswitched memory B cells,0.008002121511594807
445141_BM1_445141_9,CD8+CD103+ tissue resident memory T cells,-0.25655959218752744
386873_BM1_386873_9,CD56dimCD16+ NK cells,-0.06009819372094006
101869_BM1_101869_9,HSCs & MPPs,-0.1493508069624281
57080_BM1_57080_9,CD56dimCD16+ NK cells,-0.011599153198583472
118988_BM1_118988_9,CD8+ central memory T cells,0.12574737482454987
263729_BM1_263729_9,CD56dimCD16+ NK cells,-0.6008396883306703
86611_BM1_86611_9,Nonswitched memory B cells,-0.33680121073990843
379274_BM1_379274_9,CD4+ memory T cells,-0.7386365341431673
396990_BM1_396990_9,CD8+ central memory T cells,0.08360127887172666
417592_BM1_417592_9,Immature B cells,0.741006624779716
375758_BM1_375758_9,CD8+ central memory T cells,-0.05099725757732221
318631_BM1_318631_9,CD4+ memory T cells,0.2938673668689964
93818_BM1_93818_9,Pro-B cells,0.21134233907217506
43719_BM1_43719_9,Early promyelocytes,0.03500928070695938
351648_BM1_351648_9,CD4+ naive T cells,0.4424832540168512
173059_BM1_173059_9,Immature B cells,0.7543654389170623
698963_BM1_698963_9,CD56dimCD16+ NK cells,-0.06870187724492705
390011_BM1_390011_9,GammaDelta T cells,-0.7421890296489507
184012_BM1_184012_9,CD4+ memory T cells,-0.3990181269697655
535269_BM1_535269_9,CD4+ cytotoxic T cells,-0.35832926489776196
163427_BM1_163427_9,CD8+CD103+ tissue resident memory T cells,-0.26581234258522474
866623_BM1_866623_9,Early promyelocytes,-0.5270008844182932
742279_BM1_742279_9,CD56brightCD16- NK cells,0.23119481090189242
732636_BM1_732636_9,CD56dimCD16+ NK cells,0.09500154951194661
418841_BM1_418841_9,Conventional dendritic cell 1,-0.13819788848238881
856876_BM1_856876_9,CD8+CD103+ tissue resident memory T cells,-0.2711505090513451
294687_BM1_294687_9,CD8+ central memory T cells,0.07245601711883143
629037_BM1_629037_9,GammaDelta T cells,-0.7029892595692391
532649_BM1_532649_9,GammaDelta T cells,-0.4546331402467193
342528_BM1_342528_9,CD4+ memory T cells,0.13466283867052897
639867_BM1_639867_9,CD8+ naive T cells,0.701667563865787
436327_BM1_436327_9,CD56brightCD16- NK cells,0.4329248234193779
468811_BM1_468811_9,Class switched memory B cells,0.18980676352316422
692013_BM1_692013_9,Mature naive B cells,0.4035540895542717
673743_BM1_673743_9,CD8+CD103+ tissue resident memory T cells,-0.2686294576530614
661300_BM1_661300_9,Class switched memory B cells,-0.30615850379494547
624311_BM1_624311_9,CD56dimCD16+ NK cells,-0.031052786638791432
313278_BM1_313278_9,Mature naive B cells,0.41113151176861396
634634_BM1_634634_9,CD56dimCD16+ NK cells,0.14977551897487987
786109_BM1_786109_9,Immature B cells,0.6178927963548256
346158_BM1_346158_9,CD8+ central memory T cells,0.10818310110813772
549024_BM1_549024_9,GammaDelta T cells,-0.4663352585920143
233514_BM1_233514_9,CD8+ central memory T cells,0.07511933108386736
86869_BM1_86869_9,Classical Monocytes,0.395956156519962
878978_BM1_878978_9,Immature B cells,0.6562040756712221
357024_BM1_357024_9,Mature naive B cells,0.32718955596108024
293756_BM1_293756_9,CD8+ naive T cells,-0.32884956943128935
285876_BM1_285876_9,CD8+ effector memory T cells,-0.24231047353245652
792344_BM1_792344_9,CD4+ memory T cells,0.3619848278398077
474257_BM1_474257_9,CD4+ memory T cells,-0.5078803166055841
65168_BM1_65168_9,Lymphomyeloid prog,-0.5879825263948394
221285_BM1_221285_9,CD8+ central memory T cells,-0.04697029072452898
221282_BM1_221282_9,GammaDelta T cells,-0.6029401760217968
588337_BM1_588337_9,CD4+ memory T cells,-0.4958534726023976
268919_BM1_268919_9,Late promyelocytes,0.2527980960173497
792309_BM1_792309_9,CD4+ memory T cells,0.22327029843513263
259436_BM1_259436_9,CD8+ effector memory T cells,-0.0946367271025741
244345_BM1_244345_9,Mature naive B cells,0.4240605496084446
843213_BM1_843213_9,Nonswitched memory B cells,-0.5192638111974582
737196_BM1_737196_9,Mature naive B cells,0.46991182129040576
697288_BM1_697288_9,Pro-B cells,-0.26380182861069085
620017_BM1_620017_9,CD4+ memory T cells,-0.45062674271340014
243759_BM1_243759_9,CD4+ memory T cells,0.41113421229683805
149224_BM1_149224_9,Mature naive B cells,0.2986249380492472
78466_BM1_78466_9,Mature naive B cells,0.2579775199481524
188224_BM1_188224_9,Mature naive B cells,0.39708621366304353
97098_BM1_97098_9,CD56brightCD16- NK cells,0.2983080177359176
1210_BM1_1210_9,NK T cells,0.16471220650743526
692401_BM1_692401_9,Immature B cells,0.7070016800234978
576736_BM1_576736_9,CD4+ memory T cells,0.1093842565623747
175046_BM1_175046_9,CD4+ memory T cells,-0.43502174421927026
862775_BM1_862775_9,CD8+ central memory T cells,-0.22353266775024416
874420_BM1_874420_9,Immature B cells,0.7447152899507179
694079_BM1_694079_9,CD11c+ memory B cells,0.42252820003408686
25968_BM1_25968_9,CD56dimCD16+ NK cells,-0.2175306767454742
733376_BM1_733376_9,Mature naive B cells,0.4794209419102927
398426_BM1_398426_9,CD8+ central memory T cells,0.06900241074960295
323664_BM1_323664_9,CD4+ memory T cells,-0.3142005367979025
639927_BM1_639927_9,Immature B cells,0.6122918450683394
144208_BM1_144208_9,CD56dimCD16+ NK cells,-0.03500753162938491
708825_BM1_708825_9,CD56brightCD16- NK cells,0.2148118952860122
30470_BM1_30470_9,Nonswitched memory B cells,-0.34106884613682675
468795_BM1_468795_9,CD8+ central memory T cells,0.0647926645736942
192282_BM1_192282_9,Nonswitched memory B cells,-0.31762443484835595
688080_BM1_688080_9,Mature naive B cells,-0.06065880742100907
139314_BM1_139314_9,CD56dimCD16+ NK cells,-0.10795176562715508
844878_BM1_844878_9,Immature B cells,0.7211178594686898
239696_BM1_239696_9,CD8+ central memory T cells,0.05827899045164758
57028_BM1_57028_9,Immature B cells,0.6849576718834409
665320_BM1_665320_9,Class switched memory B cells,-0.17637600977275758
200339_BM1_200339_9,Immature B cells,0.590262906356779
77680_BM1_77680_9,Class switched memory B cells,-0.37089902845692374
855534_BM1_855534_9,Immature B cells,0.6813252839676965
636167_BM1_636167_9,CD8+CD103+ tissue resident memory T cells,0.006746260691142517
337496_BM1_337496_9,GammaDelta T cells,-0.36530051774538075
786525_BM1_786525_9,Class switched memory B cells,-0.30611148416920336
252807_BM1_252807_9,CD56dimCD16+ NK cells,0.04961186550228199
35776_BM1_35776_9,Nonswitched memory B cells,-0.2953191581349567
799468_BM1_799468_9,Early erythroid progenitor,0.4477199820174866
445886_BM1_445886_9,CD8+ central memory T cells,0.1099938611481223
511732_BM1_511732_9,Immature B cells,0.7200367388575728
271037_BM1_271037_9,Class switched memory B cells,-0.5003846047693052
554726_BM1_554726_9,CD8+ central memory T cells,-0.06770201721654517
762067_BM1_762067_9,CD4+ memory T cells,-0.42016021286556726
545299_BM1_545299_9,Eosinophil-basophil-mast cell progenitors,0.6860078795815261
858314_BM1_858314_9,CD4+ memory T cells,-0.48591037700624606
543395_BM1_543395_9,CD56dimCD16+ NK cells,-0.15199182277817305
793971_BM1_793971_9,Nonswitched memory B cells,-0.1287636527791323
767922_BM1_767922_9,CD4+ memory T cells,-0.3101835681969466
287514_BM1_287514_9,CD4+ naive T cells,0.39340435627345044
146399_BM1_146399_9,CD56dimCD16+ NK cells,-0.14047260782951848
765533_BM1_765533_9,CD56dimCD16+ NK cells,-0.21207176981608392
187154_BM1_187154_9,Mature naive B cells,-0.17689709184128588
861520_BM1_861520_9,Mature naive B cells,0.49112775710311357
530043_BM1_530043_9,CD4+ memory T cells,-0.45170402794450215
175599_BM1_175599_9,Immature B cells,0.6381674509715121
603657_BM1_603657_9,CD8+ central memory T cells,0.11734871736617346
726872_BM1_726872_9,CD8+ central memory T cells,0.14106776532257423
179955_BM1_179955_9,CD4+ cytotoxic T cells,-0.6008632761467417
695532_BM1_695532_9,CD56dimCD16+ NK cells,-0.12665571215246757
74164_BM1_74164_9,Class switched memory B cells,-0.42330024444742487
398401_BM1_398401_9,CD8+CD103+ tissue resident memory T cells,-0.2852238296754432
380458_BM1_380458_9,CD4+ cytotoxic T cells,-0.6557855667196254
622158_BM1_622158_9,Mature naive B cells,0.11963911458148258
483283_BM1_483283_9,Conventional dendritic cell 1,0.20530922292771633
38663_BM1_38663_9,CD56dimCD16+ NK cells,-0.078146088660888
26635_BM1_26635_9,CD8+ central memory T cells,0.11222348209719102
513513_BM1_513513_9,NK T cells,0.1798972126392028
310810_BM1_310810_9,Early promyelocytes,0.0885374633026165
522859_BM1_522859_9,CD8+CD103+ tissue resident memory T cells,-0.37838238656646306
155790_BM1_155790_9,Immature B cells,0.7178063925422846
453392_BM1_453392_9,Immature B cells,0.735924694307682
848210_BM1_848210_9,Mature naive B cells,0.18427265035928733
826963_BM1_826963_9,Pre-B cells,0.4640977910390823
281395_BM1_281395_9,CD8+CD103+ tissue resident memory T cells,-0.45016401040678455
165391_BM1_165391_9,CD4+ naive T cells,0.45489549175645555
636811_BM1_636811_9,CD4+ memory T cells,-0.21193247723169004
500266_BM1_500266_9,CD56dimCD16+ NK cells,-0.003932760961046491
114125_BM1_114125_9,CD8+ central memory T cells,0.1163841375258767
654168_BM1_654168_9,CD4+ memory T cells,-0.3683532047546181
788967_BM1_788967_9,Nonswitched memory B cells,-0.36462278199296194
391571_BM1_391571_9,Class switched memory B cells,-0.3025677199300501
383910_BM1_383910_9,GammaDelta T cells,-0.48525380409574564
299073_BM1_299073_9,CD8+ central memory T cells,0.1311621803070609
169720_BM1_169720_9,Mature naive B cells,0.07588447277910874
495647_BM1_495647_9,Mature naive B cells,-0.13425205231636203
680444_BM1_680444_9,CD8+ central memory T cells,-0.36192899743996754
424087_BM1_424087_9,CD56dimCD16+ NK cells,-0.2623512634773472
419349_BM1_419349_9,CD4+ naive T cells,0.39657030764665263
788675_BM1_788675_9,CD8+CD103+ tissue resident memory T cells,-0.31906336041542555
17145_BM1_17145_9,Mature naive B cells,0.2975980475338119
288429_BM1_288429_9,CD4+ memory T cells,-0.1414664593696191
804595_BM1_804595_9,Pro-B cells,0.3938291158007099
800120_BM1_800120_9,Mature naive B cells,0.5000107524564172
5063_BM1_5063_9,CD4+ naive T cells,0.38351041337032854
772965_BM1_772965_9,Mature naive B cells,0.11448779928353701
516127_BM1_516127_9,CD4+ naive T cells,0.1562505817609151
788271_BM1_788271_9,CD8+ central memory T cells,-0.15584239116557563
787822_BM1_787822_9,Immature B cells,0.7322697883508049
662309_BM1_662309_9,CD8+ central memory T cells,-0.012185771220153767
286021_BM1_286021_9,CD4+ memory T cells,0.14127411412594648
510748_BM1_510748_9,Immature B cells,0.02675788196150359
494058_BM1_494058_9,Early promyelocytes,-0.002364430961381342
172305_BM1_172305_9,Mature naive B cells,-0.19089399853358663
322506_BM1_322506_9,CD4+ memory T cells,-0.4551091010823476
517912_BM1_517912_9,GammaDelta T cells,-0.48083818033147474
239573_BM1_239573_9,CD56dimCD16+ NK cells,-0.2732706596872269
136906_BM1_136906_9,CD8+ effector memory T cells,0.3537669121029894
789478_BM1_789478_9,CD4+ naive T cells,0.28925714983267004
323367_BM1_323367_9,Immature B cells,0.7027342244725457
280731_BM1_280731_9,Mature naive B cells,0.474020405189963
254956_BM1_254956_9,CD8+ central memory T cells,0.11715267275009844
224994_BM1_224994_9,CD8+ effector memory T cells,-0.25169337548830717
811427_BM1_811427_9,CD56dimCD16+ NK cells,-0.7989333669744877
404760_BM1_404760_9,CD4+ naive T cells,0.4071047490443922
294889_BM1_294889_9,Mature naive B cells,0.39225905495413843
632929_BM1_632929_9,CD4+ naive T cells,0.3888170559708232
592385_BM1_592385_9,Immature B cells,0.760417758906458
372812_BM1_372812_9,CD4+ memory T cells,0.37238940166627454
410058_BM1_410058_9,CD4+ memory T cells,-0.45583060116160334
143277_BM1_143277_9,CD8+ central memory T cells,-0.2289853167385457
520240_BM1_520240_9,CD56dimCD16+ NK cells,-0.06778967706686984
425468_BM1_425468_9,Plasma cells,0.7325335356176167
433906_BM1_433906_9,CD8+CD103+ tissue resident memory T cells,-0.37798549756117017
376706_BM1_376706_9,CD4+ naive T cells,0.3471631680556481
191834_BM1_191834_9,Immature B cells,0.6348532497405408
658556_BM1_658556_9,CD8+CD103+ tissue resident memory T cells,-0.3870095995921554
550777_BM1_550777_9,Immature B cells,0.6151423063262751
367128_BM1_367128_9,Mature naive B cells,0.22899758523959987
294308_BM1_294308_9,Nonswitched memory B cells,-0.10167746929649478
281746_BM1_281746_9,GammaDelta T cells,-0.25417697594216887
686433_BM1_686433_9,Early promyelocytes,0.03136056871394998
582987_BM1_582987_9,Early erythroid progenitor,0.13735028550741238
432559_BM1_432559_9,Mature naive B cells,0.41766084114692364
57697_BM1_57697_9,CD4+ memory T cells,-0.26244169918117505
546579_BM1_546579_9,CD56dimCD16+ NK cells,-0.11030307165047573
185016_BM1_185016_9,Plasmacytoid dendritic cells,0.5125598574255483
584783_BM1_584783_9,CD8+CD103+ tissue resident memory T cells,-0.5903869517432886
392420_BM1_392420_9,Immature B cells,0.7344297070508259
817028_BM1_817028_9,Megakaryocyte progenitors,-0.7478444236918084
439123_BM1_439123_9,Classical Monocytes,0.15563911378085243
406130_BM1_406130_9,Immature B cells,0.5868829688883097
547537_BM1_547537_9,CD8+ effector memory T cells,0.32265732846172435
836567_BM1_836567_9,CD4+ memory T cells,-0.20668223388356513
400043_BM1_400043_9,Non-classical monocytes,0.7367719563586321
393105_BM1_393105_9,Class switched memory B cells,-0.3828686090153453
