,acinar,acinar_minor_mhcclassII,alpha,beta_major,beta_minor,delta,duct_acinar_related,duct_major,endothelial,epsilon,hybrid,immune_stellates,pp,stellates
ENSG00000002933,0.0,0.0,1.3559539,0.0,0.0,0.40541512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4168334
ENSG00000185808,0.0,0.0,0.0,0.5655402,0.42019418,0.4150215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176956,0.0,0.0,0.0,0.0,0.0,0.679939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182154,0.0,0.6766925,0.87775004,0.7444648,0.567734,0.6713809,0.9315349,1.0587914,0.88226384,0.0,0.49601102,0.0,0.5502128,1.1238018
ENSG00000126777,0.33639228,0.32015958,0.7614702,0.76434976,0.6301489,0.7606194,1.0455058,1.1458877,1.0963839,0.0,0.67516994,0.0,0.63716227,0.8298311
ENSG00000198586,0.0,0.0,0.0,0.20710996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645745,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3624613,0.0,0.0,0.0,0.0,0.0
ENSG00000156171,0.0,0.0,0.0,0.14001414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000018236,0.0,0.0,0.6359469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3146238
ENSG00000106733,0.0,0.0,0.0,0.2966465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000002586,0.3495242,0.4613139,2.7453275,2.1738417,2.0703719,1.7531071,0.6056275,0.736075,0.9795814,0.8195044,2.2201877,1.1083055,1.971869,1.5830312
ENSG00000105404,0.3216321,0.52427816,1.1847957,1.1254134,0.8541757,1.1114963,0.92752266,1.0709633,1.0185328,0.0,0.8762132,0.0,0.973869,1.5514498
ENSG00000185088,0.74561715,1.5622628,0.0,1.0218788,0.9882458,0.60304606,0.7546748,1.3514631,0.72558135,0.0,0.4598053,0.8558454,0.0,1.3848188
ENSG00000111639,0.0,0.31725878,0.56951004,0.74962014,0.5977962,0.61835426,0.43394578,0.9348339,0.0,0.0,0.0,0.0,0.0,0.82760453
ENSG00000100220,0.0,0.0,0.0,0.118839666,0.0,0.0,0.35474625,0.26999095,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25745532,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000261183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41258982,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52575195
ENSG00000186222,0.0,0.0,0.0,0.0,0.0,0.0,0.38608468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065978,1.0981348,1.5463545,1.9574797,1.4625027,1.3378313,1.3821707,2.1819367,2.1691694,2.288584,0.0,1.7430818,2.138964,1.1228305,2.4757688
ENSG00000135916,0.0,0.0,1.0015068,0.5948781,0.40285724,1.0317134,0.71475106,0.7263226,0.0,0.0,0.43633297,0.0,1.1922694,0.45576775
ENSG00000254647,3.6664152,3.8601809,3.556703,8.000327,7.6483665,4.7014246,3.651815,3.7219136,3.611929,7.314473,5.4227123,3.798507,4.7816944,3.6527705
ENSG00000111615,0.0,0.0,0.0,0.0,0.0,0.0,0.5529257,0.35367075,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6681639
ENSG00000108055,0.0,0.0,0.5681804,0.0,0.0,0.0,0.5679981,0.44817394,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000232112,1.2890507,1.7960436,2.0836635,1.8009431,1.736512,1.8614886,2.215609,2.2126095,2.157586,1.5935719,2.0751586,1.9463174,1.9006258,1.9881635
ENSG00000161203,0.0,0.0,0.751376,0.48033622,0.2249609,0.49778783,0.59775335,0.82299155,0.5939878,0.0,0.0,0.0,0.0,1.3639817
ENSG00000134825,1.2882694,1.7576244,1.5264587,1.4625756,1.52694,1.4681345,1.1205161,1.5991498,0.6687489,0.0,1.4211636,0.0,1.0408863,1.52399
ENSG00000047410,0.0,0.0,0.0,0.0,0.0,0.0,0.272067,0.0,0.0,0.0,0.0,0.0,0.0,0.3874491
ENSG00000113141,0.0,0.0,0.4620198,0.21035878,0.0,0.0,0.44759268,0.0,0.4118286,0.0,0.0,0.0,0.0,0.4203292
ENSG00000168303,0.0,0.0,0.0,0.22537065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112237,0.0,0.0,0.0,0.352449,0.0,0.0,0.73084366,0.7200145,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110330,0.35495833,0.0,0.0,0.0,0.0,0.0,0.9539834,0.7602554,0.0,0.0,0.7609129,0.0,0.0,0.34505498
ENSG00000116754,0.0,0.0,0.95212746,0.44670826,0.34134325,0.59259117,1.0706215,0.78502584,1.2031984,0.0,0.54648244,0.0,0.6076168,0.77053607
ENSG00000161671,0.0,0.30546713,1.5014268,0.7573237,0.7415342,1.1191252,0.6309688,0.7790424,0.0,0.0,0.88100666,0.0,1.2144811,0.4085151
ENSG00000115414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89133596
ENSG00000179950,0.0,0.0,0.0,0.0,0.0,0.0,0.5867044,0.5820841,0.0,0.0,0.0,0.0,0.0,0.5677711
ENSG00000134202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38097024
ENSG00000187446,0.21884099,0.0,0.0,0.0,0.0,0.0,0.7008221,0.723906,0.0,0.0,0.25707662,0.0,0.0,0.0
ENSG00000122870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36245525,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115446,0.0,0.0,0.0,0.2051359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000067064,0.0,0.0,0.78925455,0.3153616,0.0,0.34780496,0.4435469,0.6168778,0.0,0.0,0.0,0.0,0.0,0.6182476
ENSG00000112773,0.0,0.0,0.6246394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7197795
ENSG00000135211,0.0,0.0,0.0,0.30684546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130313,0.19254982,0.7168657,0.47707218,0.38501605,0.0,0.24716847,0.26706976,0.7301464,0.0,0.0,0.0,0.0,0.0,0.7699989
ENSG00000165644,0.52340114,0.56228966,0.0,0.42645082,0.0,0.0,0.49871445,0.7272608,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244187,0.0,0.0,0.0,0.6162435,0.42723852,0.21208279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27589422
ENSG00000139168,0.29235741,0.35637924,0.8758929,0.77516955,0.51560426,0.74692214,0.85355604,0.8024823,0.0,0.0,0.8545052,0.0,0.5383821,0.68993896
ENSG00000139055,0.36257482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165516,0.0,0.0,0.0,0.30873123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129538,1.5001023,0.34441784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.074983,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000096746,0.0,0.0,0.48350307,0.45654044,0.0,0.32532626,0.5409609,0.4734073,0.504014,0.0,0.0,0.0,0.0,0.6178112
ENSG00000124766,0.33087635,0.0,0.0,0.0,0.0,0.0,1.3028041,1.8863008,1.0996511,0.0,0.0,0.0,0.0,1.0981681
ENSG00000099998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67007333
ENSG00000148248,0.3643378,0.0,1.0696936,0.7229949,0.5242508,0.45090723,0.65088797,0.5727273,0.0,0.0,0.61424494,0.0,0.5839723,0.85066974
ENSG00000114315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6680755,0.5798607,0.0,0.0,0.0,0.0,0.51743186
ENSG00000167642,0.47832608,1.0808425,2.350953,1.4985597,1.4518747,1.7636606,1.8498627,2.0104527,0.0,1.3574903,1.4553764,0.0,1.6955034,0.0
ENSG00000134108,0.0,0.0,0.0,0.0,0.0,0.0,0.37564743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308688,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204899,0.0,0.0,0.0,0.23434907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141580,0.0,0.0,0.8118515,0.38040522,0.0,0.36348087,0.8805975,0.82352924,0.6225879,0.0,0.7982604,0.0,0.0,0.38092613
ENSG00000110367,0.0,0.0,0.0,0.0,0.0,0.0,0.30926585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196924,0.0,0.0,0.0,0.0,0.0,0.0,0.6030773,0.92646,0.0,0.0,0.0,0.0,0.0,0.77053607
ENSG00000174938,0.0,0.0,1.1489217,0.8818766,0.6856085,0.8352902,0.0,0.0,0.0,0.0,0.49576026,0.0,0.9111616,0.0
ENSG00000269893,1.4636364,1.4814312,1.6088382,1.4253187,1.4045618,1.2509801,1.4383603,0.90572745,1.1128877,0.28407362,1.4031019,1.2505352,1.1313885,0.86448765
ENSG00000137106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16035812,0.0,0.0,0.0,0.0,0.0,0.44555697
ENSG00000114956,0.0,0.0,0.6361666,0.47502264,0.0,0.5161484,0.0,0.37816316,0.0,0.0,0.62467635,0.0,0.5383821,0.4648677
ENSG00000120129,0.4936806,0.0,0.0,0.0,0.0,0.0,1.3661299,0.9224243,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108774,0.0,0.15563521,0.6341537,0.37279275,0.0,0.0,0.81500554,0.8720576,1.1922607,0.0,0.14511248,0.0,0.0,0.93622446
ENSG00000168259,0.0,0.0,0.0,0.35193518,0.0,0.21548675,0.26935288,0.0,0.0,0.0,0.0,0.0,0.0,0.3786173
ENSG00000030582,0.0,0.0,1.1553873,0.55991596,0.4289417,0.7785003,0.5651177,0.8447157,0.0,0.0,0.26508608,0.0,0.564393,0.7896725
ENSG00000159128,0.0,0.0,0.0,0.0,0.0,0.0,0.37637317,0.72330445,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120727,0.19689387,0.23466697,0.7842322,0.67129904,0.3657071,0.6276942,0.7003875,0.7272608,0.9625454,0.0,0.7038996,0.0,0.6198183,0.80895746
ENSG00000122034,0.23751697,0.0,0.58111,0.51259184,0.0,0.422875,0.36830965,0.65744627,0.0,0.0,0.40720233,0.0,0.0,0.6538552
ENSG00000120705,0.0,0.0,0.5272838,0.0,0.0,0.0,0.75140196,0.4953089,0.0,0.0,0.0,0.0,0.0,0.5727526
ENSG00000172500,0.0,0.0,0.45101064,0.33849588,0.0,0.0,0.0,0.3667156,0.0,0.0,0.0,0.0,0.0,0.41006327
ENSG00000137392,6.206897,2.894363,0.0,0.0,0.0,0.0,2.1160874,1.140285,0.6937326,1.3640822,1.9112,0.0,1.6613113,0.0
ENSG00000150459,0.6580891,0.78916365,1.4352064,1.0826702,0.8238343,1.2439055,1.6985233,1.6549473,1.720094,0.0,0.9879422,1.0833809,0.9485106,1.5215375
ENSG00000102309,0.0,0.0,0.0,0.20080411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000215021,0.39063576,0.4154997,0.0,0.3358107,0.0,0.0,0.0,0.41836852,0.0,0.0,0.0,0.0,0.0,0.60464525
ENSG00000163714,0.0,0.0,0.28339478,0.13582186,0.0,0.0,0.45381606,0.0,0.0,0.0,0.0,0.0,0.0,0.40430236
ENSG00000112419,0.0,0.0,0.0,0.21302152,0.0,0.0,0.28750056,0.0,0.0,0.0,0.0,0.0,0.0,0.27589422
ENSG00000078674,0.0,0.0,0.56096375,0.3029206,0.0,0.39257732,0.2511158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162909,0.0,0.0,0.0,0.0,0.0,0.0,0.84829056,0.90647435,0.0,0.0,0.0,0.0,0.0,0.6586105
ENSG00000188488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51286054,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145901,0.0,0.0,0.0,0.0,0.0,0.0,0.3932923,0.65744627,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138326,2.9781659,3.6315646,3.0088038,2.7908704,2.746863,2.7851257,3.243649,3.1621912,3.0752745,2.7296968,3.0213766,3.6494415,2.786431,3.286919
ENSG00000131876,0.0,0.0,0.0,0.0,0.0,0.0,0.6437718,0.5524261,0.5707405,0.0,0.0,0.0,0.0,0.48865575
ENSG00000134954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131396,0.0,0.0,0.0,0.0,0.0
ENSG00000140264,1.664834,2.5725188,2.4607506,2.4107206,2.410247,2.1586354,2.309398,2.7421172,2.059202,0.0,2.1441262,2.0465071,1.8846413,2.7979279
ENSG00000116161,0.0,0.0,0.0,0.4520059,0.0,0.0,0.0,0.36563092,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092820,0.24281365,0.0,0.46474668,0.0,0.0,0.0,1.2188466,0.86729074,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185043,0.46366072,0.83582103,0.83051425,0.47873065,0.05371926,0.3729545,0.88507324,1.116528,0.0,0.0,0.26209527,0.0,0.0,0.6722948
ENSG00000137962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4996497,0.0,0.0,0.0,0.0,0.0
ENSG00000105849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38968295
ENSG00000169764,0.0,0.0,0.0,0.15487792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143222,0.45525578,0.8333033,0.77161825,0.711436,0.48817906,0.6895171,0.75210154,0.9345991,0.0,0.0,0.49799025,0.0,0.47735646,0.6821321
ENSG00000162385,0.0,0.0,0.0,0.0,0.0,0.0,0.61638725,0.5660004,0.9597159,0.0,0.0,0.0,0.0,0.55505323
ENSG00000188994,0.0,0.0,0.8567414,0.3558263,0.0,0.44911546,0.80557454,0.4942471,0.0,0.0,0.0,0.0,0.18432166,0.0
ENSG00000070540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3919009
ENSG00000132698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46764573,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000217128,0.0,0.0,0.55170715,0.28351864,0.0,0.24655595,0.41035756,0.0,0.0,0.0,0.0,0.0,0.0,0.43609238
ENSG00000101350,0.0,0.0,0.48635066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151327,0.2540196,0.37854123,0.5049228,0.59174275,0.40375578,0.42462477,0.4930163,0.65540683,0.0,0.0,0.3460604,0.0,0.0,0.0
ENSG00000173598,0.0,0.0,0.0,0.25836498,0.0,0.12965126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167004,0.48041266,0.5095886,1.4573045,0.92026156,0.7155123,1.1418506,0.93263197,1.095555,0.94289446,0.0,0.8272355,0.0,0.9125868,1.3541049
ENSG00000095209,0.0,0.0,0.0,0.19562548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6143903,0.0,0.0,0.0,0.0,1.0811986
ENSG00000106028,0.0,0.37238312,0.78195775,0.5186255,0.37041852,0.5813185,0.74968666,0.9830569,0.0,0.0,0.0,0.0,0.0,0.85367316
ENSG00000168386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552082,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198856,0.303064,0.5637623,0.700707,0.8541465,0.682096,0.8884252,0.69733757,0.9718561,0.0,0.0,0.6454066,0.0,0.0,1.3079219
ENSG00000158526,0.0,0.0,0.0,0.30086356,0.0,0.0,0.0,0.24053642,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000089009,2.697364,2.9756455,2.7601457,2.7673595,2.6905527,2.7339363,2.9411292,2.9746885,2.8089297,2.3926911,2.964384,3.1567829,2.689373,3.204493
ENSG00000166226,0.0,0.0,0.0,0.0,0.0,0.0,0.50811553,0.5419896,0.0,0.0,0.0,0.0,0.0,0.6864675
ENSG00000103152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41116703
ENSG00000197448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6279182,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188010,0.0,0.0,0.38871354,0.0,0.0,0.0,0.32207793,0.41258982,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114857,0.0,0.0,0.45592105,0.24126534,0.0,0.27798906,0.29825386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099875,0.7181793,0.0,0.0,0.2784175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000083845,3.0093932,3.5346656,2.6165106,2.5064964,2.5324314,2.4464934,2.904321,2.972216,2.755888,2.140998,2.8264375,3.0453694,2.400475,3.1748333
ENSG00000108582,0.0,0.0,0.0,0.09742712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129055,0.0,0.0,0.0,0.49714786,0.33605283,0.38696197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105401,0.0,0.0,0.0,0.22634913,0.0,0.0,0.0,0.57158357,0.49104708,0.0,0.0,0.0,0.0,0.5980711
ENSG00000167088,0.27658078,0.5585878,0.8261747,0.57858604,0.38735056,0.6014015,0.99639714,0.9848049,0.8963632,0.0,0.42874026,0.0,0.0,0.9873691
ENSG00000204356,0.0,0.0,0.0,0.24373546,0.0,0.0,0.0,0.28989068,0.0,0.0,0.0,0.0,0.0,0.351367
ENSG00000169567,1.0637532,1.9569969,2.2698698,2.2092416,2.2642012,2.115694,2.2953973,2.488246,1.952842,1.6411049,1.9510492,1.4813882,1.7914025,1.8993002
ENSG00000165512,0.0,0.0,0.0,0.18748058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117410,0.5507048,0.7016644,1.9123845,1.5608269,1.5005903,1.6759331,1.3692924,1.4434303,1.257799,0.0,1.1458366,1.4029092,1.1293654,1.2130259
ENSG00000126247,0.0,0.0,0.37337008,0.25283474,0.0,0.0,0.5872413,0.723906,0.0,0.0,0.0,0.0,0.0,0.3510004
ENSG00000130733,0.0,0.0,0.0,0.3372684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169139,0.0,0.0,0.31068563,0.24417806,0.0,0.24922411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5140613
ENSG00000105176,0.0,0.0,0.0,0.15614037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213923,0.0,0.0,0.0,0.0,0.0,0.0,0.3354181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182180,0.0,0.0,0.0,0.33169594,0.0,0.0,0.0,0.50584245,0.0,0.0,0.0,0.0,0.0,0.40733773
ENSG00000100354,0.0,0.0,0.0,0.27024052,0.0,0.334157,0.0,0.0,0.0,0.0,0.21381295,0.0,0.31248024,0.0
ENSG00000114978,0.0,0.0,0.0,0.0,0.0,0.0,0.3979373,0.24309239,0.0,0.0,0.0,0.0,0.0,0.35759878
ENSG00000130635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.500491
ENSG00000012061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4513216
ENSG00000155438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37079525
ENSG00000051523,0.0,0.0,0.0,0.0,0.0,0.0,0.8275502,1.2909275,0.0,0.0,0.0,0.95217633,0.0,0.4529629
ENSG00000204392,0.0,0.0,0.36759508,0.42532143,0.0,0.2545559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101474,0.0,0.0,0.0,0.1861992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100225,0.0,0.0,0.0,0.45342353,0.22370856,0.0,0.33085734,0.4234566,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189159,0.0,0.0,0.0,0.0,0.0,0.0,0.45687473,0.86287177,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19359
ENSG00000168209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3735888,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115875,0.0,0.0,0.0,0.25283474,0.0,0.0,0.0,0.0,0.930261,0.0,0.0,0.0,0.0,0.6984225
ENSG00000181104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9035638
ENSG00000119138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38214368
ENSG00000074201,0.0,0.0,0.0,0.21006162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169564,0.62648547,0.9274199,0.78639036,0.7725264,0.6442339,0.7200957,0.9870522,1.0939013,1.1036377,0.0,0.67238855,0.0,0.6853397,1.1246057
ENSG00000198712,3.74505,3.4281893,4.6658964,4.527261,4.483368,4.795386,4.413487,4.35627,3.865222,4.472496,4.3465323,4.240072,4.4306884,3.732919
ENSG00000163399,0.0,0.0,0.62005633,0.40401483,0.0,0.45660406,1.5868988,1.7805972,0.0,0.0,0.0,0.0,0.0,0.3510004
ENSG00000134308,0.58019996,0.75211644,1.1969892,1.1027404,0.8700942,1.0346279,1.428971,1.4201298,1.207449,0.0,0.83482283,0.0,0.7032995,1.336553
ENSG00000115594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3443004
ENSG00000237765,0.0,0.0,0.0,0.679379,0.5122849,0.4704691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136758,0.0,0.0,0.64262706,0.22664796,0.0,0.0,0.7063801,0.48055977,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115561,0.0,0.0,0.61270463,0.5630335,0.36886632,0.5092042,0.742298,0.82103825,0.0,0.0,0.5177202,0.0,0.0,0.44754264
ENSG00000166405,0.0,0.0,0.5136212,0.45342353,0.0,0.5162437,0.53338003,0.0,0.0,0.0,0.0,0.0,0.22411528,0.0
ENSG00000196776,0.0,0.0,0.0,0.0,0.0,0.0,0.6791518,1.0811875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127483,0.0,0.0,0.4045464,0.3348912,0.0,0.0,0.39851418,0.3323858,0.0,0.0,0.0,0.0,0.0,0.45468226
ENSG00000176209,0.31283012,0.0,0.32737324,0.3235952,0.0,0.24655595,0.8062711,0.6829553,0.0,0.0,0.44108027,0.0,0.0,0.0
ENSG00000076604,0.0,0.0,0.0,0.0,0.0,0.0,0.5463604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105088,0.0,0.0,0.0,0.2499756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114902,0.74692214,0.90861565,1.5318363,1.3010895,1.2003552,1.3951417,1.1911917,1.3552417,1.2169042,0.0,1.2340307,0.0,1.0547907,1.2751712
ENSG00000078098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5257276
ENSG00000092841,1.3763251,2.607945,2.7729475,1.8988965,1.9034374,1.9992111,3.0241165,3.346513,2.4272697,2.5974302,2.1341333,2.0634205,2.1272662,2.499815
ENSG00000187514,2.2864833,3.347805,2.2703507,2.2706385,2.3398542,2.1394448,3.0151966,3.2663462,3.4976764,1.6595364,2.3124032,3.0101342,1.7552146,3.185482
ENSG00000158716,0.0,0.57639855,0.0,0.15967555,0.0,0.0,0.6434201,0.7724637,0.0,0.0,0.0,0.0,0.0,0.2868502
ENSG00000136897,0.0,0.0,0.0,0.20951389,0.0,0.0,0.0,0.30584288,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108298,3.0401275,3.7659526,3.2115235,3.1600342,3.1522164,3.0945601,3.3408852,3.3636703,3.3298783,2.8377748,3.245562,3.7454758,2.908244,3.6504807
ENSG00000128272,1.023107,1.4813329,1.2128022,0.9618081,0.9249516,0.7538843,1.4526424,1.0644815,1.3653661,0.0,0.82834184,0.7968856,1.1066227,1.4264426
ENSG00000159713,0.0,0.0,0.0,0.2434969,0.0,0.36262798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145741,1.6310364,2.211029,1.7709887,1.5599614,1.3484075,1.5709231,2.2700548,2.1645515,2.493195,0.0,1.8220239,2.2380688,1.5014901,2.4087675
ENSG00000169692,0.0,0.0,0.0,0.32683885,0.0,0.0,0.4032695,0.6676589,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107581,0.4048453,0.0,0.75904477,0.45680568,0.13324115,0.46053082,0.7999233,0.5820841,0.0,0.0,0.0,0.0,0.36097383,0.6968807
ENSG00000173812,2.5998268,3.254064,3.285638,2.9808128,2.889926,2.898952,3.4066103,3.2286155,3.9713893,2.8562381,2.9139793,3.134636,2.7442675,3.325101
ENSG00000137720,0.0,0.0,0.0,0.23502965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143947,3.2428343,3.9856117,3.4223661,3.3204799,3.2863383,3.3092442,3.8084102,3.687086,3.6685767,3.0554216,3.6481326,4.094876,3.2948744,3.6559224
ENSG00000109472,0.0,0.0,2.738388,2.4035203,2.3794203,2.395399,0.35621086,0.37594768,0.0,2.809451,2.1643128,0.0,2.553488,0.38616067
ENSG00000119318,0.29948825,0.0,0.6049073,0.37011993,0.0,0.0,0.44218242,0.48055977,0.0,0.0,0.0,0.0,0.0,0.3781532
