,AT1,AT2,Artery,B Cells,Basophil and Mast Cells,Capillary,Ciliated Cells,Lymphatic  Cells,Macrophage and Dendritic Cells,Macrophages,Monocytes,Natural Killer Cells,Neutrophils,Other Epithelial Cells,Proliferating Macrophage,Stromal Cells,T Cells,Vein
NT5C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19479728,0.0,0.0,0.0
ATP5MK,0.0,1.0076405,0.0,0.0,0.0,0.0,1.0610718,0.0,0.885124,1.3117352,0.0,0.0,0.0,0.0,1.2107193,0.0,0.0,0.0
SLK,0.0,0.63821375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60078114,0.0,0.0,0.0
CFAP43,0.0,0.0,0.0,0.0,0.0,0.0,1.3422523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTO1,0.0,0.31235233,0.0,0.0,0.0,0.0,0.0,0.0,1.1357458,1.9807994,0.9509079,0.0,0.0,0.0,0.9850592,0.0,0.0,0.0
ADD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32780278,0.0,0.0,0.0
SMNDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25525278,0.0,0.0,0.0
SMC3,0.0,0.0,0.0,0.0,0.0,0.0,0.50266755,0.0,0.0,0.31987062,0.0,0.0,0.0,0.0,0.8048992,0.0,0.0,0.0
PDCD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342956,0.0,0.0,0.0,0.5651463,0.44801897,0.0,0.0,0.0
SHOC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21804392,0.0,0.0,0.0,0.0,0.30707407,0.0,0.0,0.0
TCF7L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0152851,0.0,0.0,0.0,0.0,0.21416141,0.0,0.0,0.0
CCDC186,0.0,0.46593726,0.0,0.0,0.0,0.0,0.66713506,0.0,0.0,0.0,0.0,0.0,0.0,0.19322334,0.49428913,0.0,0.0,0.0
ABLIM1,0.61764467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHTN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5799201,0.0,0.0,0.0,0.0,0.6075994,0.0,0.0,0.0
FAM204A,0.0,0.28660712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47158214,0.0,0.0,0.0,0.0,0.5776759,0.0,0.0,0.0
CACUL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2783317,0.0,0.0,0.0,0.0,0.27922547,0.0,0.0,0.0
EIF3A,0.0,1.3477991,0.0,0.0,0.0,0.0,0.82413954,0.0,1.0825411,1.2981528,1.3344193,0.0,0.0,0.5781733,1.3653514,0.0,0.0,0.0
PRDX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45723075,0.0,0.0,0.0,0.0,0.66545093,0.0,0.0,0.0
RGS10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389667,0.8551015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIAL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37673384,0.0,0.0,0.0
BAG3,0.0,0.25000072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCMBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21331158,0.0,0.0,0.0
NSMCE4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22233903,0.0,0.0,0.0
TACC2,0.0,1.2979658,0.0,0.0,0.0,0.0,0.64328295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76554483,0.0,0.0,0.0
CTBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42917165,0.0,0.0,0.0
FANK1,0.0,0.0,0.0,0.0,0.0,0.0,0.72080016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRE,0.0,0.26423883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.549737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKI67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.743598,0.0,0.0,0.0
MGMT,0.0,0.0,0.0,0.0,0.0,0.0,0.69027215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30274805,0.0,0.0,0.0
GLRX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3318923,0.0,0.0,0.0
BNIP3,0.0,0.507396,0.0,0.0,0.0,0.0,0.57475716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP46,0.0,0.0,0.0,0.0,0.0,0.0,0.95598996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUBGCP2,0.0,0.0,0.0,0.0,0.0,0.0,0.8867783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668382,0.0,0.0,0.0
ZNF511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16160595,0.0,0.0,0.0
FUOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61343753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECHS1,0.0,0.4785497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397654,0.0,0.0,0.0,0.0,0.5869936,0.0,0.0,0.0
ENSG00000256948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68643224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDM5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37915736,0.0,0.0,0.0,0.0,0.4787456,0.0,0.0,0.0
WNK1,0.0,0.8054829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6451893,0.0,0.0,0.0,0.0,0.8580094,0.0,0.0,0.0
ADIPOR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2976888,0.0,0.0,0.0
FOXM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47751713,0.0,0.0,0.0
RAD51AP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46763474,0.0,0.0,0.0
NDUFA9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2590267,0.0,0.0,0.0
VWF,0.0,0.0,2.496335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6393929
CD9,2.6160583,1.7246255,0.0,0.0,1.6084836,0.0,1.7009743,2.188209,0.0,1.8499817,0.0,0.0,0.0,1.587562,1.4925795,0.0,0.0,0.0
TNFRSF1A,0.0,0.4931713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33883363,0.0,0.0,0.0
SCNN1A,0.0,0.7129835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTBR,0.0,0.30389464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24754697,0.0,0.0,0.0
MRPL51,0.0,0.5861558,0.0,0.0,0.0,0.0,0.68092525,0.0,0.0,0.6446422,0.0,0.0,0.0,0.0,1.0312989,0.0,0.0,0.0
NCAPD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56428707,0.0,0.0,0.0
GAPDH,1.0990125,1.3000836,1.7676916,1.2136505,1.705939,0.0,1.0719036,2.413958,2.3459196,2.1332684,3.003416,1.8845624,0.0,1.556346,2.4887295,1.8654768,1.9411254,2.217533
CHD4,0.0,0.56749314,0.0,0.0,0.0,0.0,0.60173714,0.0,0.0,0.48463205,0.0,0.0,0.0,0.0,0.69453907,0.0,0.0,0.0
MLF2,0.0,0.56380486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47172564,0.0,0.0,0.0,0.0,0.6232264,0.0,0.0,0.0
PTMS,0.0,1.0396585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1240795,0.0,0.0,0.0,0.0,1.6648197,0.0,0.0,0.0
CD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34870544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDCA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2855358,0.0,0.0,0.0
TPI1,0.0,1.2175756,0.0,0.0,0.0,0.0,0.79802525,0.0,0.83477306,1.1374114,1.2094253,0.0,0.0,0.0,1.40343,0.0,0.0,0.0
LRRC23,0.0,0.0,0.0,0.0,0.0,0.0,1.5813984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29005396,0.0,0.0,0.0
C12orf57,0.0,0.971652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32614827,0.0,0.0,0.0,0.7636875,0.9797637,0.0,0.0,0.0
PTPN6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHB2,0.0,0.5476484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60219455,0.0,0.0,0.0,0.0,0.72143275,0.0,0.0,0.0
LPCAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28141537,0.0,0.0,0.0
C1S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2610421,0.0,0.0
C1R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3522042,0.0,0.0
CD163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2890184,1.693677,2.439999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33022583,1.1292973,0.0,2.37902,0.0,0.0,0.0,0.0,0.0
M6PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9332242,0.0,0.0,0.0,0.0,0.45724142,0.0,0.0,0.0
A2M,0.0,0.0,2.8123772,0.0,0.0,2.248107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.500083,0.0,2.299441
KLRB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0933907,0.0,0.0,0.0,0.0,0.0,0.0
CD69,0.0,0.0,0.0,0.0,1.3397152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLRF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8351269,0.0,0.0,0.0,0.0,0.0,0.0
CLEC2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46427438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEC12A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43276966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEC7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6598222,0.95870316,1.0979462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8940945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GABARAPL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49268782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.806513,0.0,0.0,0.0,0.0,0.0,0.0
YBX3,1.0931753,1.3748912,2.52593,0.0,0.0,1.817422,1.7060276,2.3275542,0.4167939,0.8601409,0.8702636,0.0,0.0,0.7936089,1.0583335,0.0,0.0,2.3348932
CDKN1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1503185,0.0,0.0,0.0
GPRC5A,3.2874012,1.5240996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8207057,0.0,0.0,0.0,0.0
HEBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46604422,0.0,0.0,0.0
EMP1,0.0,0.0,1.8485829,0.0,0.0,1.5486419,0.0,1.7522607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1300926
ATF7IP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3014101,0.0,0.0,0.0
PLBD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1055275,0.9741601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2AJ,0.0,0.35154772,0.0,0.0,0.0,0.0,1.5182095,0.0,0.0,0.5126053,0.0,0.0,0.0,0.0,0.6947671,0.0,0.0,0.0
WBP11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31325495,0.0,0.0,0.0,0.0,0.52594686,0.0,0.0,0.0
MGP,0.0,0.0,2.1747885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43497825,0.0,3.3258142,0.0,2.1361055
ARHGDIB,0.0,0.0,0.0,0.0,2.0401754,0.0,0.0,0.0,1.3695071,1.5684643,1.86256,1.9477983,0.0,0.0,0.28469545,0.0,1.8202344,0.0
EPS8,0.0,1.0739036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32523668,0.0,0.0,0.0
STRAP,0.0,0.36933875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3115409,0.0,0.0,0.0
DERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19791536,0.0,0.0,0.0
MGST1,0.0,2.3423564,0.0,0.0,0.0,0.0,1.384871,0.0,0.0,0.45498717,0.0,0.0,0.0,1.9700602,1.8818073,0.0,0.0,0.0
LMO3,0.0,0.9473411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHA5,0.0,0.0,0.0,0.0,0.0,0.0,0.40483278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECQL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3978998,0.0,0.0,0.0,0.0,0.36031348,0.0,0.0,0.0
LDHB,0.0,1.6022263,0.0,0.0,0.0,0.0,1.5193609,0.0,0.0,1.0248979,0.0,0.0,0.0,0.0,1.298239,0.0,0.0,0.0
CMAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20637727,0.0,0.0,0.0
DNAI7,0.0,0.0,0.0,0.0,0.0,0.0,0.7323824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,0.0,0.34245783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39317375,0.0,0.0,0.0
RASSF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18226244,0.0,0.0,0.0
BHLHE41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82999134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITPR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2555928,0.0,0.0,0.0,0.0,0.38984787,0.0,0.0,0.0
FGFR1OP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30403453,0.0,0.0,0.0,0.0,0.34617472,0.0,0.0,0.0
TM7SF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1833106,0.0,0.0,0.0
PPFIBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.372271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPS35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17960313,0.0,0.0,0.0,0.0,0.27771807,0.0,0.0,0.0
ERGIC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33282968,0.0,0.0,0.0
SINHCAF,0.0,0.0,0.0,0.0,0.0,0.0,0.57200354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30791697,0.0,0.0,0.0,0.0,0.29014146,0.0,0.0,0.0
DNM1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27721682,0.0,0.0,0.0
KIF21A,0.0,0.0,0.0,0.0,0.0,0.0,1.5576514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRK2,0.0,1.7782085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18226244,0.0,0.0,0.0
PPHLN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28690505,0.0,0.0,0.0,0.0,0.34028104,0.0,0.0,0.0
ZCRB1,0.0,0.44884896,0.0,0.0,0.0,0.0,0.71001375,0.0,0.0,0.52712023,0.0,0.0,0.0,0.0,0.74416566,0.0,0.0,0.0
SCAF11,0.0,0.8431575,0.0,0.0,0.0,0.0,1.0616281,0.0,0.84562516,1.0282104,1.1436248,0.0,0.0,0.40041307,0.90321434,0.0,0.0,0.0
SLC38A1,0.0,0.6449003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC38A2,0.0,0.43412462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38326824,0.0,0.0,0.0,0.0,0.52380836,0.0,0.0,0.0
AMIGO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39492527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM106C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6859225,0.0,0.0,0.0
CCDC65,0.0,0.0,0.0,0.0,0.0,0.0,0.92636794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32980287,0.0,0.0,0.0,0.0,0.38214517,0.0,0.0,0.0
TUBA1B,0.0,0.9184487,0.0,0.0,0.0,0.0,0.9706833,0.0,1.4546523,1.7445445,0.0,0.0,0.0,0.0,2.9450998,0.0,0.0,0.0
TUBA1A,0.0,0.0,0.0,0.0,0.0,0.0,2.4889405,0.0,0.0,0.3334906,0.0,0.0,0.0,0.0,0.40923458,0.0,0.0,0.0
TUBA1C,0.0,0.96117604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50714624,0.0,0.0,0.0,0.0,1.3638008,0.0,0.0,0.0
TROAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28262514,0.0,0.0,0.0
TMBIM6,2.0500371,1.772339,0.0,0.0,0.0,0.0,2.1599464,0.0,1.4229338,1.7106583,1.4458445,1.2988952,0.0,1.3537487,1.9076083,0.0,0.0,0.99179333
RACGAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50607455,0.0,0.0,0.0
COX14,0.0,1.0124806,0.0,0.0,0.0,0.0,0.6521738,0.0,0.0,0.72217256,0.0,0.0,0.0,0.0,0.72712624,0.0,0.0,0.0
LARP4,0.0,0.44318616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2871277,0.0,0.0,0.0
TMT1A,0.0,0.54641616,0.0,0.0,0.0,0.0,1.5323352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5110099,0.0,0.0,0.0
DAZAP2,0.0,0.80234647,0.0,0.0,0.0,0.0,0.7546,0.0,0.33001685,0.63827705,1.5132332,0.0,0.0,0.0,0.68800616,0.0,0.0,0.0
BIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3688512,0.0,0.0,0.0,0.0,0.0,0.0
ACVRL1,0.0,0.0,0.0,0.0,0.0,1.4981551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAMALIN,0.0,0.0,0.0,0.0,0.0,1.1821628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR4A1,0.0,0.3190087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4868418,0.0,0.0,0.0
ATG101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19351715,0.0,0.0,0.0
KRT7,3.1025212,1.0702074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0556595,0.16160595,0.0,0.0,0.0
KRT8,2.2173872,1.4492321,0.0,0.0,0.0,0.0,2.1690178,0.0,0.0,0.0,0.0,0.0,0.0,0.49117544,0.40495187,0.0,0.0,0.0
KRT18,2.9168253,1.820379,0.0,0.0,0.0,0.0,1.94087,0.0,0.0,0.0,0.0,0.0,0.0,1.5827801,0.66033554,0.0,0.0,0.0
EIF4B,0.0,1.0984235,0.0,0.0,0.0,0.0,0.74926704,0.0,0.74158657,1.0703019,0.9764236,0.0,0.0,0.8207057,1.0810783,0.0,0.0,0.0
PFDN5,0.0,1.7188152,0.0,1.5990014,2.4549093,0.0,2.3442135,0.0,2.1922622,2.5211246,2.493062,2.049939,0.0,1.6273559,1.8282328,0.0,2.1563354,1.4397345
PRR13,0.0,0.57463837,0.0,0.0,0.0,0.0,0.77580166,0.0,0.0,1.1088908,1.0259948,0.0,0.0,0.0,0.7372972,0.0,0.0,0.0
PCBP2,0.0,1.2382596,0.0,0.0,0.0,0.0,0.8957065,0.0,0.75239795,1.1835444,1.1083057,0.0,0.0,0.31309178,1.5407398,0.0,0.0,0.0
ATP5MC2,0.0,1.2887149,0.0,0.81782866,1.949605,0.0,1.5972829,0.0,1.3196818,1.669272,1.7571963,1.4848118,0.0,1.2930145,1.6243232,0.0,0.0,0.0
CBX5,0.0,0.0,0.0,0.0,0.0,0.0,0.5129143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6728826,0.0,0.0,0.0
HNRNPA1,0.0,1.640776,0.0,0.82295984,0.0,0.0,1.0780435,0.0,1.2187166,1.3954386,1.3861444,1.6547761,0.0,1.2865298,1.9638946,0.0,1.5574542,0.0
COPZ1,0.0,0.34589118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3506727,0.0,0.0,0.0
ITGA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22254267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCKAP1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95825934,0.81985366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLOC1S1,0.0,0.73478335,0.0,0.0,0.0,0.0,0.8530687,0.0,0.5821887,1.1428423,1.1900617,0.0,0.0,0.0,1.2447357,0.0,0.0,0.0
CD63,2.2159302,2.3491905,1.7708203,0.0,2.7913015,2.0521038,1.9293197,2.3547616,2.3287778,2.673411,1.7220917,1.6358733,0.0,1.6621614,2.2614288,2.4580379,0.0,1.951675
ORMDL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30480942,0.0,0.0,0.0,0.0,0.3713713,0.0,0.0,0.0
MMP19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41496035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS26,1.4518903,1.7907543,1.7175579,2.208104,2.2516499,0.0,1.8218982,1.1158414,1.8146205,2.1240246,2.1978025,2.3732636,0.0,1.6412205,1.7846198,1.4114287,2.3165636,1.8118298
ERBB3,0.0,0.44113943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA2G4,0.0,0.78102624,0.0,0.0,0.0,0.0,0.5500111,0.0,0.0,0.7545079,0.0,0.0,0.0,0.0,1.0726005,0.0,0.0,0.0
RPL41,3.037565,4.0026617,3.3596034,4.056178,4.1306715,2.7300396,3.739707,3.5264575,3.8138194,3.8398013,3.7365532,3.9234996,2.800687,3.9304497,3.838164,3.6173859,4.255395,3.5042973
ESYT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38188294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYL6,2.9681482,1.981688,2.4465575,1.4386353,2.1116867,2.1993608,2.3197281,2.513072,2.5103693,2.9265702,2.5951672,2.3034856,3.0163913,1.3707116,2.4496844,2.3130012,2.0640206,2.6008399
SMARCC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3542728,0.0,0.0,0.0
CS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25062507,0.0,0.0,0.0
CNPY2,0.0,0.4513108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3085727,0.0,0.0,0.0
BAZ2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20021349,0.0,0.0,0.0
