,Basal II cells,Basal cells,Ciliated cells,Club cells,Dendritic cells,Goblet cells,Ionocytes,MT gene enriched cells,Mast cells,Maturing ciliated cells,NK cells,Neutrophils & macrophages,Peri-goblet cells,Secretory cells (HLA-DQA1),Suprabasal cells,T cells
PRPF31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL18A,0.3099347570948959,0.2960537932157815,0.10946972467714691,0.18674170747436483,0.17831472566829287,0.14969305776684105,0.10700662467227656,0.06666666666666667,0.18369713597388954,0.16401143518585684,0.34730623735709115,0.0,0.18935020578068723,0.2047888994242251,0.2551088812823062,0.20440830448815417
ISYNA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
COPE,0.4666666666666667,0.0,0.4766895409297775,0.4950364298763716,0.5074401535122854,0.5480576154634477,0.6008222640621627,0.0,0.0,0.620878259873204,0.0,0.0,0.48488505249960256,0.47855889334317797,0.0,0.0
TMEM147,0.0,0.0,0.0,0.0,0.0,0.8998295920067377,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.9040640384277001,0.0,0.0
USF2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSR,0.5573065096537351,0.0,0.5333333333333333,0.5960324276872035,0.0,0.7047853458164857,0.0,0.0,0.0,0.6125040835337638,0.0,0.0,0.5853188065474477,0.612128457110634,0.5416999235035171,0.0
KXD1,0.0,0.0,0.8,0.8577908832346954,0.0,0.8434272400023416,0.0,0.0,0.0,0.8364153795549595,0.0,0.0,0.0,0.0,0.0,0.0
FKBP8,0.4866846530822136,0.0,0.6318629638880007,0.5227016252835827,0.0,0.5242633060520812,0.5242633060520812,0.0,0.0,0.4666666666666667,0.0,0.0,0.4992912880822463,0.5206720990362503,0.4792305908231536,0.0
GSK3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP13A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ETHE1,0.0,0.0,0.0,0.8,0.0,0.8167453006385768,0.0,0.0,0.0,0.0,0.0,0.0,0.8169542525655261,0.8316610151379915,0.0,0.0
CFAP69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMPCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.9502667363812006,0.0,0.0
DNAJC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NAMPT,0.0,0.0,0.0,0.0,0.0,0.8295975242043206,0.0,0.0,0.0,0.0,0.0,0.9751919523187774,0.0,0.8,0.8131605043026174,0.0
PON2,0.0,0.0,0.0,0.7399820784575382,0.0,0.7743162780545007,0.7557152138847189,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.767455803754149,0.0,0.0
ITGB8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAH11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTPN,0.0,0.0,0.0,0.7563960973373604,0.8661069592844257,0.7805992174981634,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.755720753738281,0.0,0.0
PTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ATP6V0A4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZC3HAV1,0.0,0.0,0.0,0.0,0.0,0.9452466223101521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
IFT56,0.0,0.0,0.9722848483547006,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
H2AZ2,0.5333333333333333,0.0,0.6006194441888304,0.5427056092390081,0.5456258985606337,0.5649420076617601,0.0,0.0,0.0,0.8329299349229772,0.0,0.0,0.5576058860040244,0.5664304026534415,0.0,0.0
CAV2,0.6712265711621789,0.0,0.0,0.7019818920995393,0.0,0.6671039028011605,0.6539945017348856,0.0,0.0,0.6,0.0,0.0,0.6672022977218711,0.6429164099452975,0.0,0.0
MET,0.0,0.0,0.0,0.0,0.0,0.9441433737039747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
DNAJB6,0.0,0.0,0.7354977030968916,0.0,0.0,0.6332614059897167,0.6315574748483321,0.0,0.0,0.7308614865791342,0.0,0.0,0.6,0.6001907442765541,0.6444639117175439,0.0
BRAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
IQCE,0.0,0.0,0.9486478467971478,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
SSBP1,0.4666666666666667,0.0,0.5059858987691565,0.4833217819485701,0.0,0.505590342985029,0.49451515560383613,0.0,0.0,0.6600555043181735,0.0,0.0,0.4667819201224931,0.49406392428284973,0.48241730718188847,0.0
TAX1BP1,0.5333333333333333,0.0,0.7837776820885451,0.5949277692363363,0.0,0.621170801405427,0.555537413084799,0.0,0.0,0.6321096491808924,0.0,0.0,0.5474683263382688,0.5634385133140812,0.0,0.0
ABHD11,0.0,0.0,0.9414084372467254,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
GARS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MINDY4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHCHD2,0.05378710939060697,0.014751481331743163,0.14513008301253033,0.07276493927669371,0.06953283279084463,0.1165226665242767,0.191483818049997,0.17791963905950697,0.03588750168279966,0.33647415521423524,0.12440975115007866,0.0,0.03708171902117183,0.07829196774614997,0.014215451415547883,0.022687912339659114
HSPB1,0.18568720517339157,0.10596658689966884,0.016173934834399963,0.1863568456606332,0.0,0.13804570562428148,0.16163172022276318,0.13628421878793032,0.007538126299155948,0.10421994264034827,0.09853893815257556,0.054397087188359255,0.20295884948272871,0.13737815027601308,0.21083888348549143,0.03908594253549417
PDAP1,0.5333333333333333,0.0,0.5516476618337582,0.5526806579369444,0.0,0.5677186811500857,0.5719969785792096,0.0,0.0,0.6698484695690508,0.0,0.0,0.540635985502605,0.5570216510817436,0.0,0.0
BUD31,0.0,0.0,0.842492901549442,0.0,0.0,0.8,0.0,0.0,0.0,0.8981513840934064,0.0,0.0,0.0,0.8019771541115692,0.0,0.0
ZKSCAN1,0.5333333333333333,0.0,0.7746084957257782,0.5514176041289235,0.0,0.5996237829926834,0.6436622029003793,0.0,0.0,0.5369559668045992,0.0,0.0,0.5594917601573487,0.5870567816862634,0.0,0.0
EIF3B,0.7333333333333333,0.0,0.0,0.0,0.0,0.7475411266540646,0.0,0.0,0.0,0.819741210609189,0.0,0.0,0.7485426861625081,0.7444063500190461,0.0,0.0
PTPRZ1,0.7389540357215663,0.763059846548807,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7047360197332057,0.6787698826967925,0.7117076732201403,0.0
AIMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LSM5,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9594761586806345,0.0,0.0,0.0,0.0,0.0,0.0
RPA3,0.0,0.0,0.9661160816000728,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
ZNHIT1,0.0,0.0,0.8213644483278503,0.0,0.0,0.8416915914066987,0.0,0.0,0.0,0.8884605679020992,0.0,0.0,0.0,0.8,0.0,0.0
TMEM106B,0.0,0.0,0.0,0.0,0.0,0.8905938623734553,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.8748188244215834,0.0,0.0
EZH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN13,0.548951020127186,0.0,0.5911884024177508,0.7051392869259182,0.0,0.7827792019809391,0.0,0.0,0.0,0.5773681443326467,0.0,0.0,0.5862940674209719,0.6533404014389375,0.5333333333333333,0.0
RARRES2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGR2,0.28656069806950507,0.23888200914464341,0.3618214141228052,0.5331303651254055,0.2267608613490625,0.6027219612954547,0.2,0.35313600783097415,0.0,0.4489244446211972,0.26808396078748,0.0,0.44073456907628267,0.46397553874902114,0.29256466797178377,0.0
AHR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CHCHD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMA2,0.7721616576696163,0.0,0.7333333333333333,0.0,0.0,0.7921859365356919,0.0,0.0,0.0,0.7966231749988076,0.0,0.0,0.0,0.7796489534669134,0.0,0.0
MRPL32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
COA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BLVRA,0.0,0.0,0.0,0.8164078146696306,0.0,0.8164690568929642,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8112855529966031,0.0,0.0
TMEM248,0.0,0.0,0.8055291069504471,0.0,0.0,0.8237967540265612,0.0,0.0,0.0,0.8418772954392194,0.0,0.0,0.0,0.8,0.0,0.0
RHEB,0.0,0.0,0.0,0.6355582019531473,0.0,0.6698714605013366,0.7816896555239029,0.0,0.0,0.765984306250901,0.0,0.0,0.6,0.6212048674614465,0.6190867870563203,0.0
POLD2,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9535380718918963,0.0,0.0,0.0,0.0,0.0,0.0
YKT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4H,0.6,0.0,0.7080554043099079,0.6106527385954968,0.0,0.6649862689147475,0.0,0.0,0.0,0.6279278899672033,0.0,0.0,0.6076363619127881,0.6316635944723795,0.0,0.0
TMEM245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CORO2A,0.0,0.0,0.0,0.7474793743562478,0.0,0.7743519945448825,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.7869793707826217,0.7993331546397844,0.0,0.0
SEC61B,0.4666666666666667,0.0,0.4856088157917676,0.4944738465329332,0.6704141363580717,0.5880402311101719,0.5316487954233552,0.0,0.0,0.5216831989009735,0.0,0.0,0.47578798962428753,0.5078252207436978,0.0,0.0
AKNA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CREB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EDF1,0.267019616720069,0.22916841380741143,0.24007912100487375,0.28998440347221166,0.21442906689194796,0.3300205975683225,0.22183972948109815,0.0,0.2,0.3826921031104015,0.21392840063911459,0.0,0.2726923299134784,0.35885817692039407,0.23289647800642985,0.0
BAG1,0.5191867614982735,0.4361392863627715,0.4062094444157098,0.5952905514592882,0.0,0.5922617926170711,0.4,0.0,0.0,0.4624690735463416,0.0,0.0,0.5668863239859033,0.5476163209892205,0.40573489880316393,0.0
NPDC1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOSC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFAND5,0.47515136138997266,0.0,0.5116170030527222,0.5049142735188527,0.0,0.5082464701571847,0.6106112612832127,0.0,0.0,0.4666666666666667,0.0,0.0,0.4682097578676664,0.5335375139058142,0.6834705367109473,0.0
PDLIM1,0.2179552548483604,0.25321556701663533,0.2803832462931433,0.23274200936705422,0.0,0.26746572082063264,0.2,0.24194833822866327,0.0,0.3878602342786632,0.20202244729402,0.20083184852936373,0.2700107052136155,0.2628515004899232,0.2559557427127308,0.0
HPS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PHYH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF3A,0.0,0.0,0.0,0.7497863381335096,0.0,0.7811068372062631,0.0,0.0,0.0,0.7505148974632869,0.0,0.0,0.7380783525551321,0.7333333333333333,0.0,0.0
NSMCE4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9422913022122402,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
VSIR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MICU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LIPA,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.8765315073069382,0.0,0.0,0.0,0.89484360218948,0.0,0.0
SFXN3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNKS2,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.8671217804505733,0.0,0.0,0.0,0.882242781796546,0.0,0.0
ARHGAP21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LARP4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BCCIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NEURL1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3PXD2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GLRX3,0.0,0.0,0.0,0.0,0.0,0.8055324769326607,0.0,0.0,0.0,0.8488616934505925,0.0,0.0,0.8,0.8035226638802244,0.0,0.0
TASOR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SHOC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL28,0.20561921968797794,0.15732071770322048,0.011427385286825202,0.1083491436615826,0.11196026119854512,0.05932144376892856,0.022242556366353337,0.04910061132774037,0.03929563535661462,0.060222464249023645,0.17834527537912856,0.0,0.15724444001912732,0.18315469755995878,0.14685496144258617,0.0812827336984174
PPIF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN14,0.0,0.0,0.0,0.7333333333333333,0.0,0.7843821128079433,0.0,0.0,0.0,0.7387082259422514,0.0,0.0,0.7643080510387003,0.7603489761379912,0.0,0.0
NUFIP2,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.9422430268511313,0.0,0.0,0.0,0.0,0.0,0.0
RPL19,0.14782536819051334,0.12623875568595164,0.006345345132117834,0.07922642247064866,0.10215469723348462,0.04659763069212189,0.005835338227261352,0.031861528189089605,0.04683206808329568,0.09164504694003422,0.1308756704743837,0.0,0.09326947851159809,0.11532972592902721,0.12603314974833602,0.062885504766441
UBTF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CASC3,0.0,0.0,0.8666666666666667,0.0,0.0,0.8909945833963362,0.0,0.0,0.0,0.9204411893226491,0.0,0.0,0.0,0.0,0.0,0.0
RAPGEFL1,0.8001351278031302,0.0,0.0,0.7494072889077688,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8070108321348333,0.767298289260743,0.0,0.0
P2RX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHX40,0.0,0.0,0.9470573255885673,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
KPNB1,0.4929880257537111,0.0,0.4666666666666667,0.5078790054114528,0.0,0.5885168969601028,0.551012544289186,0.0,0.0,0.6080990328566193,0.0,0.0,0.5017786192973722,0.5728593117326047,0.4866784866485229,0.0
CDK5RAP3,0.6141437385876053,0.0,0.6486140718365841,0.6,0.0,0.6422341283014897,0.0,0.0,0.0,0.6013266159719582,0.0,0.0,0.0,0.6172180119703086,0.6757872031546047,0.0
PFN1,0.11252672170930893,0.08614323593666139,0.06666666666666667,0.11945511449718885,0.38247781238368794,0.1449803474140164,0.0966795588766318,0.0,0.22693791760188287,0.1314500117873451,0.12610905061260752,0.18259253400033015,0.10563664363700524,0.14514254287701875,0.06989963501071893,0.2776492251008525
RNF167,0.0,0.0,0.0,0.0,0.0,0.9430028448539757,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RASD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RAI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NUP88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C1QBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9391016623491076,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
CPD,0.7094556771505085,0.0,0.0,0.7325959026684834,0.0,0.7485216406177372,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.7097647860254596,0.7663338633460861,0.0,0.0
GOSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC47,0.6945952354348554,0.0,0.0,0.7002932218061795,0.0,0.727146115087084,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6810411063156846,0.7286023591741502,0.0,0.0
MED31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH3A1,0.21599203302199932,0.3683409689108446,0.2402107667958065,0.09454131309244568,0.07368204506307635,0.17313472269285848,0.10287852625834368,0.2450082689481826,0.0,0.06666666666666667,0.106339277199501,0.271132286570072,0.4867182868484031,0.19923883894358155,0.28785714989988875,0.09915595108209967
SMARCD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9415400598019219,0.0,0.0,0.8666666666666667,0.9085733905895493,0.0,0.0
SYNGR2,0.3719030843023583,0.0,0.3333333333333333,0.5263405566040323,0.39432675803334355,0.611595436204398,0.4242479557392092,0.0,0.4630112605457268,0.3339207756001546,0.0,0.0,0.49437266388127543,0.38972579504706206,0.42358533913174107,0.0
B9D1,0.0,0.0,0.9683773021592774,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
DDX5,0.07405047642594743,0.06666666666666667,0.21031800694030703,0.09537906682478099,0.24169881431998153,0.1275338953552473,0.21512765715502388,0.06782495955299837,0.15646973339957254,0.12953839711963022,0.0,0.12008287006920608,0.09522130040870753,0.1504622861689057,0.1640375677903122,0.18016592554278116
CYTH1,0.0,0.0,0.9333333333333333,0.0,0.0,0.9646906089958008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD11,0.0,0.0,0.0,0.0,0.0,0.9749135030818593,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
LGALS3BP,0.4300435534699828,0.41398995012209,0.4,0.4835721865372276,0.0,0.5513489681744436,0.5183411721754242,0.0,0.0,0.47033146368725304,0.0,0.0,0.46021898441381043,0.5552522734926626,0.41218137704314695,0.0
RAB5C,0.0,0.0,0.5333333333333333,0.5676401858736537,0.7288680275603582,0.6185103574020872,0.5967525208173782,0.0,0.0,0.598482725098761,0.0,0.0,0.5410176481415795,0.5390031410836488,0.0,0.0
VAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC59,0.0,0.0,0.0,0.0,0.0,0.9562098159656928,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
LUC7L3,0.39787852270401464,0.4667825849118285,0.45764687312925767,0.35674915218966946,0.3895046882954279,0.38004030530142197,0.4282790287652976,0.0,0.0,0.33647472717460397,0.0,0.0,0.4167354548529424,0.39061919506516296,0.3333333333333333,0.0
EFTUD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKAR1A,0.28349570164510834,0.288080460359233,0.5397469226086734,0.28699677679478175,0.26666666666666666,0.32704530972615814,0.486959510072522,0.0,0.4595218389629442,0.2721391984102713,0.0,0.0,0.30831721633699405,0.3374372562269608,0.30962155168484606,0.0
YWHAE,0.35644392047184975,0.3468161464046825,0.5244473134470732,0.3787804045963282,0.3333333333333333,0.4139746374827821,0.4679943520817903,0.0,0.0,0.5884678462743012,0.0,0.0,0.38129954245905245,0.44486907512243484,0.36002085736684747,0.0
DHRS7B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
WSB1,0.5498116845099112,0.0,0.5838796532998323,0.5890971223484822,0.7409724103267517,0.5502145204827292,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.512769647273858,0.5416375016209869,0.5316466039624235,0.0
NHERF1,0.5543641875172922,0.0,0.4987854530210212,0.5792874872423872,0.0,0.5800944169074642,0.48527641050151704,0.0,0.0,0.5703759945365833,0.0,0.0,0.55563853193167,0.6184490593543381,0.4666666666666667,0.0
IFT20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SUPT6H,0.0,0.0,0.0,0.0,0.0,0.9190102067383317,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.9144843396203279,0.0,0.0
SLAIN2,0.0,0.0,0.956133303483943,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
OCIAD1,0.5333333333333333,0.0,0.5494396268428656,0.5444796507322285,0.0,0.599934989110968,0.5398542627070999,0.0,0.0,0.5646577112290065,0.0,0.0,0.5580388786365683,0.6093817335164712,0.0,0.0
DCUN1D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMTOR3,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.9455958939184016,0.0,0.0,0.0,0.0,0.0,0.0
NFKB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9531107641431437,0.0
UBE2D3,0.2,0.20189874937962943,0.2574809517421371,0.22165833238773586,0.27376142263030007,0.2853512261580514,0.3988615402726137,0.0,0.22060096183163147,0.22342357222850298,0.0,0.5082963629437872,0.23367099527927507,0.20761075210185825,0.26162169181695016,0.0
MAPK10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ELF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFC1,0.44858145426674495,0.4406061311147997,0.5873780923235701,0.47954958414262644,0.0,0.5270569511086269,0.42340609190956463,0.0,0.0,0.41227385297495095,0.0,0.0,0.4566889313426824,0.45556773583130306,0.4,0.0
RPL34,0.2235245113340472,0.21640585279966554,0.07053077240380294,0.15139410002457587,0.1077183952935932,0.09999834179122619,0.06666666666666667,0.0874732411539205,0.18903979948955477,0.11146429890673284,0.25109041427645457,0.0,0.15657408075490065,0.1647243729912408,0.22324581549286585,0.11246398867375147
GAR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FRG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CLCN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GALNT7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHX15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM2,0.5333333333333333,0.0,0.6810343313766387,0.5887380970970025,0.0,0.6319937534804865,0.5390549758041213,0.0,0.0,0.5524747748457902,0.0,0.0,0.5491343115708063,0.6568072129477459,0.0,0.0
CLNK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
