,Basal II cells,Basal cells,Ciliated cells,Club cells,Dendritic cells,Goblet cells,Ionocytes,MT gene enriched cells,Mast cells,Maturing ciliated cells,NK cells,Neutrophils & macrophages,Peri-goblet cells,Secretory cells (HLA-DQA1),Suprabasal cells,T cells
GRN,0.9004920567246667,0.5593015676149835,0.5863146569601301,1.1819667678659542,2.390654111541811,1.466337068793427,1.15541211132435,1.2527872099725785,1.2235495960294667,0.7238423449332096,0.0,1.6101835450594608,1.1846814908172787,1.2008319886223795,0.6167505876297805,0.0
SARS1,0.0,0.0,0.0,0.0,0.0,0.24513453592573103,0.5557329076015523,0.0,0.0,0.39681579253801236,0.0,0.0,0.0,0.4175885501477536,0.0,0.0
IFT88,0.0,0.0,0.17025455881558457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40437542186596087,0.0,0.0,0.0,0.0,0.0,0.0
CLXN,0.0,0.0,1.454946726412003,0.0,0.0,0.0,0.0,0.0,0.0,0.944676326498382,0.0,0.0,0.0,0.0,0.0,0.0
TMSB10,1.2493804369193349,0.8800988456775076,1.3904927405990684,1.8225358438193067,2.676921093910911,2.1376434149156553,1.4676204365260408,1.3003688793848371,1.6672120942492277,1.8543406026542475,1.473385162330679,0.0,1.7288139452316609,1.9225084961308858,1.2963594592787215,1.7064889149605753
GABARAPL2,0.4309795456470485,0.0,0.7173029483386937,0.6077119857006567,0.0,0.6316689710075761,0.0,0.0,0.0,0.5605223755976156,0.0,0.0,0.4603509740366645,0.6065337999481165,0.0,0.0
SH3YL1,0.0,0.0,0.0,0.44801059254525843,0.0,0.42069031570522997,0.7246730672907271,0.0,0.0,0.46789650837769253,0.0,0.0,0.377204253931959,0.0,0.0,0.0
VCL,0.0,0.0,0.0,0.3962649617983013,0.0,0.4202417865682553,0.0,0.0,0.0,0.1876811343436763,0.0,0.0,0.0,0.0,0.5729387061698922,0.0
ADSS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3004513206302648,0.0,0.0,0.3150765469236224,0.0,0.0,0.0
STAP1,0.0,0.0,0.0,0.0,0.0,0.0,2.091078073257541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.6696076024358254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUL3,0.0,0.0,0.0,0.0,0.0,0.2891731472231272,0.0,0.0,0.0,0.3297567179373724,0.0,0.0,0.0,0.0,0.0,0.0
USP2,0.0,0.0,0.43574119541314793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL26L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15790674505196342,0.0,0.0,0.0,0.0,0.0,0.0
BOD1L1,0.0,0.0,0.3501637642491114,0.0,0.0,0.0,0.0,0.0,0.0,0.36689006751975145,0.0,0.0,0.0,0.0,0.0,0.0
MAT2B,0.44503070831435554,0.0,0.5674773479878704,0.4911016236893267,0.0,0.6057194318276137,0.642071857429483,0.0,0.0,0.3950733334705832,0.0,0.0,0.5648295334950513,0.645676232940119,0.0,0.0
CDH1,0.4270918458563365,0.0,0.7349478576876751,0.6334891559824967,0.0,0.7748223434168114,0.6906068957779641,0.0,0.0,0.601740577442645,0.0,0.0,0.6367243317293545,0.6496285243135108,0.6086531982661945,0.0
DNAH5,0.0,0.0,1.441333855248779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAI14,0.0,0.0,0.0,0.0,0.0,0.5374978040212928,0.0,0.0,0.0,0.12968452579984877,0.0,0.0,0.0,0.4268142335624914,0.0,0.0
PNKP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3143945484637103,0.0,0.0,0.0,0.0,0.0,0.0
STAU2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12968452579984877,0.0,0.0,0.0,0.0,0.0,0.0
RAB27B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8819595178673906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMA4,0.4504940389098723,0.0,0.448755728137637,0.4726436458648759,0.5190659392870337,0.6290406324366159,0.0,0.0,0.0,0.7900502941692213,0.0,0.0,0.5942597552584085,0.7179909238774024,0.0,0.0
TNC,0.624494977095304,0.91330142666378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4035241676084236,1.038856533624653,1.2320699057666857,0.0
CAPG,0.44503070831435554,0.0,0.0,0.3478905304601369,0.9576828913724489,0.37916439792866474,0.0,0.0,1.9776682973136803,0.0,0.0,0.0,0.42610277829788445,0.0,0.0,0.0
AP2S1,0.7241523458122432,0.0,0.9327705304533467,0.8286926725561692,1.1259408848276526,0.9876509198076684,0.9759081107017509,1.2984477649526698,0.0,0.9948319981100868,1.013306295205318,0.0,0.8158109150926183,0.7352541874993705,0.5890757530733475,0.0
ADAM28,0.5482332527045102,0.0,0.0,0.7599220741301543,0.0,0.6004525953320177,0.0,0.0,0.0,0.2635612918855669,0.0,0.0,0.572020357206161,1.0330518114822638,0.0,0.0
LCP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2975401908636386,0.0,0.0,1.4337833130705462,0.0,0.0,0.0,0.0
TRIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3827212289780188,0.0,0.0,0.0,0.0,0.0,0.0
CTNNA1,0.6045491852270941,0.0,1.0658344808625702,0.8286926725561692,0.0,1.2343236015495682,0.792328149003574,0.0,0.0,1.081202441829919,0.0,0.0,1.116242192868867,0.9174322502173425,0.8246361027664235,0.0
HSPA5,0.866930632265877,0.7414076980277041,1.0515897860311407,0.9829958635327886,0.911962689896861,1.5841340148529044,1.107490474506345,0.0,1.2235495960294667,0.8325541841491761,0.0,0.0,0.8665309182738163,1.115791734682754,0.8670398763237523,0.0
DSG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37409206594999983,0.0,0.0,0.0,0.0,0.0,0.0
OFD1,0.0,0.0,0.5104011354369006,0.0,0.0,0.0,0.0,0.0,0.0,0.7409055364849289,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1H,0.0,0.0,0.0,0.0,0.0,0.0,0.4726664051583784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR2B,0.0,0.0,0.0,0.0,0.0,0.4521514197086846,0.0,0.0,0.0,0.41069404941913684,0.0,0.0,0.30172675564534895,0.3516225933159983,0.0,0.0
TPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39639881682186096,0.0,0.0,0.0,0.0,0.0,0.0
CP,0.0,0.0,0.6814078323566953,1.4844817838558209,0.0,1.6098037270616194,0.0,0.0,0.0,0.7002030626181772,0.0,0.0,0.0,0.5453521161035252,0.0,0.0
KATNIP,0.0,0.0,0.546870103308452,0.0,0.0,0.0,0.0,0.0,0.0,0.19545707035049387,0.0,0.0,0.0,0.0,0.0,0.0
DTNBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39639881682186096,0.0,0.0,0.0,0.0,0.0,0.0
NOP16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3297567179373724,0.0,0.0,0.0,0.0,0.0,0.0
CC2D2A,0.0,0.0,0.8907358580325622,0.0,0.0,0.0,0.0,0.0,0.0,0.3673070432359028,0.0,0.0,0.0,0.0,0.0,0.0
MRPS10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38787133504033483,0.0,0.0,0.0,0.0,0.0,0.0
RSF1,0.459335923603479,0.0,0.0,0.0,0.0,0.35848850131191257,0.0,0.0,0.0,0.1456383700094763,0.0,0.0,0.0,0.4175885501477536,0.0,0.0
CELF2,0.0,0.0,0.0,0.0,0.7696530965932208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM120A,0.459701252188796,0.0,0.719226061531814,0.5341019592736856,0.0,0.7922950843727156,0.5557329076015523,0.0,0.0,0.6754097012944249,0.0,0.0,0.5876161235373044,0.609028751368045,0.0,0.0
KITLG,0.0,0.0,0.0,0.0,0.0,0.0,0.4726664051583784,0.0,0.0,0.12968452579984877,0.0,0.0,0.0,0.0,0.0,0.0
H6PD,0.0,0.0,0.0,0.41284897361041745,0.0,0.4488079963683851,0.0,0.0,0.0,0.2635612918855669,0.0,0.0,0.0,0.3806543618899918,0.0,0.0
VAMP3,0.4443070725050673,0.0,0.16410671887108527,0.3740270370265815,0.0,0.5081731023168596,0.0,0.0,0.0,0.3015344986852577,0.0,0.0,0.5273902491169062,0.6065337999481165,0.0,0.0
RFC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41069404941913684,0.0,0.0,0.0,0.0,0.0,0.0
ARID1B,0.548912072880063,0.5537492974201641,0.7277181370857018,0.6031960217104505,0.6236903795819543,0.6218279360771611,0.642071857429483,0.0,0.0,0.6747794857109009,0.0,0.0,0.5884476923969333,0.6015692509304342,0.41979377809318863,0.0
CLPTM1L,0.0,0.0,0.0,0.375976286682777,0.0,0.624494977095304,0.0,0.0,0.0,0.6392930798135896,0.0,0.0,0.41709361752682067,0.4998708976261246,0.0,0.0
NEDD4L,0.0,0.0,0.595741600537407,0.3740270370265815,0.0,0.304435365612273,1.3796562610407912,0.0,0.0,0.34558787939563973,0.0,0.0,0.0,0.0,0.0,0.0
HEXB,0.0,0.0,0.0,0.0,0.0,0.36509100246021864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCUR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34558787939563973,0.0,0.0,0.0,0.0,0.0,0.0
LIMA1,0.0,0.0,0.0,0.5283529838642166,0.0,0.6089905014838418,0.6696076024358254,0.0,0.0,0.0,0.0,0.0,0.43469094545962034,0.4281873538469744,0.7890983277723478,0.0
SLC4A8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2881829455877777,0.0,0.0,0.0,0.0,0.0,0.0
FHIP1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3673070432359028,0.0,0.0,0.0,0.0,0.0,0.0
HERPUD1,0.4065681415616908,0.0,0.0,0.6284278797951626,1.036678803384127,0.7263777125186013,0.9759081107017509,0.0,0.0,0.0,0.0,0.0,0.0,0.3638151298881014,0.7476363045507142,0.0
CYBA,0.459335923603479,0.0,0.7124918053319464,0.8907911258080712,1.3438908061189812,1.0157717458978048,0.0,0.0,0.0,0.6416711175697807,0.0,0.0,0.4913375670326765,0.645676232940119,0.0,0.0
THOC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35953110722908527,0.0,0.0,0.0,0.0,0.0,0.0
HEBP2,0.5183780390698441,0.0,0.5388052809459896,0.9188332527452382,0.0,0.9728785260276047,0.656879287527262,0.0,0.0,0.8449858767839387,0.0,0.0,0.7731857499962027,0.7421626543345453,0.0,0.0
PLEKHA5,0.5128067766949894,0.0,0.45820453174519404,0.0,0.0,0.4787072768095229,0.0,0.0,0.0,0.14254457557830136,0.0,0.0,0.5896796735668979,0.6074265083983141,0.0,0.0
PRSS8,0.0,0.0,0.0,0.5616915150505108,0.0,0.5923381954591005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3576332532623342,0.0,0.0
RRP12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27532289580932506,0.0,0.0,0.0,0.0,0.0,0.0
MSMO1,0.0,0.0,0.5851875229117367,0.48997236888134493,0.0,0.5595622217678013,0.788348285320532,0.0,0.0,0.657637472830856,0.0,0.0,0.0,0.0,0.0,0.0
TTC17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34558787939563973,0.0,0.0,0.0,0.0,0.0,0.0
FOXN3,1.0330518114822638,0.6868429638273348,0.0,1.0633008831579662,0.809128888289493,0.7983610579009167,0.0,0.0,0.0,0.3549736972410947,0.0,0.0,0.9663546197002437,0.7832142596973249,0.7178776456657798,0.0
AKR7A2,0.0,0.0,0.5392009104814659,0.0,0.0,0.0,0.0,0.0,0.0,0.7512671640189654,0.0,0.0,0.0,0.0,0.0,0.0
MRTO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4280229915199695,0.0,0.0,0.0,0.0,0.0,0.0
TRAPPC3,0.0,0.0,0.0,0.0,0.0,0.39457005870309736,0.0,0.0,0.0,0.30069464146794594,0.0,0.0,0.0,0.3240606517391422,0.0,0.0
THRAP3,0.46490066914240885,0.0,0.6510493595039841,0.5533039460837476,0.0,0.4866644647135199,0.0,0.0,0.0,0.7062513558101698,0.0,0.0,0.45078379026075643,0.47205268679386647,0.0,0.0
PHPT1,0.0,0.0,0.0,0.3962649617983013,0.0,0.3554747533017955,0.0,0.0,0.0,0.35953110722908527,0.0,0.0,0.0,0.2797580621994403,0.0,0.0
ARID4B,0.0,0.0,0.0,0.26848861003435504,0.0,0.41271071737440246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D22A,0.0,0.0,0.0,0.0,0.0,0.31071838248709316,0.0,0.0,0.0,0.3297567179373724,0.0,0.0,0.0,0.0,0.0,0.0
SYNE2,0.3317625810267286,0.0,0.9490881318451608,0.0,0.0,0.4611684992580061,1.1723751357105543,0.0,0.0,0.4926396997976373,0.0,0.0,0.13434591061612164,0.4268142335624914,0.0,0.0
PLEKHH1,0.4577098883938408,0.0,0.0,0.38691647761847087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4431262719268662,0.0,0.0
ATP9A,0.0,0.0,0.5700937691586863,0.0,0.0,0.3966471543897503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALC,0.0,0.0,0.46048819301112953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOP58,0.0,0.0,0.0,0.0,0.0,0.2825187540094178,0.0,0.0,0.0,0.6554701785157521,0.0,0.0,0.0,0.0,0.0,0.0
SZRD1,0.3056921176925886,0.0,0.0,0.41333361112589073,0.0,0.4488079963683851,0.0,0.0,0.0,0.3333195043531526,0.0,0.0,0.0,0.3240606517391422,0.0,0.0
KCNH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1469862708576721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3297567179373724,0.0,0.0,0.0,0.0,0.0,0.0
PUM2,0.0,0.0,0.31988803608564975,0.0,0.0,0.0,0.0,0.0,0.0,0.3410954403599702,0.0,0.0,0.0,0.34717074275012677,0.0,0.0
MRPL43,0.0,0.0,0.5465005198328792,0.44308635655503303,0.0,0.4627760785796098,0.0,0.0,0.0,0.45469558038226576,0.0,0.0,0.3807803882717449,0.40012079939623957,0.0,0.0
ZFR,0.0,0.0,0.0,0.0,0.0,0.0,0.481456042953039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAF3IP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12968452579984877,0.0,0.0,0.0,0.0,0.0,0.0
DCBLD2,0.0,0.0,0.31374019614115045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINB3,2.8308501020937586,0.6325789163590382,0.0,3.248679456222501,0.0,2.4005441055503547,0.0,1.7837054240432377,0.0,1.2755036700998044,1.852141729387025,1.4585960538218554,3.009136772331374,3.3162272981486463,0.8136784338963681,0.0
SOAT1,0.0,0.0,0.5885077588510303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31748834289488526,0.0,0.0,0.0,0.0,0.0,0.0
GDI2,0.5096815806464783,0.0,0.3440159243046121,0.5642294935062894,1.054628143594691,0.6834890784828003,0.0,0.0,0.0,0.6588131304498255,0.0,0.0,0.6358037602229787,0.8363264935256919,0.0,0.0
ATG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035451150614397,0.0,0.0,0.0,0.0,0.0,0.0
PITHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15790674505196342,0.0,0.0,0.0,0.0,0.0,0.0
USP13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775045197190124,0.0,0.0,0.0,0.0,0.0,0.0
LAMC2,0.0,0.0,0.6238513763006956,0.0,0.0,0.0,0.0,0.0,0.0,0.3601488381165543,0.0,0.0,0.0,0.0,0.38932229149130226,0.0
SEC61A1,0.3871439849605681,0.0,0.0,0.5834465411178951,0.0,0.9647134871423575,1.0083035085639744,0.0,0.0,0.45964417508438327,0.0,0.0,0.4605354953756707,0.527070474393438,0.0,0.0
PPP1R12A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10565454683360347,0.0,0.0,0.0,0.0,0.0,0.0
CROCC,0.0,0.0,0.7349478576876751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MXD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8169152808096527,0.0,0.0,0.0,0.0
SLC2A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2710967851021606,0.0,0.0,1.8300562102432716,0.0,0.0,0.0,0.0
YBX3,0.9073548117055823,0.8041612157331591,0.9627671776633451,0.7080743568173617,0.0,0.7397493485875728,1.0083035085639744,0.0,0.0,0.9252047745793257,0.0,0.0,0.8784104794476802,1.117842343770743,1.2565523207787672,0.0
WNK1,0.0,0.0,0.6104902560306736,0.0,0.0,0.0,0.0,0.0,0.0,0.10565454683360347,0.0,0.0,0.0,0.0,0.0,0.0
CCAR1,0.4622752051853305,0.0,0.45400670970163526,0.0,0.0,0.5386396000543563,0.0,0.0,0.0,0.5251021115744026,0.0,0.0,0.48630039279101833,0.5586478656572698,0.0,0.0
MPC1,0.42996334853638535,0.0,0.2356297688158747,0.48997236888134493,0.0,0.5428640032823544,0.624213124317303,0.0,0.0,0.48590277936422294,0.0,0.0,0.14841195114713318,0.47139531321962275,0.0,0.0
ACAA1,0.0,0.0,0.0,0.0,0.0,0.26595296695954923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37368766539051934,0.0,0.0
NCKAP1,0.5035982598488761,0.0,0.5568632964605389,0.6129951981007519,0.0,0.7397493485875728,0.4099481357561841,0.0,0.0,0.5445349742459349,0.0,0.0,0.7397713077974786,0.6185516927499507,0.0,0.0
MRPS35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3976991634150847,0.0,0.0,0.0,0.0,0.0,0.0
CDH3,0.39299925961461574,0.0,0.0,0.0,0.0,0.2755300524571281,0.0,0.0,0.0,0.0,0.0,0.0,0.44981442636550983,0.7421626543345453,0.5264199278572407,0.0
GPBP1,0.0,0.0,0.4634555133091923,0.0,0.0,0.0,0.0,0.0,0.0,0.34699709219699476,0.0,0.0,0.0,0.3178378889860179,0.0,0.0
CS,0.4065681415616908,0.0,0.0,0.0,0.0,0.4787072768095229,0.6624738798295452,0.0,0.0,0.500583504442049,0.0,0.0,0.42230411723940686,0.5525199971132172,0.0,0.0
WAPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529468396863059,0.0,0.0,0.0,0.0,0.0,0.0
VMP1,0.9085021137682417,0.49804283793070536,1.0760721328990124,1.1375134702910181,1.0610100144901358,1.3200167886996803,0.8100284966454878,0.0,1.1349573142895113,0.8997024201483832,0.0,1.4827495407015379,1.1475820829974825,1.3239002214476767,1.4768562886447127,0.0
EIF4B,0.9134501748100619,1.1119913051537655,0.652895954439209,0.7777681670527629,0.8900009777121797,0.6873234852702673,0.7680079869637855,0.0,1.2238883844926505,0.49085137406634044,0.0,0.0,0.849128676851084,0.9921135548589063,1.105285011755142,0.0
RPL18,2.7416493148488836,2.6012215431423726,1.5729019857763227,2.4917481116402005,2.452358600047408,2.1387837832230705,1.843763655087457,2.291823229977264,2.0694436318401346,2.2408241249944743,2.6354002956408404,1.3358116997642742,2.5422650477569793,2.603500251564952,2.445113679456779,2.0572948451927147
ISOC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31748834289488526,0.0,0.0,0.0,0.0,0.0,0.0
U2AF2,0.4629505544580589,0.0,0.583152081002329,0.47993673102626105,0.0,0.5084106764642081,0.0,0.0,0.0,0.8490190913654261,0.0,0.0,0.4506802623220607,0.5051051463115649,0.0,0.0
EPN1,0.0,0.0,0.0,0.4504321274428376,0.0,0.2755300524571281,0.4726664051583784,0.0,0.0,0.441901248401094,0.0,0.0,0.0,0.4431262719268662,0.0,0.0
MED29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1456383700094763,0.0,0.0,0.0,0.0,0.0,0.0
GPC1,0.7112512893285562,0.7755967443291554,0.0,0.4968285056648918,0.0,0.3974137846577861,0.0,0.0,0.0,0.0,0.0,0.0,0.6228858765057018,0.47449441101600603,0.5464057141309069,0.0
HAGH,0.0,0.0,0.5823810248127185,0.0,0.0,0.0,0.4911508421784786,0.0,0.0,0.36689006751975145,0.0,0.0,0.0,0.0,0.0,0.0
TM7SF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7263296172021352,0.0,0.0,0.0,0.0,0.0,0.0
SPA17,0.0,0.0,1.2528678082177034,0.0,0.0,0.0,0.0,0.0,0.0,0.7943743960696414,0.0,0.0,0.0,0.0,0.0,0.0
ST3GAL6,0.0,0.0,0.31374019614115045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP2C2,0.0,0.0,0.7797113616014989,0.5339267514960866,0.0,0.6767597674068523,0.0,0.0,0.0,0.9099119639632083,0.0,0.0,0.6000271513096471,0.866930632265877,0.0,0.0
HIPK2,0.0,0.0,0.6834257440718488,0.5341019592736856,0.0,0.6374983433817977,1.034179844178401,0.0,0.0,0.3035451150614397,0.0,0.0,0.0,0.43361789060362593,0.0,0.0
TNPO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14254457557830136,0.0,0.0,0.0,0.0,0.0,0.0
CTSA,0.0,0.0,0.5475813372515819,0.4280198738131338,0.0,0.5608507205737769,0.624213124317303,0.0,0.0,0.0,0.0,0.0,0.4579025709336709,0.0,0.0,0.0
SUGP2,0.0,0.0,0.16410671887108527,0.0,0.0,0.0,0.0,0.0,0.0,0.2775045197190124,0.0,0.0,0.0,0.0,0.0,0.0
SLC12A2,0.0,0.0,0.0,0.5341019592736856,0.0,0.6903093105415664,0.6998131985779937,0.0,0.0,0.35953110722908527,0.0,0.0,0.3205198057753286,0.5156721599085203,0.41095425206467584,0.0
EYA2,0.0,0.0,0.0,0.41333361112589073,0.0,0.36218980382019167,0.0,0.0,0.0,0.0,0.0,0.0,0.43628956543317143,0.5051051463115649,0.0,0.0
CNN2,1.1140472011021703,1.1305930374328637,0.6037072830067411,0.812856323917278,0.911962689896861,0.7193926781703114,0.761105335702687,0.0,0.0,0.967888786329134,0.0,1.5357925775886843,0.882068270239616,1.1664566283389164,1.4982514131130005,0.0
BCAS1,0.0,0.0,0.9670164431196848,0.41333361112589073,0.0,0.6834890784828003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMG20B,0.0,0.0,0.0,0.0,0.0,0.3966471543897503,0.0,0.0,0.0,0.4142437794639395,0.0,0.0,0.0,0.0,0.0,0.0
AP3D1,0.0,0.0,0.4849322751634734,0.45398892328221896,0.0,0.624494977095304,0.0,0.0,0.0,0.4838839097293732,0.0,0.0,0.2847047624647583,0.5283529838642166,0.0,0.0
NHERF2,0.0,0.0,0.3593608411620398,0.9955968173798727,0.0,1.1827903209844615,0.0,0.0,0.0,0.15790674505196342,0.0,0.0,0.0,0.0,0.0,0.0
GNAI3,0.0,0.0,0.17990920543352681,0.3478905304601369,0.0,0.46064956023973336,0.4726664051583784,0.0,0.0,0.39639881682186096,0.0,0.0,0.1370090605703632,0.37603350797725105,0.0,0.0
IPO5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34558787939563973,0.0,0.0,0.0,0.2797580621994403,0.0,0.0
OAT,1.0785554328812503,0.7284704898272849,0.0,1.2946954047809383,0.0,1.3155437715491172,0.7246730672907271,0.0,0.0,1.7683095482036917,0.0,0.0,1.2141553646244083,1.2016445145663448,0.8269885540044628,0.0
NTN1,0.5096815806464783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DGKA,0.6371622421226183,0.0,0.0,0.48997236888134493,0.0,0.6534320854570309,0.0,0.0,0.0,0.0,0.0,0.0,1.037954346555095,0.8035026009839586,0.5388496951735064,0.0
ERBB3,0.0,0.0,0.0,0.5614325336661569,0.0,0.6615648562454252,0.0,0.0,0.0,0.0,0.0,0.0,0.5285072719857954,0.5156721599085203,0.0,0.0
KARS1,0.0,0.0,0.0,0.4308286902615601,0.0,0.5624699324185151,0.4726664051583784,0.0,0.0,0.6405567426569865,0.0,0.0,0.47199483816995236,0.5841126578725687,0.0,0.0
NDUFB4,0.985155303939919,0.7894540712993119,1.0945506825236544,0.9929328713719511,0.0,1.2044163202472575,0.9108504680559112,0.0,0.0,1.4238044180167873,1.013306295205318,0.0,1.1803690665435336,1.1789579676266142,1.0329408644095492,0.0
ZC3H15,0.0,0.0,0.0,0.3522483041250975,0.0,0.0,0.0,0.0,0.0,0.36689006751975145,0.0,0.0,0.0,0.40012079939623957,0.0,0.0
MAP2K4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24819912241190484,0.0,0.0,0.0,0.0,0.0,0.0
SLK,0.0,0.0,0.0,0.477612054998068,0.0,0.4787072768095229,0.0,0.0,0.0,0.10565454683360347,0.0,0.0,0.5758480665020809,0.3240606517391422,0.0,0.0
FAM107B,0.0,0.0,0.5836928180485754,0.4308286902615601,0.0,0.8124610346679926,0.0,0.0,0.0,0.8137075273224283,0.0,0.0,0.4641474292198676,0.7598614979423096,0.5117211244073452,0.0
TBC1D1,0.0,0.0,0.0,0.0,0.0,0.0,1.049172562929882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBX1,1.0121527529320045,1.0109726186386534,0.6091321966951004,0.9280294549979561,1.326080270514995,0.9873602353326106,0.9903551896100931,0.0,1.1959824891028281,0.9685480062731833,0.0,0.0,0.9308307348522198,0.9504207563371828,0.9375038594249037,0.0
ELAVL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6554701785157521,0.0,0.0,0.0,0.0,0.0,0.0
CD84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.336122143082939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELOVL1,0.0,0.0,0.0,0.38691647761847087,0.0,0.49923393367025093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPI1,0.0,0.0,0.0,0.0,1.017572990429774,0.0,0.0,0.0,0.0,0.0,0.0,1.9675239426634306,0.0,0.0,0.0,0.0
