,Age-associated B cells,CD16+ NK cells,CD16- NK cells,CD24 neutrophils,CMP,CRTAM+ gamma-delta T cells,Classical monocytes,Cycling T&NK,DC precursor,DC1,DC2,ELP,ETP,Early MK,Early erythroid,Erythrocytes,Follicular helper T cells,GMP,HSC/MPP,Late erythroid,MAIT cells,MEMP,Mast cells,Megakaryocyte precursor,Megakaryocytes/platelets,Memory B cells,Mid erythroid,NAMPT neutrophils,Naive B cells,Neutrophil-myeloid progenitor,Neutrophils,Non-classical monocytes,Plasma cells,Plasmablasts,Pro-B cells,Promyelocytes,Regulatory T cells,Small pre-B cells,Tcm/Naive cytotoxic T cells,Tcm/Naive helper T cells,Tem/Effector helper T cells,Tem/Temra cytotoxic T cells,Tem/Trm cytotoxic T cells,pDC,pDC precursor
RTN4,0.0,0.0,0.0,1.5345011,0.966972,0.0,1.1903797,0.83459026,1.2976918,1.0488513,1.2513956,1.1456227,1.0210826,1.3855326,0.9757364,0.71703285,0.0,0.94244665,0.91628325,0.0,0.0,0.9928937,0.8794369,1.0522999,1.4970772,0.0,0.7881669,1.5815517,0.0,0.8731971,0.0,1.1358893,0.0,0.24683121,1.1205508,1.0444499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0766366,1.2596809
RUFY3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29971415,0.34146005,0.4815269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37433946,0.0
RUNX1,0.0,0.0,0.0,0.0,0.9927369,0.0,0.586368,0.0,0.63736176,0.40235615,0.3520353,0.5366466,0.0,0.83573633,0.42011636,0.38208425,0.0,0.91039157,0.6550065,0.0,0.0,0.6134899,1.3260803,0.6586733,0.0,0.0,0.0,0.0,0.0,0.7704952,0.0,0.0,0.0,0.0,0.0,0.82528496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51688707,0.7376018
RUNX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23546103,0.0,0.0,0.6473161,0.86180407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1287298,0.67967796
RUNX3,0.0,1.4725213,1.3468739,0.0,0.0,1.5115095,0.0,1.416973,0.0,0.0,0.0,0.0,0.521002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97216266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64341867,1.2474315,1.189743,0.0,0.0
RUSC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28305006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUVBL1,0.0,0.0,0.0,0.0,0.054709546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49396372,0.55413216,0.3705151,0.0,0.31498098,0.0,0.0,0.0,0.4044593,0.0,0.0,0.0,0.0,0.5102246,0.0,0.0,0.0,0.0,0.0,0.0,0.24788901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUVBL2,0.0,0.0,0.0,0.0,0.44252402,0.0,0.0,0.0,0.34483242,0.0,0.0,0.0,0.0,0.48629516,0.6012338,0.57976264,0.0,0.432532,0.0,0.0,0.0,0.4469535,0.0,0.0,0.0,0.0,0.8027162,0.0,0.0,0.3227901,0.0,0.0,0.0,0.36147508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWDD1,0.0,0.0,0.84732485,0.0,0.721479,0.0,0.0,0.83011484,0.75143254,0.6917252,0.73392797,0.79756576,1.0750465,0.8005403,0.69800735,0.43080848,0.8075783,0.6892699,0.7784685,0.0,0.0,0.76474047,0.0,0.835586,0.0,0.0,0.63573575,0.0,0.0,0.6031118,0.0,0.60375905,0.27811354,0.8193549,0.7278139,0.4720643,0.62302256,0.0,0.766204,0.74932593,0.8234937,0.0,0.0,0.7494383,0.8393353
RWDD4,0.0,0.0,0.0,0.0,0.27658838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3462549,0.36034268,0.23889858,0.0,0.0,0.0,0.0,0.0,0.31095695,0.0,0.0,0.0,0.0,0.25535846,0.0,0.0,0.0,0.0,0.0,0.0,0.18984015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RXRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60061985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RXYLT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12152623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RYK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11077137,0.16488138,0.35319453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RYR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20918268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A10,0.0,1.372358,1.3009346,0.0,0.0,1.5330753,2.5597956,2.005742,2.6801934,2.9312217,2.7631705,0.0,0.0,0.0,0.0,0.0,1.3309517,0.0,0.0,0.0,1.5242355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.186762,0.0,0.48779035,0.0,0.8265396,1.7690018,0.0,1.2755938,1.1833794,1.8815498,1.7787538,1.6204076,0.0,0.0
S100A11,0.0,0.0,0.0,2.3919425,0.0,0.0,2.5608974,0.8682928,1.273112,1.3519408,1.9573603,0.0,0.0,0.0,0.0,0.0,0.80056715,0.5095224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8180037,0.0,0.3742692,0.0,3.1147032,0.3118172,0.0,0.0,1.0966003,0.9355871,0.0,0.0,0.0,1.1015551,0.9744165,0.0,0.44550258,0.0
S100A12,0.0,0.0,0.0,4.7069855,0.0,0.0,2.7688093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5033474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A4,0.7734053,2.6283371,1.2831321,2.9484649,1.0137253,2.1805696,3.8766847,2.9187136,3.0977783,0.0,3.4204736,1.405699,1.5774444,2.398447,2.7313101,2.329342,2.343195,2.0742962,1.3611438,0.0,2.8252807,2.4872613,1.8662517,1.6864605,0.0,1.1006832,2.6442823,3.8626075,0.0,1.6503413,1.325177,3.666512,0.21234046,0.17338812,0.0,2.6003816,2.9096413,0.0,1.6205323,1.9860922,3.0031943,3.0736926,2.4365964,1.7227491,1.5757492
S100A6,1.4312767,1.7655799,0.0,3.4107494,0.7625528,1.7892638,3.7607703,1.9721124,2.5606937,1.2011975,3.013409,0.35922363,0.0,1.6311268,2.642374,2.5364373,1.6573236,1.5693922,0.7787236,0.0,2.1596935,1.8887522,2.1766562,1.1393691,0.0,1.1222247,3.1791325,4.1112676,0.0,1.2240579,1.6051943,3.3039224,0.51997685,0.41044295,0.0,2.3310714,2.0407562,0.0,1.6464417,1.6501989,2.165542,2.2932782,1.9531449,1.5929782,0.82495576
S100A8,0.0,0.0,0.0,6.627218,0.0,0.0,5.5083284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21542336,0.0,0.0,0.0,1.1391283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2078,0.0,0.0,1.744571,1.9876759,0.0,0.0,0.0,2.5715227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A9,0.0,0.0,0.0,6.3921013,0.0,0.0,5.4998045,0.0,0.4889831,0.0,1.0716257,0.0,0.0,0.0,0.0,0.14176536,0.0,0.0,0.0,1.0512868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.106339,0.0,0.0,1.9761908,2.4304616,0.0,0.0,0.0,2.6921713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50819945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100P,0.0,0.0,0.0,2.8947742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0037382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100PBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16401365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1PR4,0.0,0.0,0.0,0.7784685,0.0,0.0,0.0,0.6926226,0.0,0.0,0.3546848,0.0,0.0,0.0,0.19772483,0.20155373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0276052,0.0,0.0,0.0,0.0,0.0,0.0,0.6046999,0.0,0.0,1.4146662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1PR5,0.0,0.8327848,0.0,0.0,0.0,0.0,0.0,0.6861965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAAL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13364598,0.0,0.04519174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAC3D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6220478,0.0,0.0,0.0,0.0,0.0,0.0,0.25833815,0.253037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25800484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SACM1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35280353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8311423,0.41327277,0.0,0.0,0.0,0.0,0.47407883,0.33068863,0.20750575,0.0,0.0,0.0,0.0,0.0,0.2490193,0.0,0.0,0.0,0.0,0.27409273,0.0,0.0,0.0,0.0,0.0,0.0,0.3272435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAFB,0.0,0.0,0.0,0.0,0.33893508,0.0,0.0,0.4373813,0.41967517,0.28412688,0.35920435,0.0,0.0,0.5134605,0.39372027,0.5126881,0.0,0.36782053,0.0,0.0,0.0,0.42652774,0.0,0.0,0.0,0.0,0.3962292,0.0,0.0,0.0,0.0,0.0,0.0,0.35061786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38636047,0.0
SAFB2,0.0,0.0,0.0,0.0,0.3864928,0.0,0.0,0.0,0.39801598,0.0,0.0,0.0,0.0,0.44316757,0.36059225,0.26102898,0.0,0.2643266,0.0,0.0,0.0,0.31070164,0.0,0.0,0.0,0.0,0.30190232,0.0,0.0,0.0,0.0,0.0,0.0,0.3683824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMD14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89033943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMD3,0.0,1.1312938,0.0,0.0,0.0,0.0,0.0,0.8775038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1043787,0.0,0.0,0.0
SAMD4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20044926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMD9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40496576,0.0,0.0,0.0,0.0,0.0,0.118765905,0.0,0.19214058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMD9L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12881172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMHD1,0.0,0.9204205,0.0,0.0,0.0,0.0,1.6444998,0.7296456,2.018396,1.6679097,2.1567857,0.0,0.0,0.0,0.0,0.0,0.0,0.9406976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4002552,0.0,0.12564816,0.0,1.3188119,1.2323989,0.0,0.8685335,0.84192467,0.7528745,0.0,0.0,1.598393,0.78827536
SAMM50,0.0,0.0,0.0,0.0,0.22562629,0.0,0.0,0.0,0.3411337,0.0,0.3689735,0.0,0.0,0.41964585,0.49129856,0.6506587,0.0,0.23998539,0.0,0.0,0.0,0.36803958,0.0,0.0,0.0,0.0,0.6088853,0.0,0.0,0.0,0.0,0.0,0.0,0.24596675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMSN1,0.0,0.0,0.0,1.8619475,0.0,0.0,0.99179333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33591318,0.0,0.0,0.0,0.0,2.185927,0.0,0.0,0.0,0.9772496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAP18,0.9198757,1.2129843,1.2385714,0.0,1.3015528,1.1540726,0.8137181,1.3654201,1.3462827,1.2414505,1.1321954,1.299603,1.2168176,1.1801131,1.3066678,0.99448574,0.9980948,1.3157599,1.1925045,0.0,0.97777164,1.22276,1.0271828,1.1494113,0.0,0.87423396,1.2113566,0.0,0.0,1.1784387,0.0,1.0894088,0.42724004,1.117202,1.4314382,0.9264742,1.0954282,1.3263621,0.9865962,1.019551,0.99447215,1.1430423,1.1137724,1.3519764,1.3832273
SAP30,0.0,0.0,0.0,0.0,0.49654698,0.0,0.0,0.0,0.0,0.0,0.27371624,0.0,0.0,0.42793518,0.32852897,0.0,0.0,0.40331012,0.0,0.0,0.0,0.35237378,0.0,0.0,0.0,0.0,0.14838254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAP30BP,0.0,0.0,0.0,0.0,0.29324034,0.0,0.0,0.10176562,0.31288296,0.0,0.0,0.0,0.0,0.32323492,0.32852897,0.31639093,0.0,0.0,0.0,0.0,0.0,0.3179674,0.0,0.0,0.0,0.0,0.233969,0.0,0.0,0.0,0.0,0.0,0.0,0.19428341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41892654,0.3930962
SAP30L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04519174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62869346,0.35029158,0.0,0.0,0.0,0.0,0.4252358,0.3199196,0.22988397,0.0,0.0,0.0,0.0,0.0,0.2315713,0.0,0.0,0.0,0.0,0.27825248,0.0,0.0,0.0,0.0,0.0,0.27655762,0.6224875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAR1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17688912,0.15396045,0.27614573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24108505,0.0,0.0,0.0,0.0,0.0,0.49603194,0.7691401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SARAF,1.6759837,1.5336453,1.6505992,0.0,1.2361715,2.039592,0.844035,1.2236487,1.2774467,1.6647182,1.4434303,1.5932229,1.8369881,1.1705316,1.0862772,0.6178454,2.3539636,1.1146586,1.4594944,0.0,2.2544503,1.264797,1.2648576,1.5137166,0.0,1.3444496,0.731449,0.831538,1.7442198,0.9805951,1.0298578,1.4289228,0.79278034,0.91695875,1.282373,0.7220541,2.2262554,1.5812747,2.5946538,2.3606367,2.1890883,1.7204704,2.098866,1.538024,1.6677605
SARNP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7099633,0.0,0.0,0.0,0.0,0.0,0.16856521,0.0,0.14424083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2781369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SARS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24387285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3097772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SART1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1614744,0.0,0.0,0.0,0.0,0.31259257,0.2718891,0.20244932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18937907,0.0,0.0,0.0,0.0,0.0,0.0,0.14103276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SART3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31125438,0.0,0.2430126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17849067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SASH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74967325,0.084553525,0.0,0.4739445,0.6114848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15978293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32023978,0.60061985
SASS6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3298775,0.20305847,0.20918868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09529358,0.0,0.0,0.0,0.0,0.0,0.0,0.13148819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT1,1.7803363,1.2511581,1.2654967,2.270453,1.5491571,1.3279117,2.9632015,1.0701284,1.4232848,3.0974605,1.7353151,0.53380144,0.9776115,0.765689,0.88504046,0.9134493,1.423593,1.4469495,0.89382446,0.0,1.1208994,0.95646834,2.8838162,0.7563653,2.8123772,1.6370394,0.6301206,3.3287122,1.2288245,1.3431929,1.7167548,3.6585646,0.9645628,1.0458944,0.0,2.0053644,1.7033218,1.064402,0.86398315,1.0056572,1.1603923,1.1415893,1.2608572,1.1435281,0.79846185
SAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31277132,0.38395348,0.38106546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49154496,0.1792123,0.15630423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SATB1,0.0,0.0,0.0,0.0,0.41310847,0.0,0.0,0.0,0.32972854,0.0,0.0,0.948755,1.0188153,0.34663945,0.0,0.0,0.7290931,0.37739772,0.0,0.0,1.0368557,0.19676833,0.53145725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6839264,0.0,0.0,0.0,1.0297438,0.8424889,0.0,0.0,0.0,0.0,0.0
SAV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23568812,0.0,0.19106059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBDS,0.0,0.0,1.0744439,0.0,0.39113122,0.9961889,0.0,0.44145608,0.3863296,0.4165121,0.3951703,0.3442231,0.0,0.46974117,0.42011636,0.293948,0.9464983,0.0,0.51613474,0.0,0.0,0.4286315,0.0,0.46784624,0.0,0.0,0.41825777,0.0,0.0,0.0,0.0,0.0,0.0,0.3220604,0.0,0.0,0.965468,0.0,0.8628329,1.1172886,0.86263466,0.0,0.0,0.80121076,0.41233718
SBNO1,0.0,0.0,0.0,0.0,0.36038464,0.0,0.0,0.0,0.390805,0.33933085,0.0,0.0,0.0,0.41629952,0.47235936,0.4868664,0.0,0.35042748,0.0,0.0,0.0,0.4134099,0.0,0.0,0.0,0.0,0.34058106,0.0,0.0,0.17692497,0.0,0.0,0.0,0.1684958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCAF11,0.9870169,1.0150981,0.7767867,1.4026779,0.84282774,1.031539,1.0408072,1.0760278,0.95537895,0.65338784,1.0492932,1.0241953,1.0853243,1.0290668,0.86447185,0.8869091,0.85803115,0.90938675,0.7551177,0.0,0.8764808,0.8858422,0.8419623,0.74616337,0.0,0.9794771,0.7518877,1.1700712,0.0,0.9293108,0.0,0.8302952,0.0,0.38143325,0.9481392,1.1464612,0.8233563,1.2439556,0.0,0.75085866,0.81023717,1.0739036,0.9438509,1.2408969,1.1210386
SCAF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2718402,0.0,0.3764413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15873247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCAF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11167294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCAI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2134367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCAMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005829692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCAMP2,0.0,0.0,0.0,0.0,0.2638322,0.0,0.0,0.4015301,0.39517435,0.35768497,0.42856002,0.0,0.0,0.4998388,0.26335338,0.0,0.0,0.0,0.0,0.0,0.0,0.35593435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16246776,0.5194428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61968744,0.41766742
SCAMP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4742514,0.0
