,Adventitial Fibroblast,Airway Smooth Muscle,Alveolar Epithelial Type 1,Alveolar Epithelial Type 2,Alveolar Fibroblast,Artery,B,Basal,Basophil/Mast 1,Bronchial Vessel 1,CD4+ Memory/Effector T,CD4+ Naive T,CD8+ Naive T,Capillary,Capillary Aerocyte,Capillary Intermediate 1,Ciliated,Classical Monocyte,Club,Dendritic,Differentiating Basal,Fibromyocyte,Goblet,IGSF21+ Dendritic,Intermediate Monocyte,Lipofibroblast,Lymphatic,Macrophage,Myeloid Dendritic Type 2,Myofibroblast,Natural Killer,Natural Killer T,Neuroendocrine,Neutrophil,Nonclassical Monocyte,Pericyte,Plasmacytoid Dendritic,Proliferating NK/T,Signaling Alveolar Epithelial Type 2,Vascular Smooth Muscle,Vein
PLPP1,5.37934,0.0,0.0,0.0,4.3272333,5.343992,0.0,0.0,0.0,5.059385,0.0,0.0,0.0,0.0,4.459464,5.8634396,0.0,0.0,0.0,0.0,0.0,5.2589316,0.0,0.0,0.0,0.0,5.2480764,0.0,0.0,5.6430655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4968576
PNPLA2,0.0,0.0,2.8689394,0.0,0.0,0.78342515,0.0,1.1054045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48186696,0.0,3.4531717,2.179367,0.088500306,2.5632672,0.0,1.9550649,0.0,0.0,0.23020606,2.506846,0.81492746,0.0,0.0,0.0,0.0,0.0,0.0,0.43454415,0.0,3.0940351,0.0,1.6276006,0.0,0.0
DDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.099798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF144B,0.0,0.0,2.0399983,0.0,0.0,7.6271973,0.0,1.6509774,0.0,4.343564,0.0,0.0,0.0,6.93322,0.0,6.076395,1.130311,6.3096213,0.0,5.01246,2.934659,0.0,2.5778468,0.0,2.8790402,0.0,0.0,6.0104637,4.7130795,0.0,0.0,0.0,0.0,0.0,4.847628,0.0,0.4431616,0.0,0.0,0.0,3.578147
TRAM1,2.5896888,0.0,3.0965633,3.4692898,0.0,0.0,0.0,2.8907447,0.0,0.3038398,2.8059516,0.0,0.0,0.0,0.0,1.2293477,2.3717034,0.0,4.648962,4.2952137,1.2298908,0.0,4.4240217,5.017315,2.1735833,1.1749325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6945007,0.0,4.302743,0.0,3.4590795,0.0,0.0
PPP1R14B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5566196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9897487,4.420224,3.5562277,0.0,2.198683,0.0,2.7226062,0.0,0.0,0.0,1.5000756,0.0,0.0,0.0,5.6242414,0.0,0.0,0.0,6.4055076,0.0,0.0,0.0,0.0
DGKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0486658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.356514,0.0,0.0,0.0,0.0
PPIB,4.374299,3.7354531,3.75141,4.0253925,4.394068,3.7744899,2.877506,4.1324606,3.2635124,3.7544765,3.5002105,3.6925287,3.775076,3.4978232,2.9496503,3.9029841,3.7140367,0.0,4.2651033,3.6992435,4.2490544,4.651086,4.3628125,0.0,3.8955197,3.8603551,2.980294,2.6752038,3.409625,4.1892424,4.039469,3.5745716,4.7807193,0.0,1.3674812,4.7639303,4.4321966,4.0817394,3.8977318,4.2160006,3.873457
SGK1,0.0,0.0,0.0,3.1936677,0.0,2.3984036,0.0,1.6089448,3.5858765,4.9629126,0.0,0.0,0.0,4.271989,6.0965023,6.808894,0.0,5.602177,0.0,4.4328403,0.96084493,0.0,4.436561,3.9541082,6.1726246,5.35776,0.0,0.40412948,5.1379614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1977048
DUSP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6101892,0.0,0.0,4.08576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0720623,0.0,0.0,0.0,0.0
EDNRB,0.0,3.118167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3006115,8.181894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8324585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM50A,4.568633,3.8894706,5.4704704,3.825272,0.0,4.1354313,0.0,4.718698,3.1634226,4.151998,5.5535307,1.8776377,3.9621885,0.0,5.349889,5.8199434,5.1783943,0.0,4.840556,4.241517,5.070017,0.0,5.1498685,1.9416035,2.9001567,3.8235238,5.847182,4.7071056,0.0,1.6266918,0.0,0.0,4.6771617,0.0,1.5287716,0.0,0.0,5.7647147,4.3032894,1.9718728,3.4697208
GORASP2,1.1245356,0.0,0.0,3.8167903,0.0,0.0,0.0,3.4201384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1389546,0.26830325,3.3079941,3.124075,4.891157,0.0,1.7314602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92318094,0.0,0.0,0.0,0.0,0.0,2.295101,0.0,0.0
PANK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2649302,0.3760522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3623445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPM3,0.0,0.0,0.0,0.7829789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2069347,0.0,2.1670337,3.0967433,0.88344884,0.0,1.4363292,0.0,0.98110265,0.9774352,0.0,0.0,0.0,0.0,0.0,0.0,3.9651418,0.0,0.0,0.0,2.8988616,0.0,2.3257067,0.0,0.0
SETD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3848414,0.7186867,0.7479075,0.0,0.0,0.0,0.0,0.53732795,1.2590483,0.0,1.7474096,1.3809149,2.5546691,0.80919427,2.2830207,0.0,0.6433357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6284523,0.0,0.0,0.0,0.0,0.0,1.8850272,0.0,0.0
KRT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.467404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.100718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHROOM4,0.0,0.0,0.0,0.0,0.0,3.469144,0.0,0.0,0.0,3.6664314,0.0,0.0,0.0,0.49093363,0.96593785,3.775155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.129348
AKIRIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7681886,0.0,0.0,3.6380882,0.8888042,0.0,0.0,0.0,0.7676966,3.3279023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4040955,0.0,0.0,0.0,0.0,0.0,0.0
GRK6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5153825,0.0,0.0,0.0,0.0,0.0,0.0,3.8049731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.120828,0.0,4.4768763,0.0,0.0,0.0,0.0
NPDC1,0.0,0.0,0.0,0.0,0.0,5.1745725,0.0,0.0,0.0,4.945298,0.0,0.0,0.0,0.0,1.9840201,3.4377792,0.0,0.0,0.0,0.0,0.0,0.0,1.4014826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0474443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0497146
TULP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5939875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM3,4.126897,2.573361,1.1145934,3.9020627,0.0,4.1475563,0.0,3.2047248,4.2546983,5.2172027,6.419807,5.294587,4.964957,0.0,1.6757009,4.7118196,0.4721383,5.4655185,4.381686,3.9737558,4.549864,4.3889728,4.4688935,0.0,5.461554,5.38631,4.2182703,4.2018623,3.726263,3.3301857,1.6989596,3.1216168,3.3035696,0.0,5.4537053,2.9450178,4.4457493,4.566728,3.9055214,4.8975306,5.1619177
GAMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4891796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL4A1,0.0,0.0,0.8476348,0.0,0.0,0.0,0.0,0.0,0.0,2.1598365,0.0,0.0,0.0,0.0,0.0,3.5913763,0.0,0.0,0.0,0.0,0.0,2.6215248,0.0,0.0,0.0,3.5700722,1.3740942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.872861,0.0,0.0,0.0,4.457737,2.7500029
NT5C3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.119745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9914114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6156017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP2R3C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49251598,0.0,0.0,0.0,0.0,0.9156046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIK3R3,0.0,0.0,0.0,0.0,0.0,2.5090346,0.0,0.0,0.0,4.036866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9448886
RCOR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24411052,0.0,0.0,0.0,0.0,2.059199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAB21L4,0.0,0.0,1.3448693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTA4H,0.0,0.0,0.0,4.0550146,0.0,0.0,0.0,0.0,0.0,0.0,2.3990922,0.0,0.0,0.0,0.0,0.0,0.0,3.5206563,4.238512,2.1254911,2.8853774,0.0,3.8989413,0.0,0.4259112,0.0,0.0,3.930737,1.3430297,0.0,0.0,0.0,0.0,0.0,5.2847056,0.0,0.0,0.0,4.9160223,0.0,0.0
CD74,5.8627644,0.0,2.246636,8.724925,0.0,7.8013535,10.70609,6.633952,4.221353,7.868416,7.8617706,5.8449526,6.649859,9.0900955,9.613184,9.640259,7.581026,8.643345,7.9834995,10.563238,6.729079,0.0,9.266535,10.542845,9.735624,6.844273,6.3575907,9.720224,10.731294,0.0,6.8153734,7.2374024,0.0,0.0,8.710969,0.0,10.332753,6.7276306,8.836488,0.0,8.79878
BCL6-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0186272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPIPB11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1654145,0.33423895,0.4615473,0.0,0.0,0.0,0.0,2.2554731,0.0,2.3553588,0.0,0.0,0.0,0.5107204,0.31392324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF3A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6899981,0.0,0.0,0.7479075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.385083,1.2278466,0.0,0.0,0.0,1.3764833,0.8682833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.221022,0.0,0.0,0.0,0.0,0.0,0.0
LAMP3,0.0,0.0,0.0,5.7218714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00838,0.0,0.0
BTF3,5.6353455,6.3465233,5.211416,5.4456587,3.8161714,6.01346,4.960245,6.681281,5.820383,6.4493732,5.8360753,6.1076736,5.611287,4.9620724,6.4176216,6.2933197,5.664189,4.4046955,6.250202,6.2994843,6.449558,6.0023804,5.9276433,6.1393576,5.8217225,5.8014035,6.3061733,5.725816,6.4586687,6.162361,5.466343,6.484624,6.0254903,0.0,5.477331,5.458638,6.4350414,6.2619843,5.8502593,6.3878098,5.8249426
FUBP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4419637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDGFA,0.0,2.4754992,4.702353,0.0,0.0,0.0,0.0,0.20557472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9101214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.252294,0.0
ACAA2,0.0,0.0,1.7302942,1.9489866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8316195,0.0,0.0,0.0,0.0,0.48389536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1749234,0.0,0.0,3.8918896,0.0,0.0,0.0
MED13L,0.0,0.0,0.0,0.0,0.0,0.23574986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4908664,0.0,2.546377,0.91959214,3.414482,0.0,0.0,0.0,0.0,0.50528073,1.3763189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98716587,0.0,0.0,0.0,1.847697,0.0,0.0
NAPSA,0.0,0.0,4.171001,9.719079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0594015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7843485,0.0,0.0
THUMPD3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5888357,0.0,1.387265,0.0,3.3349283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56356,0.0,0.0,0.0,0.0,0.0,0.6741999,0.0,0.0
PSMD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.438757,0.0,0.0,0.0,0.0,0.0,0.0,0.41080582,0.0,0.0,0.6995316,3.533576,2.2812624,0.0,2.3190894,0.0,0.0,0.0,1.6341916,1.7780149,0.0,0.0,0.0,0.0,0.92392206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIMIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.958327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDHA,7.036623,4.4422746,5.928585,6.7301693,4.9154434,6.3409166,0.0,7.270436,5.2925944,6.737047,7.4178276,7.415683,5.8785095,1.4140756,4.3519454,6.395521,5.529328,5.248135,5.904435,6.369132,6.927008,5.703439,7.206781,2.3978264,6.6398897,7.9755387,6.429928,6.386031,5.8270574,6.1853647,5.6863933,5.358455,4.4085507,0.0,6.6638503,0.0,6.0533786,6.1102195,4.7396216,6.7100787,7.241047
PTPN11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8948031,0.0,0.0,0.0,0.0,0.84021443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1829917,0.0,0.0,0.0,1.9804094,0.0,0.0,0.0,0.0
BEX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.824155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19380747,0.34961778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7124928,0.0,0.0,0.0,1.0304788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.231863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NINJ1,0.0,0.0,0.0,3.4477992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.248777,0.0,1.8083012,4.851788,1.9560591,4.5230274,0.56758213,4.997402,6.4249134,6.7259607,1.9737978,1.9452728,0.20533337,0.0,0.0,0.0,0.0,0.0,0.0,4.8059897,0.0,0.0,0.0,5.4798217,0.0,0.0
SF3B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5459831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7109764,0.0,0.0,0.0,0.0
SERPINB9,0.0,0.0,0.0,0.0,1.6481879,2.7449594,0.0,0.0,0.0,1.8254274,0.0,3.8588035,4.482539,3.3725834,2.313211,3.8993578,0.0,5.2833467,0.0,2.3289754,0.0,0.0,0.0,3.9190032,2.6189752,0.0,2.378817,0.0,2.4327955,0.0,1.8946536,0.0,0.0,0.0,3.4664469,0.0,0.0,1.4289445,0.0,0.0,2.2391696
MYT1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1383848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHMT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49251598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPK7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43454415,0.0,0.0,0.0,0.0,0.0,0.0
STRN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7438645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS13C,0.0,0.0,0.0,0.0,0.0,0.302531,2.1970043,0.0,2.3566208,0.0,0.5201918,0.0,0.9633417,0.0,0.0,0.0,2.3984675,2.2855077,1.784968,3.9627955,1.962765,1.7869507,1.9192924,1.585228,0.0,0.47021604,0.0,1.0714551,0.0,0.0,0.0,0.0,1.3496997,0.0,2.7060022,0.0,4.3760715,0.0,0.0,0.0,0.0
MYCBP2,0.0,0.0,0.0,0.0,0.0,0.36348826,0.7660501,0.0,0.0,0.98298204,2.4879239,0.0,1.3790872,0.0,0.0,0.0,0.0,1.3391188,0.0,3.547421,0.0,0.0,0.0,0.5745559,0.0,0.5367179,0.0,0.0,0.0,0.0,0.0,0.0,1.6679442,0.0,2.6938088,0.0,0.0,0.0,0.0,0.0,0.0
HEATR5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7644377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9690977,0.0,0.0,0.0,1.2263733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LZIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6805718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.012835,0.0,0.0,0.0,0.0
GNLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.084337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.237316,8.820017,0.0,0.0,0.0,0.0,0.0,8.789925,0.0,0.0,0.0
FAM98C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2998714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSPT1,0.0,0.0,0.9592147,4.772256,0.0,0.0,0.0,2.8090353,0.0,2.692308,3.7753768,0.0,0.0,0.0,0.0,0.0,3.6054482,2.2554731,4.72832,3.3434405,3.685422,0.0,4.4152174,0.0,2.7348456,5.0053205,0.0,0.14889595,0.0,0.0,0.0,0.0,3.9053004,0.0,0.0,0.0,0.0,0.0,4.792159,0.0,0.0
AARS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8179553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31392324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIPK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8512563,0.0,0.0,0.0,0.0,0.28225538,0.9998968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRPM7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1498744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STXBP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56507266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
