,b_age,b_gc,b_memory,b_naive,cd3_gd,cd4_cm,cd4_naive,cd4_tem,cd4_temra,cd4_treg,cd4_trm,cd8_cm,cd8_mait,cd8_naive,cd8_tem,cd8_temra,cd8_trm,dc1,dc2,ilc1,ilc3,macrophage,mast_cell,monocyte_classical,monocyte_nonclassical,nk_cd56br,nk_cd56dim,nk_ilc_precursor,pdc,plasma_cell,plasmablast,progenitor
HMGN2,0.65912175,2.4610965,0.76034784,0.83369195,0.7005677,0.63193923,0.6994625,0.63968456,0.7345537,0.7755077,0.58027256,0.6121389,0.62936753,0.5661379,0.7165604,0.70752704,0.6294173,0.6129772,0.876755,0.0,0.0,0.66107845,0.70345,0.6358378,0.86558115,0.71604514,0.78381395,0.6844788,0.9075036,0.15084189,1.5138303,1.2517899
RPS6KA1,0.0,0.46190125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2209956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID1A,0.0,0.36894634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2549176,0.3110096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27816755,0.0,0.122757025,0.0
ZDHHC18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDC,0.0,0.36894634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18531352,0.29394203,0.0,0.0,0.0,0.0,0.0,0.22076315,0.0,0.0,0.0,0.33011964,0.06288235,0.4018291,0.0
SYTL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39773735,0.0,0.0,0.11682679,0.0,0.0
WASF2,0.49898562,0.7663441,0.48438835,0.0,0.0,0.0,0.0,0.0,0.0,0.33055684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34950212,0.45564246,0.0,0.10103533,0.32363614,0.0,0.0,0.4614836,0.0,0.0,0.0,0.55787224,0.0,0.20441435,0.3373914
FGR,0.876565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25163567,0.55085206,0.0,0.0,0.46321142,0.0,0.86529356,0.7086905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STX12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24492791,0.13470623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THEMIS2,0.46143144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12596081,0.36837143,0.0,0.0,0.5119191,0.0,0.4750756,0.6492701,0.0,0.0,0.0,0.41963795,0.0,0.097448304,0.0
RPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15828516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16982527,0.0
DNAJC8,0.0,0.37797606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20829037,0.41907823,0.0,0.0,0.0,0.0,0.0,0.29174945,0.0,0.0,0.0,0.43093294,0.0,0.32024384,0.1633941
ATP5IF1,0.462634,0.5608043,0.44792295,0.0,0.7032847,0.5246735,0.530257,0.6154829,0.6460912,0.69799453,0.0,0.59279215,0.64606524,0.5165698,0.6867132,0.67918897,0.66668916,0.33840835,0.513052,0.23654601,0.50097334,0.52317,0.0,0.4778589,0.45612317,0.7642729,0.7403026,0.6599899,0.52651,0.35237205,0.8835414,0.6185082
PHACTR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14408112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058830503,0.0
RCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11553754,0.0
SNHG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18802948,0.0
TRNAU1AP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11035937,0.0
SNHG12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07234501,0.0
TAF12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120495394,0.0
YTHDF2,0.0,0.36894634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26724014,0.27431428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3905248,0.0,0.22533655,0.0
EPB41,0.0,0.20732059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49715757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2549176,0.15998006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10134879,0.2249385
SRSF4,0.0,0.55231583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34163842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29706365,0.34319976,0.0,0.0,0.0,0.0,0.0,0.211763,0.0,0.0,0.0,0.36962762,0.077025145,0.3379777,0.0
LAPTM5,2.6566148,2.1249783,1.9539554,2.3997045,1.0431435,1.1224269,1.082876,1.1767714,1.1260215,1.2613071,1.2393491,1.1433659,1.3451593,1.206919,1.0221306,1.023022,1.0078268,1.31995,1.421189,0.78390074,0.6069802,1.8061395,1.2275933,1.8102428,1.9253643,0.95373815,1.0360355,0.99137706,1.0680776,0.0,0.57910854,0.43236622
PUM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19106498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077772275,0.0
SNRNP40,0.0,0.14246207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14775035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20214956,0.0
ZCCHC17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1002018,0.0
PEF1,0.0,0.20732059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11676923,0.0
PTP4A2,0.7453059,0.6887253,0.5775777,0.0,0.888863,0.569645,0.5056504,0.6981166,0.83958185,0.68123454,0.657716,0.7647157,0.65556544,0.5148357,0.9251887,0.96063447,0.8831687,0.9046838,0.6630269,0.8605837,0.0,0.5674881,0.0,0.7536603,0.791594,0.6630473,0.7600196,0.6671327,0.62406254,0.24038298,0.6351512,0.4810443
KHDRBS1,0.5646372,0.8640813,0.58455426,0.0,0.5811906,0.51256406,0.5264758,0.5502534,0.55660784,0.5831197,0.0,0.51262873,0.54635954,0.5346221,0.58967507,0.5995301,0.4007886,0.6317407,0.5974754,0.0,0.50973105,0.2815897,0.0,0.27852124,0.43911898,0.34423885,0.0,0.5362467,0.6040041,0.06365793,0.48435956,0.3284741
TXLNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075530894,0.0
EIF3I,0.0,0.35616007,0.0,0.0,0.0,0.4010235,0.0,0.0,0.0,0.43766236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34950212,0.5030457,0.0,0.0,0.0,0.0,0.0,0.36094362,0.0,0.0,0.0,0.4516864,0.09787835,0.5459345,0.0
LCK,0.0,0.0,0.0,0.0,0.8127391,0.65157205,0.59196633,0.74230933,0.8005128,0.90500003,0.7082813,0.7451659,0.7286299,0.6870084,0.84693134,0.87489367,0.81492776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41198617,0.6430644,0.2957222,0.0,0.0,0.0,0.0
HDAC1,0.0,0.5481326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16722251,0.22417742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24561213,0.0,0.1819933,0.0
MARCKSL1,0.0,0.5481326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59574544,0.21942338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4393818,0.0,0.0,0.0
ZBTB8OS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11149335,0.29202816,0.0
RBBP4,0.4209183,0.7756598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459184,0.3451207,0.0,0.0,0.0,0.0,0.0,0.22534266,0.0,0.0,0.0,0.5092326,0.15276298,0.5132758,0.0
SYNC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17219526,0.0
YARS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3015589,0.0
AK2,0.0,0.2854736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167236,0.23706229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761557,0.0
PHC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13555977,0.14448997,0.0,0.0,0.32728672,0.0,0.5869893,0.522346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11769287,0.0
SFPQ,0.7080297,1.1903818,0.73867345,0.81789374,0.70155317,0.63193923,0.6036129,0.6386676,0.5636151,0.7604574,0.80542237,0.68931943,0.705524,0.64715886,0.6578239,0.68249243,0.8082328,0.7467433,0.8588226,0.0,0.7586441,0.3969493,0.7009369,0.49600685,0.461849,0.83484507,0.7001989,0.72903055,0.99420714,0.17229366,0.7289733,0.5881291
ZMYM4,0.0,0.17516379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMB2,0.0,0.36894634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32090056,0.36129254,0.0,0.0,0.0,0.0,0.0,0.30569404,0.0,0.0,0.0,0.3739338,0.06747598,0.7228707,0.0
CLSPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13722062,0.0
TRAPPC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22871861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053028047,0.25443506,0.0
MAP7D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30373526,0.24783753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27852225,0.0,0.052282058,0.0
THRAP3,0.35977498,0.651625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34620824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38058582,0.4496242,0.0,0.0,0.0,0.0,0.0,0.2575945,0.0,0.0,0.0,0.39141905,0.07816277,0.38957322,0.20897889
LSM10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13555977,0.22043401,0.0,0.0,0.0,0.0,0.0,0.18175387,0.0,0.0,0.0,0.30174828,0.09580848,0.24952462,0.0
MRPS15,0.0,0.17453691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16965848,0.27908152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08370798,0.46802348,0.0
CSF3R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19267908,0.0,0.0,0.31853175,0.0,0.6984831,0.31646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEAF6,0.0,0.23202693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12596081,0.15197363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093398176,0.0
GNL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153745,0.0
YRDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085360825,0.0
C1orf122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15353799,0.19113454,0.0
SF3A3,0.0,0.32308978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1554331,0.16797125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21888947,0.0
UTP11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1394199,0.0
MYCBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3033555,0.0
AKIRIN1,0.0,0.2854736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17341979,0.25284925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3522706,0.0,0.117423214,0.0
NDUFS5,0.0,0.32417023,0.0,0.0,0.6177727,0.5912294,0.5842582,0.563223,0.4372881,0.66337657,0.5598737,0.58480793,0.54865193,0.5587535,0.6351344,0.5764247,0.5509645,0.47672302,0.5476521,0.0,0.0,0.70081395,0.0,0.77172446,0.69344807,0.0,0.0,0.3606903,0.5908858,0.32608765,1.0433345,0.58821476
MACF1,0.45263606,0.22471255,0.0,0.0,0.61560047,0.0,0.0,0.0,0.0,0.3105287,0.0,0.37821975,0.41706076,0.0,0.46231967,0.0,0.0,0.15952235,0.26436612,0.6583606,0.59686935,0.0,0.0,0.0,0.0,0.53272724,0.6235628,0.5651892,0.0,0.0,0.1002018,0.0
PABPC4,0.48780936,0.26713645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3065576,0.36100876,0.0,0.0,0.49217045,0.0,0.0,0.5207727,0.0,0.0,0.0,0.0,0.16949946,0.31232446,0.0
PPIE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120495394,0.0
BMP8B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15866184,0.0
CAP1,0.49898562,0.7579196,0.41286886,0.0,0.6828421,0.49062917,0.4658014,0.61644864,0.72736394,0.6914671,0.0,0.5376679,0.58770114,0.50355417,0.6993399,0.6870084,0.6466377,1.0508435,0.92463815,0.73481894,0.0,0.708848,0.0,0.9173025,0.8262341,0.58320385,0.75409037,0.53802437,0.72260845,0.05583068,0.37048766,0.0
PPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1697236,0.39913577,0.0,0.0,0.41225576,0.0,0.40980262,0.4887456,0.0,0.0,0.0,0.0,0.0,0.15155421,0.0
ZMPSTE24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10649686,0.0
SMAP2,0.9859375,0.618247,1.2520146,1.4336197,0.8150966,0.7778729,0.82693005,0.81324303,0.79406375,0.99009633,0.7794838,0.7581291,0.8483075,0.8852761,0.73104113,0.7745203,0.79040515,0.18531352,0.9335383,0.0,0.9726567,0.8344456,0.0,0.861288,1.0361766,0.82797617,0.7756598,0.913198,0.33990377,0.4907604,0.5200063,0.0
NFYC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14147595,0.0
CITED4,0.0,0.0,0.0,0.0,0.0,0.0,0.46772313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15469252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTPS1,0.0,0.20732059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10615516,0.0
PPCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22200705,0.0,0.0,0.0,0.0,0.0,0.2364969,0.0,0.0,0.0,0.2797686,0.0,0.095419675,0.0
PPIH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16131581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24702018,0.0
YBX1,1.4768934,1.7241119,1.240959,1.3091674,1.1626382,1.1479995,1.0299366,1.0840949,1.0433584,1.2256811,0.8864347,1.1773863,1.150776,1.1236897,1.1124359,1.0944589,0.9892658,1.4028435,1.6465936,1.2081108,1.1496563,1.7823634,0.9874185,1.2486533,1.8290027,1.0164106,1.0919201,1.1217881,1.3033578,0.48151946,1.6886992,1.5554019
SVBP,0.0,0.118655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBNA1BP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39117622,0.0
CDC20,0.0,0.37797606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24958485,0.0
ELOVL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30169126,0.19540843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06882142,0.0
MED8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16807324,0.0
HYI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08192128,0.0
ATP6V0B,0.40426567,0.32059267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6625148,0.81322926,0.0,0.0,0.9637307,0.26781183,1.0262593,0.87420744,0.0,0.0,0.0,0.76344454,0.34945017,0.7159515,0.42838344
DMAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060960863,0.0
ERI3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111818776,0.0
RNF220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09456792,0.0
ARMH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4628715,0.0,0.0,0.0
RPS8,3.4832735,3.0259018,3.670353,3.4505763,2.8484843,3.517548,3.6507406,3.1836185,3.023118,3.184417,3.0634062,3.2317255,3.1447248,3.6128764,2.9221058,2.9206395,2.8923206,3.1595988,3.071013,2.4352717,2.8517423,3.017168,2.8910012,2.863245,3.0295224,2.5876136,2.5612767,2.6767287,3.1510024,2.1134696,2.9797282,3.0926921
PTCH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1009202,0.0
EIF2B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13964748,0.0
UROD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16261241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11449871,0.4703106
PRDX1,0.4561741,1.0145192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52134067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44660136,0.3072666,0.0,0.0,0.71811116,0.29284677,0.5087171,0.57214284,0.0,0.0,0.0,0.39862835,0.52594054,1.2055706,0.47994003
AKR1A1,0.0,0.17453691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27558446,0.2414265,0.0,0.0,0.3532387,0.0,0.0,0.32276073,0.0,0.0,0.0,0.3954686,0.36169094,0.4218433,0.0
NASP,0.0,0.7756598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26521587,0.27096373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34192437,0.0,0.57176876,0.18212126
UQCRH,0.79590666,0.99744457,0.82501924,0.732253,0.72943175,0.71055394,0.77195036,0.68624157,0.7522306,0.80690765,0.0,0.6855353,0.6417285,0.7651961,0.7284964,0.7203197,0.64036626,0.85316116,1.0016271,0.0,0.56461906,0.9845457,0.89872,1.0518148,0.9864278,0.724384,0.77353555,0.8127391,0.75398326,0.5845859,1.5124073,0.9194787
