,PP,alpha_MHC II,alpha_immature,alpha_mature,alpha_stress II,beta_MHC/autoantigen,beta_immature,beta_mature,beta_mtDNA deficient,beta_stress I,beta_stress II,delta
TXNDC12,0.0,0.0,0.4824107018384067,0.5382550629702482,0.5944721048528497,0.0,0.4950063336979259,0.45454545454545453,0.0,0.0,0.5435353300788186,0.5262512239542875
BTF3L4,0.2727272727272727,0.0,0.31373344226316974,0.30896586721593683,0.3230685591697693,0.0,0.42710142785852606,0.3484882658178156,0.4794465411793102,0.0,0.4513592774217779,0.30851408026435156
SCP2,0.28289975361390546,0.0,0.3076600865884261,0.3943058740008961,0.2764513275840066,0.0,0.20027216998013583,0.24064158309589734,0.34813356399536133,0.22601409391923385,0.18181818181818182,0.2549214417284185
MAGOH,0.0,0.0,0.5914345654574308,0.5532773678952997,0.6480116573247042,0.0,0.49857082150199195,0.45454545454545453,0.0,0.0,0.5279444456100464,0.524683112447912
IFT25,0.0,0.0,0.0,0.6466284827752546,0.0,0.0,0.6363636363636364,0.6612922820177946,0.7822802608663385,0.0,0.0,0.6901036338372664
LRRC42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.9332513484087858
TMEM59,0.02861686728217385,0.25505407831885596,0.0,0.03551128235730258,0.003084014762531627,0.3246206153522838,0.010090752081437544,0.0082264705137773,0.021094598553397438,0.26361702247099444,0.01228278333490545,0.07605255733836781
JUN,0.5712534189224243,0.0,0.3670807751742276,0.40206408500671387,0.3470985401760448,0.0,0.2788990410891446,0.2727272727272727,0.0,0.5318940336054022,0.27865112911571155,0.4417437260801142
TM2D1,0.0,0.0,0.46197363463315094,0.4631581577387723,0.4881153269247575,0.7067886861887845,0.45454545454545453,0.47748374397104437,0.0,0.0,0.0,0.5163962190801447
USP1,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.9352440779859369,0.0
JAK1,0.39478505741466174,0.0,0.43323141878301447,0.37147133458744397,0.46884085915305396,0.0,0.41898535598408093,0.388898182999004,0.0,0.0,0.3652036569335244,0.36363636363636365
LEPROT,0.0,0.0,0.4072464650327509,0.3660203814506531,0.382251728664745,0.5509702942588113,0.402541691606695,0.38154716925187543,0.0,0.0,0.36363636363636365,0.5152697996659712
SERBP1,0.18181818181818182,0.0,0.34669729796322907,0.27630326422778045,0.3153753714127974,0.0,0.24345206672495062,0.20268880237232556,0.18649871782823044,0.19707735018296677,0.23643808473240246,0.21207366748289627
GADD45A,0.0,0.0,0.548946044661782,0.0,0.6340604424476624,0.0,0.6059720082716509,0.5454545454545454,0.0,0.768011515790766,0.7445503256537698,0.0
GNG12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DIRAS3,0.7996064478700812,0.0,0.7272727272727273,0.7303977446122603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.812535518949682
SRSF11,0.20034391229802911,0.0,0.20238769054412842,0.18181818181818182,0.2720470428466797,0.20466736229983243,0.23194874958558517,0.1937924406745217,0.0,0.2903975790197199,0.36030076850544324,0.18580042232166638
ZRANB2,0.0,0.0,0.5497793663631786,0.4883644851771268,0.5141304568810896,0.0,0.45454545454545453,0.4774312593720176,0.0,0.0,0.5912291515957225,0.5292009765451605
CRYZ,0.8285072879357771,0.0,0.8363999290899797,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYW3,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9343638907779347,0.0,0.0,0.0,0.0
ACADM,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.916800087148493,0.0,0.0,0.0,0.0
RABGGTB,0.0,0.0,0.4082501909949563,0.36363636363636365,0.3727848638187755,0.0,0.4652100584723733,0.3741284825585105,0.0,0.641475336118178,0.6621303504163568,0.3768725937063044
TTLL7,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.8350192579356107,0.0,0.0,0.8582903200929816,0.0
PRKACB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPF1,0.0,0.0,0.6334505568851124,0.0,0.6310463872822848,0.0,0.6187361966479908,0.5454545454545454,0.0,0.0,0.5905183228579435,0.6228998465971514
GNG5,0.199339514428919,0.0,0.3658457669344815,0.3099044507200068,0.32555479353124445,0.09090909090909091,0.22755238142880527,0.1540923768823797,0.1962758465246721,0.1094371188770641,0.19279580224644055,0.24112053350968796
CTBS,0.0,0.0,0.0,0.8521471998908303,0.0,0.0,0.8237806341864846,0.8181818181818182,0.0,0.0,0.0,0.0
SSX2IP,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SH3GLB1,0.18181818181818182,0.0,0.3988535458391363,0.25655237111178314,0.3413232835856351,0.0,0.3204433105208657,0.19865376299077814,0.23701052774082532,0.2394282275980169,0.3606335845860568,0.2028645547953519
SELENOF,0.0,0.09489210085435347,0.055907455357638275,0.031653322956778786,0.048225966366854583,0.24868311123414474,0.03498815406452526,0.050738968632437965,0.06308005072853783,0.013725573366338556,0.11103994737971913,0.03407340158115734
RPL5,0.022672078826210716,0.0,0.05019220438870517,0.06968208334662697,0.04092822833494707,0.022577226161956787,0.12453342567790639,0.12364506721496582,0.17675371603532272,0.2946235916831277,0.17982289465990933,0.06390137022191827
TMED5,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.9545576301488009,0.0
DNTTIP2,0.0,0.0,0.6976271325891669,0.0,0.7042799104343761,0.0,0.6662687496705488,0.0,0.0,0.0,0.6730151176452637,0.6363636363636364
GCLM,0.36363636363636365,0.0,0.48471856117248535,0.42991630055687646,0.5404167337851091,0.0,0.4955815239386125,0.37302246960726654,0.0,0.0,0.5019434961405668,0.38696991313587537
RTCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PRPF38B,0.0,0.0,0.0,0.0,0.0,0.0,0.7592858509583906,0.7426122589544817,0.0,0.0,0.7780755704099481,0.7272727272727273
TMEM167B,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.9538141055540605,0.0
ELAPOR1,0.5649877136403864,0.7105214053934271,0.0,0.4909097064625133,0.0,0.6202913793650541,0.0,0.46522060849449853,0.0,0.5146760777993635,0.0,0.45454545454545453
SARS1,0.11348387328061191,0.0,0.22457452253861862,0.11698532104492188,0.4027086713097312,0.09272104501724243,0.2714556509798223,0.10562160882082852,0.15702199935913086,0.2051322947848927,0.43139098991047253,0.09090909090909091
PSMA5,0.19060959599234842,0.0,0.23349767381494696,0.2228857549754056,0.25503754073923285,0.0,0.2645357305353338,0.20795730569145895,0.3785106268796054,0.18181818181818182,0.40462287989529694,0.2472574385729703
GNAI3,0.0,0.0,0.7866692001169379,0.0,0.8215410817753185,0.0,0.7272727272727273,0.0,0.0,0.0,0.7528258128599687,0.0
AHCYL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9329532439058478,0.0,0.0,0.0,0.9090909090909091
LAMTOR5,0.12327614155682651,0.0,0.22503497925671664,0.21454744989221747,0.24554020166397095,0.09090909090909091,0.13499278913844714,0.11318069154565985,0.22453998977487738,0.11802500486373901,0.1159361492503773,0.15698382529345425
ATP5PB,0.12648859891024503,0.0,0.15089628913185812,0.174510581926866,0.12825064225630325,0.2127385843883861,0.09090909090909091,0.11115733601830223,0.23118592934174972,0.29288497838107025,0.1005921797318892,0.1569189104166898
RAP1A,0.0,0.0,0.6626588214527477,0.6134539625861428,0.6424390727823431,0.0,0.5815338817509738,0.5454545454545454,0.0,0.0,0.0,0.5828481587496671
CAPZA1,0.0,0.0,0.7886016368865967,0.0,0.7680205973711881,0.0,0.7272727272727273,0.0,0.0,0.0,0.7679019461978566,0.0
RHOC,0.0,0.0,0.8132213787599043,0.7272727272727273,0.7449143691496416,0.0,0.0,0.0,0.0,0.0,0.0,0.7571402300487865
BCAS2,0.0,0.0,0.47650634158741345,0.0,0.5251786708831787,0.0,0.5037525187839161,0.45454545454545453,0.0,0.6355514147064902,0.5809329423037443,0.4869557890025052
CSDE1,0.20091206377202814,0.0,0.19569201902909714,0.2370597395029935,0.18981377644972366,0.18181818181818182,0.2811273986643011,0.24550935355099765,0.0,0.33565563505346124,0.3003100210970098,0.2185219634662975
ATP1A1,0.3010324239730835,0.5338144952600653,0.2132594422860579,0.24693224104967984,0.1920329061421481,0.5340808250687339,0.18181818181818182,0.21744291890751233,0.0,0.3166355003010143,0.0,0.24533122777938843
MAN1A2,0.0,0.0,0.0,0.0,0.0,0.0,0.6859129396351901,0.6968012397939508,0.0,0.6806156581098383,0.7794595035639676,0.6363636363636364
PDE4DIP,0.36363636363636365,0.0,0.3686870444904674,0.3819650845094161,0.38124432347037573,0.0,0.45543656024065887,0.4744776866652749,0.0,0.0,0.585039881142703,0.3646816340359775
POLR3GL,0.0,0.0,0.0,0.7710019024935636,0.0,0.0,0.7272727272727273,0.7487780885262922,0.0,0.0,0.0,0.7497428601438348
H2BC21,0.0,0.0,0.859926397150213,0.0,0.8682984059507196,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
SF3B4,0.0,0.0,0.844465580853549,0.0,0.8615596836263483,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
ANP32E,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
APH1A,0.0,0.0,0.33015233278274536,0.28565947034142236,0.3412967161698775,0.29849389466372406,0.28966311433098535,0.2727272727272727,0.0,0.40309570052407007,0.2851393927227367,0.2772275046868758
MCL1,0.6873911348256198,0.0,0.6594493930990045,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.6759432879361239,0.6557425152171742
ENSA,0.18651524998924948,0.0,0.2613873969424855,0.29378601095893164,0.242432870648124,0.0,0.19128328561782837,0.2271753495389765,0.3172307014465332,0.22289308092810892,0.18181818181818182,0.21242440830577503
CERS2,0.0,0.0,0.8205687728795138,0.8279177979989485,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0
CDC42SE1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLLT11,0.0,0.0,0.6916611248796637,0.6912899342450228,0.6776298121972517,0.0,0.6363636363636364,0.6527674848383124,0.0,0.0,0.0,0.0
SCNM1,0.0,0.0,0.0,0.0,0.8382393555207686,0.0,0.8390261747620322,0.0,0.0,0.0,0.8181818181818182,0.0
PSMD4,0.19241440838033502,0.0,0.2340267300605774,0.2360564795407382,0.19630026817321777,0.0,0.21350990642200818,0.20244037021290173,0.3289600339802829,0.28458195382898505,0.18181818181818182,0.2495568557219072
PSMB4,0.28889530897140503,0.0,0.2899199236523021,0.28529062054374,0.27185298096049915,0.0,0.24368291009556164,0.26881134510040283,0.43987754258242523,0.18181818181818182,0.21990407596934924,0.32318260994824494
MRPL9,0.0,0.0,0.6320156238295815,0.6116084673187949,0.6309993646361611,0.0,0.5937489596280184,0.5558241714130748,0.0,0.0,0.0,0.5454545454545454
S100A10,0.6263465014371005,0.0,0.6528558405962858,0.5626708377491344,0.5441420782696117,0.0,0.3979771408167752,0.36363636363636365,0.4635357477448203,0.0,0.0,0.5735414244911887
S100A11,0.27199238538742065,0.0,0.4307169426571239,0.25926780700683594,0.27038494565270166,0.12499984827908603,0.15117850628766147,0.19204697825691916,0.2938182137229226,0.09090909090909091,0.09580145640806718,0.30853659456426447
S100A6,0.1500236608765342,0.1509492126378146,0.3697280287742615,0.2201767618005926,0.20892779935490002,0.05564329299059781,0.028342566706917503,0.03974044322967529,0.0944593765518882,0.02109219269319014,0.0,0.3294378464872187
CHTOP,0.0,0.0,0.5081888166340914,0.4735385938124223,0.5307065465233543,0.0,0.49310383471575653,0.45454545454545453,0.0,0.0,0.58471449396827,0.46101512150330975
SNAPIN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ILF2,0.18181818181818182,0.0,0.26377941261638294,0.18887808106162332,0.31898607449098065,0.0,0.22911737723784012,0.1829372156750072,0.2228655977682634,0.45118604464964435,0.542068600654602,0.24209437587044455
SLC39A1,0.18181818181818182,0.490899075161327,0.39902946082028473,0.33892446756362915,0.4168925393711437,0.36721159653230145,0.2920937754891135,0.21033632213419134,0.0,0.0,0.231198175386949,0.24091345071792603
JTB,0.02326643466949463,0.018963548270138828,0.015807704492048782,0.04783044078133323,0.0,0.06913102214986627,0.013197205283425072,0.01681462743065574,0.050055774775418366,0.0013618306680159135,0.06500239263881337,0.08555083925073798
RAB13,0.35838825594295154,0.0,0.25363634391264483,0.3487129373983903,0.23483073711395264,0.0,0.21084405075420032,0.2565298188816417,0.37153588099913165,0.30614656751806085,0.18181818181818182,0.33942997455596924
RPS27,0.08157343214208429,0.0,0.06022608822042292,0.07352511991154063,0.049372364174235954,0.02153337001800537,0.08939635753631592,0.09860808199102228,0.18510329723358154,0.21787155758250842,0.14173759655518967,0.06343439492312344
TPM3,0.18554009090770374,0.0,0.39478814601898193,0.28940907933495263,0.37488554282621905,0.0,0.27099900354038586,0.24387646263295953,0.18181818181818182,0.47217776016755536,0.2619131153280085,0.22037362510507758
C1orf43,0.0,0.03369903564453125,0.09065101363442161,0.037669593637639824,0.11110504648902199,0.11035324226726186,0.21412203528664328,0.04480558633804321,0.02384679967706854,0.21525934609499844,0.3120492100715637,0.021353943781419235
HAX1,0.0157623291015625,0.00810883803801103,0.06783059510317715,0.07975344224409624,0.06745879216627641,0.030847148461775345,0.15347382697192105,0.1287499503655867,0.18242069266059183,0.0,0.29713076894933527,0.03391423008658669
ADAR,0.6902540542862632,0.0,0.5454545454545454,0.5790903134779497,0.0,0.0,0.5567709695209156,0.5747500061988831,0.0,0.0,0.0,0.5711119283329357
PMVK,0.24490702152252197,0.0,0.28755535862662573,0.3222148201682351,0.24289926073767923,0.0,0.19936680793762207,0.33680249886079267,0.38875668157230725,0.1924181959845803,0.18181818181818182,0.27900309454311023
SHC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CKS1B,0.0,0.0,0.0,0.0,0.0,0.0,0.8388902111486956,0.8181818181818182,0.0,0.0,0.9198268489404158,0.0
DPM3,0.30765415863557294,0.40449434518814087,0.2145622210069136,0.27601898258382623,0.18181818181818182,0.34070891683751886,0.18676793575286865,0.25601220672780817,0.24822841449217362,0.0,0.0,0.26927835832942615
KRTCAP2,0.0073663375594399194,0.2716750340028243,0.07266698642210527,0.09925754503770308,0.011846536939794367,0.29805564880371094,0.0,0.02287504889748313,0.06379698081450029,0.09180051630193536,0.016998372294686058,0.08808003772388805
SCAMP3,0.0,0.0,0.0,0.0,0.8912250778891824,0.0,0.835823427547108,0.8181818181818182,0.0,0.0,0.0,0.0
FDPS,0.20330500060861761,0.0,0.20290306481448087,0.26289588754827325,0.20456648956645618,0.21667231754823166,0.1866666241125627,0.2496787743134932,0.41827448389746924,0.0,0.18181818181818182,0.23494307019493796
ASH1L,0.0,0.0,0.0,0.6595658930865201,0.6363636363636364,0.0,0.653643705628135,0.670170708136125,0.0,0.0,0.0,0.6500445116649974
DAP3,0.0,0.0,0.4721119837327437,0.4581735838543285,0.4749293706633828,0.0,0.474731136452068,0.46315274997190997,0.0,0.0,0.5002726153893904,0.45454545454545453
KHDC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SSR2,0.0,0.23745673353021796,0.029198619452389805,0.039104125716469505,0.027384048158472233,0.21819520538503473,0.003990189595655961,0.014425283128565008,0.017962401563471012,0.03599823063070124,0.18181617151607166,0.026977268132296475
LAMTOR2,0.3068654645573009,0.0,0.29818184267390857,0.3992760723287409,0.29642053083939984,0.0,0.27697562087665906,0.29092718254436145,0.4868436726656827,0.0,0.2727272727272727,0.3250586607239463
RAB25,0.0,0.0,0.781690472906286,0.7817163142290983,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.7607533985918219
LMNA,0.2904072241349654,0.0,0.47715343128551135,0.3286231376908042,0.5129594098437916,0.0,0.21220827102661133,0.2334991910240867,0.18542602929201993,0.4237501621246338,0.18181818181818182,0.308955962007696
PMF1,0.6299909624186429,0.0,0.5704080191525546,0.6264864368872209,0.5727020502090454,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.5581401965834878
CCT3,0.17731804739345203,0.0,0.28701387210325763,0.25915484536777844,0.23102140426635742,0.13311459801413797,0.11414054307070645,0.15845416350798172,0.2072480104186318,0.10859277573498813,0.09090909090909091,0.19752727855335583
NAXE,0.12028162045912309,0.3412135460159995,0.1347379576076161,0.24050199443643744,0.10979749939658424,0.37525588274002075,0.09090909090909091,0.15278363769704645,0.13632778146050192,0.15443907542662186,0.0,0.16130826689980246
GPATCH4,0.0,0.0,0.7407319979234175,0.0,0.6647240194407377,0.0,0.6715894829143177,0.6363636363636364,0.0,0.0,0.0,0.6385927742177789
MRPL24,0.0,0.0,0.7574412605979226,0.7574060992761091,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.7377871925180609
HDGF,0.0,0.0,0.6109276630661704,0.5603936531326987,0.5938924225893888,0.0,0.5615191134539518,0.5454545454545454,0.0,0.0,0.0,0.5553063370964744
PRCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DUSP23,0.0,0.0,0.6348855170336637,0.6033567244356329,0.5806593461470171,0.0,0.5465235764330084,0.5454545454545454,0.0,0.0,0.0,0.5690589872273532
TAGLN2,0.016033438119021328,0.0,0.26980206641283905,0.14718412811105902,0.2735853682864796,0.03402543067932129,0.139818012714386,0.09181182492863048,0.13061512600291858,0.21459448879415338,0.05695450305938721,0.12366607514294711
PEA15,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.9291631958701394,0.0
COPA,0.6240741502154957,0.0,0.0,0.0,0.6282777732068842,0.0,0.5454545454545454,0.5545894232663241,0.0,0.0,0.6752227273854342,0.5815196633338928
TSTD1,0.43477981740778143,0.0,0.3716022318059748,0.4083516435189681,0.0,0.0,0.36363636363636365,0.428087900985371,0.4790216034108942,0.5922802090644836,0.0,0.43853718584234064
PFDN2,0.1843221133405512,0.0,0.27677997133948584,0.22563476995988327,0.2801907116716558,0.0,0.20582643422213467,0.18181818181818182,0.21740396456284958,0.3336105617609891,0.4468855857849121,0.21859886971386996
UFC1,0.17280354283072732,0.0,0.12327127023176714,0.17263177850029685,0.10138832439075816,0.09090909090909091,0.11547370932318947,0.15537392551248724,0.3438024629246105,0.2779579487713901,0.19259887391870673,0.19656602360985495
NDUFS2,0.4905205694111911,0.0,0.5212159319357439,0.4731434692036022,0.47203316471793433,0.0,0.4624293392354792,0.45454545454545453,0.0,0.0,0.0,0.5154624364592812
SDHC,0.13156502355228772,0.18252408504486084,0.14722725478085605,0.2057993303645741,0.13337345556779343,0.286572743545879,0.12203537334095348,0.19662961634722623,0.3080830140547319,0.0,0.09090909090909091,0.1808434562249617
UAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RGS4,0.6414114453575828,0.6363636363636364,0.7137276259335604,0.8393022038719871,0.7209857539697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGST3,0.12710401144894687,0.05513555895198475,0.021649870005520908,0.049780103293332184,0.024103056300770153,0.34225901148535987,0.06111705845052546,0.1288896365599199,0.29196268861944025,0.032463236288590866,0.0,0.07703166658228094
ALDH9A1,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9272639859806407,0.0,0.0,0.0,0.0
TMCO1,0.0,0.24397807229648938,0.02338354154066606,0.021191987124356357,0.07945153388110074,0.3572372631593184,0.045634974132884636,0.04263846440748735,0.024322910742326218,0.010975685986605558,0.178277774290605,0.023013179952448063
MPC2,0.01421543143012307,0.14064469120719217,0.0478401238268072,0.2656774466687983,0.057866676287217575,0.0,0.011863605542616411,0.006719860163601962,0.05031404170123013,0.16770329800519077,0.04167017069729892,0.07883175394751808
TIPRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ATP1B1,0.014895948496731844,0.30532044714147394,0.049840872937982734,0.12556024573066019,0.016381334174763073,0.291738130829551,0.06207933751019565,0.11693353002721613,0.04931330138986761,0.08262454921549017,0.0,0.11748514392159203
PRRC2C,0.2909314307299527,0.09090909090909091,0.2898943315852772,0.22315468029542404,0.29178964549844916,0.12247527187520807,0.32919773730364715,0.2060541564768011,0.0,0.1680410016666759,0.3316555998542092,0.21424029090187766
PIGC,0.0,0.0,0.8306200829419222,0.0,0.0,0.0,0.8360896598209034,0.8181818181818182,0.0,0.0,0.0,0.0
SUCO,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.9535695964639838,0.0
PRDX6,0.24610328674316406,0.0,0.19670884717594495,0.22899590839039197,0.18181818181818182,0.0,0.2259982553395358,0.2288504405455156,0.40394347364252264,0.4142677133733576,0.33058283545754175,0.25142686475406995
CACYBP,0.0,0.0,0.304576575756073,0.3236326683651317,0.2918312061916698,0.0,0.31216910210522736,0.34983354806900024,0.4468218142336065,0.4305606484413147,0.2727272727272727,0.32853642918846826
MRPS14,0.0,0.0,0.5882036252455278,0.6033058599992231,0.5582405003634366,0.0,0.5454545454545454,0.552854678847573,0.0,0.0,0.0,0.5506628155708313
PAPPA2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR1AIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
XPR1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RGS16,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9437140822410583,0.0,0.0,0.0,0.0
ARPC5,0.18181818181818182,0.0,0.37156626853075897,0.2796982093290849,0.4482908844947815,0.0,0.28683894330805,0.23306128111752597,0.30650008808482776,0.18713106350465256,0.23739843476902356,0.27083187211643567
PRG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TPR,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.8320686383680864,0.0,0.0,0.0,0.8685047626495361
RGS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RO60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GLRX2,0.0,0.0,0.9090909090909091,0.0,0.9197502136230469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM9,0.0,0.8013316013596274,0.0,0.6610725196925077,0.0,0.5454545454545454,0.5499501065774397,0.6499055569822138,0.0,0.0,0.0,0.5989975333213806
CSRP1,0.0,0.0,0.6403394124724648,0.6050812818787314,0.6782467473636974,0.0,0.0,0.5675171126018871,0.0,0.5454545454545454,0.0,0.6079330390149896
TIMM17A,0.0,0.0,0.40944381193681195,0.36363636363636365,0.4278309020129117,0.0,0.5197166367010637,0.39572801373221655,0.0,0.4811735315756364,0.771057204766707,0.37927429242567584
ELF3,0.5688389864834872,0.0,0.6932857686823065,0.6353826739571311,0.7086353247815912,0.0,0.5552062283862721,0.0,0.0,0.0,0.0,0.5454545454545454
ADIPOR1,0.0,0.0,0.36363636363636365,0.3800642111084678,0.3825669126077132,0.0,0.45704043995250354,0.40872094306078827,0.0,0.48454607074910944,0.5024876648729498,0.3666581836613742
CYB5R1,0.0,0.0,0.0,0.0,0.0,0.9585162617943503,0.0,0.9090909090909091,0.0,0.0,0.0,0.0
TMEM183A,0.0,0.0,0.511272750117562,0.4769854870709506,0.5155857313763011,0.0,0.5020782514051958,0.47281013293699786,0.0,0.0,0.45454545454545453,0.4726406660946933
BTG2,0.6984440250830217,0.627215174111453,0.5454545454545454,0.6564059853553772,0.0,0.0,0.0,0.5692033009095625,0.0,0.0,0.0,0.6415309418331493
SNRPE,0.10607595877213911,0.0,0.24187581105665726,0.2372425848787481,0.219371421770616,0.09090909090909091,0.1588011925870722,0.15832222591746936,0.2872192859649658,0.1457225355235013,0.12300800735300238,0.22074918313459915
NFASC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KLHDC8A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NUCKS1,0.28094498677687213,0.0,0.23128691044720737,0.3262208971110257,0.21766174381429498,0.0,0.19624753431840378,0.2668105580589988,0.22402840852737427,0.2132969010959972,0.18181818181818182,0.27318123253909027
MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PFKFB2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CD55,0.0,0.0,0.8181818181818182,0.0,0.8201273571361195,0.0,0.0,0.0,0.0,0.0,0.8704658963463523,0.0
CD46,0.0,0.6876659284938466,0.42702535607598047,0.48289683190259064,0.468444672497836,0.5999069972471758,0.3759517019445246,0.42220005122098053,0.0,0.0,0.0,0.36363636363636365
LPGAT1,0.0,0.0,0.8506675525145098,0.8181818181818182,0.829004314812747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENF,0.02747291868383234,0.11371324279091576,0.020764919844540684,0.0966468399221247,0.03953759236769243,0.04575777595693415,0.009414542805064808,0.021800230849872936,0.05684998902407559,0.1644829890944741,0.0,0.019592019644650547
ATF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9653224945068359,0.9090909090909091,0.0
EPRS1,0.0,0.0,0.5563236800107089,0.0,0.5775467428294095,0.0,0.5951835784045133,0.5454545454545454,0.0,0.0,0.7224187146533619,0.5617864402857694
RAB3GAP2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.9154209115288474,0.0
SUSD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.9498462677001953,0.0,0.0
DEGS1,0.0,0.0,0.0,0.0,0.7414808219129388,0.8485754836689342,0.7597279223528776,0.0,0.0,0.0,0.7272727272727273,0.0
CNIH4,0.0,0.0,0.6890455159274015,0.0,0.7046106511896307,0.0,0.6468850482593883,0.0,0.0,0.0,0.6502254713665355,0.6363636363636364
SRP9,0.11696365204724399,0.0,0.1366999311880632,0.15775798667560925,0.12017710100520741,0.09090909090909091,0.14435775713487106,0.1338939287445762,0.2768440463326194,0.1367745345289057,0.15123693509535355,0.15463063391772183
EPHX1,0.0,0.0,0.0,0.0,0.0,0.969892447645014,0.0,0.9090909090909091,0.0,0.0,0.0,0.0
H3-3A,0.10828393155878241,0.0,0.06736009771173651,0.13254928588867188,0.04318939555775036,0.025740726427598434,0.06575605002316562,0.11499213088642467,0.20191764289682562,0.03471653027967973,0.0017664053223349831,0.1372184157371521
PARP1,0.6051424795931036,0.0,0.572085207158869,0.6119886203245684,0.0,0.0,0.5454545454545454,0.5618172125382856,0.0,0.0,0.0,0.606098397211595
CDC42BPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ARF1,0.0,0.03531163389032537,0.00992086258801547,0.024410692128268154,0.011209347031333229,0.14192568172108044,0.06318998336791992,0.0030536001378839665,0.012915968894958496,0.18763877045024524,0.1471505273472179,0.009181131016124378
