,Activated_CD4,Activated_CD8,Arterial,Arterial capillary,Basal,Bmem,Chief,Contamination,Enterocytes,Enterocytes_Intermediate,Enteroendocrine_CHGA,Enteroendocrine_GAST,Enteroendocrine_GHRL,Erythrocyte,Foveolar_Differentiated,Foveolar_Intermediate,Goblet,IgA1_IGKappa,IgA1_IGLambda,IgA2High_IGKappa,IgG_IGM_IGKappa,IgG_IGM_IGLambda,Intermediate,Intestinal_Undifferentiated,Macrophages,Macrophages_Activated,Mast_Cells,Mast_Cells_Activated,Monocytes,NK-cells_Gastric,NK-cells_Intestine,Naïve,Naïve_FCMR,Neck-Cells,Parietal,S1,S2,S3,SMG,Superficial,Suprabasal,Th1_Th17_TReg,Tmem,Venous,cDC1,gdT,pDC
SKP1,0.20193158,0.27079356,0.2851758,0.29292414,0.24767052,0.22445875,0.10443318,0.0,0.18254383,0.18296292,0.3316321,0.28146964,0.34780562,0.0,0.0,0.2245829,0.10973552,0.0,0.0,0.0,0.0,0.02786902,0.32115787,0.18913664,0.0,0.0,0.30199942,0.4445063,0.0,0.19086334,0.32481796,0.23781651,0.21867445,0.20962721,0.82632005,0.19369562,0.26316363,0.441971,0.31515223,0.29463232,0.31408176,0.21314326,0.2595906,0.2938672,0.0,0.0,0.0
PPP2CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03049183,0.02781164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020327114,0.0,0.0,0.0,0.0,0.0,0.0
UBE2B,0.0,0.0,0.0,0.0,0.0,0.0,0.038970612,0.0,0.0,0.044830896,0.03677519,0.06085877,0.07094735,0.0,0.0,0.04815898,0.0,0.0,0.0,0.0,0.0,0.0,0.050588585,0.044387832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05865674,0.0,0.0,0.0,0.0,0.0,0.12673828,0.05714067,0.0,0.0,0.0,0.0,0.0,0.0
SAR1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06291279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031201325,0.0,0.0,0.0,0.0,0.0,0.021620858,0.030026019,0.0,0.0,0.0,0.0,0.0,0.0
CAMLG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018791579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043388315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034732528,0.0,0.0,0.0,0.0,0.0,0.0,0.03296545,0.0,0.0,0.0,0.0,0.0,0.0
DDX46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06085877,0.032993797,0.0,0.0,0.02045647,0.0,0.0,0.0,0.0,0.0,0.0,0.038878217,0.04296922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04415989,0.0,0.0,0.0,0.0,0.0,0.0,0.07924762,0.0,0.0,0.0,0.0,0.0,0.0
PITX1,0.0,0.0,0.0,0.0,0.16910556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37235615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38404548,0.34599823,0.0,0.0,0.0,0.0,0.0,0.0
EPIST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027039787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11457109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MACROH2A1,0.0,0.0,0.0,0.0,0.08485214,0.0,0.0,0.0,0.0,0.088165075,0.07411255,0.22939833,0.09501996,0.0,0.0,0.11644065,0.0,0.0,0.0,0.0,0.0,0.0,0.1466039,0.11136236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061437182,0.0,0.0,0.0,0.0,0.0,0.12591109,0.17378286,0.0,0.0,0.0,0.0,0.0,0.0
CXCL14,0.0,0.0,0.0,0.0,0.27246097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPA0,0.0,0.0,0.0,0.11074912,0.1255222,0.0,0.022816855,0.0,0.0,0.069089144,0.09455034,0.0,0.13172068,0.0,0.0,0.074338436,0.0,0.0,0.0,0.0,0.0,0.0,0.045297734,0.13268004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06933817,0.0,0.0,0.0,0.0,0.0,0.0,0.0935327,0.0,0.0,0.11664663,0.0,0.0,0.0
EGR1,0.0,0.0,0.12763989,0.0,0.0,0.0,0.0,0.0,0.0,0.113193594,0.517253,0.06386795,0.62810993,0.0,0.0,0.06455144,0.20918435,0.0,0.0,0.0,0.0,0.0,0.0,0.1279567,0.0,0.0,0.0,0.5554016,0.0,0.0,0.0,0.0,0.0,0.089844875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029285988,0.0,0.0,0.0,0.0,0.0,0.0
HSPA9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039260976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05747692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442323,0.0,0.0,0.0,0.0,0.0,0.0,0.057852883,0.0,0.0,0.0,0.0,0.0,0.0
CTNNA1,0.0,0.0,0.0,0.1052019,0.0,0.0,0.0,0.0,0.0,0.057775185,0.0,0.0,0.0,0.0,0.14166407,0.15364774,0.0,0.0,0.0,0.0,0.0,0.0,0.045534883,0.040289257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062382676,0.0,0.0,0.0,0.0,0.0,0.060906127,0.039973594,0.0,0.0,0.0,0.0,0.0,0.0
PAIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09023866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038405716,0.02638782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021855764,0.040454954,0.0,0.0,0.0,0.0,0.0,0.0
MZB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69140416,0.90951043,0.6368067,0.71987516,0.69345033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECSCR,0.0,0.0,0.0,0.15292941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20929787,0.0,0.0,0.0
UBE2D2,0.0,0.0,0.0,0.0,0.0,0.0,0.03639759,0.0,0.0,0.07277162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072439045,0.08655386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053362496,0.0,0.0,0.0,0.0,0.0,0.02986335,0.081427455,0.0,0.0,0.0,0.0,0.0,0.0
PURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031789243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYSTM1,0.0,0.0,0.18971354,0.25214937,0.0,0.0,1.1757386,0.0,0.34689775,0.31938362,0.6086757,1.029334,0.61265993,0.0,1.9310045,2.2833478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1510753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5697098,2.7830622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1032807,0.0,0.0,0.0
HBEGF,0.0,0.0,0.13409424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRA1,0.0,0.0,0.0,0.0,0.0,0.0,0.030803103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69572556,0.0,0.0,0.69025046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA2,0.0,0.0,0.0,0.0,0.0,0.0,0.08918603,0.0,0.20836316,0.18585557,0.12046823,0.17537697,0.13712932,0.0,0.0,0.20996702,0.105744615,0.0,0.0,0.07433726,0.0,0.0,0.09232913,0.15226555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13706583,0.0,0.0,0.0,0.0,0.10856689,0.060891014,0.10663418,0.0,0.0,0.0,0.0,0.0,0.0
IK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06085877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038179394,0.022081388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025829447,0.049326465,0.0,0.0,0.0,0.0,0.0,0.0
ZMAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05463966,0.02413713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05477731,0.0,0.0,0.0,0.0,0.0,0.0
TAF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03340866,0.0,0.06386795,0.04266127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040806472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03534417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDFIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.08194905,0.0,0.0,0.046430796,0.10662745,0.294338,0.14586228,0.0,0.0,0.040478487,0.0,0.0,0.0,0.0,0.0,0.0,0.041123364,0.03918197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08168598,0.0,0.0,0.0,0.0,0.06191617,0.0,0.029199043,0.0,0.0,0.0,0.0,0.0,0.0
LARS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020562707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPINK1,0.0,0.0,0.0,0.0,0.0,0.0,0.08762957,0.0,0.4221309,0.28994387,0.2585693,0.0,0.0,0.0,1.6012228,1.9283681,0.7702575,0.0,0.0,0.0,0.0,0.0,0.0,0.56351846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2907678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPINK5,0.0,0.0,0.0,0.0,0.12080919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0961185,0.3348691,0.0,0.0,0.0,0.0,0.0,0.0
SPINK7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02607727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1797135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSNK1A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04052909,0.026531123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023782898,0.0,0.0,0.0,0.0,0.0,0.0,0.05276408,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07103134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12079123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF1R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36947775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14139442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12370808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD74,0.0,0.0,0.93257153,1.237847,0.0,2.2540417,0.0,1.1139035,1.2407115,0.05284765,0.0,0.0,0.028045714,0.0,0.0,0.11335481,0.0,0.18213537,0.25531417,0.14503112,0.1915786,0.23460089,0.0,0.11180433,4.0494995,3.1448045,0.0,0.0,1.031162,0.0,0.0,2.0984688,2.0867398,0.4503165,0.0,0.0,0.0,0.0,0.22681923,0.0,0.0,0.0,0.0,1.2144678,2.5763047,0.0,2.7296715
RPS14,2.1773376,1.819693,0.935362,0.92327577,2.0110083,2.3096151,1.265748,1.3341175,1.1910919,1.8357646,1.2573967,1.318303,0.8609632,0.0,0.8213184,1.9573628,1.6335657,0.82567245,0.8481559,1.4871633,0.7904969,0.9547452,1.5054209,2.1950088,1.4922686,1.1646895,2.130282,1.991476,1.5948935,1.7044164,1.6986135,2.4539502,2.002057,1.999054,1.2632091,1.39016,1.3971665,1.341196,1.748157,0.5324224,2.0400243,1.9053743,1.7815655,1.5825285,1.9916447,1.5762728,1.5979905
GPX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19845156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09169382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9147656,0.37080607,0.564174,0.0,0.1299082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024870345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020974558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANXA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061155625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPARC,0.0,0.0,0.54283005,0.52080643,0.0,0.0,0.0,0.12223314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32419842,0.18433882,0.0,0.0,0.0,0.0,0.0,0.27977422,0.0,0.0,0.0
ATOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.02991534,0.0,0.25068802,0.07081978,0.105054535,0.10255137,0.08105367,0.0,0.0,0.13798559,0.0,0.0,0.0,0.0,0.0,0.0,0.10172698,0.05898816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0739919,0.0,0.0,0.0,0.0,0.0,0.046162903,0.080634594,0.0,0.0,0.0,0.0,0.0,0.0
G3BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035497222,0.0358724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039169848,0.0,0.0,0.0,0.0,0.0,0.0,0.060595416,0.0,0.0,0.0,0.0,0.0,0.0
LARP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031351928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020532854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05062844,0.040249437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07402561,0.0,0.0,0.0,0.0,0.0,0.0
CLINT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681398,0.0,0.06085877,0.0,0.0,0.0,0.08988377,0.0,0.0,0.0,0.0,0.0,0.0,0.030017426,0.03678417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10146479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024593826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031809963,0.022334158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039949983,0.0,0.0,0.0,0.0,0.0,0.0
FABP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9449244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTTG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08060692,0.0,0.0,0.0,0.0,0.0,0.0
ATP10B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030663494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028984828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNG1,0.0,0.0,0.0,0.0,0.0,0.0,0.03264693,0.0,0.0,0.060558002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101306066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08660804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDCD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041120898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAT2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022904025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RARS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035609603,0.023846248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031967774,0.0,0.0,0.0,0.0,0.0,0.0
NPM1,0.3615513,0.3637936,0.14168921,0.16431479,0.7229581,0.54998684,0.23555097,0.0,0.09255057,0.23317,0.20865102,0.11925385,0.17551637,0.0,0.0,0.34401935,0.14103515,0.0,0.0,0.18741424,0.0,0.08807072,0.24306013,0.53476775,0.40247333,0.21158677,0.35104257,0.4283222,0.1387737,0.37057018,0.44849202,0.5537051,0.424434,0.52429587,0.0,0.0,0.29652244,0.26606023,0.35424843,0.03073917,0.57562923,0.34553885,0.30468845,0.3034546,0.5181784,0.2451228,0.05734061
DUSP1,0.22226848,0.2913627,1.3947268,1.0614344,0.0,0.2401739,0.029274136,1.3332374,0.1867297,0.14460224,0.1607489,0.06386795,0.24122696,0.0,0.0,0.0447233,0.31482387,0.0,0.068315856,0.07433726,0.0,0.10285887,0.044641424,0.12768649,0.0,1.1483567,0.0,1.0313743,0.82473385,0.4099603,0.3553617,0.20910563,0.71371984,0.07143891,0.0,0.0,0.30793408,0.24333692,0.21378644,0.114614666,0.0,0.37622392,0.3643483,0.5310335,0.0,0.24844928,0.87984383
ERGIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.04904885,0.0,0.0,0.02706391,0.0,0.0,0.0,0.0,0.0,0.03992268,0.056205332,0.0,0.0,0.0,0.0,0.0,0.0,0.03229275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080718726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL26L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031883683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021566588,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V0E1,0.0,0.23194978,0.0,0.17189956,0.13933253,0.2623161,0.11062515,0.0,0.10557832,0.10823665,0.19126338,0.28146964,0.17184772,0.0,0.0,0.1680669,0.0,0.0,0.0,0.0,0.0,0.01367367,0.19346502,0.09585024,0.30270937,0.1233918,0.0,0.22077268,0.27915278,0.25670576,0.305606,0.24426204,0.24800172,0.15341505,0.0,0.0,0.0,0.0,0.19030333,0.21418223,0.17238078,0.0,0.0,0.20219158,0.0,0.0,0.0
BOD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018527977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081968516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOP16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022778992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053899832,0.0,0.0,0.0,0.0,0.0,0.0
