,cardiac muscle cell,endothelial cell,fibroblast,leukocyte,mesothelial cell of epicardium,neuron,smooth muscle cell
ENSG00000163359,0.0,0.0,2.446532220118988,0.0,0.7671783545640132,0.0,0.0
ENSG00000124831,1.8571159737408256,1.1818143561863077,0.7649156250971094,1.6780151705741995,1.422206079167543,0.0,1.4551371523136036
ENSG00000132329,0.9335373648687235,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184182,0.2264634480679785,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132323,0.3397686660431673,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000068024,0.8734368159834154,0.0,0.665884641752579,0.7209601347422201,0.0,0.8415831334713608,0.0
ENSG00000130414,0.6711317302128397,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162804,0.0,0.7486856658726508,1.280589565676867,0.0,0.0,0.0,0.0
ENSG00000115677,0.4627896399326598,0.0,0.7068399855293438,0.0,0.0,0.0,0.0
ENSG00000168385,0.7186318662904304,0.7552476671700862,0.832559173261335,0.5901450296235549,0.7989233266076767,0.8554200890840664,0.0
ENSG00000006607,0.0,0.0,0.0,0.0,0.5802564436613441,0.0,0.0
ENSG00000134121,0.0,0.0,0.0,0.0,0.0,2.9236688336102823,0.0
ENSG00000113851,0.22178976791871263,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144455,1.106594059826231,0.8683235175944212,0.8101933904719842,1.6049518265060079,1.2573632085854642,0.726194458741042,0.7766150315160318
ENSG00000150995,0.0,0.9188308556276575,1.8878257146307833,0.0,1.9721104334052897,0.0,1.8979591848978346
ENSG00000134108,0.17317350137166654,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000227110,0.3142350005967589,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196220,0.6242306739309234,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000206573,0.4054955764026541,0.0,0.6172949386686235,0.0,0.5718422592541963,0.41877580509246976,0.0
ENSG00000168137,0.9664642204357693,1.3814624447535324,1.5953357140260058,1.0681620124720919,1.496511958104452,1.1708524346699707,1.2199656681703115
ENSG00000163719,0.0408425834843732,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125037,0.2227464521766867,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157103,0.0,0.0,0.0,0.0,0.0,0.0,0.3913619938428979
ENSG00000197548,0.6028033901495262,1.0254792056602793,0.9410554631853054,2.508842515570893,0.0,0.8536774681390804,0.668594084629328
ENSG00000144560,0.7434927645794247,1.2517653841314358,0.8057349740279083,0.0,0.7018663094653808,1.0444069642824623,0.8965912018885633
ENSG00000144559,0.23975869809507608,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132170,0.0,0.8510535166380319,0.0,0.0,0.0,0.0,0.0
ENSG00000154743,0.24969952617455435,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132155,1.0394109685424253,0.7337459517823605,0.7009393423577248,0.6486124267182545,0.7424948432423065,0.0,0.8935875906110988
ENSG00000144712,0.3826102617293377,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144711,0.23259043032128504,0.6508367317654509,0.7764065421349947,0.8597269798823636,0.0,0.0,0.0
ENSG00000163520,0.0,0.0,0.7707529272218447,0.0,0.0,0.0,0.0
ENSG00000131389,0.49846474475901037,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144596,1.1863581085404888,0.0,0.0,0.0,0.0,0.0,1.4708552974857172
ENSG00000154783,0.0,1.0998563885029147,0.0,0.0,0.0,0.0,0.0
ENSG00000177463,0.3878286085126154,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131368,0.5354525275312458,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131375,0.8067352404716265,0.0,0.6671481039058375,0.0,0.0,0.0,0.5294301768454558
ENSG00000206561,1.1927488068386194,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000206560,0.573671803294072,0.0,0.0,0.0,0.0,0.7920976717568329,0.0
ENSG00000154814,0.40077596523104,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131378,0.0,1.403645480436741,0.6902549403909601,0.0,1.141137841235446,0.0,0.0
ENSG00000154822,1.6386025001631028,0.5611826047322683,0.0,1.458274845057192,0.0,0.0,0.0
ENSG00000131374,1.6891896207142971,1.9552241968151431,1.887026243563654,2.2670794534118315,1.6727600869112857,1.5687588572377644,1.242367219325673
ENSG00000183960,0.0,0.0,0.0,0.0,0.0,1.1372182398741608,0.0
ENSG00000144566,0.2814572786825138,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114166,0.5849920059246085,0.0,0.0,0.0,0.0,1.2354709564584458,0.0
ENSG00000151789,0.0,0.0,0.9295846278208282,0.0,1.563227865174408,0.0,1.9324524372173844
ENSG00000182247,1.7894912835800942,0.0,1.8910963401468892,1.7579487919246854,1.957024635470064,0.9381815573323834,1.4551831730847016
ENSG00000170142,0.6244074140498886,0.8372145730746179,0.8339707459989738,0.7353421129847163,1.3117230274128822,0.0,1.0373217105137964
ENSG00000174738,0.4156500261093048,0.0,0.0,0.0,0.6572021236860466,0.0,0.49710584218468323
ENSG00000151090,1.6027184822411946,0.0,0.7292688804454202,0.9297068813179017,0.0,0.0,0.0
ENSG00000077092,0.9879119461213766,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000077097,0.5444827781131549,0.0,0.5322449437625167,0.0,0.0,0.0,0.0
ENSG00000151092,0.46219289386802515,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163491,0.887208788584575,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000033867,0.4171738745876798,0.0,0.85815676414788,1.211531713429821,0.0,0.0,1.1600769945423521
ENSG00000187118,0.5825371340310961,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144642,1.914482074238101,2.8240407129042255,3.4495044054403188,0.0,3.5060679899235265,3.0332522436824636,3.2809468734032325
ENSG00000203506,0.30767979973640447,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163513,0.9535367724755176,1.246610540693133,1.3968919926995274,1.2108211854713742,1.130207753761428,2.150908272155573,0.706226568848093
ENSG00000163527,0.5419794752372744,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144645,0.0,0.0,0.0,0.0,0.6710447835390794,0.0,0.0
ENSG00000152642,0.9430514796493502,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170293,0.0,1.5384095189645277,0.0,0.0,0.0,0.0,0.0
ENSG00000153551,0.0,0.0,0.0,1.0121509907532498,0.0,0.0,0.0
ENSG00000144635,0.278349274256878,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182973,0.12190380633225409,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170266,0.17053558611329409,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163539,1.2105360534381069,0.8117533744463733,1.1951149719381366,1.2165641283735353,1.4640361207421289,1.663219636660474,1.713056791283125
ENSG00000170248,0.5831613039299718,0.6992322798257026,0.6026764089758647,0.6949895037593996,0.0,0.0,0.0
ENSG00000178567,0.8089414933967365,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000076242,0.47949923970532715,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000093167,1.9859997740556508,0.8552065410067955,0.6563443408377909,0.45653253066951693,1.1274145202503658,0.0,1.1323127314259822
ENSG00000144674,1.626538991399691,1.0547851677644022,1.2468042032752829,1.5425782977227587,1.0138038253095216,0.90756391175698,1.204599928088242
ENSG00000144668,1.3678684731181758,1.6052120409358421,0.0,0.7054014092054588,0.0,0.0,0.0
ENSG00000235257,0.45923801668642783,0.0,0.0,0.0,0.0,0.0,0.8180612478487851
ENSG00000144677,0.5789309342997566,0.0,0.6910601386204014,0.0,0.0,1.9493011782530822,1.3328561294920234
ENSG00000172939,0.3289656939909449,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157036,1.4484625383170355,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183873,1.601499464837572,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168334,0.11677457246294515,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000280739,0.8149997741405639,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114784,0.5507780613657244,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168036,0.4766262376379142,1.2393652193656377,0.0,0.7117340300968177,0.4598152548294716,0.0,0.5294301768454558
ENSG00000182606,1.048745413384807,0.8317952614338026,0.0,0.9557679413290481,1.5441020891522166,0.23598863939167106,1.4058498465443456
ENSG00000114857,0.8573087425398234,1.7166729216324546,1.2087847629198674,1.0088011447814882,1.1307786207144004,0.9771791228505087,1.0412056434752668
ENSG00000230084,0.28960952875634904,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010282,0.992309321694149,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163788,0.4516607221337302,1.1042721957249588,0.0,0.0,1.0713789230382447,0.0,1.0756402838466377
ENSG00000160746,0.0,0.0,0.0,0.0,0.0,0.0,0.49710584218468323
ENSG00000179152,0.4951127696026614,0.0,0.0,0.0,0.9294828744326354,0.0,0.0
ENSG00000236869,0.4108025646916511,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000011376,0.4501869937489824,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144791,0.3168381468868393,0.0,0.0,0.8515753993647877,0.7688081203025368,0.0,0.5425906134170608
ENSG00000211456,0.2979319920366085,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163820,0.31845022285560975,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163827,1.348362671345436,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160808,1.9459437448984347,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160801,0.0,0.0,0.0,0.0,1.0120284429536692,0.0,0.6939155248159545
ENSG00000160799,0.3103703665340407,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181555,0.9541596873991045,1.1501974536722777,1.144193545205804,1.2498827504045307,1.1166951566603514,0.9671183751644095,0.9888480986901607
ENSG00000227398,0.5278389852648562,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173473,0.5662863935824177,0.6181802103493109,0.590991325364012,0.6447158884992233,0.7018663094653808,0.0,0.5294301768454558
ENSG00000132153,0.24593352235231716,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000047849,2.0800237549611493,1.4740591148873374,1.7381493744886334,0.8751138949104519,1.7075344856640662,2.4719635806084943,1.8134643671474762
ENSG00000010256,0.418805631491052,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000068745,0.0,0.0,0.47871922680907897,0.0,0.0,0.0,0.0
ENSG00000114302,0.4488185890425199,0.0,0.651438714674677,0.0,0.0,0.5997405273625631,0.6534936133748689
ENSG00000178537,0.4600395041284293,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177479,0.9256171549882278,0.0,0.4013204707058657,0.0,0.0,0.0,0.0
ENSG00000198218,0.34191000636122076,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114316,0.47243388701937317,0.0,0.0,0.7871561834190481,0.0,0.0,0.0
ENSG00000067560,0.0,0.9556329057957575,0.4368517186802149,0.6939705874540549,0.5616437557113563,0.7871789115504806,0.668594084629328
ENSG00000173402,0.4029592638234065,0.0,0.0,0.0,0.0,1.078467109136281,0.0
ENSG00000176095,0.33121388068987784,0.0,0.6157715883917018,0.47671226309113107,0.6400105485890089,0.0,0.7614640633877787
ENSG00000004534,1.241966888059848,1.589025809048972,1.53027452278829,1.6972635197941903,1.5803508804982085,1.3556282858065654,1.7950561755105467
ENSG00000003756,0.4924290104249795,0.6834769180108698,0.7186170522381845,0.6495649669503614,0.7823949741517773,0.0,0.7994401472561886
ENSG00000114353,0.0,0.7712664332734417,0.0,0.0,0.0,0.0,0.0
ENSG00000012171,0.0,0.0,0.0,0.0,0.0,1.1726452217193275,0.0
ENSG00000088538,1.1345048470606152,0.0,0.0,0.0,0.0,0.0,0.7614640633877787
ENSG00000164080,0.3497123690964985,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114854,0.9975190336470509,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010327,0.0,0.0,0.0,1.9468303226792842,0.0,0.0,0.0
ENSG00000168273,0.3446792782122363,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163939,0.8333514188408861,0.9368704312486843,0.7770362943325186,1.3533252745903763,0.9102811769143543,0.926694718879852,1.0541170487815585
ENSG00000163935,0.48536638032205737,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000272886,0.5743772503968017,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157445,0.884204712452243,0.0,0.0,0.0,1.3903371041368493,0.0,0.0
ENSG00000180376,0.5355436892677403,0.0,0.1284705139687754,0.0,0.0,0.0,0.0
ENSG00000163946,0.3240008342556111,0.0,0.3074453527508785,0.0,0.0,0.0,0.0
ENSG00000163947,0.275242873417724,0.6796657614571903,0.0,0.0,0.0,0.0,0.0
ENSG00000157500,0.4849840871037184,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174839,0.48358119254582865,0.6630972830216013,0.7164375134910831,0.0,0.8243946248278345,0.17495244022574324,0.8180612478487851
ENSG00000163681,1.518307226753995,0.8330826737859388,0.7052307993084901,0.6692084018739162,0.7782522872836178,0.0,1.4551371523136036
ENSG00000136068,0.0,1.0965456447688882,0.0,0.0,0.0,0.0,0.0
ENSG00000168297,0.0,0.0,0.5548244322039642,0.0,0.0,0.7331899210893662,0.0
ENSG00000168309,0.6259983855513771,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189283,2.4253169779821535,0.0,0.0,1.990211318058834,0.0,0.0,0.0
ENSG00000144724,2.4193997972002403,3.1503587973134213,2.5875730092456912,0.0,3.0096150908023223,0.0,3.320132713947621
ENSG00000163618,1.5335039640875898,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163635,0.3139296761256128,0.0,0.0,0.0,0.0,0.0,0.5004192259539473
ENSG00000163637,0.0,0.7139506442088993,1.0931968361176958,0.0,0.0,0.0,0.706226568848093
ENSG00000163638,0.0,0.9830732033041659,0.0,0.0,0.6750671701868307,0.0,0.0
ENSG00000241684,0.5243841630660993,0.8998062217529221,0.6503832742351957,0.0,2.357742029666793,1.7195435203050535,2.37586340057904
ENSG00000151276,2.6343329732392506,2.16913138988342,0.0,0.0,0.0,0.0,1.7114634086579155
ENSG00000240175,0.29280432389167643,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144741,0.6231223507427315,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144749,0.7660733458865798,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172340,0.8091257861360506,0.7063405740796704,0.7476570713269363,1.0998577616864318,0.847193457726929,0.968521243965247,0.9360433804112969
ENSG00000144744,0.2926341918118603,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144746,0.5100326554782182,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163380,0.41462391163704393,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114541,0.0,0.8144331682407009,1.125638500109717,3.029935184699699,0.0,0.0,0.0
ENSG00000187098,2.257103753760748,0.0,0.0,0.6962867193774682,0.0,0.0,0.0
ENSG00000114861,1.8668787554762263,2.306392863128766,1.8814584498499043,2.5516225322939214,1.910757628649412,0.7808920176062939,1.8845993195753628
ENSG00000172986,0.4207268906686165,0.0,0.7518869676413362,0.0,0.0,0.0,0.0
ENSG00000163605,0.7306275089302103,0.0,0.3078240303321058,0.0,0.0,0.7284434887081639,0.0
ENSG00000121440,2.1797241460811843,0.0,0.0,0.0,0.0,1.8963850766224903,0.0
ENSG00000227124,0.24644464676155103,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169855,0.0,0.0,1.8568347242603005,0.0,1.043943296078932,0.0,0.5425906134170608
ENSG00000114480,1.640360053691206,0.9220189398454377,1.2807610031827146,0.0,1.1880065392391428,0.0,0.9212197019748727
ENSG00000287158,0.44569094930512443,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175161,0.0,0.0,0.0,0.0,0.0,4.02835388928192,0.0
ENSG00000206538,0.0,0.0,0.0,0.0,0.0,0.8837498744639829,0.0
ENSG00000163320,0.30258776584167774,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175105,0.38016915442622556,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000044524,0.0,0.0,1.5361382953270288,0.0,1.863867091899487,0.0,1.6238001797449166
ENSG00000080200,0.29287829844002955,0.7433183219901056,0.9270002580474455,0.0,0.0,0.0,0.0
ENSG00000064225,1.0729286443969803,0.0,0.0,0.0,0.0,1.519920168292904,0.0
ENSG00000057019,0.7090380859940792,0.0,0.7078261569105886,0.0,0.0,0.9091610351438306,0.0
ENSG00000144810,0.0,0.0,2.22983524850468,0.0,0.0,0.947984955419013,0.0
ENSG00000184220,1.0280854210052381,0.0,0.9469238378951094,0.0,0.0,0.0,0.0
ENSG00000168386,1.8205225658241597,0.0,0.6612526313756172,0.0,1.4948919526089135,0.0,1.330270148495832
ENSG00000036054,0.273519697355342,0.0,0.46929362651558815,0.0,0.0,0.0,0.0
ENSG00000154174,0.3498642034783094,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114354,0.47466746132894505,0.0,0.5142995459359171,0.0,0.0,0.0,0.0
ENSG00000154175,0.0,0.0,1.8902459647295624,0.0,0.0,0.0,0.0
ENSG00000138468,0.6807686955689995,0.9481910914211652,0.66085518041459,0.6151276055878001,0.809698773220182,0.8357534769388582,0.8449449916141183
ENSG00000081154,0.5584582510885827,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144802,0.0,0.0,0.6098027087361395,0.0,0.0,0.0,0.0
ENSG00000170017,0.0,0.0,0.0,0.0,0.0,1.766970503532716,0.0
ENSG00000114423,2.229547219732895,1.0036115216450012,1.4217481884441092,0.8651245551399187,1.4303746399881425,0.0,1.3997650046808656
ENSG00000242759,0.7846295382023842,0.0,0.742969729468783,0.0,0.0,0.0,0.0
ENSG00000243701,0.0,0.0,0.0,0.0,1.1619762700751168,0.0,0.0
ENSG00000114439,0.9006938878929166,0.9087272870682686,1.171114048947647,0.8801519434451524,1.3186819986044882,0.976747687835497,1.4518325841103608
ENSG00000196776,0.3559482077828161,0.0,0.473089135102845,0.0,0.0,0.0,0.0
ENSG00000198919,0.4245179526232407,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144824,1.2097465473741766,0.0,1.1908421560000124,0.0,1.7266408739035695,0.0,1.6853991409517926
ENSG00000091986,0.0,0.0,1.6291812640619534,0.0,0.0,0.0,0.0
ENSG00000121579,0.2763382528339192,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114573,0.17846031382417094,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181722,2.7079908119995886,2.8664544317471043,3.3863884535942814,2.387612494205377,3.0990309636169817,3.160055307892394,2.754919121018806
ENSG00000242290,0.42323326069680783,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185565,0.0,0.0,1.0903488646527715,0.0,0.0,0.0,0.0
ENSG00000144847,0.0,0.0,0.0,0.0,0.0,0.9874617189953708,0.0
ENSG00000031081,0.7091285158802372,2.0241597642738967,0.0,0.5038484163627005,0.0,1.6183567583467082,0.0
ENSG00000113845,0.4732685373183561,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121577,1.3483279452748977,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138495,0.40975684709486354,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000286584,0.6472875883481422,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000082701,1.1200589092959814,1.2934391121412538,1.0279273764616845,1.2598364033454728,1.1598297707703906,1.1240767562237761,1.0908521597956753
ENSG00000163430,1.0263753495545949,0.0,1.25519599898862,0.0,0.0,0.0,0.0
ENSG00000065518,0.3374966046119934,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163833,1.005907511279182,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180353,0.0,0.0,0.0,1.0089853049197441,0.0,0.0,0.0
ENSG00000173230,0.6987488172434813,0.7056286694697627,1.2035999225180913,0.5767671906507958,0.8035255118610807,0.0,0.9511742085497776
ENSG00000114030,0.5193900354984626,0.0,0.36275416977746133,0.0,0.0,0.0,0.6939155248159545
ENSG00000138496,0.0,0.5515720889270765,0.0,0.0,0.0,0.0,0.0
ENSG00000173193,0.0,1.2004031931923798,0.4003805732783825,1.049201581455336,0.0,0.0,0.0
ENSG00000138463,0.31132617596712314,0.0,0.0,0.0,0.3167104598326065,0.0,0.0
ENSG00000065485,0.0,0.0,0.0,0.0,0.0,0.0,0.5004192259539473
ENSG00000121542,0.29054739320228,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173175,1.379756716279643,0.0,0.0,0.0,1.2279550199036813,0.0,1.5797915007211556
ENSG00000065534,0.0,0.0,0.0,0.0,0.8887521830395485,0.0,1.330270148495832
ENSG00000175455,0.16960584041516794,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160145,1.1678245095001945,1.3651695171547267,0.0,0.0,1.4865147664196898,0.0,2.5188321864928533
ENSG00000082781,0.45263004252900696,0.0,0.7614974175797145,0.0,0.6424360854465357,0.0,0.0
ENSG00000173706,0.6723028680316163,1.4689569731020462,0.0,0.0,0.0,0.0,0.0
ENSG00000163848,1.3127198119150751,1.209552874605422,0.8504243224436671,1.1147354994438392,1.1611496505723693,0.9907375156696393,1.0662863845748793
ENSG00000114520,0.47815835632398473,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144909,0.2627968387363214,0.0,0.0,0.5324063465860303,0.0,0.0,0.0
ENSG00000070476,0.5422600482434714,0.0,0.0,0.0,0.0,0.0,0.7252096799199417
ENSG00000159685,0.3419293929464149,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000074416,0.3745020030111076,1.2795103576772104,0.626890174965339,0.0,1.0481452522339998,0.0,0.8276400565891517
ENSG00000187715,1.151817610991483,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132394,0.7026690108823296,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075785,0.8523978704581574,0.9336743032828239,0.7489110788323018,1.2704053785045912,0.8183715961465492,0.9503731871646088,0.9941085526768677
ENSG00000169714,0.5502497573920022,0.0,0.4616040157486603,0.0,0.0,0.0,0.668594084629328
ENSG00000004399,0.0,0.744843619480269,0.0,0.805247074917683,0.6848641025874687,0.7079430095770469,0.0
ENSG00000172765,1.2522270104890167,0.814164349432694,1.096970443863278,1.7424931494679057,1.0983200085155047,1.0635203439262697,1.3860066327335006
ENSG00000017260,0.9876834018300257,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250608,0.3215187000801682,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196353,0.5093099347682682,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138246,0.36637777248448256,0.0,0.0,0.6552158579501206,0.0,0.0,0.0
ENSG00000240303,0.40357490514001254,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113971,0.3416770203093724,0.5171465608263099,0.7607982629539618,0.0,0.7966429779415709,0.0,0.6542707468029177
ENSG00000163785,0.4967815472120347,0.0,0.6184615229624378,0.0,0.7891636892196335,0.0,0.8243158036936484
ENSG00000182923,0.380276168175973,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000073711,1.7422800566722845,0.0,0.6384814084135424,0.0,0.0,1.3054655196697769,0.0
ENSG00000174579,0.27196390322702735,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114054,0.18827834832154675,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118007,1.3551396226627408,1.9292748507032726,2.1297393289702473,1.9437518410809882,2.0923062545778284,1.949150927520423,2.080785756956655
ENSG00000114098,0.7546056868338992,0.0,0.6411510289320674,0.0,0.5686191563343324,0.0,0.9132100752903447
ENSG00000158186,0.7002222967881437,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114107,0.44550299375461466,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000051382,0.617276988917551,0.8404857462119181,0.0,0.6451689222712599,0.0,0.0,0.0
ENSG00000248932,0.4934075742181524,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114120,1.496517629753666,0.0,0.45624560710661816,0.0,0.0,0.0,0.0
ENSG00000155893,0.4627119289298306,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177311,0.8990952075881152,0.6335733686754194,0.6471544514713723,0.0,0.7598667276438766,0.926694718879852,0.8737710415994906
ENSG00000155903,0.45338700718248237,0.6396854793598856,0.6413375799058894,1.1951369301282257,0.7787413825553429,0.0,0.7736723260305169
ENSG00000114126,1.1436474349446142,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114127,0.6919251515870115,1.0570637016913296,1.0446139704212694,0.9104368171224746,1.0363770949446722,0.0,0.9991920749866309
ENSG00000175054,0.46793873502455907,0.0,0.5319174650020477,0.5751796182262636,0.0,0.0,0.0
ENSG00000144935,0.8897010455583299,0.0,1.1296248199058938,0.0,0.9627623389407218,0.0,0.798407208853973
ENSG00000163710,0.0,0.0,0.6929968084980478,0.0,0.0,0.0,0.0
ENSG00000163714,0.6170154612136098,0.5654331400013359,0.6432097136413532,0.0,0.6932568356946568,0.0,0.6327554245820859
ENSG00000181804,0.0,0.0,1.6632209898590493,2.8749352516323654,0.883515433273937,0.0,0.0
ENSG00000152952,0.2677313181760004,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114698,0.0,0.7143006190521544,1.2674225189315824,0.0,0.980840673686574,1.6660801420165925,0.0
ENSG00000188313,0.0,0.8582852371241624,0.5536945396376518,0.0,0.0,0.0,0.0
ENSG00000169908,0.0,0.8564864805325312,0.0,0.0,0.0,0.0,0.0
ENSG00000018408,0.2860811631238412,1.2795103576772104,1.068896084093499,0.0,0.5440832900310255,0.0,0.8180612478487851
ENSG00000206199,0.48636883165600475,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000082996,0.7372273406353134,0.7840934230475849,0.7770323680225256,1.4123198253506855,0.48175825262862826,0.0,0.0
ENSG00000196428,0.47156716573993435,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120742,0.4453594331498226,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144895,0.31442890446935023,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174944,0.0,0.0,0.0,0.7124397767446475,0.9782782312201208,0.0,0.0
ENSG00000152601,2.309067838538006,2.207861857313139,2.241176180062884,2.46483706110676,2.139126975824511,1.5993122151309882,2.2829693569022442
ENSG00000114790,0.0,0.0,0.0,0.0,0.0,1.4221410683811064,0.0
ENSG00000174953,0.4403231667496296,0.0,0.6042813464619694,0.0,0.0,0.0,0.0
ENSG00000114850,0.22411259580606097,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163659,0.09724671005787494,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000241135,0.7423943083980826,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163660,0.0,0.0,0.40099002915491144,0.40882623608412977,0.0,0.0,0.0
ENSG00000174891,0.529084570606081,0.7466314291013179,0.804684946576663,1.0670411162825704,0.707368348510591,0.0,0.7638733071059655
ENSG00000178053,0.8225139386673753,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168827,0.2988670468568947,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118855,0.0,0.0,0.0,0.43922992666491667,0.0,0.0,0.0
ENSG00000283154,0.9522445817238774,0.0,0.0,0.0,0.0,0.0,0.800401826995451
ENSG00000186432,0.5123946903142265,0.0,0.0,0.0,0.0,0.0,0.6719172143354111
