,DC1,DC2,Differentiated_KC,F1,F2,F3,ILC1_3,ILC1_NK,ILC2,Inf_mac,LC,LE1,LE2,Macro_1,Macro_2,Mast_cell,Melanocyte,MigDC,Mono_mac,NK,Pericyte_1,Pericyte_2,Plasma,Schwann_1,Schwann_2,Tc,Th,Treg,Undifferentiated_KC,VE1,VE2,VE3,migLC,moDC
SLAMF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLAMF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CD48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9058243343324373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9343222740924719,0.0,0.0,0.8787878787878788,0.0,0.0,0.9133404366897814,0.8950254158540205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NECTIN4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAMTS4,0.0,0.0,0.0,0.9090909090909091,0.0,0.9151317585598339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9356777469317118,0.0,0.0,0.0,0.9314085624434731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCER1G,0.0,0.7882092992464701,0.0,0.0,0.0,0.0,0.806000803456162,0.8096072818293716,0.0,0.0,0.0,0.0,0.0,0.8676621805537831,0.7753218304027211,0.8077049634673379,0.0,0.0,0.8758287574305679,0.8111934770237316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7575757575757576
FCGR2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.9754514116229434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPA6,0.0,0.9808912114663557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDR2,0.0,0.0,0.0,0.9762951569123701,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGS5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.9785895817207567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9572231047081224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9427858807823875,0.0,0.0,0.0,0.0,0.0,0.0
CREG1,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9335495468341943,0.0,0.0,0.0,0.0,0.9532286019036265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9276710134564023
RCSD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
XCL2,0.0,0.0,0.0,0.0,0.0,0.0,0.9698040467320066,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XCL1,0.0,0.0,0.0,0.0,0.0,0.0,0.9743487311132026,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPT,0.0,0.0,0.0,0.9419477238799586,0.9641569383216627,0.9393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP1B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.9730652390104352
SELE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PRRX1,0.0,0.0,0.0,0.0,0.0,0.8787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8838285063252305,0.8955128951506182,0.0,0.9017102700291257,0.9085786992853339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLUL,0.0,0.0,0.0,0.7985485033555464,0.7281367164669614,0.6912767580061248,0.0,0.0,0.0,0.0,0.0,0.0,0.6653622009537437,0.8294016935608604,0.0,0.8255352558511676,0.0,0.0,0.6711132851513949,0.0,0.6537559899416837,0.711181003035921,0.0,0.7634346972812306,0.6808046355391993,0.0,0.0,0.0,0.0,0.6430094133723866,0.6363636363636364,0.0,0.0,0.0
RGS16,0.0,0.0,0.0,0.0,0.8484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.8515491937146042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9289201082605304,0.0,0.0,0.9371664849194613,0.0,0.0,0.0,0.0,0.0,0.8530075188839075,0.904362268520124,0.0,0.0
RGL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIBAN1,0.7575757575757576,0.0,0.0,0.0,0.0,0.0,0.8205812284440706,0.0,0.8282354600501783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788966057878552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7973801385272633,0.8228553063941725,0.8238308303283922,0.0,0.0,0.0,0.0,0.7860606601743987,0.7699788266962225
PTGS2,0.0,0.0,0.0,0.9696969696969697,0.0,0.9873248754125653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGS1,0.6994831345298074,0.8044650030858589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7424209912618002,0.8517779473102454,0.0,0.0,0.0,0.667546884580092,0.0,0.0,0.7744467402949478,0.0,0.0,0.0,0.0,0.6776412436456392,0.0,0.0,0.6782138654679963,0.6666666666666666,0.7117782018401406,0.0,0.0,0.0,0.0,0.8222270011901855,0.7069769212693879
RGS2,0.8181818181818182,0.8950490680607882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9112566980448636,0.0,0.0,0.0,0.8432487303560431,0.9021512577027986,0.0,0.8298712011539575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8723118883190732,0.0
CFH,0.0,0.0,0.0,0.8898581302527225,0.8889073530832926,0.8880873557293054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8787878787878788,0.0,0.0,0.9147083506439672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRC,0.0,0.0,0.0,0.0,0.0,0.0,0.8066810730731848,0.8134956197305159,0.8076198209415782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7878787878787878,0.8216422705939321,0.0,0.0,0.0,0.0,0.0,0.8133110458200629,0.8150853297927163,0.8159230694626317,0.0,0.0,0.0,0.0,0.0,0.0
PKP1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAD1,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511069890224573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9448302135323033,0.9320831623944369
BTG2,0.7292460148984735,0.0,0.7624564550139687,0.0,0.7364153554945281,0.0,0.0,0.0,0.0,0.0,0.0,0.777340090636051,0.8162605636047594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8361940058794889,0.0,0.8681672956004287,0.0,0.0,0.0,0.7362311265685342,0.0,0.7272727272727273,0.7771926359696821,0.0,0.0
FMOD,0.0,0.0,0.0,0.9393939393939394,0.0,0.9489993525273872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9453310641375455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRELP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP2B4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB7B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CD34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.9838023456660184,0.0,0.0
LAMB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
G0S2,0.0,0.8516074256463484,0.0,0.8524762879718434,0.0,0.8617603706591057,0.0,0.0,0.0,0.8484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9174071640679331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8921623229980469
IRF6,0.0,0.0,0.9746855876662515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0
ATF3,0.0,0.7545330849560824,0.7354000445568201,0.7272727272727273,0.7813304644642454,0.0,0.0,0.0,0.0,0.0,0.0,0.7625642093745145,0.0,0.0,0.8207649967887185,0.0,0.0,0.0,0.0,0.0,0.0,0.7948195518869342,0.0,0.0,0.8623638442068389,0.0,0.0,0.0,0.7852468075174274,0.0,0.0,0.838438295956814,0.0,0.0
PROX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR137B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9676751693089803,0.9466623356848052
PXDN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.9767923770528851,0.0,0.0,0.0
ENSG00000235576,0.0,0.0,0.0,0.0,0.0,0.0,0.9609637802297418,0.9393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9566921465324633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID2,0.5360644242980264,0.5787834651542433,0.0,0.4918206532796224,0.4845798539392876,0.46174609661102295,0.5527727043989933,0.4722014701727665,0.0,0.6334086367578218,0.49956130078344635,0.4500010699936838,0.0,0.0,0.4682195240801031,0.4867451552188758,0.0,0.7054167606613853,0.0,0.5416124445019346,0.0,0.0,0.0,0.42485081788265344,0.4421811266378923,0.5480505101608507,0.42424242424242425,0.0,0.0,0.0,0.0,0.0,0.5998700224992001,0.6996507120854927
CYRIA,0.8787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8948014179865519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8897564483411384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925565141620058,0.8917902220379222
RHOB,0.0,0.0,0.0,0.7575757575757576,0.7674065828323364,0.0,0.0,0.0,0.0,0.0,0.0,0.7916436141187494,0.0,0.0,0.7635069399168997,0.0,0.0,0.0,0.0,0.0,0.8185205676338889,0.7978250601074912,0.0,0.0,0.7929098822853782,0.0,0.0,0.0,0.0,0.815496128616911,0.7799850557789658,0.0,0.0,0.0
LBH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9616245392597083,0.0,0.0,0.9584833473870249,0.0,0.0,0.0,0.0,0.0,0.9393939393939394,0.0,0.0,0.0
LTBP1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASGRP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QPCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC42EP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8787878787878788,0.0,0.9584339748729359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9030759858362603,0.912816463094769,0.9054975347085432,0.0,0.0
CYP1B1,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991694248083866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EML4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8905895587169763,0.8891473466699774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8900321288542314,0.9020586736274488,0.8787878787878788,0.0,0.0,0.0,0.0,0.0,0.0
ZFP36L2,0.0,0.0,0.6363636363636364,0.6461716077544473,0.7042491959803032,0.0,0.716069328062462,0.7792343750144496,0.7684374993497675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7148526094176553,0.0,0.0,0.0,0.6817958571694114,0.6434511054645885,0.7288882642081289,0.7863806865432046,0.6813807650045915,0.7235148079467543,0.0,0.0,0.0,0.0,0.0
EPAS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974029465155168,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPTBN1,0.0,0.0,0.0,0.7571615052945686,0.7272727272727273,0.7525187387610927,0.0,0.0,0.0,0.0,0.0,0.7295190673885923,0.8058583104249203,0.0,0.0,0.0,0.8035804737697948,0.0,0.0,0.0,0.7324044559941147,0.0,0.0,0.7795925465497103,0.0,0.0,0.0,0.0,0.0,0.7290803103735952,0.7508309357094042,0.0,0.0,0.0
CCDC88A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393939393939394,0.9499765345544526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9505249171546011
EFEMP1,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.9625921664815961,0.9334827571204214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9096216685844191,0.0,0.0,0.0,0.0,0.0
REL,0.6829043879653468,0.6736717838229556,0.5757575757575758,0.0,0.0,0.0,0.6261839378963817,0.588446476242759,0.0,0.7804649418050592,0.631624881065253,0.0,0.0,0.0,0.6801623539491133,0.0,0.0,0.7387819813959526,0.5858824379516371,0.0,0.0,0.0,0.0,0.0,0.6202900951558893,0.5852143005891279,0.0,0.0,0.5913404280489142,0.0,0.0,0.0,0.7145702820835691,0.7653952656370221
PELI1,0.763349321755496,0.0,0.8364207238862009,0.0,0.0,0.0,0.0,0.0,0.0,0.812240253795277,0.0,0.0,0.0,0.0,0.7711324980764678,0.0,0.0,0.7575757575757576,0.0,0.0,0.0,0.0,0.7772329106475367,0.0,0.0,0.0,0.0,0.0,0.8513830882130247,0.0,0.0,0.0,0.8891033801165494,0.7821605928016432
PLEK,0.9899194890802557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANTXR1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MXD1,0.8787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8871128541050535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9229084433931293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896284489920645,0.8796521605867328
CD207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9843142953785983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0
CYP26B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTHFD2,0.7573827902475992,0.0,0.0,0.7272727272727273,0.0,0.7928993611624746,0.0,0.0,0.0,0.7317665526361177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8217373616767653,0.0,0.0,0.7731730811523668,0.8375559900746201,0.0,0.0,0.8787957122831633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7796906232833862,0.7390031128218679
TMSB10,0.07287465081070409,0.2579408053195838,0.005401842521898674,0.050652601502158424,0.12663805484771729,0.0561332233024366,0.07942739580616806,0.05711935505722508,0.059075445839853,0.07238421476248538,0.21387766527407098,0.25616572119972925,0.2598585378039967,0.1859831954493667,0.15772608735344626,0.10698334556637389,0.05881191203088471,0.24769056204593543,0.1330663724379106,0.10550499323642615,0.01611352508718317,0.026653419841419567,0.027285351897730972,0.18893138206366336,0.045375565687815346,0.10151485060200546,0.1350316387234312,0.19493325912591183,0.0,0.11484364307287967,0.19746338598655933,0.24855852668935602,0.18040819601579147,0.3097300583666021
VAMP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9851235512531165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0
GNLY,0.0,0.0,0.0,0.0,0.0,0.0,0.9411230809760817,0.9393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9755933122201399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.9779130437157371,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000211592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STARD7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID5A,0.0,0.0,0.0,0.7741558226672086,0.0,0.7880612178282305,0.0,0.0,0.0,0.0,0.0,0.0,0.8276059826215109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7855664852893713,0.0,0.7575757575757576,0.0,0.8386598951888807,0.0,0.0,0.0,0.0,0.8302707635995114,0.7918859918912252,0.8217447363969052,0.0,0.0
MAP4K4,0.8566768909945632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857740579229413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874430977936947,0.8484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8953095764824839,0.8770407564712294
IL1R2,0.0,0.9634405482899059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954741687485666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1R1,0.0,0.0,0.0,0.9357141581448641,0.0,0.9211550643949797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9131884484580068,0.9090909090909091
IL1RL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FHL2,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9828486641248068,0.0,0.0,0.0,0.0,0.0
BCL2L11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1RN,0.0,0.0,0.9063249411004962,0.0,0.0,0.0,0.0,0.0,0.0,0.9214760552753102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9229468901952108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8833286455183318,0.0,0.0,0.0,0.8787878787878788,0.0
