,Adipocyte,Endothelial cell (lymphatic),Endothelial cell (vascular),Fibroblast,Immune (B cell),Immune (DC/macrophage),Immune (NK cell),Immune (T cell),Immune (mast cell),Myocyte (cardiac),"Myocyte (cardiac, cytoplasmic)",Pericyte/SMC,Schwann cell
FBN1,0.0,0.0,0.0,2.3459196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRPM7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7841612,0.0,0.0,0.0
TCF12,1.818935,1.8897898,0.0,0.0,0.0,2.8377426,0.0,0.0,0.0,1.7045845,0.0,0.0,0.0
RORA,2.197936,2.260063,0.0,3.4795938,0.0,0.0,0.0,2.4591775,0.0,0.78567505,0.0,2.0912113,0.0
TLN2,2.6588748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.270175,0.0,0.0,0.0
TPM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1573493,4.6163588,0.0,0.0
HERC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032353,0.0,0.0,0.0
DAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2176547,0.0,0.0,0.0
ZNF609,1.1785685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0389155,1.3440304,0.0,0.0
DENND4A,0.0,0.0,0.0,0.0,2.463807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB11A,0.0,2.2818797,0.0,0.0,3.0019999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIAS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3326186,0.0,0.0,0.0
THSD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6208186,0.0,0.0,0.0
MYO9A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2240579,0.0,0.0,0.0
PKM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8103317,0.0,0.0
COX5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3601298,0.0,0.0
SCAPER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4834051,0.0,0.0,0.0
PEAK1,0.0,1.299283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6248682,0.0,0.0,0.0
LINGO1,1.6830826,1.8307148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.729593,0.0,0.0
ZFAND6,0.9937179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1187435,0.0,0.0,0.0
PDE8A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7952159,0.0,0.0,0.0
AKAP13,0.0,0.0,0.0,2.5085158,2.5784383,2.580975,0.0,0.0,2.887543,3.0727096,0.0,0.0,0.0
ABHD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.079132,0.0,0.0,0.0
PLIN1,2.5030901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2474315,0.0,0.0
SLCO3A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.448642,0.0,0.0,0.0
MCTP2,0.0,0.0,0.0,0.0,0.0,0.0,2.529509,0.0,2.3825824,0.0,0.0,0.0,0.0
IGF1R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8964969,0.0,0.0,0.0
MEF2A,0.0,0.0,0.0,0.0,0.0,1.9039944,0.0,0.0,0.0,2.0314355,0.0,0.0,0.0
TPSB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7584715,0.0,0.0,0.0,0.0
TPSAB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.413733,0.0,0.0,0.0,0.0
NDUFB10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9847825,0.0,0.0
ADCY9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0568278,0.0,0.0,0.0
SRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5787961,0.0,0.0,0.0
RBFOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.089286,0.0,0.0,0.0
SNX29,0.0,0.0,0.0,0.0,0.94251806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRTFB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91662085,0.0,0.0,0.0
PDXDC1,1.3761065,0.0,0.0,1.5821656,0.0,0.0,0.0,0.0,0.0,1.2907174,0.0,0.0,0.0
ACSM3,0.0,0.0,0.0,3.2653363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFAB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4782444,0.0,0.0
PRKCB,0.0,0.0,0.0,0.0,3.185399,0.0,0.0,0.0,2.0847094,0.0,0.0,0.0,0.0
TNRC6A,1.1846776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4287779,0.0,0.0,0.0
ALDOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0502548,0.0,0.0
COX6A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4029584,0.0,0.0
MYLK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3471818,0.0,0.0,0.0
ITFG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2065456,0.0,0.0,0.0
CHD9,2.0521038,0.0,0.0,2.2814848,0.0,0.0,0.0,0.0,0.0,1.4261292,0.0,0.0,0.0
FTO,1.0875362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2761012,0.0,0.0,0.0
MT2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.911501
NDRG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4388752,1.2968639,0.0,0.0
SLC7A6,1.9066731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8605715,0.0,0.0,0.0
NFAT5,1.553327,2.4134946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.438344,0.0,0.0,0.0
ZFHX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0727897,0.0
GLG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97508454,0.0,0.0,0.0
WWOX,2.4931047,1.812902,0.0,2.1803377,1.2480823,0.0,0.0,0.0,0.0,1.4263694,0.0,0.0,0.0
PLCG2,0.0,0.0,0.0,0.0,2.4395723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8304212,0.0,0.0,0.0
COX4I1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0914245,0.0,0.0
PAFAH1B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904133,0.0,0.0,0.0
KIF1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609758,0.0,0.0
ACADVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0581155,1.3981862,0.0,0.0
PIK3R5,0.0,0.0,0.0,0.0,0.0,1.995965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTN1,0.0,2.049153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS7,0.0,0.0,0.0,1.3642799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYOCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0549941,0.0,0.0,0.0
NCOR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92886263,0.0,0.0,0.0
TOM1L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6459341,0.0,0.0,0.0
EPN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9257235,0.0,0.0,0.0
WSB1,1.5431219,0.0,0.0,1.5693922,0.0,2.297829,0.0,0.0,0.0,1.226436,0.0,0.0,2.3287287
SSH2,2.2423198,1.8850361,0.0,2.2291403,2.9862223,2.9322536,3.021948,2.9259667,0.0,1.9431723,0.0,0.0,0.0
NF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5399476,0.0,0.0,0.0
TAF15,1.3156103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80132926,0.0,0.0,0.0
CCL5,0.0,0.0,0.0,0.0,0.0,0.0,2.352779,0.0,0.0,0.0,0.0,0.0,0.0
CCL4,0.0,0.0,0.0,0.0,0.0,0.0,2.7071173,0.0,0.0,0.0,0.0,0.0,0.0
FBXL20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0163338,0.0,0.0,0.0
TCAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7626367,0.0,0.0
EIF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9368918,0.0,0.0
MPP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5559772,0.0,0.0,0.0
GPATCH8,1.6788144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4909147,0.0,0.0,0.0
KANSL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4051104,0.0,0.0,0.0
SKAP1,0.0,0.0,0.0,0.0,0.0,0.0,2.930153,3.0794706,0.0,0.0,0.0,0.0,0.0
ATP5MC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.268564,0.0,0.0
MSI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6620028,0.0,0.0,0.0
VMP1,0.0,0.0,0.0,0.0,0.0,2.4956539,0.0,0.0,0.0,1.077085,0.0,0.0,0.0
BCAS3,1.7560065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2362267,0.0,2.1799898,0.0
PECAM1,0.0,0.0,2.3893034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX5,2.0397859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4333802,0.0,0.0,0.0
PRKCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4271169
PITPNC1,0.0,0.0,2.54533,0.0,0.0,0.0,2.577596,2.4992356,0.0,0.0,0.0,0.0,0.0
BPTF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90700245,0.0,0.0,0.0
WIPI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935398,0.0,0.0,0.0
PRKAR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0921872,1.5325059,0.0,0.0
ABCA8,0.0,0.0,0.0,3.1709895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9224379
ABCA9,0.0,0.0,0.0,2.2962198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA6,1.4208658,0.0,0.0,3.4531493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.264035
ACTG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1572034,0.0,0.0,0.0
FASN,1.7250044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMCHD1,0.0,0.0,0.0,0.0,2.7382479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYOM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4063349,2.0392044,0.0,0.0
MYL12A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.017315,0.0,0.0
PTPRM,2.5860686,1.8137606,3.453668,0.0,0.0,0.0,0.0,0.0,0.0,2.6564083,0.0,0.0,0.0
ANKRD12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86841303,0.0,0.0,0.0
APCDD1,2.1131773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDLRAD4,0.0,0.0,0.0,0.0,0.0,2.3701808,0.0,0.0,0.0,1.3533227,0.0,0.0,0.0
GREB1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5043205,0.0,0.0,0.0
GATA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79695255,0.0,0.0,0.0
OSBPL1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92886263,0.0,0.0,0.0
ZNF521,0.0,1.6707071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.595314,0.0,0.0,0.0
DTNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4271913,0.0,0.0,0.0
MAPRE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4605943,0.0,0.0,0.0
FHOD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6073318,0.0,0.0,0.0
SETBP1,0.0,0.0,0.0,0.0,2.8429246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5F1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6358733,0.0,0.0
CTIF,1.1785685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCF4,0.0,2.364048,2.7239199,2.569206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7500439,0.0
ATP8B1,0.0,0.0,0.0,0.0,2.0188892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL2,2.0859437,0.0,0.0,0.0,0.0,0.0,0.0,2.9085948,0.0,0.0,0.0,0.0,2.6166987
CDH19,0.0,0.0,0.0,3.2355373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.017439
DNAAF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4225355,0.0,0.0,0.0
PLCB1,0.0,0.0,2.5832353,1.4360605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.484
PLCB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3130221,0.0,2.3693016,0.0
MACROD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1661016,0.0,0.0,0.0
DSTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.461626,0.0,0.0
SLC24A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0540965,0.0,0.0,0.0,0.0
RIN2,0.0,0.0,2.611999,0.0,0.0,0.0,0.0,0.0,0.0,1.2237189,0.0,0.0,0.0
RALGAPA2,0.0,2.3794644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CST3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5288169,0.0,0.0
ID1,0.0,0.0,2.4690154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9195128,0.0,0.0,0.0
ACSS2,1.5778801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYH7B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1993608,0.0,0.0,0.0
MYL9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894213,0.0,0.0
NDRG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72063744,0.0,0.0,0.0
SAMHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0106888
TGM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1404297,0.0,0.0
JPH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8909324,0.0,0.0,0.0
STK4,0.0,0.0,0.0,0.0,2.438037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZMYND8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.247078,0.0,0.0,0.0
NCOA3,0.0,0.0,2.2054443,0.0,2.5986319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARFGEF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7834725,0.0,0.0,0.0
TSHZ2,0.0,2.7606697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5F1E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4591775,0.0,0.0
EEF1A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4996852,0.0,0.0
PPDPF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.479465,0.0,0.0
BSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4116445,0.0,0.0
ATP5F1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2982318,0.0,0.0
NMRK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.729593,0.0,0.0
EEF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2771552,0.0,0.0
PLIN4,1.4917151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRS,2.3024726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSR,1.558342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.154536,0.0,0.0,0.0
HOOK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7702136,0.0,0.0,0.0
NDUFB7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8395661,0.0,0.0
EPS15L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3580245,0.0,0.0,0.0
ZNF90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3942668,0.0,0.0
ZNF91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99254084,0.0,0.0,0.0
ZNF536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4042914
GPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6913023,0.0,0.0,0.0
COX6B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8227344,0.0,0.0
COX7A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2255158,0.0,0.0
ZNF565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1130857,0.0,0.0,0.0
SIPA1L3,0.0,0.0,0.0,0.0,2.474358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85810876,0.0,0.0,0.0
LIPE,1.8885986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CKM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4084513,0.0,0.0
HIF3A,0.0,2.0761237,2.2162943,0.0,0.0,0.0,0.0,0.0,0.0,2.1539073,0.0,0.0,0.0
SELENOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9201388,0.0,0.0
NKG7,0.0,0.0,0.0,0.0,0.0,0.0,2.9713638,0.0,0.0,0.0,0.0,0.0,0.0
TNNI3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1477647,0.0,0.0
MICAL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7606441,0.0,0.0,0.0
CHCHD10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.563617,0.0,0.0
KIAA1671,0.0,1.9294635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRK3,1.5778801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO18B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5359092,0.0,0.0,0.0
TTC28,0.0,1.5137166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3838991,0.0,0.0,0.0
UQCR10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7202682,0.0,0.0
TIMP3,0.0,2.9713638,2.9505227,2.0828617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5496712,2.5998106
LARGE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.930153,0.0,0.0,0.0
MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5992556,0.0,0.0
RBFOX2,1.0754282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4383848,0.0,0.0,0.0
LGALS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3713536,0.0,0.0
CSNK1E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6640252,0.0,0.0,0.0
DDX17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1579517,0.0,0.0,0.0
TNRC6B,1.6325527,1.6637348,0.0,1.5079391,2.7957273,0.0,2.4819784,2.8094404,0.0,2.096014,0.0,0.0,2.188407
ACO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79315567,0.0,0.0,0.0
CSDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1072191,0.0,0.0,0.0
NDUFA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8610151,0.0,0.0
TBC1D22A,0.0,0.0,0.0,0.0,2.5849938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCAM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5058641
ATP5PF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5675378,0.0,0.0
APP,0.0,2.7948995,1.9208374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6651236,0.0,0.0
ITSN1,1.775692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYRK1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7589239,0.0,0.0,0.0
COL6A1,0.0,0.0,0.0,2.3416612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL6A2,0.0,0.0,0.0,2.2323532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
