,Acinar-mix,Activated stellate cells,Alpha cells,Beta cells,Delta cells,Ductal cells,Endothelial cells,Gamma cells,Idling acinar cells,MUC5B+ ductal cells,Macrophages,Quiescent stellate cells,Secretory acinar cells,Stressed beta cells
PFDN1,0.0,0.0,0.34938365,0.17790326,0.27527404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFDN2,0.0,0.0,1.0019611,0.5547208,0.8256874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93884486
PFN1,0.0,0.0,2.384061,1.413487,1.9850085,0.0,0.0,1.425743,0.0,0.0,0.0,0.0,0.0,1.1857815
PFN2,0.0,0.0,0.6950023,0.81416714,0.6048696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68658733
PGAM1,0.0,0.0,0.99624276,0.7458136,0.8731971,0.0,0.0,0.6219479,0.0,0.0,0.0,0.0,0.0,0.6541628
PGK1,0.0,0.0,0.9509077,0.5205074,0.799303,0.0,0.0,0.5178923,0.0,0.0,0.0,0.0,0.0,0.4172703
PGLS,0.0,0.0,0.71359384,0.3342868,0.57118106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27202302
PGRMC1,0.0,0.0,0.55220705,0.3940503,0.5079885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40981182
PGRMC2,0.0,0.0,0.42194235,0.46744537,0.35354123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5225476
PHB1,0.0,0.0,0.7651391,0.46857738,0.8050896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18706554
PHB2,0.0,0.0,0.46626914,0.33692998,0.40156192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49494612
PHF14,0.0,0.0,0.0,0.1527588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHIP,0.0,0.0,0.43486297,0.0,0.35183522,0.0,0.0,0.6028913,0.0,0.0,0.0,0.0,0.0,0.0
PHPT1,0.0,0.0,1.4362804,1.0052176,1.2050381,0.0,0.0,0.096545234,0.0,0.0,0.0,0.0,0.0,0.8071297
PIGP,0.0,0.0,0.5887483,0.6717867,0.7460326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5910766
PIGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9256181,0.0,0.0,0.0,0.0
PIGT,0.0,0.0,0.6188876,0.17669329,0.42487285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2571358
PIN1,0.0,0.0,0.9035163,0.61737406,0.85605633,0.0,0.0,0.25033224,0.0,0.0,0.0,0.0,0.0,0.31657967
PIN4,0.0,0.0,0.41489923,0.36148167,0.4926445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PITHD1,0.0,0.0,0.51160014,0.41058397,0.42472547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81772584
PITPNC1,1.3262835,0.0,0.0,0.0,0.0,0.0,1.4127029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJA2,0.0,0.0,0.3395404,0.32756257,0.40758508,0.0,0.0,0.65625405,0.0,0.0,0.0,0.0,0.0,0.40833557
PKHD1,0.0,0.0,0.0,0.0,0.0,3.1303434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKIB,0.0,0.0,0.0,0.85111463,1.4836471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7154714
PKIG,0.0,0.0,0.0,0.32056087,0.41836858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKM,0.0,0.0,1.615998,0.9266183,1.608316,0.0,0.0,1.7289982,0.0,0.0,0.0,0.0,0.0,0.56351125
PLA2G12A,0.0,0.0,0.0,0.25976542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLA2G1B,2.85147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0861864,0.0
PLAC8,0.0,0.0,0.0,0.0,0.08367957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLCB1,1.9066731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLCXD3,0.0,0.0,0.0,0.33727992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2291985,0.0,0.0,0.0,0.0
PLD3,0.0,0.0,1.06826,0.5291614,0.961868,0.0,0.0,0.5443305,0.0,0.0,0.0,0.0,0.0,0.50862205
PLEKHA1,0.0,0.0,0.5153054,0.23096727,0.34433585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23648426
PLEKHB2,0.0,0.0,0.52326083,0.25008875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHJ1,0.0,0.0,0.090486206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIN3,0.0,0.0,0.62475693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44995624,0.0,0.0,0.0,0.0,0.0,0.0
PLOD2,0.0,0.0,0.47158778,0.29782128,0.33737844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLP2,0.0,0.0,1.4901487,0.86638445,1.1577396,0.0,0.0,0.29385495,0.0,0.0,0.0,0.0,0.0,0.5297855
PLPP5,0.0,0.0,0.48406985,0.36789125,0.62104034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6823014
PLVAP,0.0,0.0,0.0,0.0,0.0,0.0,2.0468087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLXDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.713668,0.0,0.0,0.0
PLXNA2,0.9941467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMF1,0.0,0.0,0.47933877,0.0,0.08762729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMVK,0.0,0.0,0.8093536,0.6002669,0.6980924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36431098
PNISR,0.0,0.0,0.8849778,0.75642025,0.85488164,0.0,0.0,1.2964184,0.0,0.0,0.0,0.0,0.0,0.48565206
PNKD,0.0,0.0,0.0,0.29579356,0.39219534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNLIP,2.6527214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3110876,0.0
PNMA1,0.0,0.0,0.28751767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNMA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29816145,0.0,0.0,0.0,0.0,0.0,0.0
PNN,0.0,0.0,0.56987673,0.38352117,0.48776627,0.0,0.0,0.4975987,0.0,0.0,0.0,0.0,0.0,0.35393637
PNPLA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5192727
PNRC1,0.0,0.0,0.49578512,0.49374902,0.37587214,0.0,0.0,0.4831401,0.0,0.0,0.0,0.0,0.0,0.90337807
POLD2,0.0,0.0,0.37912813,0.18218896,0.2618691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLD4,0.0,0.0,0.0,0.0,0.44387603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2629703
POLR1D,0.0,0.0,0.6167011,0.50049675,0.53069234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82529086
POLR2C,0.0,0.0,0.49030942,0.31186622,0.37607646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38998774
POLR2E,0.0,0.0,0.56806433,0.3470004,0.4724048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR2F,0.0,0.0,0.8460996,0.557075,0.67466134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4452926
POLR2G,0.0,0.0,0.35602796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR2I,0.0,0.0,0.9756969,0.73640096,0.89547074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5434687
POLR2J,0.0,0.0,0.82509273,0.55257475,0.780161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47656053
POLR2K,0.0,0.0,1.0324403,0.795066,0.9148263,0.0,0.0,0.634171,0.0,0.0,0.0,0.0,0.0,0.6838292
POLR2L,0.0,0.0,1.6505561,1.2870594,1.4594414,0.0,0.0,0.7523272,0.0,0.0,0.0,0.0,0.0,0.67890775
POMP,0.0,0.0,1.4963484,1.1371374,1.2987176,0.0,0.0,0.61602426,0.0,0.0,0.0,0.0,0.0,1.0324461
POP7,0.0,0.0,0.48705128,0.30273598,0.3594336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35492653
PPA1,0.0,0.0,1.28755,0.89285815,1.2091485,0.0,0.0,0.57086074,0.0,0.0,0.0,0.0,0.0,1.0677273
PPA2,0.0,0.0,0.0,0.0,0.2979295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPCS,0.0,0.0,0.44458318,0.3230995,0.4079136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPDPF,0.0,0.0,1.2664566,1.2404468,1.2139819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0582075
PPIA,0.0,0.0,2.0463707,1.3473399,1.8086143,0.0,0.0,1.6825669,0.0,0.0,0.0,0.0,0.0,1.0051811
PPIB,0.0,0.0,1.6134338,1.103486,1.6992168,0.0,0.0,0.52445936,0.0,0.0,0.0,0.0,0.0,1.5575387
PPIG,0.0,0.0,0.81396294,0.6470387,0.7315703,0.0,0.0,0.7503276,0.0,0.0,0.0,0.0,0.0,0.5636417
PPL,0.0,0.0,0.0,0.0,0.16714457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPM1G,0.0,0.0,0.46188945,0.0,0.3840356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPM1K,0.0,0.0,0.0,0.22452965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1CA,0.0,0.0,0.58321905,0.11347348,0.4842193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1CB,0.0,0.0,0.64455616,0.49535275,0.44383597,0.0,0.0,0.59961617,0.0,0.0,0.0,0.0,0.0,0.44367588
PPP1CC,0.0,0.0,0.53763103,0.25958574,0.19218823,0.0,0.0,0.28483403,0.0,0.0,0.0,0.0,0.0,0.30134773
PPP1R14B,0.0,0.0,0.5177468,0.3232839,0.7368692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R15A,0.0,0.0,0.3569945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96804273
PPP1R1A,0.0,0.0,0.7685039,1.1347187,0.63034606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63712025
PPP1R2,0.0,0.0,0.504669,0.4067316,0.3736383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4582435
PPP1R7,0.0,0.0,0.41202086,0.0,0.3081469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP2CA,0.0,0.0,0.53594875,0.31615078,0.2733827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49862397
PPP2CB,0.0,0.0,0.47988978,0.34164855,0.28922498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36948368
PPP2R1A,0.0,0.0,0.6193427,0.316868,0.4643402,0.0,0.0,0.55424106,0.0,0.0,0.0,0.0,0.0,0.17708045
PPP4C,0.0,0.0,0.5914185,0.0,0.47975028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPT1,0.0,0.0,0.46962523,0.19704083,0.0,0.0,0.0,0.10811524,0.0,0.0,0.0,0.0,0.0,0.0
PPY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.223652,0.0,0.0,0.0,0.0,0.0,0.0
PRDX1,0.0,0.0,0.96666944,0.99418247,1.0878191,0.0,0.0,0.31043422,0.0,0.0,0.0,0.0,0.0,0.679291
PRDX2,0.0,0.0,1.3487902,0.91246784,1.4752964,0.0,0.0,0.22840874,0.0,0.0,0.0,0.0,0.0,0.84681565
PRDX3,0.0,0.0,0.6499784,0.4514922,0.5651399,0.0,0.0,0.33163273,0.0,0.0,0.0,0.0,0.0,0.0
PRDX4,0.0,0.0,1.016756,0.5400701,0.81129503,0.0,0.0,0.37307787,0.0,0.0,0.0,0.0,0.0,0.9023606
PRDX5,0.0,0.0,2.1072626,1.5711228,1.8463211,0.0,0.0,1.0543547,0.0,0.0,0.0,0.0,0.0,1.305876
PRDX6,0.0,0.0,0.5425546,0.39334375,0.51070565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186255
PRELID1,0.0,0.0,1.4447725,0.93605685,1.2422895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9143302
PRELID3B,0.0,0.0,0.4399166,0.2570728,0.40778694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34878528
PRG4,0.0,0.0,0.0,0.0,0.58306164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKACB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58397245,0.0,0.0,0.0,0.0,0.0,0.0
PRKAR1A,0.0,0.0,0.6900987,0.39392453,0.50816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33765355
PRKCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5140257,0.0,0.0,0.0,0.0
PRKG1,0.0,1.6267812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4880157,0.0,0.0
PRKRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29640734
PRMT1,0.0,0.0,0.694751,0.27710533,0.7539141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39344564
PRMT2,0.0,0.0,0.63309526,0.6487665,0.5124308,0.0,0.0,0.4130563,0.0,0.0,0.0,0.0,0.0,0.32448497
PRNP,0.0,0.0,0.5131968,0.3281374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44232935
PRPF40A,0.0,0.0,0.507804,0.25950104,0.43426827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR13,0.0,0.0,1.0709949,0.76637024,0.9035163,0.0,0.0,0.19067386,0.0,0.0,0.0,0.0,0.0,0.50471455
PRRC2C,0.0,0.0,0.79648423,0.49532145,0.62848914,0.0,0.0,0.9123655,0.0,0.0,0.0,0.0,0.0,0.52003217
PRSS23,0.0,0.0,0.0,0.80087245,0.88512415,0.0,0.0,0.5540289,0.0,0.0,0.0,0.0,0.0,0.27202302
PRSS3,3.166625,0.0,0.6284789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.831547,0.0
PRUNE2,0.0,0.0,0.0,0.32399178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSAP,0.0,0.0,1.5865693,1.3116556,1.253895,0.0,0.0,1.463546,0.0,0.0,0.0,0.0,0.0,1.4887853
PSENEN,0.0,0.0,0.72933936,0.3416957,0.5754042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35819
PSIP1,0.0,0.0,0.0,0.0,0.5031197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMA1,0.0,0.0,0.9999838,0.7966192,1.0154066,0.0,0.0,0.59769005,0.0,0.0,0.0,0.0,0.0,0.7141919
PSMA2,0.0,0.0,0.8755932,0.5944774,0.8280329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6449004
PSMA3,0.0,0.0,0.79332143,0.5139518,0.768318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7456972
PSMA4,0.0,0.0,0.7031708,0.42956948,0.6593412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMA5,0.0,0.0,0.57719547,0.3842447,0.5687281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52203137
PSMA7,0.0,0.0,1.4855384,0.9361134,1.4145854,0.0,0.0,0.6618618,0.0,0.0,0.0,0.0,0.0,1.0931753
PSMB2,0.0,0.0,0.9893017,0.60198283,0.8731768,0.0,0.0,0.32657623,0.0,0.0,0.0,0.0,0.0,0.49647602
PSMB4,0.0,0.0,0.5990443,0.3926554,0.62252754,0.0,0.0,0.31276196,0.0,0.0,0.0,0.0,0.0,0.32876873
PSMB5,0.0,0.0,1.1299679,0.90520954,1.1181802,0.0,0.0,0.63868606,0.0,0.0,0.0,0.0,0.0,0.75485873
PSMB6,0.0,0.0,1.3248625,0.81864816,1.2346783,0.0,0.0,0.55026245,0.0,0.0,0.0,0.0,0.0,0.9345522
PSMB7,0.0,0.0,0.8428215,0.5905466,0.9055965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48316365
PSMC1,0.0,0.0,0.6370783,0.4647687,0.5781046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51039934
PSMC2,0.0,0.0,0.4739216,0.28636736,0.47698057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38141116
PSMC3,0.0,0.0,0.779969,0.4466322,0.8327961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4016845
PSMC5,0.0,0.0,1.0016975,0.75978076,0.9844376,0.0,0.0,0.26680827,0.0,0.0,0.0,0.0,0.0,0.6983204
PSMC6,0.0,0.0,0.43501666,0.26764643,0.4476843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40111294
PSMD1,0.0,0.0,0.0,0.21845242,0.37697303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD11,0.0,0.0,0.53596354,0.31271178,0.4548397,0.0,0.0,0.37770015,0.0,0.0,0.0,0.0,0.0,0.32780093
PSMD12,0.0,0.0,0.34334365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41943687
PSMD13,0.0,0.0,0.4890923,0.0,0.44725674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33691856
PSMD14,0.0,0.0,0.5267911,0.2650314,0.46994555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD2,0.0,0.0,0.57090044,0.31284243,0.57623804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32649434
PSMD3,0.0,0.0,0.25943196,0.0,0.18528259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD4,0.0,0.0,0.57796717,0.38554204,0.59729344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44151554
PSMD6,0.0,0.0,0.27542183,0.0,0.29330364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23913771
PSMD7,0.0,0.0,0.80109227,0.5581598,0.62058294,0.0,0.0,0.30406588,0.0,0.0,0.0,0.0,0.0,0.74642575
PSMD8,0.0,0.0,1.4975485,0.76755404,1.3036635,0.0,0.0,0.47123083,0.0,0.0,0.0,0.0,0.0,0.7223496
PSMF1,0.0,0.0,0.6352159,0.3648082,0.4752987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44348583
PSMG2,0.0,0.0,0.43603802,0.0,0.37274373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18833049
PSMG3,0.0,0.0,0.2904418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGES2,0.0,0.0,0.4516114,0.3673355,0.48877525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGES3,0.0,0.0,1.2777948,0.95779425,0.9812592,0.0,0.0,0.77742946,0.0,0.0,0.0,0.0,0.0,0.9370472
PTMA,0.0,0.0,2.4408398,2.271099,2.428691,0.0,0.0,2.150418,0.0,0.0,0.0,0.0,0.0,2.1172116
PTMS,0.0,0.0,1.3534203,0.93728334,1.306406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7768153
PTOV1,0.0,0.0,0.22771978,0.2715696,0.45174628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26303986
PTP4A1,0.0,0.0,0.7543911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19979775
PTP4A2,0.0,0.0,0.6781603,0.44176334,0.573622,0.0,0.0,0.68120134,0.0,0.0,0.0,0.0,0.0,0.3959947
PTPRG,0.0,0.9021767,0.0,0.0,0.0,0.0,2.1792946,0.0,0.0,0.0,0.0,2.0951514,0.0,0.0
PTPRM,0.0,0.0,0.0,0.0,0.0,0.0,0.77331966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRN,0.0,0.0,1.543401,1.3819494,1.3074304,0.0,0.0,1.4290216,0.0,0.0,0.0,0.0,0.0,1.2415756
PTS,0.0,0.0,0.6687246,0.4629833,0.7086891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355462
PTTG1IP,0.0,0.0,0.57062846,0.20471872,0.6026715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUF60,0.0,0.0,0.51515615,0.0,0.47728688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35091996,0.0,0.0,0.0,0.0,0.0,0.0
PURA,0.0,0.0,0.25595504,0.30375972,0.29960164,0.0,0.0,0.48086855,0.0,0.0,0.0,0.0,0.0,0.0
PYURF,0.0,0.0,1.0351253,0.9112617,0.80727327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7648933
QDPR,0.0,0.0,1.0392697,0.34319073,0.89740324,0.0,0.0,0.8794662,0.0,0.0,0.0,0.0,0.0,0.26768607
QPCT,0.0,0.0,0.9463755,0.508827,0.84633994,0.0,0.0,1.0198324,0.0,0.0,0.0,0.0,0.0,0.67566735
RAB10,0.0,0.0,0.65454006,0.419196,0.46314156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB11A,0.0,0.0,1.2399405,0.63797516,1.1823981,0.0,0.0,1.0129528,0.0,0.0,0.0,0.0,0.0,0.5182132
RAB11B,0.0,0.0,0.5615134,0.3299619,0.3840356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23346144
RAB13,0.0,0.0,0.6120276,0.38059938,0.6416455,0.0,0.0,0.22694756,0.0,0.0,0.0,0.0,0.0,0.3354468
RAB14,0.0,0.0,0.52619064,0.24990033,0.24285659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18711467
RAB18,0.0,0.0,0.531761,0.32937524,0.28801492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4490642
RAB1A,0.0,0.0,1.0104496,0.7479754,0.8246431,0.0,0.0,0.7453474,0.0,0.0,0.0,0.0,0.0,1.3016636
RAB25,0.0,0.0,0.40657657,0.0,0.24377188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB2A,0.0,0.0,1.2565258,0.9304718,1.0398753,0.0,0.0,0.854805,0.0,0.0,0.0,0.0,0.0,1.0088568
RAB3B,0.0,0.0,0.77427065,0.5667004,0.6888377,0.0,0.0,0.91128373,0.0,0.0,0.0,0.0,0.0,0.0
RAB3IP,0.0,0.0,0.0,0.3250969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB4A,0.0,0.0,0.48019516,0.27981323,0.12933625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29027203
RAB5C,0.0,0.0,0.8436574,0.43978882,0.6372043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43257004
RAB6A,0.0,0.0,0.0,0.24895638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB7A,0.0,0.0,1.0448223,0.71531117,0.8916819,0.0,0.0,0.8620097,0.0,0.0,0.0,0.0,0.0,0.53053355
RABAC1,0.0,0.0,1.4936249,1.2372444,1.5032568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4030826
RABGGTB,0.0,0.0,0.37541217,0.29863667,0.23755611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60132694
RAC1,0.0,0.0,1.5014143,0.9625677,1.3775461,0.0,0.0,1.3015378,0.0,0.0,0.0,0.0,0.0,1.0340185
RAD21,0.0,0.0,0.0,0.21384236,0.24724372,0.0,0.0,0.49067995,0.0,0.0,0.0,0.0,0.0,0.0
RAD23A,0.0,0.0,1.0920994,0.75940245,0.93006897,0.0,0.0,0.3915658,0.0,0.0,0.0,0.0,0.0,0.49849713
RAD23B,0.0,0.0,0.52377963,0.29436398,0.29666868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3274706
RALBP1,0.0,0.0,0.0,0.2677799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RALY,0.0,0.0,0.48177528,0.27860096,0.3857078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RALYL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3280883,0.0,0.0,0.0,0.0
RAN,0.0,0.0,1.4847457,0.93173504,1.1892663,0.0,0.0,0.68675625,0.0,0.0,0.0,0.0,0.0,0.9972674
RANBP1,0.0,0.0,0.65274715,0.36760175,0.55484724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1566477
RAP1A,0.0,0.0,0.5150476,0.0,0.21790984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAP1B,0.0,0.0,0.6084937,0.41128612,0.5143976,0.0,0.0,0.3654251,0.0,0.0,0.0,0.0,0.0,0.54849535
RAP1GAP2,0.0,0.0,0.0,0.2612018,0.0,0.0,0.0,0.59812605,0.0,0.0,0.0,0.0,0.0,0.0
RASD1,0.0,0.0,0.5422381,1.3770387,0.64249885,0.0,0.0,0.8591549,0.0,0.0,0.0,0.0,0.0,0.2434552
RBBP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34483707
RBCK1,0.0,0.0,0.62204766,0.34371185,0.34158972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54629886
RBM25,0.0,0.0,0.543387,0.30444005,0.4565725,0.0,0.0,0.6219479,0.0,0.0,0.0,0.0,0.0,0.0
RBM3,0.0,0.0,0.67025983,0.50539196,0.56759334,0.0,0.0,0.33722025,0.0,0.0,0.0,0.0,0.0,0.9947907
