,Diff. Keratinocytes,EpSC and undiff. progenitors,Erythrocytes,Lymphatic EC,Macrophages+DC,Melanocytes,Mesenchymal fibroblasts,Pericytes,Pro-inflammatory fibroblasts,Secretory-papillary fibroblasts,Secretory-reticular fibroblasts,T cells,Vascular EC
HSP90B1,0.73389983,1.006758,0.0,0.6063564,0.0,0.86940426,1.1869357,0.0,0.0,0.0,0.0,0.0,0.73757994
GLTP,1.1099392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARPC3,0.0,0.0,0.0,0.0,1.5511286,0.9087084,0.0,0.0,0.0,0.0,0.0,1.3082744,0.0
VPS29,0.0,0.0,0.0,0.0,0.0,0.6979566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1CC,0.5871119,0.631298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERP29,0.0,0.0,0.0,0.0,0.0,0.44533294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL6,3.2112277,3.087023,0.0,3.066478,2.747519,2.9192338,3.0588012,3.1136956,2.9419792,2.7763467,2.672986,3.1784563,2.8932197
PEBP1,0.99318254,1.0468276,0.0,0.90371835,0.0,1.7669468,1.2836971,1.1917639,0.0,1.1255891,1.0656221,0.0,0.0
RPLP0,3.4242637,3.2782972,0.0,2.7565188,2.4972892,2.90936,2.6950216,2.7101688,2.7464945,2.37791,2.500298,2.662588,2.8802252
COX6A1,1.235938,1.2736655,0.0,1.4248099,0.9579333,1.5605457,1.0577784,1.3865945,0.0,0.0,0.777282,0.0,1.0529243
SRSF9,0.9935037,0.8162847,0.0,0.89022386,0.0,0.99254084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYNLL1,2.3335254,1.8107594,0.0,2.1902342,1.4621848,2.1100924,1.8572567,1.7852275,2.0296695,2.0299566,1.9454839,1.6599302,1.8096906
MLEC,0.0,0.0,0.0,0.0,0.0,0.5683352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSRC2,0.0,0.6362817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL6IP4,0.0,0.5609799,0.0,1.1608777,0.874684,1.2045798,0.9615133,1.1887898,0.0,0.0,0.84620374,0.0,1.0467676
TMED2,1.4833611,1.4058071,0.0,1.1703801,0.97735333,1.382109,1.51559,0.72979796,1.341939,1.584627,1.751072,0.0,1.0470076
UBC,1.9611495,2.1619847,0.0,2.2337878,2.1470177,2.2043023,2.0660315,2.2538729,2.3459196,2.4465575,2.1282182,2.448165,2.322905
RAN,1.450639,1.708522,0.0,1.1937355,0.89729863,1.563396,1.3015302,1.4149393,1.3736782,0.9098298,0.0,1.4251688,1.232255
SAP18,1.3290678,1.3981862,0.0,1.3039593,0.9259738,1.5856296,1.2260966,1.4231334,1.3838991,1.2624903,0.93302,0.0,1.2303656
RPL21,4.121101,4.0954013,2.2412648,3.9373097,3.930448,3.6049047,3.8597856,4.1639414,3.9483058,3.7682436,3.5595996,4.710616,3.9560616
POLR1D,0.9911536,1.0438974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POMP,1.3152113,1.364063,0.0,1.0983849,1.4647369,1.3868196,1.1495588,1.4143496,0.0,0.0,0.0,0.0,1.4461547
HMGB1,1.6431673,1.8404571,0.0,2.0308714,1.6474562,2.139625,2.0816324,2.0558083,1.8697953,2.024233,1.757527,1.7376271,1.8989072
ALOX5AP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6425638,0.0
HSPH1,0.0,0.6174675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POSTN,0.0,0.6690961,0.0,0.0,0.0,0.0,1.5304699,0.0,0.0,0.0,0.0,0.0,0.0
LHFPL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8578637,0.0,0.0,0.66644835,0.0,0.0
ELF1,0.0,0.0,0.0,0.0,0.0,0.29078627,0.0,0.0,0.0,0.0,0.0,0.0,0.95723784
RGCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923612,1.1048527,1.8888366,0.0
TSC22D1,1.3142152,1.1854658,0.0,0.0,0.0,1.3920215,0.0,1.4846804,0.0,0.0,0.0,0.0,2.746722
TPT1,3.0228112,3.0566666,0.0,3.0180597,2.9889646,2.8123772,2.8177576,2.9476454,2.9127007,2.8466158,2.7808304,3.144047,3.113412
ITM2B,2.0529912,1.9250922,0.0,2.4270377,1.7528942,2.0521038,2.1187408,1.6513618,2.2226548,2.1638012,2.2930114,1.7357,2.227908
LPAR6,0.0,0.0,0.0,0.0,1.3799347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5299867
KLF5,1.5109589,1.4775915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COMMD6,1.5212224,1.4775915,0.0,1.7956629,1.5998284,1.4960011,1.6112087,1.5926908,1.6935081,1.5393721,1.589112,1.9110774,1.7538966
KCTD12,0.0,0.0,0.0,0.6673168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1929337
NDFIP2,1.1225042,1.1982402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCT,0.0,0.0,0.0,0.0,0.0,3.7236898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR183,0.0,0.0,0.0,0.0,2.6386464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARGLU1,0.7083881,0.8984591,0.0,0.70237327,0.0,1.0351545,0.0,0.0,0.0,0.0,0.0,0.0,1.2058896
IRS2,0.0,0.0,0.0,0.0,0.0,0.86940426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMP1,0.0,0.0,0.0,0.0,0.0,0.5612061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNASE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8387799
HNRNPC,1.4183695,1.5777446,0.0,1.2185104,1.1877592,1.3794338,1.1656504,1.2810571,1.2467245,0.0,0.0,0.0,1.1701479
DAD1,0.4399363,0.0,0.0,1.4077603,0.0,1.2596265,0.6400683,0.0,0.0,0.0,0.97045606,0.0,1.0391909
PSME1,0.0,0.0,0.0,0.0,0.0,0.6641624,0.0,0.0,0.0,0.0,0.0,0.0,0.873258
NEDD8,1.1537012,0.9865948,0.0,1.490994,0.0,1.1995143,1.2635822,1.234065,0.0,1.2933023,1.3018587,0.0,1.309063
SPTSSA,1.3132209,1.3357089,0.0,0.0,0.0,1.4154111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAZ1A,1.1252376,1.2373544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM177A1,0.0,0.0,0.0,0.0,0.0,0.54135823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFKBIA,2.4963796,2.6830857,0.0,2.4954197,3.266488,2.139625,2.793459,2.599143,3.4293673,3.379248,2.615727,1.6358733,3.3585317
RPS29,3.512678,3.238815,0.0,3.1213753,3.4371047,2.9795206,2.9967327,2.8538337,3.0072048,2.8533165,2.8275504,3.9545596,2.995608
RPL36AL,1.8744512,2.0706172,0.0,1.8629155,1.8909831,2.1351185,1.8878871,2.185986,2.1654394,1.9402742,2.0279486,2.4144216,1.9468536
ARF6,1.6525548,1.6791689,0.0,0.54551387,1.5455374,1.2913864,0.0,0.0,0.0,0.0,0.0,1.8272045,0.92923343
SAV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5832365
RTRAF,0.0,0.0,0.0,0.0,0.0,0.7126522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGALS3,1.6595854,1.5707489,0.0,1.7542281,1.6043382,2.110915,1.6781187,1.5573084,2.2152026,2.18991,2.1631198,0.0,1.883616
KTN1,1.6554611,1.7305228,0.0,1.2046783,0.0,1.553327,0.0,0.0,0.0,0.0,0.0,0.0,1.4848118
DAAM1,0.92636794,1.4625027,0.0,0.0,0.0,0.39717388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5086749
ZFP36L1,2.8485677,2.064501,0.0,1.9112003,1.9160022,2.019968,2.2077873,2.2670121,2.6007628,2.983747,2.418232,1.486663,2.090279
ACTN1,0.0,0.0,0.0,0.543136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64971596
ERH,0.981559,1.0036823,0.0,1.034821,0.0,1.0904461,1.0212018,1.1224599,0.0,0.0,0.0,0.0,0.9056835
SRSF5,0.0,0.0,0.0,0.67985845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM25,0.63926893,0.72494745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPC2,0.9412693,1.2568494,0.0,1.3148153,1.4755065,1.7025782,1.4440529,0.0,1.3690698,1.2933023,1.8258924,0.0,1.4655683
TMED10,0.0,0.0,0.0,0.0,0.0,1.1050198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOS,1.5575528,1.7002423,0.0,1.8098092,1.6862415,1.8610924,2.3657227,2.6886485,2.4489698,2.838247,1.7391745,2.2225082,2.4350743
SLIRP,0.6543847,0.39066666,0.0,0.0,0.0,1.0597762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALM1,1.4800764,1.5434114,0.0,1.9393463,1.6675028,1.9761678,1.4462795,1.6184586,1.4954638,1.5550926,1.563396,1.9978906,1.7801871
NDUFB1,0.0,0.0,0.0,0.0,0.0,0.86940426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX24,0.0,0.54532164,0.0,0.0,0.0,0.64993465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFI27,0.0,0.0,0.0,0.0,0.0,0.7684108,0.0,0.0,0.0,0.0,0.0,0.0,3.2227237
IFI27L2,0.0,0.0,0.0,0.0,0.0,0.94802624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPOLA,0.7720877,0.82234734,0.0,0.0,0.0,0.86940426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YY1,0.69864213,0.7335058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEG3,0.0,0.0,0.0,0.0,0.0,0.0,1.6447527,0.0,1.191336,1.5663872,1.3655939,0.0,0.0
HSP90AA1,2.0311065,2.2585266,0.0,2.2303438,2.5285797,2.386743,2.382025,2.3073463,2.4844942,2.3256774,2.2587185,2.077548,2.015445
TNFAIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2076987,0.0,0.0
EIF5,0.65402985,1.0459286,0.0,1.0081664,0.0,1.1725291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5MJ,1.3146135,1.0497757,0.0,1.2654829,0.0,1.0343356,1.126576,0.0,0.0,0.0,0.78493774,0.0,0.8787367
CRIP2,0.0,0.0,0.0,1.8488498,0.0,0.7126522,0.0,0.0,0.0,0.0,0.0,0.0,1.6102918
NOP10,0.98459476,0.8532852,0.0,0.8713194,0.0,0.70331246,0.0,0.0,0.0,0.0,0.0,0.0,1.2205099
THBS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2977335,1.4449149,0.0,0.0
SRP14,1.7176515,1.7305228,0.0,2.230251,1.7623749,2.1085014,2.0895805,1.8957868,2.042701,2.1525614,2.0075936,1.8167746,2.37902
RTF1,0.0,0.0,0.0,0.0,0.0,0.40125978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAPN3,0.0,0.0,0.0,0.0,0.0,1.5626503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDIA3,0.0,0.45233867,0.0,0.0,0.0,0.63440335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERF2,2.4218729,2.2564957,2.057149,2.5451946,2.6765707,2.611578,2.6821337,2.239192,2.4186046,2.5369806,3.0732713,2.451389,2.526327
B2M,4.0767612,4.117674,1.6715902,4.5817347,4.4391966,4.0671244,3.8305023,4.115696,4.377008,4.24285,4.0369415,5.049512,4.8111157
C15orf48,0.0,0.0,0.0,0.0,1.7178407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUT,0.0,0.0,0.0,0.0,0.0,0.52703255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4168688,0.0,0.0
EID1,0.0,0.0,0.0,1.3993999,0.0,1.6746347,1.7155924,1.5157945,1.622036,1.8909035,1.629331,0.0,1.2480214
ARPP19,0.6303109,0.73746616,0.0,0.0,0.0,0.7931557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSL24D1,1.5013094,1.668608,0.0,1.1749408,0.8951496,1.4143692,1.2076135,1.4088364,1.2789009,1.3240521,1.1672449,0.0,1.29561
ANXA2,2.7599869,2.979748,0.0,2.6857882,2.4427605,2.985275,2.7708912,1.7451952,2.7609472,2.966108,3.016853,1.6547761,2.114244
RORA,1.1921343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPM1,0.0,0.0,0.0,0.0,0.0,0.0,1.2182417,1.8007746,0.0,0.0,1.7385935,0.0,0.0
RPS27L,0.83688277,0.8722034,0.0,1.2740884,0.0,1.1355306,1.3767724,1.265507,0.0,1.2796497,1.3283195,0.0,1.0215375
CA12,0.5563356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPIB,0.0,0.0,0.0,0.0,0.0,0.9089442,1.4593264,0.0,0.0,1.3629802,1.7274728,0.0,0.0
OAZ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82875013,0.0,0.0,0.0,0.0,0.7472729
RAB11A,0.93183804,0.0,0.0,1.5823193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9056835
RPL4,2.8685405,2.8374398,0.0,2.5675492,2.4272697,2.5572586,2.4377713,2.5951753,2.4088764,2.3296604,2.13638,2.5213127,2.4148853
RPLP1,5.202055,5.1541233,1.5405546,4.0864935,4.2423735,4.570741,4.121804,4.316688,4.1739726,3.957372,3.995986,4.468757,4.275582
PKM,1.2757291,1.6227537,0.0,0.95625514,1.1181891,1.2720202,0.0,0.0,0.0,0.0,0.0,0.0,0.9387027
IMP3,0.0,0.6006198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMA4,0.53161633,0.8341092,0.0,0.0,0.0,0.37968892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MORF4L1,1.2323697,1.3972231,0.0,1.9169196,1.3798789,1.651532,1.9238443,1.5768195,1.8050064,1.9418072,1.9004781,1.2931104,1.5457308
ZFAND6,0.0,0.0,0.0,0.0,0.0,0.4122534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC11A,0.0,0.0,0.0,0.97711873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8363265
AKAP13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7314863
ISG20,0.6111016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFGE8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4720039,0.0,0.0,1.0765793,0.0,0.0
NR2F2,0.0,0.0,0.0,1.114876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELENOS,0.999649,1.0012798,0.0,0.0,0.0,1.1355306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBA2,0.0,0.0,7.3265033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBA1,0.0,0.0,6.3779974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2I,0.43834898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB10,0.31701487,0.0,0.0,0.9139922,0.0,0.63440335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS2,4.5540566,4.3569884,0.6328854,4.338634,4.037044,4.0617805,3.9028826,4.044794,3.8505852,3.7048886,3.5598068,4.2822485,4.44194
NHERF2,0.0,0.0,0.0,1.15573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNPS1,0.42486283,0.0,0.0,0.0,0.0,0.94217587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRRM2,1.07365,1.0511053,0.0,0.7644067,0.0,0.884929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELOB,1.6144165,1.3381929,0.0,1.751465,1.2665939,1.9203794,1.7532387,1.6200823,1.5217818,1.6640239,1.8384538,1.4363048,1.4333802
TNFRSF12A,1.1303464,1.7134756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7763467,0.0
EMP2,1.8739842,0.87750375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LITAF,0.0,0.0,0.0,0.0,1.423432,0.54990256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSL1D1,0.9001886,1.1439648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSPT1,0.8238163,0.8060996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYH11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4183698,0.0,0.0,0.0,0.0,0.0
RPS15A,3.9312959,3.762412,0.0,3.793487,3.459588,3.366887,3.4899623,3.4162886,3.5088594,3.3436532,3.277039,3.9426708,3.6465795
ARL6IP1,1.0276052,1.2183251,0.0,1.6211127,0.8572109,1.2687949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMG1,0.4597873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUPR1,1.3242545,1.0511053,0.0,1.6458216,0.0,0.5683352,1.0783057,1.298121,1.2789009,1.2516925,1.8024642,0.0,0.0
TMEM219,0.0,0.0,0.0,0.0,0.0,0.3802149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDOA,1.6827258,1.85101,0.0,1.6450901,1.4765481,1.979118,1.3776062,1.8063878,1.4123495,1.4649284,1.5584905,1.7269024,1.4648005
CORO1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4709696,0.0
VKORC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24014,0.0,0.0
FUS,0.0,0.0,0.0,0.7341688,0.0,0.6783335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRNDE,0.0,0.0,0.0,0.0,0.0,0.40867397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP2,0.0,0.0,0.0,0.0,0.0,0.0,2.0506275,0.0,1.2830322,2.3924584,2.959148,0.0,0.0
MT2A,1.4112933,2.3701804,0.0,1.1182147,1.183183,2.1820185,1.6187837,2.9012518,2.490563,2.5126734,2.2994413,1.299283,1.7893232
MT1M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3465502,0.0,0.0,0.0,0.0,0.0
MT1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2907196,0.0,0.0,0.0,0.0,0.0
MT1X,2.1943853,1.9221209,0.0,0.0,0.0,1.4960011,0.0,1.4000256,0.0,0.0,0.0,0.0,0.0
HERPUD1,0.6317515,0.97761154,0.0,0.5500642,0.0,1.0194944,0.0,0.0,0.0,0.0,0.0,0.0,0.6832949
CIAO2B,0.0,0.0,0.0,0.0,0.0,0.44533294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPPP3,1.0697355,0.8720414,0.0,0.0,0.0,1.546421,0.0,0.0,1.0393877,1.4837564,1.639545,0.0,0.0
GABARAPL2,0.87155575,0.9399366,0.0,1.4286635,0.81921875,1.1927027,0.0,0.0,0.0,0.0,0.0,0.0,1.2391808
TERF2IP,0.0,0.4424885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSBP1,0.6162304,0.5712481,0.0,0.0,0.0,1.0343552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COTL1,0.0,0.0,0.0,0.0,1.7930111,0.0,0.0,0.0,0.0,0.0,0.0,1.5041163,0.0
CRISPLD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6654716,0.0,0.0,0.0,0.0,0.0
COX4I1,2.2533,2.116328,0.0,2.285936,2.1439362,2.3499854,1.9514177,2.0465074,1.9314786,1.9274539,1.8735178,2.193146,2.1024852
MAP1LC3B,0.5175824,0.703248,0.0,0.0,0.0,0.63440335,0.0,0.0,0.0,0.0,0.0,0.0,0.97093797
CYBA,0.0,0.0,0.0,0.9316034,2.104064,1.2153145,1.1899838,0.0,0.0,0.0,1.1537814,1.9541408,0.0
APRT,1.4029092,0.9865948,0.0,0.78454006,0.0,1.2499131,0.0,0.0,0.0,0.0,0.0,0.0,0.7084404
RPL13,4.657135,4.4491825,1.5325081,4.3376846,3.9406223,4.0621285,4.0959454,4.0619206,4.1721845,3.978015,3.887854,4.4002886,4.238883
TCF25,0.0,0.0,0.0,0.0,0.0,0.6870288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YWHAE,1.5313686,1.6178102,0.0,1.5794076,0.96794295,1.7769151,1.3835632,1.1286223,1.457174,1.153924,1.358993,0.0,1.5837029
SERPINF1,0.0,0.0,0.0,0.0,0.0,0.0,1.6447527,0.0,1.8035223,1.8516889,2.6669397,0.0,0.0
UBE2G1,0.7482686,0.99753743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMB6,0.94683385,0.8168787,0.0,0.0,0.0,0.79246044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFN1,2.344924,2.5972357,0.0,2.3576732,2.822309,2.4384074,2.1737509,2.186892,2.2122989,2.1572366,2.2656565,2.7651205,2.2498763
C1QBP,0.80234647,0.7366705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXNDC17,0.0,0.64168817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEC10A,0.0,0.0,0.0,0.0,1.3577027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF5A,0.9572873,0.9399366,0.0,0.4367584,0.0,0.98857176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4A1,2.210128,2.3576722,0.0,1.914278,2.054176,2.1311479,1.9588217,2.1240716,2.1499438,1.8881226,1.7451944,1.9355253,2.0915222
SOX15,0.0,0.33806843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDM6B,0.0,0.5168712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAMP2,0.0,0.0,0.0,0.23472278,0.0,0.8906358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL26,3.9228182,3.6973748,0.0,3.607768,3.614441,3.3467884,3.5103788,3.511723,3.5102258,3.3351262,3.2283888,3.7813673,3.6407955
PMP22,0.0,0.0,0.0,0.0,0.0,1.4798144,1.6402154,0.0,1.094496,1.7724403,1.6721985,0.0,1.3463398
UBB,2.0776498,1.9975234,1.955132,2.447299,1.9044807,2.6588748,2.3304822,2.6522722,2.6839328,2.6453948,2.451605,2.297024,2.2265546
MFAP4,0.0,0.0,0.0,0.0,0.0,0.0,2.1696205,0.0,1.5126121,1.7485187,2.095057,0.0,0.0
MAP2K3,0.0,0.84790784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSB1,0.7773232,0.8364748,0.0,1.0044277,0.0,0.9529588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL23A,3.7722027,3.643079,0.0,3.567109,3.361281,3.3557117,3.4363456,3.6731515,3.4633534,3.284099,3.260613,3.9230423,3.3407292
CCL2,0.0,0.88088244,0.0,1.5912907,0.0,0.44533294,0.0,2.8520465,2.6435726,1.5486419,0.0,0.0,1.4237311
RPL23,3.0688748,2.9048574,0.0,2.7146525,2.691379,2.5260916,2.6669416,2.618851,2.5554028,2.422809,2.4198637,2.7262514,2.57451
RPL19,3.789396,3.65145,0.0,3.720439,3.426195,3.5168965,3.4091578,3.56426,3.4226847,3.3259578,3.2476168,3.8492835,3.5783076
IGFBP4,0.0,0.0,0.0,1.027215,0.0,0.0,0.96533805,0.0,0.0,1.8267668,1.4330165,0.0,1.345289
KRT10,4.199603,1.6667475,0.0,1.0886773,0.0,1.6395448,1.1688755,0.0,0.0,1.0583612,1.2666856,0.0,1.1051886
KRT15,0.0,1.6145777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT14,3.6312122,5.580732,0.0,2.1845336,1.8120446,3.1823604,1.2066278,1.5460942,1.7938459,1.8245828,1.7508746,1.5524459,2.2380688
KRT16,1.6656799,1.5148231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JUP,0.999649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF1,3.010606,3.0935276,1.4481888,3.1801486,2.9763975,3.1494656,3.0466483,3.1880064,3.2450478,3.1272101,3.072668,3.235244,3.299513
RAB5C,0.0,0.0,0.0,0.0,0.0,0.6783335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7757384
CAVIN1,0.0,0.88403875,0.0,1.5023597,0.0,0.5612061,1.4800766,1.5535719,1.3214259,1.613933,1.6524701,0.0,1.4311959
RAMP2,0.0,0.0,0.0,1.8136805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6164075
RPL27,3.1413958,2.8588443,0.0,2.9314137,2.8507018,2.7567935,2.7706044,2.829394,2.6432693,2.5402029,2.5244763,3.078976,2.8018494
SLC25A39,0.0,0.0,1.4326205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRN,0.0,0.0,0.0,0.0,0.0,0.6550287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5MC1,0.6459785,0.0,0.0,0.0,0.0,0.5806589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHB1,0.0,0.0,0.0,0.0,0.0,0.4122534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL1A1,0.0,0.0,0.0,0.0,0.0,0.0,3.9048579,0.0,1.6466101,2.6047754,3.4564376,0.0,0.0
LUC7L3,0.0,0.56909937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOB1,0.28700036,0.8704248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1671674
DDX5,1.7010659,1.9606248,0.0,1.6955183,1.3718095,1.7548189,1.7726548,1.9488401,1.9650079,1.8263296,1.6640818,1.7469524,1.7823427
GNA13,0.0,0.0,0.0,0.0,1.1811445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKAR1A,0.0,0.0,0.0,0.0,0.0,0.57575494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
